SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,Govt. Boy p/h Hbib pura Kamoke (male,Jamia masjid Bahare Madina,61150101,-,867,,867,3,,3
,,Kamoke Habib pura Kamoke,61150102,-,622,,622,,,
2,Govt .Girls p/s Habib pura Kamoke (Female),JAMIA MASJID BAHARE,61150101,-,,718,718,,2,2
3,Govt. Boys p/s Habib pura Kamoke ( male),Habib  pura,61150103,-,675,,675,3,,3
,,Bilal Park Kamoke,61150104,-,1065,,1065,,,
4,Govt . Girls p/s Habib Pura Kamoke ( Fenale),Habib Pura,61150103,-,572,,572,,3,3
,,Bila Pure kamoke,61150104,-,781,,781,,,
5,Govt .boys p/s Tatle Ali Road Kamoke (male),Muslim Ganj Koamoke,611501201,-,1489,,1489,2,,2
6,Govt. Boys p/sTatle Ali Road Kamoke (Female),MUSLIM GANI KAMOKE,611501201,-,,2,2,,2,2
7,GOVT. GIRLSBERIWALA PURANI ABADI KAMOKE (MALE),MOHALA ISIAMABAD,61150202,-,425,,425,,2,2
,,MOHALA ISLAMABAD,61150202,-,425,,425,,,
,,GHAOUSIA CHOWK,61150203,-,318,,318,,,
,,MASJID MEHBOOBE HAQ,61150204,-,897,,897,,,
8,OFFICE OF D.DE.O KAMOKE (FEMALE),MOHALA ISLAMBAD,61150202,-,346,,346,,3,3
,,GHAOUSIA CHOWK,61150203,-,296,,296,,,
,,MASJID MEHBOODE ,61150204,-,789,,789,,,
9,OFFICE OF D.D.E O KAMOKE (MALE),TOLEKE ROAD KAMOKE,61150205,-,672,,672,2,,2
,,PURANI ABADI KAMORE,61150206,-,415,,415,,,
10,GOVT .GIRLS P/S BERIWALA PURANI ABADI KAMOKE (FEMALE ),TOLEKE ROAD KAMOKE,61150205,-,602,,602,,2,2
,,purani abadi kamoke,61150206,-,364,,364,,,
11,GOVT . BOYSP/S OAIRAWALA PART KAMOKE (MALE),QABRASTAN SAIN TAWAQAL KAMORE,61150301,-,561,,561,3,,3
,,AZIZ PURA,61150302,-,614,,614,,,
,,GALLI TAJDEEN WALI,61150303,-,633,,633,,,
12,GOVT .BOYSP/S DARIAINWALA PART - KAMOKE ( FEMALE),QABRASTAN SAIN TAWAQAL KAMOME,61150301,-,430,,430,,2,2
,,AZIZ PURA,61150302,-,489,,489,,,
,,GALLI TAJSEEN WALI,61150303,-,512,,512,,,
13,GOVT .BOYS P/S JANAZ GHAH QABASTAN SUFIAMWALIPART -I KAMOME (MALE),MANUCIPALE DISPENSERRY KAMOME,61150304,-,455,,455,3,,3
,,GALLI NIAZI KAMOKE,61150305,-,938,,938,,,
,,MUBARIK PURA KAMOKE,61150405,-,527,,527,,,
14,GOVT .BOYS P/S JANAZ GHAH QABRASTAN SUFINWALI PART -I KAMOKE ( MALE),MAUNCIPALE DISPENSERRY KAMOKE,61150304,-,,364,364,,3,3
,,GALLI NIZAI KAMOKE,61150305,-,,712,712,,,
,,MUBARIK PURA KAMOKE,61150405,-,,467,467,,,
15,GOVT .BOYS P/S JANAZ GHAH QABRASTAN SUFIANWALI PART -I KAMOKE (MALE),MASJID NORANI KAMOKE,61150401,-,903,,903,,3,3
,,MASJID AKBARI WALI KAMOKE,61150402,-,812,,812,,,
16,GOVT .BOYS P/S JANAZ GHAH QABASTAN SUFIANWALI PART -I KAMOKE (FEMALI),MASJID NORANI KAMOKE,61150401,-,767,,767,,3,3
,,MASJID AKBARI WALI KAMOKE,61150402,-,,602,602,,,
17,GOVT .BOYS H/S NO .2 FAISAL TOWN KAMOKE (MALE),REHMAAT PURA KAMOE,61150403,-,690,,690,,3,3
,,MUBARIK PURA KAMOE,61150404,-,872,,872,,,
18,GOVT . BOYS P/S BILAL PARK KAMOKE (FEMALE),REHMAT PURA KAMKOE,61150403,-,492,,492,3,,3
,,MUBARIK PURA KAMOKE,61150404,-,627,,627,,,
19,NEW TEHSIL OFFICE PART -II KAMOKE (MALE),GIRLS SCHOOL NO 2 MUBARIK PURA,61150406,-,,540,540,,3,3
,,DAULAT PURA KAMOKE,61150501,-,,1659,1659,,,
,,CHANDNI CHOWK KAMOKE,61150503,-,647,,647,,,
,,MOMAN PURA KAMOKE,61150504,-,484,,484,,,
20,NEW TEHSIL OFFICE PART -II KAMOKE (FEMALE),DAULAT PURA KAMOKE,61150503,-,,496,496,3,,3
,,MOMAN PYRA KAMOKE,61150504,-,,404,404,,,
21,GOVT . BOYSP/S NO 6 FAISAL TOWN KAMOKE(MALE),TOLLEKI ROAD KAMOKE,61150502,-,780,,780,3,,3
,,FAISAL TOWN G.T ROAD KAMOKE,61150505,-,828,,828,,,
22,GQVT BOYS P/S NO6 FAISAL TOWN KAMOKE(FEMALE,TOLLEKI ROAT KAMOKE,61150502,-,,658,658,,2,2
23,GOVT .BOYS H/S NO .2FAISAL TOWN KAMOKE,MUBARIK PURA KAMOKE,61150601,-,765,,765,3,,3
,,GHANIAN ROAD KAMOKE,61150602,-,612,,612,,,
24,GOVT .GIRLS H/S NO2FAISAL ,GIRLS SCHOOL ,61150406,-,676,,676,3,,3
,,MOHALA KARACHI KAMOKE,61150604,-,747,,747,,,
25,OFFICE WAPADA NO 1 FAISAL TOWN KAMOKE (FEMALE ),MUBARIK PURA KAMOKE,61150601,-,,603,603,,3,3
,,GHANIAN ROAD KAMOKE,61150602,-,,513,513,,,
,,MOHALLA KARACHI KAMOKE,61150604,-,,595,595,,,
26,GOVT BOYS P/S DERVAISH PURA KAMOKE (MALE),GALLI ROSSHAN DEEN WALI KAMOKE,61150603,-,1137,,1137,3,,3
,,DHOOP SARRI KAMOKE,61150605,-,1013,,1013,,,
27,GOVT BOYS P/S DERVAISH PURA KAMOKE (FEMALE),GALLI ROSHAN DEEN WALI KAMOKE,61150603,-,,807,807,,3,3
,,DHOOP SARRI KAMKE,61150605,-,,800,800,,,
28,GOVT GIRLSP/S SHARIF PURA KAMOKE (MALE),NAI MASHRQI ABADI KAMKOE,61150701,-,481,,481,3,,3
,,SHARIF PURA KAMOKE,61150703,-,1027,,1027,,,
,,FAIZ TOWN KAMOKE,61150704,-,,591,591,,,
29,GOVT . GIRLSP/S SHARIF PURA KAMOKE (FEMALE),NAI MASHRQI ABADI KAMOKE,61150701,-,,735,735,,3,3
,,SHARIF PURA KAMOKE,61150703,-,,691,691,,,
30,GOVT.BOYS P/SSHARIF PURA KAMOKE (MALE),MOHALLA EID GAHA KAMOKE,61150702,-,1264,,1264,2,,2
31,GOVT .BOYSP/S SHARIF PURA KAMOKE (FEMALE),MOHALLA EID GAHA KAMOKE,61150702,-,,962,962,,2,2
32,GOVT H/SNO 2 HAJVGARI ROAD KAMOKE (MALE),MATARANI KAMOKE,61150801,-,,725,725,,3,3
,,RAILWAY RANI KAMOKE,61150802,-,664,,664,,,
33,GOVT H/S NO2 HAJVARI ROAT KAMKOE (FEMALE ),MATA RANI KAMOKE,61150801,-,,626,626,,2,2
,,RAILWAY ROAD KAMOKE,61150802,-,,514,514,,,
34,GOVT BOYS P/S NO. 1G.TROAD KAMOKE (MALE),MUHAMDI CHOWK KAMOKE,61150803,-,462,,462,2,,2
,,FAROQOA MASJID KAMOKE,61150804,-,807,,807,,,
35,GOVT BOYS P/S M.C NO 1 G.T.ROAD KAMOKE (FEMALE),MUHAMDI CHOWK KAMOKE,61150803,-,,375,375,,,0
36,M. C BOYS P/S NO.4 KAMOKE (MALE),HASAN STEET KAMOKE,61150805,-,780,,780,,3,3
,,GALLI SHAMSHAD WALI KAMOKE,61150806,-,780,,780,,,
,,FAROQIA MASJID KAMOKE,61150804,-,,612,612,,,
37,M.C BOYS P/S NO4 KAMOKE(FEMALE),HASAN STEET KAMOKE,61150805,-,,689,689,,2,2
,,GALI SHAMSHAD WALI KAMOKE,61150806,-,,689,689,,,
38,GOVT .BOYSP/SNO 03KAMOKE (MALE),MANDIALA ROAD KAMOKE,61150901,-,1099,,1099,3,,3
,,TIBBA MUHAMMAD NAGAR,61150902,-,,752,752,,,
39,GOVT BOYS P/S NO3KAMOKE (FAMALE),MANDAIAL ROAD KAMOKE,61150901,-,,875,875,3,,3
40,GOVT BOYS P/S NO2 KAMKOE (MALE),GULSHAM CHOW KAMOKE,61150904,-,720,,720,3,,3
,,MASJID GULZARE MADINA KAMOKE,61150905,-,700,,700,,,
41,OFFICE OF UNINION COUNCIL NO 160KAMOKE (MALE),FAISAL CHOWK KAMOKE,61150903,-,836,,836,2,,2
42,GOVT BOYS P/S NO2 160 KAMKOE (FEMALE),FAISAL CHOWK KAMOKE,61150903,-,,557,557,,3,3
,,GULSHAN CHOWK KAMOKE,61150905,-,,569,569,,,
43,GOVT GIRLS P/S NEW CHAJOKE ROAD KAMOKE,BUKHARI STEET KAMOKE,61150906,-,827,,827,3,,3
,,TIBBA MUHAMMAD NAGAR,61150907,-,820,,820,,,
44,GOVT GIRLS P/S NEW CHAJKE ROAD KAMOKE (FEMALE),BUKARI STREET KAMOKE,61150906,-,,562,562,,2,2
,,TIBBA MUHAMMAD STEET KAMOKE,61150907,-,,650,650,,,
45,GOVT BOYS H/S NO3 KAMOKE (MALE),SALAMAT PURA KAMOKE,61151001,-,592,,592,3,,3
,,GILLI MAUIVI SHAFFI KAMOKE,644,-,644,,644,,,
46,M.C GIRLS P/S NO.5 RAILWAY ROAD KAMOKE.,CHANDLLI ROAD KAMOKE,61151005,-,891,735,1626,2,1,3
47,GOVT GIRLS H/S NO3 KAMOKE (FEMALE),SLAM PURA KAMOKE,61151001,-,,514,514,,3,3
,,GALLI MAULVI SHAFFI KAMOKE,61151003,-,,514,514,,,
48,GOVT GIRLS P/S KOT RAFIQUE KAMOKE (MALE),GALLI MASJID NORE MADINA KAMKOE,61151002,-,918,,918,3,,3
,,GILLI MUKHTAR ARAIN KAMKOE,61151004,-,810,,810,,,
,,GILLI MUKHTAR ARAIN KAMOKE,61151004,-,810,,810,,,
49,GOVT BOYS P/S KOT RAFIQUE KAMOKE (FAMALE),GILLI MASJID NORE MASINA KAMOME,61151002,-,,754,754,,3,3
,,GALLI MUKHTAR ARAIN KAMOKE,61151004`,-,,625,625,,,
50,GOVT BOYS H/S NO3 KAMOKE (MALE),JOGIAN WALA KAMKOE,61151101,-,872,,872,3,,3
,,GALLI DOGRAN WALI KAMOKE,61151102,-,428,,428,,,
,,GALLI CHOOI GARAN KAMOKE,61151103,-,803,,803,,,
51,GOVT BOYS H/SNO 3 KAMOKE (FEMALE),JOGIAN WALA KAMOKE,61151101,-,,685,685,,3,3
,,GALLI DOGRAN WALI KAMOKE,61151102,-,,366,366,,,
,,GALLI CHOORRI GARAN KAMOKE,61151103,-,,661,661,,,
52,GOVT GIRLS P/S MOHALLA SALAM PURA KAMOKE (MALE),GALLI MASJID AMAMIAN KAMOKE,61151104,-,,595,595,3,,3
,,MADNI MASJID KAMOKE,61151105,-,1339,,1339,,,
,,GALLI MASJID AMAMIAN KAMOKE,61151104,-,595,,595,,,
,,MADNI MASJID KAMOKE,61151105,-,1044,,1044,,,
53,GOVT GIRLS P/S MOHALLA SALAMAT PURA KAMOKE(FEMALE),GALI MASJID AMAMIAN KAMOKE,61151104,-,,595,595,,2,2
,,MADNI MASJID KAMOKE,61151105,-,,1044,1044,,,
54,GOVT BOYS H/S KOT RAFIQUE (MALE),MAHALLA KOT RAFIQUE KAMOKE,61151201,-,924,,924,3,,3
,,NASSOKI ROAD RAFIQUE KAMOKE,61151202,-,1265,,1265,,,
55,GOVT BOYS H/S KOTRAFIQUE (FEMALA),MOHALLA KOT RAFIQUE KAMOKE,61151201,-,,762,762,3,,3
,,NASSOKI ROAD KAMOKE,61151202,-,,983,983,,,
56,GOVT MQ.GODAM KAMOKE(MALE),IMAM BARGAH ROAD KAMOKE,61151203,-,1005,,1005,3,,3
,,RASSOL NAGAR ROADKAMKOE,61151204,-,868,,868,,,
57,GOVT BOYS H/SKOT RAFIQUE (FEMALE),IMAM BARGAH ROAD KAMOKE,61151203,-,,779,779,,2,2
,,RASSOL NAGAR ROAD KAMOKE,61151204,-,,713,713,,,
58,GOVT GIRLSA P/S NO3 KAMOKE(MALE),RAZA ABAD KAMOME,61151205,-,824,,824,3,,3
,,GALLI CH M.RAFIQUE KAMOKE,61151206,-,751,,751,,,
59,GOVT GIRLS P/SNO 3 KAMOKE (FEMALA),RAZA ABAD KAMOKE,61151205,-,,633,633,,2,2
,,GALLI CH M RAFIQUE KAMOKE,61151206,-,,626,626,,,
60,OFFICE OF U/C RAFIQUE KAMOKE (MALE),GALLI QARI AKBAR WALI,61151301,-,667,,667,3,,3
,,CHONHI NO7 KAMOKE,61151302,-,1157,,1157,,,
61,GOVT.GIRLS P/S KOT RAFIQUE KAMOKE(FEMALE),GALI QARI AKBAR WALI,61151301,-,,521,521,,,0
,,CHONGI NO 7 KAMOKE,61151302,-,,735,735,,,
62,OFFICE OF TELEPHONE EXCHANGE KAMOKE,NOOR ISLAM KAMOKE,61151303,-,604,,604,3,,3
,,NOORE ISIAM KAMORE,61151304,-,841,,841,,,
,,KHAN STEET KAMOKE,61151305,-,559,,559,,,
63,OFFICE OF MARKET ,NOOR ISLAM ,61151303,-,,445,445,,3,3
,,NOOREISIAM KAOMKE,61151304,-,,701,701,,,
,,KHANSTEER KAMOKE,61151305,-,,500,500,,,
64,GOVT GIRLS P/S NO1G.T ROAD KAMOKE (MALE),MASJID BILD KAMOKE,61151401,-,886,,886,3,,3
,,MOHALLA HAIDRI KAMOKE,61151404,-,684,,684,,,
65,GOVT GIRLS P/S NO 1GT ROAD KAMOKE (FEMALE),MASJID BILAL KAMOKE,61151401,-,,749,749,3,,3
,,MOHALLA HAIDRI KAMOKE,61151404,-,,672,672,,,
66,WAPDA OFFICE NO2 KAMKOE,MATTA RANI KAMOKE,61151402,-,467,,467,2,,2
,,MOHALLA KHOKHRAN KAMOKE,61151403,-,992,,992,,,
67,WAPDA OFFICE NO 2 KAMOKE (FEMALE),MATTA RANI KAMOKE,61151402,-,,467,467,,,0
,,MOHALLA KHOKHRAN KAMOKE,61151403,-,,884,884,,,
68,GOVT GIRLS H/S NO 1 KAMOKE(MALE),TEMEERA MILLAT SCHOOL KAMOKE,61151501,-,1042,,1042,4,,4
,,MADINA RICE MILL KAMOMKE,61151502,-,1122,,1122,,,
69,GOVT GIRLS H/S NO1KAMOKE (FEMALE),TAMEERE MILLAT SCHOOL KAMOKE,61151501,-,,840,840,,4,4
,,MADINA RICE MILL KAMOKE,61151502,-,,866,866,,,
70,GOVT BOYS H/S NO1 KAMOKE (MALE),NAU MUSILMCOLONY KAMOKE,61151503,-,446,,446,4,,4
,,GALI MASJID EHIE HEDEESKAMOK,61151504,-,710,,710,,,
