SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
,,LALKURTI,68020104,-,420,402,822,,,
,,PURANI MANDI,68020105,-,76,49,125,,,
39,GOVT. P/S PULI TOOP KHANA CANTT.(EAST),ASKARI COLONY,68020401,-,406,417,823,2,2,4
,,R.A BAZAR,68020402,-,473,417,890,,,
40,M.C. BOYS MIDDLE SCHOOL WATER WORKS (MALE),PRAIM NAGAR/MADINA STREET,67020101,-,372,,372,2,,2
,,ABBOT ROAD/PRAIM NAGAR.,67020102,-,624,,624,,,
41,M.C. GIRLS MIDDLE SCHOOL WATER WORKS (FEMALE),PRAIM NAGAR/MADINA STREET,67020101,-,,378,378,,2,2
,,ABBOT ROAD / PRAIM NAGAR,67020102,-,,573,573,,,
42,M.C. BOYS MIDDLE SCHOOL WATER WORKS (MALE),PREM NAGAR/ABBOT ROAD/NASIR ROAD,67020103,-,426,,426,2,,2
,,PRAIM NAGAR,67020104,-,525,,525,,,
43,M.C. GIRLS MIDDILE SCHOOL WATER WORKS ( FEMAIL),PREM NAGER ABBOT ROAD/ NASIR ROAD,67020103,-,,475,475,,2,2
,,PRAIM NAGAR,67020104,-,,527,527,,,
44,GOVT.GIRLS KH.SAFDAR ,PAKPURA,67020201,-,736,603,1339,2,1,3
45,GOVT. GIRLS KH. SAFDR HIGHER SECONDARY SCHOOL,CIVIAL LINE,67020202,-,772,,772,2,,2
,,JAIL ROAD,67020203,-,228,,228,,,
46,GOVT.POST GRADUATE DEGREE COLLEGE FOR,CIVIL LINE,67020202,-,,645,645,,2,2
,,JAIL ROAD,67020203,-,,216,216,,,
47,G.P.O SIALKOT.(MALE),ISLAMIA PARK.,67020204,-,652,,652,4,,4
,,PRAIM NAGAR.,67020205,-,887,,887,,,
48,G.P.O SIALKOT (FEMALE),ISLAMIA PARK.,67020204,-,,631,631,,3,3
,,PRAIM NAGAR,67020205,-,,796,796,,,
49,GOVT. J&K E/S ABBOT ROD (MALE),WATER WARKS.,67020801,-,641,,641,4,,4
,,DO,67020802,-,655,,655,,,
,,ABOBOT ROAD WATER WORKS.,67020803,-,285,,285,,,
50,GOVT. J&K E/S ABBOT ROAD ,WATER ,67020801,-,,537,537,,3,3
,,DO,67020802,-,,573,573,,,
,,ABOBOT ROAD WATER WORKS.,67020803,-,,306,306,,,
51,M.C BOYS MIDDLE SCHOOL PURAN NAGAR (MALE),NISHAT PARK,67020301,-,520,,520,2,,2
,,PURAN NAGAR,67020304,-,542,,542,,,
52,GOVT GIRLS E/S PURAN NAGAR (FEMALE),NISHAT PARK,67020301,-,,574,574,,2,2
,,PURAN NAGAR,67020304,-,,515,515,,,
53,M.C BOYS MIDDLE SCHOOL PURAN NAGAR (MALE),NISHAT PARK,67020302,-,387,,387,3,,3
,,PURAN NAGAR.,67020303,-,827,,827,,,
54,GOVT. GIRLS E/S PURAN NAGAR (FEMALE),NISHAT PARK,67020302,-,,394,394,,3,3
,,PURAN NAGAR.,67020303,-,,815,815,,,
55,GOVT. POLY TECHINICAL INSITITUTE PAIRS ROAD (MALE),NISHAT PARK.,67020401,-,459,,459,3,,3
,,MUHAMMAD PURA.,67020402,-,759,,759,,,
56,GOVT. POLY TECHINICAL INSTITUTE PAIRS ROAD,NISHAT PARK,67020401,-,,421,421,,2,2
,(FEMALE),MUHAMMAD PURA.,67020402,-,,694,694,,,
57,GOVT. POLY TECHINICAL INSITITUTE PAIRS ROAD (MALE),COMMISSIONER ROAD,67020403,-,483,,483,3,,3
,,DO,67020404,-,816,,816,,,
58,GOVT. POLY TECHINICAL INSTITUTE PAIRS ROAD (FEMALE),COMMISSIONER ROAD,67020403,-,,424,424,,2,2
,,DO,67020404,-,,731,731,,,
59,GOVT. DHQ HOSPITAL SIALKOT (MALE),MUHAMMAD PURA,67020902,-,466,,466,3,,3
,,DO,67020903,-,506,,506,,,
,,COMMISSIONER ROAD,67020904,-,372,,372,,,
60,GOVT. DHQ HOSPITAL SIALKOT (FEMALE),MUHAMMAD PURA,67020902,-,,389,389,,2,2
,,DO,67020903,-,,444,444,,,
,,COMMISSIONER ROAD,67020904,-,,315,315,,,
61,M M GIRLS H/S MUHAMMAD ,PURAN NAGAR,67020901,-,497,521,1018,1,1,2
62,M.C GIRLS MIDDLE SCHOOL MIANA PURA (MALE),MIAN PURA,67020701,-,265,,265,3,,3
,,WAZIR PURA,67020702,-,479,,479,,,
,,DO,67020703,-,392,,392,,,
,,NEHAL CHAND STREET.,67020704,-,316,,316,,,
63,M.C GIRLS MIDDLE SCHOOL MIANA PURA (FEMALE),MIANA PURA,67020701,-,,238,238,,3,3
,,WAZIR PURA.,67020702,-,,449,449,,,
,,DO,67020703,-,,334,334,,,
,,NEHAL CHAND STREET,67020704,-,,304,304,,,
64,GOVT. CHIRISTIAN H/S GANDAM MANDI (MALE),MUJHID ROAD,67020501,-,507,,507,4,,4
,,MIANA PURA,67020502,-,615,,615,,,
,,TAJ PURA,67020503,-,447,,447,,,
65,M.C. GIRLS MIDDLE SCHOOL MIANA PURA (FEMALE),MUJHID ROAD,67020501,-,,439,439,,3,3
,,MIANA PURA,67020502,-,,579,579,,,
,,TAJ PURA,67020503,-,,477,477,,,
66,GOVT. CHIRISTAN H/S GANDAM MANDI.,MIANA PURA,67020504,-,173,148,321,2,1,3
,,MIANA PURA,67020505,-,515,405,920,,,
67,GOVT. CHIRISTIAN H/S GANDAM MANDI. (MALE),MIANA PURA,67020601,-,427,,427,4,,4
,,MIANA PURA,67020602,-,267,,267,,,
,,DO,67020603,-,286,,286,,,
,,DO,67020604,-,582,,582,,,
68,GOVT. CHIRISTIAN H/S GANDAM MANDI (FEMALE),MIANA PURA,67020601,-,,372,372,,3,3
,,DO,67020602,-,,225,225,,,
,,DO,67020603,-,,292,292,,,
,,DO,67020604,-,,535,535,,,
69,GOVT. QAUMI H/S RAMTALI,CHAH JATTAN,67030702,-,582,466,1048,1,1,2
70,GOVT. QAUMI H/S RAMTALI (MALE),BOUCHAR KHANA,67030701,-,442,,442,2,,2
,,RAMTALAI.,67030703,-,358,,358,,,
,,KARIM PURA,67030704,-,276,,276,,,
71,GOVT. QAUMI H/S RAMTALI ,BOUCHAR ,67030701,-,,415,415,,2,2
,,RAMTALAI.,67030703,-,,320,320,,,
,,KARIM PURA,67030704,-,,260,260,,,
72,GOVT. COLLEGE OF COMMRECE QILA SIALKOT (MALE),ADD SHAHBAZ KHAN,67030102,-,541,,541,4,,4
,,MOH KHATIKAN,67030101,-,462,,462,,,
,,CHOWK BERI WALA,67030103,-,571,,571,,,
73,GOVT. COLLEGE OF COMMRECE QILA SIALKOT (FEMALE),ADD SHAHBAZ KHAN,67030102,-,,516,516,,3,3
,,MOH. KHATIKAN,67030101,-,,403,403,,,
,,CHOWK BERI WALA,67030103,-,,510,510,,,
74,GOVT. GIRLS ISLAMIA HIGH SCHOOL URDU BAZAR. (MALE),CHOWK ALLAMA IQBAL,67030801,-,152,,152,2,,2
,,DEPUTY BAGH,67030802,-,512,,512,,,
,,MOH. SALO GUJAR.,67030803,-,397,,397,,,
75,GOVT. GIRLS ISLAMIA HIGH SCHOOL URDU BAZAR (FEMALE),CHOWK ALLAMA IQBAL,67030801,-,,146,146,,2,2
,,DEPUTY BAGH,67030802,-,,472,472,,,
,,MOH. SALO GUJAR.,67030802,-,,343,343,,,
76,GOVT. BOYS SAINT ANTHONY H/S COLLEGE ROAD. (MALE),COLLEG ROAD,67030201,-,521,,521,2,,2
,,MOH. ATARI,67030202,-,505,,505,,,
77,GOVT. BOYS SAINT ANTHONY H/S COLLEGE ROAD. (MALE),COLLEG ROAD,67030201,-,,506,506,,2,2
,,MOH. ATARI,67030202,-,,482,482,,,
78,GOVT. MARRAY COLLEGE (MALE),MORI GATE MUSLIM BAZAR,67030203,-,626,,626,2,,2
,,MOH. KHRASIAN.,67030204,-,531,,531,,,
79,GOVT. MARRAY COLLEGE (FEMALE),MORI GATE MUSLIM BAZAR,67030203,-,,581,581,,2,2
,,MOH. KHRASIAN.,67030204,-,,448,448,,,
80,GOVT. ISLAMIA COLLEGE SIALKOT (MALE),AHMED PURA,67030301,-,488,,488,3,,3
,,TARIQ PURA,67030302,-,781,,781,,,
81,GOVT. ISLAMIA COLLEGE SIALKOT (FEMALE),AHMED PURA,67030301,-,,427,427,,2,2
,,TARIQ PURA,67030302,-,,693,693,,,
82,GOVT. ISLAMIA COLLEGE SIALKTO (MALE),JINNAH PARK,67030303,-,769,,769,3,,3
,,JINNAH PARK,67030304,-,497,,497,,,
83,GOVT. ISLAMIA COLLEGE SIALKOT (FEMALE),JINNAH PARK,67030303,-,,625,625,,2,2
,,JINNAH PARK,67030304,-,,409,409,,,
84,GOVT. COMP H/S SIALKOT (MALE),SUFI PURA,67030401,-,656,,656,2,,2
,,RANG PURA,67030402,-,483,,483,,,
85,GOVT. COMP. H/S SIALKOT (FEMALE),SUFI PURA,67030401,-,,566,566,,2,2
,,RANG PURA.,67030402,-,,473,473,,,
86,GOVT. COMP. H/S SIALKOT (MALE),RANG PURA,67030403,-,682,,682,2,,2
,,RANG PURA,67030404,-,435,,435,,,
87,GOVT. COM. H/S SIALKOT (FEMALE),RANG PURA,67030403,-,,636,636,,2,2
,,RANG PURA,67030404,-,,428,428,,,
88,M.C BOYS P/S RANG PURA (MALE),RANG PURA,67030501,-,570,,570,3,,3
,,NAI ABADI RASOOL PURA.,67030505,-,705,,705,,,
89,GOVT. P/S RANG PURA NO.1 (FEMALE),RANG PURA,67030501,-,,557,557,,3,3
,,NAI ABADI RASOOL PURA,67030505,-,,679,679,,,
90,GOVT. GIRLS H/S PURAN HEERAN.,MUGHAL STREET RANG PURA,67030502,-,654,580,1234,2,1,3
91,GOVT. GIRLS H/S PURAN HEERAN. (MALE),MOH. AWANAN RANG PURA,67030503,-,618,,618,2,,2
,,DO,67030504,-,555,,555,,,
92,GOVT. GIRLS H/S PURAN HEERAN. (FEMALE),MOH.AWANAN RANG PURA,67030503,-,,572,572,,2,2
,,DO,67030504,-,,499,499,,,
93,GOVT. GIRLS H/S PURAN HEERAN. (MALE),PURA HEERAN,67030601,-,617,,617,2,,2
,,RANG PURA,67030602,-,530,,530,,,
94,GOVT. GIRLS H/S HEERAN (FEMALE),PURA HEERAN.,67030601,-,,518,518,,2,2
,,RANG PURA,67030602,-,,503,503,,,
95,GG P/S RANG PURA NO.2 (MALE),RANG PURA,67030603,-,776,,776,3,,3
,,-,67030604,-,266,,266,,,
,,-,67030605,-,411,,411,,,
96,M.C BOYS P/S PURAN HEERAN (FEMALE),RANG PURA,67030603,-,,682,682,,3,3
,,-,67030604,-,,208,208,,,
,,-,67030605,-,,361,361,,,
97,KHAJA SAFDAR HOSPITAL M.C SIALKOT. (MALE),ISLAM PURA,67040101,-,317,,317,4,,4
,,-,67040102,-,295,,295,,,
,,-,67040201,-,427,,427,,,
,,WASI SHAHEEDAN.,67040202,-,637,,637,,,
98,GOVT. GIRLS H/S DHAROWAL(FEMALE),ISLAM PURA,67040101,-,,332,332,,4,4
,,-,67040102,-,,269,269,,,
,,-,67040201,-,,368,368,,,
,,WASI SHAHEEDAN,67040202,-,,541,541,,,
99,GOVT H.S/S DHAROWAL (MALE),DHAROWAL,67040203,-,291,,291,2,,2
,,-,67040204,-,453,,453,,,
,,WASI SHAHEEDAN,67040205,-,431,,431,,,
100,GOVT H.S/S DHAROWAL (FEMALE),DHAROWAL,67040203,-,,275,275,,2,2
,,-,67040204,-,,376,376,,,
,,WASI SHAHEEDAN,67040205,-,,379,379,,,
101,GOVT. ARABIC H/S (MALE),PURA HEERAN,67040103,-,381,,381,2,,2
,,PURA HEERAN,67040104,-,688,,688,,,
102,GOVT. PAK E/S ISLAMABAD (FEMALE),PURA HEERAN,67040103,-,,363,363,,2,2
,,PURA HEERAN,67040104,-,,613,613,,,
103,GOVT. ARABIC H/S (MALE),PURA HEERAN,67040105,-,823,,823,3,,3
,,-,67040106,-,426,,426,,,
104,GOVT. PAK E/S ISLAMABAD (FEMALE),PURA HEERAN.,67040105,-,,746,746,,2,2
,,-,67040106,-,,355,355,,,
105,GOVT. LADY INDERSON HIGHER SECONDARY SCHOOL (MALE),MOH. ISLAMABAD NAI ABADI,67040301,-,666,,666,2,,2
,,-,67040302,-,473,,473,,,
106,GOVT LADY INDERSON HIGHER SECONDARY SCHOOL (FEMALE),MOH. ISLAMABAD NAI ABADI,67040301,-,,641,641,,2,2
,,-,67040302,-,,444,444,,,
107,M.C BOYS P/S ADDAH PASRURIAN (MALE),TIBA KAKEY ZIAN,67040303,-,494,,494,4,,4
,,-,67040304,-,650,,650,,,
,,TIBA MEMORAN,67040305,-,536,,536,,,
108,OFFICE UC NO 46/11 NEKA PURA (FEMALE),TIBA KAKEY ZIAN,67040303,-,,534,534,,4,4
,,-,67040304,-,,542,542,,,
,,TIBA MEMORAN,67040305,-,,455,455,,,
109,GOVT. BOYS HIGHER SECONDARY SCHOOL NO.2,NEKA PURA,67040501,-,513,,513,3,,3
,(MALE),-,67040502,-,365,,365,,,
,,-,67040503,-,418,,418,,,
110,M.C GIRLS MIDDLE SCHOOL NEKA PURA (FEMALE),NEKA PURA.,67040501,-,,484,484,,3,3
,,-,67040502,-,,339,339,,,
,,-,67040503,-,,400,400,,,
111,M.C BOYS MIDDLE SCHOOL NEKA PURA (MALE),NEKA PURA,67040401,-,622,,622,2,,2
,,BORI MOH,67040402,-,487,,487,,,
112,M.C BOYS MIDDLE SCHOOL NEKA PURA (FEMALE),NEKA PURA,67040401,-,,589,589,,2,2
,,BORI MOH,67040402,-,,482,482,,,
113,M.C BOYS MIDDLE SCHOOL NEKA,NEKA PURA,67040403,-,568,,568,4,,4
,,NEKA PURA,6700404,-,366,,366,,,
,,NEKA PURA,728,-,728,,728,,,
114,M.C GIRLS P/S SUJHA ABAD,MEKA PURA,67040403,-,,531,531,,3,3
,,NEKA PURA,67040404,-,,348,348,,,
,,NEKA PURA,67040405,-,,599,599,,,
115,GOVT DUMB AND DEF SCHOOL BABE BARI,MOH. BABE BARI,67040601,-,580,510,1090,1,1,2
116,GOVT DUMB AND DEF SCHOOL BABE BARI (MALE),PASRUR ROAD,67040602,-,537,,537,3,,3
,,HAYAT PURA,67040603,-,836,,836,,,
117,GOVT. GIRLS H/S HABIB PURA (FEMALE),PASRUR ROAD,67040602,-,,494,494,,2,2
,,HAYAT PURA,67040603,-,,672,672,,,
118,GOVT. BOYS HIGHER SECONDARY CHOOL NO.2,HAMZA GHOUS,67040604,-,764,,764,2,,2
,,HABIBI PURA,67040605,-,428,,428,,,
119,GOVT BOYS HIGHER SECONDARY SCHOOL NO 2,HAMZA GHOUS,67040604,-,,662,662,,2,2
,,HABIB PURA,67040605,-,,407,407,,,
120,GOVT BOYS HIGHER SECONDARY SCHOOL NO 2,NAI ABADI HABIB PURA,67040704,-,509,433,942,1,1,2
121,GOVT BOYS HIGHER SECONDARY SCHOOL NO 2(MALE),MOH. ARAZI YAQOOB,67040701,-,396,,396,3,,3
,,SHAHAD-UD-DIN PARK,67040702,-,589,,589,,,
,,MASKEEN PURA,67040703,-,382,,382,,,
122,GOVT GIRLS H/S HABIB PURA(FEMALE),MOH ARAZI YAQOOB,67040701,-,,382,382,,3,3
,,SHAHAB-UD-PARK,67040702,-,,534,534,,,
,,MASKEEN PURA,67040703,-,,283,283,,,
123,GOVT GIRLS P/S DOBURJI MALLIAN (MALE),DOBURJI MALLIAN,66021806,-,868,,868,3,,3
,,ARAZI YAQOOB,66021807,-,613,,613,,,
124,GOVT GIRLS P/S DOBURJI MALLIAN (FEMALE),DOBURJI MALLIAN,66021806,-,,739,739,,3,3
,,ARAZI YAQOOB,66021807,-,,482,482,,,
125,GOVT AQRI A&C LAB DOBURJI ARAIAN,DOBURJI ARAIAN,66021809,-,957,647,1604,2,2,4
126,GOVT. AGRI W&C LAB DOBURJI ARAIAN (MALE),DOBURJI ARAIAN.,66021808,-,234,,234,3,,3
,,DOBURJI ,66021810,-,350,,350,,,
,,DOBURJI ARAIAN,66021811,-,649,,649,,,
127,GOVT GIRLS P/S DOBURJI ARIAN.(FEMAIL),DOBURJI ARAIAN,66021808,-,,160,160,2,,2
,GOVT GIRLS P/S HAMZA GHOUS (MALE),DOBURJI  ARAIAN,66021810,-,,298,298,,,
,,DOBURJI ARAIAN,66021811,-,,543,543,,,
128,GOVT BOYS P/S HAMZA GHOUS MALE,MOH. ARAZI YAQOOB,67040701,-,,382,382,2,2,4
,,SHAHAB-UD-DIN PARK,67040702,-,,534,534,,,
,,MASKEEN PURA,67040703,-,,283,283,,,
129,GOVT GIRLS P/S HAMZA GHOUS (FEMALE),HAMZA GHOUS,66021801,-,,428,428,,2,2
,,HAMZA GHOUS,66021802,-,,425,425,,,
130,GOVT BOYS P/S HAMZA GHOUS (MALE),HAMZA GHOUS,66021803,-,869,,869,3,,3
,,HAMZA GHOUS,66021804,-,176,,176,,,
,,HAMZA GHOUS,66021805,-,338,,338,,,
131,GOVT GIRLS P/S HAMZA GHOUSE (FEMALE),HAMZA GHOUS,66021803,-,,603,603,,2,2
,,HAMZA GHOUS,66021804,-,,101,101,,,
,,HAMZA GHOUSE,66021805,-,,299,299,,,
132,GOVT BOYS P/S RAM GRAH,RAM GARAHA,66021701,-,528,400,928,1,1,2
133,GOVT BOYS P/S MAZAFAR PUR (MALE),MOH MIANA PURA,67010101,-,431,,431,4,,4
,,SHAN SHAKUR,67010102,-,561,,561,,,
,,MASJID HAMIFIA MUZAFAR PUR,67010102,-,533,,533,,,
134,GOVT GIRLS P/S MAZAFAR PUR (FEMALE),MOH. MIANA PURA,67010101,-,,380,380,,3,3
,,SHAH SHAKUR,67010102,-,,403,403,,,
,,MASJID HANIFIA MAZAFAR PUR,67010103,-,,468,468,,,
135,GEPCO OFFICE DEENCE ROAD ,RORAS ROAD ,67010104,-,160,,160,,3,3
,,-,67010105,-,644,,644,,,
,,CHAH LOHARIOAN.,67010106,-,654,,654,,,
136,GEPCO OFFICE DEFENCE ROAD SIALKOT (FEMALE),RORAS ROAD MAZAFAR PUR,67010104,-,,157,157,,3,3
,,-,67010105,-,,510,510,,,
,,CHAH LOHARIOAN,67010106,-,,551,551,,,
137,GOVT BOYS P/S MIANA PURA RORAS RORAD (FEMALE),NIA MIANA PURA,67010201,-,,760,760,,3,3
,,NIA MIANA PURA,67010202,-,,472,472,,,
138,GOVT BOYS P/S MIANA PURA RORAS RORAD (FEMALE),MIANA PURA,67010201,-,,676,676,,2,2
,,NIA MIANA PURA,67010202,-,,406,406,,,
139,GOVT BOYS E/S PACCA GRAHA (MALE)(IMPROVISED),GALI BOHARAWALI NIA MIANA PURA,67010203,-,462,,462,2,,2
,,RORAS ROD MIANA PURA,67010204,-,489,,489,,,
140,GOVT GIRLS P/S PACCA GRAHA (FEMALE),GALI BOHARAWALI .NIA MIANA PURA,67010203,-,,385,385,,2,2
,,RORAS ROAD MIANAN PURA,67010204,-,,426,426,,,
141,GOVT BOYS E/S PACCA GRAHA (MALE),KHOU DWAN WALA,67010301,-,555,,555,2,,2
,,BALAL COLONY,67010302,-,575,,575,,,
142,GOVT BOYS P/S PACCA GRAHA (FEMALE)(IMPROVISED),KHOU DWAN WALA,67010301,-,,529,529,,2,2
,,BALAL COLONY,67010302,-,,604,604,,,
143,GOVT BOYS E/S PACCA GRAHA (MALE),WAZIR ABAD ROAD PACCA GRAHA.,67010303,-,688,,688,3,,3
,,GALI SCHOOL WALI PACCA GRAHA.,67010304,-,673,,673,,,
144,GOVT GIRLS E/S PACCA GRAHA (FEMALE),WAZIR ABAD ROAD PACCA GRAHA.,67010303,-,,595,595,,2,2
,,GALI SCHOOL WALI PACCA GRAHA.,67010304,-,,579,579,,,
145,GOVT. BOYS H/S KOTLI BEHRAM (MALE),ISLAM NAGAR PACCA GRAHA,67010401,-,684,,684,3,,3
,,-,67010402,-,530,,530,,,
146,GOVT GIRLS H/S KOTLI BEHRAM (FEMALE),ISLAM NAGAR PACCA GRAHA.,67010401,-,,490,490,,2,2
,,-,67010402,-,,409,409,,,
