SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT GIRLS M/S,-,55010101  MOH RAMZANABAD,-,456,,456,3,,3
,,-,055010102  PEER ADDAL SHAH,-,730,,730,,,
2,GOVT GIRLS P/S MOH RAMZAN ,-,,-,,,,,2,
3,GOVT BOYS M/S CANAL COLONY (MALE),-,55010103  WANDHI ROUSHAN WALI,-,965,,965,3,,
,,-,055010104  WANDHI ROUSHAN WALI,-,571,,571,,,
4,GOVT GIRLS H/S CANAL COLONY,-,55010103  WANDHI ROUSHAN WALI,-,,721,721,,2,
,,-,055010104  WANDHI ROUSHAN WALI,-,,439,439,,,
5,OFFICE OF THE XEN WAPDA MAINWALI (MALE),-,055010105  CHAH GUL KHAN GUL BURG ,-,384,,384,2,,
,,,HOTAL,,,,,,,
,,-,055010202  CHAH GUL KHAN GUL BURG ,-,453,,453,,,
,,,HOTAL,,,,,,,
,,-,055010201  CHAH GUL KHANGUL BURG ,-,366,,366,,,
,,,HOTAL,,,,,,,
6,OFFICE OF THE ELEMENRY,-,055010105  CHAH GUL KHAN GUL BURG ,-,,312,312,,2,
,,,HOTAL,,,,,,,
,,-,055010201  CHAH GUL KHAN GUL BURG ,-,,316,316,,,
,,,HOTAL,,,,,,,
,,-,055010202  CHAH GUL KHAN GUL BURG ,-,,416,416,,,
,,,HOTAL,,,,,,,
7,GOVT BOYS H/SMAINWALI ,-,05510203  REGAL CINEMA,-,844,,844,2,,
8,GOVT BOYS H/S MAINWALI ,-,55010204  REGAL CINEMA,-,768,,768,2,,
9,MC BOYS P/S WANDHI WALI MUHAMMAD KHAN WALI,-,55010203  REGAL CINEMA,-,,772,772,,3,
,,-,055010204  REGAL CINEMA,-,,645,645,,,
10,MC GIRLS P/S WANDHI WALI MUHAMMAD KHAN WALI,-,55010206  SAYEDAN WALA MASJID ,-,,527,527,,,
,(FEMALE),,QASAIBAN,,,,,,,
,,-,055010207  MOH SAYEDAN WALA MASJID ,-,,260,260,,,
,,,QASAIBAN,,,,,,,
11,GOVT BOYS H/S MAINWALI (MALE),-,55010206  SAYEDAN WALA MASJID ,-,770,,770,,,0
,,,QASAIBAN,,,,,,,
,,-,055010207  SAYEDAN WALA MASJID ,-,292,,292,,,
,,,QASAIBAN,,,,,,,
12,MC GIRLS P/S MAIN NASIR ALI ,-,55010301  MOH MIAN ZAHOOR UD DIN,-,727,579,1306,2,1,3
13,MC BOYS P/S MOH MIANA MIANWALI (MALE),-,055010302  MOH MIAN MUHAMMAD ,-,1301,,1301,3,,3
,,,AKBAR,,,,,,,
14,MC BOYS P/S MOH MIANA MAINWALI (FEMALE),-,055010302  MOH MIAN MUHAMMAD ,-,,914,914,,2,2
,,,AKBAR,,,,,,,
