SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT BOYS PRIMARY SCHOOL MOHALLAH MAIKANWALA (M),MC BHAKKAR,053160101,699,1406,,1406,3,,3
,,MC BHAKKAR,053160105,707,1406,,1406,,,
2,AUKAF OFFICE BANO BAZZAR BHAKKAR (FEMALE),MC BHAKKAR,053160101,655,,1206,1206,,3,3
,,MC BHAKKAR,053160105,551,,1206,1206,,,
3,ANJAMAN BOYS PRIMARY SCHOOL MOHALLAH JAFAR ,MC BHAKKAR,053160102,1096,1096,,1096,2,,2
4,ARYAMAN GIRLS PRIMERY SCHOOL MOHALLAH JAFAR  ,MC BHAKKAR,053160102,936,936,,936,,2,2
5,GOVT GIRLS PRIMARY SCHOOL SHEIKHRAO BHAKKAR ,MC BHAKKAR,053160103,-,,908,908,,2,2
6,GOVT BOYS PRIMARY SCHOOL MOHALLAH MALKANWALA ,MC BHAKKAR,053160103,-,938,,938,3,,3
7,GOVT BOYS PRIMARY SCHOOL BHAKKAR (MIDDLE PORTION) ,MC BHAKKAR,053160104,-,,926,926,,3,3
8,GOVT GIRLS ELEMANTARY SCHOOL SARDAR BAKHHAH (MIDDLE PORTION) BHAKKAR ,MC BHAKKAR,053160104,-,1060,,1060,3,,3
9,UNION COUNCIL OFFICE NO 1 ,MC BHAKKAR,053160106,-,,622,622,,2,2
10,GOVT BOYS PRIMARY SCHOOL MOHALLAH KHURAHEED SHAH ,MC BHAKKAR,053160106,-,,568,568,,2,2
11,MUNCIPAL COMMITTEE REST ,MC BHAKKAR,053160107,-,1806,,1806,4,,4
12,GOVT GIRLS PRIMARY SCHOOL MOHALLAH KHURAHEED SHAH ,MC BHAKKAR,053160107,-,,1422,1422,,4,4
13,OFFICE OF DEPUTY D E O ,MC BHAKKAR,053160207,-,1099,,1099,3,,3
14,OFFICE OF DEPUTY D E O ,MC BHAKKAR,053160201,-,,977,977,,3,3
15,BOYS PRIMARY SCHOOL MOHALLAH KHURAHEED SHAH ,MC BHAKKAR,053160202,-,862,,862,2,,2
16,GIRLS PRIMARY SCHOOL MOHALLAH KHURAHEED SHAH ,MC BHAKKAR,053160202,-,,771,771,,2,2
17,GIRLS PRIMARY SCHOOL ,MC BHAKKAR,053160203,-,,1206,1206,,4,4
18,GOVT GIRLS PRIMARY SCHOOL ,MC BHAKKAR,053160203,-,1374,,1374,3,,3
19,GOVT BOYS PRIMARY SCHOOL CHAH CHAMNI SCHOOL ,MC BHAKKAR,053160204,-,1307,,1307,3,,3
20,GOVT GIRLS PRIMARY SCHOOL CHAH CHAMNI SCHOOL ,MC BHAKKAR,053160204,-,,1220,1220,,3,3
21,DPS BHAKKAR (PRIMARY) PORTION (MALE),MC BHAKKAR,053160206,611,1519,,1519,3,,3
,,MC BHAKKAR,053160205,908,1519,,1519,,,
22,DPS BHAKKAR (HIGH SCHOOL) (FEMALE),MC BHAKKAR,053160206,544,,1427,1427,,3,3
,,MC BHAKKAR,053160205,883,,1427,1427,,,
23,HIGHWAY OFFICE BHAKKAR (MALE),MC BHAKKAR,053160207,1083,1595,,1595,3,,3
,,MC BHAKKAR,053160303,512,1595,,1595,,,
24,PAK PWD OFFICE BHAKKAR (F),MC BHAKKAR,053160207,862,,1309,1309,,3,3
,,MC BHAKKAR,053160303,447,,1309,1309,,,
