SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GMS NEAR PARK THORDER MATHANI CHANGAN PS (MALE),MATHANI,13080101,1 TO 673,673,,673,3,,3
,,MATHANI,13080102,1 TO 589,589,,589,,,
,,MATHANI,13080103,1 TO 378,378,,378,,,
2,GMS NEAR PARK THORDER MATHANI CHANGAN 2ND P.S (MALE),MATHANI CHANGAN,013080104,1 TO 512,512,,512,2,,2
,,MATHANI CHANGAN,013080105,1 TO 419,419,,419,,,
,,MATHANI CHANGAN,013080101,1 TO 403,403,,403,,,
3,GGPS. NO.3 PARK THORDER M/CHANGAN (FEMALE),MATHANI CHANGAN,013080101,1 TO 450,,450,450,,3,3
,,MATHANI CHANGAN,013080102,1 TO 361,,361,361,,,
,,MATHANI CHANGAN,013080103,1 TO 268,,268,268,,,
,,MATHANI CHANGAN,013080104,1 TO 386,,386,386,,,
4,GPS. NO M/CHANGAN 1ST P.S (FEMALE),MATHANI CHANGAN,013080101,1 TO 305,,305,305,,2,2
,,MATHANI CHANGAN,013080201,1 TO 337,,337,337,,,
,,MATHANI CHANGAN,013080202,1 TO 297,,297,297,,,
5,GPS.NO 2 M/CHANGAN 2ND P.S (FEMALE),MATHANI CHANGAN,013080203,1 TO 794,,794,794,,2,2
,,MATHANI CHANGAN,013080204,1 TO 351,,351,351,,,
6,GGHS MATHANI CHANGAN 1ST P.S (MALE),MATHANI CHANGAN,013080202,1 TO 505,505,,505,2,,2
,,MATHANI CHANGAN,013080204,1 TO 513,513,,513,,,
7,GGHS. MATHANI CHANGAN 2ND ,MATHANI ,013080203,1 TO 1022,1022,,1022,2,,2
8,GHS. THORDER 1ST P.S (MALE),ENTIRE STREET OF THORDER,013080301,1 TO 446,446,,446,3,,3
,,ENTIRE STREET OF THORDER,013080302,1 TO 322,322,,322,,,
,,ENTIRE STREET OF THORDER,013080303,1 TO 551,551,,551,,,
9,GHS.THORDER 1ST P.S (MALE),ENTIRE STREET OF THORDER,013080304,1 TO 843,843,,843,2,,2
,,ENTIRE STREET OF THORDER,013080401,1 TO 355,355,,355,,,
10,GHS.THORDER 3RD P.S (MALE),ENTIRE STREET OF THORDER,013080402,1 TO 405,405,,405,2,,2
,,ENTIRE STREET OF THORDER,013080405,1 TO 611,611,,611,,,
