SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,MODEL KINDER GARTEN PUBLIC SCHOOL MAIN BAZAR MUHALLA USMAN,CHARGE NO 3 *CIRCLE NO 13,57031305,-,471,,471,3,,3
,,-,57031306,-,783,,783,,,
2,OFFICE SUI GAS SARGODHA RD (M),CHARGE NO 3,57030101,-,351,,351,2,,2
,,-,57030102,-,678,,678,,,
3,OFFICE SUI GAS SARGODHA RD(F),CHARGE NO 3,57030101,-,,259,259,,2,2
,,-,57030102,-,,663,663,,,
4,M.C MIDDLE SCHOOL SIDHU PURA (F),CHARGE NO 3,57030103,-,,470,470,,3,3
,,-,57030104,-,,135,135,,,
,,-,57030105,-,,106,106,,,
,,-,57030106,-,,700,700,,,
5,GOVT GIRLS H/SCHOOL SIDHUPURA (M),CHARGE NO 3,57030103,-,530,,530,4,,4
,,-,57030104,-,164,,164,,,
,,-,57030105,-,149,,149,,,
,,-,57030106,-,812,,812,,,
6,PMC NURSING SCHOOL FSD(M),CHARGE NO 3,57030201,-,315,,315,4,,4
,,-,57030202,-,509,,509,,,
,,-,57030203,-,841,,841,,,
7,PMC NURSING SCHOOL FSD (F),CHARGE NO 3,57030201,-,,219,219,,3,3
,,-,57030202,-,,507,507,,,
,,-,57030203,-,,740,740,,,
8,PRIDE PUBLIC SCHOOL GREEN VIEW COLONY RAJEWALA (M),CHARGE NO 3,57030301,-,1419,,1419,4,,4
,,-,57030304,-,340,,340,,,
9,PRIDE PUBLIC SCHOOL GREEN VIEW COLONY RAJEWALA (F),CHARGE NO 3,57030301,-,,1210,1210,,3,3
,,-,57030304,-,,228,228,,,
10,M.C BOYS PRIMARY SCHOOL AKBAR ABAD (M),CHARGE NO 3,57030302,-,338,,338,2,,2
,,-,57030303,-,300,,300,,,
,,-,57030305,-,337,,337,,,
11,GOVT GIRLS MIDDLE SCHOOL AKBAR ABAD (F),CHARGE NO 3 *CIRCLE NO 3,57030302,-,,298,298,,2,2
,,-,57030303,-,,296,296,,,
,,-,57030305,-,,270,270,,,
12,CANDEL HALL PUBLIC SCHOOL SARFRAZ COLONY (F),CHARGE NO 3 * CIRCLE NO 4,57030401,-,,388,388,,2,2
,,-,57030405,-,,323,323,,,
13,CANDEL HALL PUBLIC SCHOOL SARFRAZ COLONY (M),CHARGE NO 3 * CIRCLE NO 4,57030401,-,432,,432,4,,4
,,-,57030402,-,380,,380,,,
,,-,57030403,-,192,,192,,,
,,-,57030404,-,362,,362,,,
,,-,57030405,-,402,,402,,,
14,ABDULLAH SURPRISE MIDDLE SCHOOL GREEN VIEW,CHARGE NO 3,57030402,-,,343,343,,2,2
,RAJEWALA (F),-,57030403,-,,153,153,,,
,,-,57030404,-,,277,277,,,
15,AMMAR PUBLIC SCHOOL SAEEDABAD (M),CHARGE NO 3,57030501,-,424,,424,3,,3
,,-,57030502,-,340,,340,,,
,,-,57030503,-,44,,44,,,
,,-,57030504,-,478,,478,,,
16,ALI GRAMMER SCHOOL NEAR GULZARE MADINA MASJID,CHARGE NO 3,57030501,-,,347,347,,2,2
,SAEED ABAD (F),-,57030502,-,,293,293,,,
,,-,57030503,-,,26,26,,,
,,-,57030504,-,,379,379,,,
17,GOVT GIRLS MIDDLE SCHOOL KANAK BASTI (M),CHARGE NO 3,57030601,-,367,,367,3,,3
,,-,57030602,-,266,,266,,,
,,-,57030603,-,274,,274,,,
,,CIRCIE NO 5,57030505,-,366,,366,,,
18,GOVT GIRLS MIDDLE SCHOOL KANAK BASTI (F),CHARGE NO 3,57030601,-,,254,254,,2,2
,,-,57030602,-,,227,227,,,
,,-,57030603,-,,224,224,,,
,,CIRCIE NO 5,57030505,-,,316,316,,,
19,M.C DISPENSARY SAEEDABAD (M),CHARGE NO 3,57030604,-,498,,498,3,,3
,,-,57030605,-,315,,315,,,
,,CIRCLE NO 7,57030701,-,423,,423,,,
20,M.C DISPENSARY SAEEDABAD (F),CHARGE NO 3,57030604,-,,368,368,,2,2
,,-,57030605,-,,265,265,,,
,,CIRCIE NO 7,57030701,-,,371,371,,,
21,FLAT FDA KACHI ABADI (M),CHARGE NO 3,57030702,-,636,,636,3,,3
,,-,57030703,-,714,,714,,,
22,FLAT FDA KACHI ABADI (F),CHARGE NO 3,57030702,-,,454,454,,2,2
,,-,57030703,-,,568,568,,,
23,WATAN H/SCHOOL JAMIL TOWN (F),CHARGE NO 3,57030704,-,,377,377,,2,2
,,CIRCLE NO 8,57030801,-,,542,542,,,
24,GOVT BOYS PRIMARY SCHOOL IQBAL TOWN (M),CHARGE NO 3,57030704,-,510,,510,3,,3
