SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BOYS P/S SHAKARGARH NO 1 MALE,MOHALLAH AABKARI,159120101,-,243,,243,3,,3
,,GALI DAKHANA,159120102,-,484,,484,,,
,,GALI ANSARIAN,159120103,-,565,,565,,,
2,BOYS H/S SHAKARGARH FEMALE,MOH AABKARI,159120101,-,,218,218,,3,3
,,GALI DAKHANA,159120102,-,,432,432,,,
,,GALI ANSARIAN,159120103,-,,515,515,,,
3,GIRLS M/S SHAKARGARH MALE,GALI SHER SHAH,159120104,-,414,,414,3,,3
,,ARIAN CHOWK CHAMAL ROAD,159120105,-,358,,358,,,
,,GALI IMAM BARGAH,159120106,-,552,,552,,,
4,GIRLS P/S RASTA BHATI SHAKARGARH FEMALE,GALI SHER SHAH,159120104,-,,389,389,,3,3
,,ARIAN CHOWK CHAMAL ROAD,159120105,-,,275,275,,,
,,GALI IMAM BARGAH,159120106,-,,515,515,,,
5,BOYS P/S DIN PUR KALAN MALE,AKHLAS PUR ROAD,159120201,-,757,,757,3,,3
,,MOHALLAH BOJH PURA,159120202,-,246,,246,,,
,,DIN PUR KALAN,159120203,-,491,,491,,,
6,GIRLS M/S DIN PUR KALAN FEMALE,AKHLAS PUR ROAD,159120201,-,,629,629,,3,3
,,MOHALLAH BOJH PURA,159120202,-,,183,183,,,
,,DIN PUR KALAN,159120203,-,,397,397,,,
7,BOYS H/S SHAKARGARH MALE,BOYS PRIMARY SCHOOL,159120204,-,515,,515,3,,3
,,NOOR KOT ,159120205,-,567,,567,,,
8,VET HOSPITAL NUR KOT ROAD,BOYS PRIMARY SCHOOL,159120204,-,,458,458,,3,3
,,NOOR KOT ROAD,159120205,-,,514,514,,,
9,BOYS I.T H/S SHAKARGARH MALE,OFFICE DEPARTMENT ABAD,159120302,-,629,,629,4,,4
,,HOSTEL GOVT COLLEGE,159120305,-,346,,346,,,
,,RIAZ MARKET,159120306,-,568,,568,,,
10,BOYS DEGREE COLLEGE SHAKARGARH FEMALE,OFFICE DEPARTMENT ABAD,159120302,-,,537,537,,3,3
,,HOSTEL GOVT COLLEGE,159120305,-,,286,286,,,
,,RIAZ MARKET,159120306,-,,549,549,,,
11,BOYS DEGREE COLLEGE SHAKARGARH BSC BLOCK MALE,MASJID HAJVERY,159120301,-,1020,,1020,4,,4
,,SERVICE STATION NOOR,159120303,-,610,,610,,,
,,MUSLIM TOWN,159120304,-,224,,224,,,
12,GIRLS P/S MUSLIM TOWN SHAKARGARH FEMALE,MASJID HAJVERY,159120301,-,,860,860,,3,3
,,SERVICE STATION NOOR KOT ROAD,159120303,-,,461,461,,,
,,MUSLIM TOWN,159120304,-,,202,202,,,
13,BOYS DEGREE COLLEGE HOSTEL,GANDA NALA RAILWAY ROAD,159120401,-,922,,922,3,,3
,,QABRASTAN RASHEED PURA,159120402,-,494,,494,,,
14,BOYS P.S RASHEED PURA SHAKARGARH,GANDA NALA RAILWAY ROAD,159120401,-,,781,781,,3,3
,,QABRASTAN RASHEED PURA,159120402,-,,421,421,,,
15,GIRLS P.S RASHEED PURA SHAKARGARH MALE,FAISAL TOWN RASHEED ,159120403,-,724,,724,3,,3
,,GALI GIRLS PRIMARY SCHOOL,159120404,-,360,,360,,,
,,RES ABDUL HAMID COUNCILAR ROAD,159120405,-,478,,478,,,
