SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BOYS E/S JHANG CHAK JANUBI JALALA ABAD,JHAND CHAK JANUBI,101,-,467,335,802,2,1,3
,,JHANG CHAK JANUBI,102,-,373,269,642,,,
2,BOYS P/S SIADAN WALA,JHAND CHAK SHUMALI,201,-,721,609,1330,1,1,2
3,BOYS P/S BASTI GHOHAY WALI MALE,JHAND CHAK SHUMALI,202,-,1278,,1278,2,,2
4,BOYS P/.S BASTI GHOHAY WALI FEMALE,JHAND CHAK SHUMALI,202,-,,1017,1017,,2,2
5,GIRLS P/S GHOGHAY WALI,JHAND CHAK SHUMALI,203,-,561,427,988,1,1,2
6,GIRLS P/S CHAH JAN MUHAMMAD WALA FEMALE,JHANG NOOR SHAH,301,-,,284,284,,2,2
,,JHANG CHAK KATCHA,302,-,,622,622,,,
7,BOYS P/S CHAH JAN MUHAMMAD WALA MALE,JHANG NOOR SHAH,301,-,324,,324,2,,2
,,JHANG NOOR SHAH,302,-,673,,673,,,
8,BOYS P/S AL-NOOR COLONY GOJRA ROAD,CHAK GHUMNANA,402,-,309,266,575,1,1,2
,,CHAK GHUMNANA,403,-,394,393,787,,,
9,GIRLS P/S BAIG COLONY,CHAK GHUMNANA,404,-,1100,777,1877,2,1,3
10,BOYS P/S LOLIAN WALA,CHAK GHUMNANA,405,-,901,741,1642,2,1,3
11,GIRLS P/S SHADAB  COLONY,CHAK GHUMNANA,401,-,291,251,542,2,1,3
,,CHAK GHUMNANA,406,-,525,407,932,,,
,,CHAK GHUMNANA,407,-,380,244,624,,,
12,GIRLS P/S SARVER COLONY,CHAK GHUMNANA,408,-,371,289,660,2,1,3
,,CHAK GHUMNANA `,409,-,187,182,369,,,
,,CHAK GHUMNANA,410,-,356,273,629,,,
13,GIRLS COMMUNITY MODEL SCHOOLD ABBAS PURA,CHAK GHUMNANA,411,-,615,434,1049,1,1,2
14,GIRLS COMMUNITY MODEL SCHOOL ABBAS PURA,CHAK GHUMNANA,412,-,534,440,974,1,1,2
15,COMPLEX FOOTBALL GROUND ,CIVIL STATION,501,-,790,734,1524,2,1,3
16,BOYS P/S MAHI HEER,CIVIL STATION,502,-,790,734,1524,2,2,4
,,KALU WALA,505,-,375,278,653,,,
17,GIRLS E/S MAHI HEER,CIVIL STAION,503,-,946,728,1674,2,1,3
18,GIRLS E/S MAHI HEER,CIVIL STAION,504,-,757,661,1418,1,1,2
19,BOYS H/S KOT SAI SINGH MALE,KOT SAI SINGH,601,-,524,,524,3,,3
,,KOT SAI SINGH,602,-,432,,432,,,
,,KOT SAI SINGH,603,-,759,,759,,,
20,BOYS H/S KOT SAI SINGH FEMALE,KOT SAI SINGH,601,-,,417,417,,2,2
,,KOT SAI SINGH,602,-,,320,320,,,
,,KOT SAI SINGH,603,-,,543,543,,,
21,BOYS P/S KOT SAI SINGH,KOT SAI SINGH,604,-,748,634,1382,1,1,2
22,GIRLS P/S NOULANWALA,KOT SAI SINGH,605,-,655,584,1239,1,1,2
23,BOYS P/S NAWAZ ABAD,MAGHIANA CHAK NOON,701,-,354,281,635,1,1,2
,,MAGHIANA CHAK NOON,703,-,224,221,445,,,
24,BOYS P/S NAWAZ ABAD,MAGHIANA CHAK NOON,702,-,622,560,1182,1,1,2
25,GIRLS P/S MAGHIANA CHAK NOON,MAGHINA CHAK NOON,704,-,566,466,1032,1,1,2
26,BOYS P/S KHORARA NO .2,MAGHINA CHAK NOON,801,-,316,225,541,1,1,2
,,MAGHINA CHAK NOON,802,-,316,290,606,,,
27,GOVT BOYS P/S CHAH LAL WALA,MAGHIANA CHAK KATCHA,803,-,646,571,1217,1,1,2
28,GIRLS M/S HASNANA,HASNANA,901,-,457,361,818,2,2,4
,,HASNANA,902,-,989,708,1697,,,
29,GIRLSM/S PORTION PRIMARY ,KHORARA,903,-,389,353,742,1,1,2
30,GIRLS E/S CHAK NO 268 JB,CHAK NO 268 JB,1003,-,586,562,1148,1,1,2
31,BOYS E/S CHAK NO 268 JB,CHAK NO 268 JB,1004,-,826,715,1541,2,1,3
32,GIRLS P/S CHAK NO 270 JB,CHAK NO 270/JB,1001,-,796,665,1461,2,1,3
33,BOYS P/S CHAK NO. 269 JB,CHAK NO. 269 JB,100,-,907,773,1680,2,1,3
,,PATOANA,601,-,648,513,1161,,,
34,BOYS P/S PATOANA,BILLA MARJANA,604,-,26,22,48,2,1,3
,,TOPA BILLA SHARQI,607,-,66,73,139,,,
,,DHOIN SAIDAN SHAH,608,-,10,9,19,,,
35,BOYS P/S JINDRAN,KHANA WATTI,602,-,401,334,735,1,1,2
,,JINDRAN,603,-,256,213,469,,,
36,GOVT P/S BASTI MALAH MOUZA BELA JABANA,NIKOKARA,605,-,120,96,216,1,1,2
,,BILLA JABANA,606,-,267,257,524,,,
37,BOYS P/S CHAK NO 454,CHAK NO 454,801,-,494,433,927,1,1,2
38,GIRLS P/S CHAK NO 506 MALE,CHAK NO 505/506,802,-,1342,,1342,2,,2
39,GIRLS P/S CHAK NO 506 IMPORVISED FEMALE,CHAK NO 505/506,802,-,,1053,1053,,2,2
40,H/S CHAK  NO 455 KOT ,CHAK NO 455,803,-,899,762,1661,2,1,3
41,GIRLS P/S CHAK NO 457/JB,CHAK NO 457,804,-,765,681,1446,2,1,3
42,GOVT DEGREE COLEGE MAIN BLOCK JHANG MALE,C-1,B-1,-,519,,519,4,,4
,,C-1,B-2,-,533,,533,,,
,,C-1,B-3,-,959,,959,,,
43,GOVT DEGREE COLLEGE SALAMBLOCKMALE,C-1,B-4,-,740,,740,3,,3
,,C-1,B-5,-,351,,351,,,
,,C-1,B-6,-,580,,580,,,
44,GOVT GIRLS MIDDEL SCHOOLMOH JOGIANWALA,C-1,B-1,-,,421,421,,3,3
,FEMALE,C-1,B-2,-,,612,612,,,
,,C-1,B-3,-,,751,751,,,
45,GOVT GIRLS P/S BASTI LAKHIWALI JHAN SADDAR,C-1,B-4,-,,602,602,,3,3
,FEMALE,C-1,B-5,-,,299,299,,,
,,C-1,B-6,-,,513,513,,,
46,OFFICE OF EVACEUE TRUST BOARD MOH BHABHRANA,C-1,B-7,-,704,,704,2,,2
,,C-1,B-8,-,547,,547,,,
47,M C GIRLS P/S NO 6 QASRE-E-ISTAQLAL JHANG,C-1,B-7,-,,609,609,,2,2
,,C-1,B-8,-,,471,471,,,
48,MC GIRLS NO 1 MOH PINDI JHANG SADAR NEAR MASJID,C-14,B-3,-,763,,763,2,,2
,,C-14,B-4,-,806,,806,,,
49,GOVT BOYS P/S BARKAT- UL - ISLAM MOH BHABHRANA,C-14,B-3,-,,611,611,,2,2
,,C-14,B-4,-,,599,599,,,
50,OPEN PLACE INSIDE MADAN BLOCK SHAH JHANG SADDAR,C-14,B-5,-,719,,719,3,,3
,MALE IMPROVISED,C-14,B-6,-,526,,526,,,
,,C-14,B-7,-,231,,231,,,
51,OPEN PLACE INSIDE MADAN BLOCK SHAH JHANG ADDAR,C-14,B-5,-,0,515,515,,2,2
,(FEMALE) IMPROVISED,C-14,B-6,-,0,484,484,,,
,,C-14,B-7,-,0,179,179,,,
52,OFFICE OF THE UNION COUNCIL NO 87 NEAR,C-2,B-1,-,435,,435,4,,4
53,DISPENSARY TRAVELLERS SHED GENERAL BUS STAND,C-2,B-5,-,283,,283,2,,2
,JHANG MALE,C-2,B-6,-,322,,322,,,
,,C-2,B-7,-,525,,525,,,
54,MC GIRLS P/S NO 16 MURZI PURA SHARIQI JHANG SADDAR,C-2,B-1,-,,375,375,,4,4
,FEMALE,C-2,B-2,-,,430,430,,,
,,C-2,B-3,-,,348,348,,,
,,C-2,B-4,-,,478,478,,,
55,OFFICE OF FAMILY PLANNING SARGODHA ROAD JHANG,C-2,B-5,-,,244,244,,3,3
,SADDAR FEMALE,C-2,B-6,-,,249,249,,,
,,C-2,B-7,-,,509,509,,,
56,MC BOYS P/S NO 3 KACHI ABADI JALAL ABAD JHAND,C-4,B-1,-,331,,331,3,,3
,SADDAR MALE ROAD SIDE.,C-4,B-2,-,690,,690,,,
,,C-4,B-3,-,314,,314,,,
57,OFFICE OF THE ASSISTANT MANAGER OPERATION,C-4,B-1,-,,301,301,,3,3
,,C-4,B-2,-,,542,542,,,
58,GOVT GIRLSM/S BASTI DEVAN WALI SHARQI MIDDLE PORTION,C-6,B-1,-,658,,658,2,,2
,,C-6,B-2,-,607,,607,,,
59,GOVT GIRLS M/S BASTI DEVAN WALI SHAR QI OLD BUILDING,C-6,B-3,-,840,,840,3,,3
,,C-6,B-4,-,731,,731,,,
60,OPEN PLACE NEAR MINI DISPOSAL WORKS BASTI,C-6,B-5,-,727,,727,3,,3
,CHINIOT ROAD JHANG ,,,,,,,,,
61,OPEN PLACE NEAR MINI DISPOSAL WORKS BASTI DEVAN WALI SHARQI KILON YOUSAF WALA ON OLD CHINIOT ROAD JHANG SADDR ,C-6,B-7,-,954,,954,2,,2
62,QAMAR UL ISLAMMASJID MAKTUB SCHOOL JALAL ABAS,C-6,B-1,-,,500,500,,3,3
,FEMALE,C-6,B-2,-,,528,528,,,
,,C-6,B-3,-,,696,696,,,
63,COMPOUND QAMAR UL ISLAM MASJID MAKTAB SCHOOL,C-6,B-4,-,,635,635,,2,2
,,C-6,B-5,-,,618,618,,,
64,OFFICE OF ENVIRONMENTAL MOH KAPAIAN JHANG SADDR,C-6,B-6,-,,647,647,,2,2
,,C-6,B-7,-,,716,716,,,
65,GOVT H/S ADHIWAL COLLEGE ROAD ON SARGHODA ROAD,C-3,B-1,-,,634,634,,2,2
,,C-3,B-2,-,,767,767,,,
66,GOVT H/S ADHIWAL COLLEGE ROAD ON SARGODHA ROAD,C-3,B-3,-,,623,623,,2,2
,SIDE JHANG SADDAR FEMALE,C-3,B-4,-,,218,218,,,
,,C-3,B-5,-,,209,209,,,
67,GOVT H/S ADHIWAL TOWARD GROUND JHANG SADAR MALE,C-3,B-4,-,1268,,1268,4,,4
,,C-3,B-5,-,914,,914,,,
,,C-3,B-6,-,788,,788,,,
68,MUNCIPAL STADIUM CIRCULAR ROAD TOWARDS MOSQUE,C-3,B-1,-,781,,781,,3,3
,,C-3,B-2,-,952,,952,,,
69,MUNCIPAL STADIUM TOWARDS POLICE CHOWKI PARTIALLY,C-3,B-3,-,737,,737,3,,3
,IMPROVISED MALE,C-3,B-4,-,255,,255,,,
,,C-3,B-5,-,272,,272,,,
70,GOVT SADHORA MUSLIMH/S OLD BUILDING JHANG SADAR ,C-4,B-4,-,,1096,1096,,2,2
71,GOVT SADHORA MUSLIM H/S NEW BUILDING JHANG SADAR,C-4,B-5,-,,698,698,,2,2
,,C-4,B-6,-,,609,609,,,
72,OFFICE MUNCIPAL COMMITTEE AUDIT SECTION MALE,C-5,B-1,-,600,,600,3,,3
,,C-5,B-2,-,479,,479,,,
,,C-5,B-3,-,304,,304,,,
,,C-5,B-4,-,462,,462,,,
73,OFFICE MUNCIAPAL COMMITTEE ACOUNT BRANCH,C-5,B-5,-,396,,396,2,,2
,MALE,C-5,B-6,-,189,,189,,,
,,C-5,B-7,-,494,,494,,,
74,OFFICE MUNCIPAL ENGINER  BACK SIDE FEMALE,C-5,B-1,-,,538,538,,4,4
,,C-5,B-2,-,,375,375,,,
,,C-5,B-3,-,,313,313,,,
,,C-5,B-4,-,,392,392,,,
75,NEW BUILDING OFFICE BALDIA BACK SIDE FEMALE,C-5,B-5,-,,348,348,,2,2
,,C-5,B-6,-,,144,144,,,
,,C-5,B-7,-,,449,449,,,
76,GOVT GIRSL M S MOH KAPAVAN WALA JHANG,C-7,B-1,-,775,,775,3,,3
,SADDAR MALE,C-7,B-2,-,628,,628,,,
,,C-7,B-3,-,407,,407,,,
77,OFFICE X. ENBUILDING DIVION JHANG MALE,C-7,B-4,-,590,,590,3,,3
,,C-7,B-5,-,392,,392,,,
,,C-7,B-6,-,833,,833,,,
78,OFFICE X.EN / DO ROADS HIGH WAY DIVION JHANG FEMALE,C-7,B-1,-,,614,614,,3,3
,,C-7,B-2,-,,356,356,,,
,,C-7,B-3,-,,359,359,,,
79,OFFICE   SDOBUILDING JHANG FEMALE,C-7,B-4,-,,493,493,,3,3
,,C-7,B-5,-,,348,348,,,
,,C-7,B-6,-,,692,692,,,
80,GOVT GIRLS H/S GOJAR ROAD JHANG SADAR MALE,C-8,B-1,-,444,,444,3,,3
,,C-8,B-2,-,560,,560,,,
,,C-8,B-3,-,544,,544,,,
81,GOVT GIRLS H/S JHANG SADDAR MALE,C-8,B-4,-,510,,510,2,,2
,,C-8,B-5,-,431,,431,,,
82,GOVTGIRLS COLLEGE JHANG FEMALE,C-8,B-1,-,,359,359,,3,3
,,C-8,B-2,-,,498,498,,,
,,C-8,B-3,-,,466,466,,,
83,GOVT GIRLS COLLEGE JHANG ,C-8,B-4,-,,448,448,,2,2
,,C-8,B-5,-,,457,457,,,
84,GOVT HUSSAINIA H/S PRIMERY PORTION JHANG MALE,C-9,B-1,-,770,,770,3,,3
,,C-9,B-2,-,496,,496,,,
,,C-9,B-3,-,490,,490,,,
85,GOVT HUSSAINIA H/S PRIMARY PORTION JHANG MALE,C-9,B-4,-,639,,639,3,,3
,,C-9,B-5,-,832,,832,,,
86,MAIN BUILDING HUSSAINIA H/S SHARIQI SIDE JHANG FEMALE,C-9,B-1,-,,665,665,,3,3
,,C-9,B-2,-,,456,456,,,
,,C-9,B-3,-,,392,392,,,
87,MAIN BUILDING HUSSAINA H/S GHARBI SIDE JHANG FEMALE,C-9,B-4,-,,554,554,,2,2
,,C-9,B-5,-,,764,764,,,
88,GOVT BOYS P/S HUSSAINABAD MALE,C-10,B-1,-,1134,,1134,3,,3
,,C-10,B-2,-,640,,640,,,
