SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT. ELEMENTARY SCHOOL ,BALLAN WALA,066021208,-,585,497,1082,1,1,2
2,GOVT. BOYS P/S BALLANWALA,BALLAN WALA,066021209,-,742,641,1383,2,1,3
3,GOVT. BOYS P/S KALAL KHAMBRAN MALE,KALA KHAMBRA,066021201,-,302,,302,2,,2
,,KALA KHAMBRA.,066021202,-,334,,334,,,
,,HASSAN WAL.,066021205,-,196,,196,,,
,,KOTLI TELIAN.,066021210,-,83,,83,,,
,,SAIDO BEHLOL.,066021211,-,230,,230,,,
4,GOVT. BOYS P/S KALAL KHAMBRAN FEMALE,KALA KHAMBRA.,066021201,-,,241,241,,2,2
,,KALA  KAMBRA.,066021202,-,,276,276,,,
,,HASSAN WAL.,066021205,-,,142,142,,,
,,KOTLI TELIAN,066021210,-,,54,54,,,
,,SAIDO BEHLOI.,066021211,-,,175,175,,,
5,GOVT. P/S CHAK BUDHU (MALE),MANDHAR.,066030304,-,484,,484,4,,4
,,CHAK BUDHU.,066021212,-,1156,,1156,,,
6,GOVT. P/S CHAK BUDHU,MANDHAR.,066030304,-,,407,407,,3,3
,,CHAK BUDHU.,066021212,-,,1045,1045,,,
7,GOVT. BOYS P/S MACHI KHOKHAR MALE,MACHI KHOKHAR.,066021206,-,680,,680,2,,2
,,MACHI KHOKHAR,066021207,-,479,,479,,,
8,GOVT. BOYS P/S MACHI KHOKHAR FEMALE,MACHI KHOKHAR,066021206,-,,502,502,,2,2
,,MACHI KHOKHAR,066021207,-,,461,461,,,
9,GOVT. GIRLS P/S PROI ARAIAN.,PAROPI.,066021203,-,826,579,1405,2,2,4
,,PAROPI.,066021204,-,184,178,362,,,
10,GOVT. BOYS M/S GUL BAHAR KALAN MALE,GUL BAHAR KALAN.,066031306,-,249,,249,2,,2
,,GUL BAHAR KALAN.,066031307,-,271,,271,,,
,,GUL BAHAR KALAN.,066031308,-,330,,330,,,
,,GUL BAHAR KALAN.,066031309,-,253,,253,,,
11,GOVT. BOYS M/S GUL BAHAR KALAN FEMALE,GUL BAHAR KALAN.,066031306,-,,205,205,,2,2
,,GUL BAHAR KALAN.,066031307,-,,213,213,,,
,,GUL BAHAR KALAN.,066031308,-,,298,298,,,
,,GUL BAHAR KALAN.,066031309,-,,211,211,,,
12,GOVT. GIRLS P/S RAHIM PUR KHICHIAN MALE,RAHIM PUR KICHIAN.,066030303,-,650,,650,2,,2
