SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,O/O TRADE D. AUTHORITY FORMER EXPORT PROMOTION BUREAU CHECHRWALI ROAD (MALE),BILAL PURA/CHAMAN SHAH,62120101,-,1094,,1094,3,0,3
,,LIAQAT ABAD/D-TYPE COLONY,62120102,-,483,,483,,,
2,O/O TRADE D. AUTHORITY FORMER EXPORT PROMOTION BUREAU CHECHRWALI ROAD (FEMALE),BILAL PURA/CHAMAN SHAH,62120101,-,,886,886,0,2,2
,,LIAQAT ABAD/D-TYPE COLONY,62120102,-,,350,350,,,
3,GOVT GIRLS DEGREE  COLLEGE PEOPLES COLONY*(MALE),MUSTAFA COLONY CHOWK WAHADAAT,62120103,-,881,,881,4,0,4
,,MADINA COLONY MASJID WAHADAT,62120104,-,967,,967,,,
4,GOVT. MUSLIM E/S FEROZE WALA ROAD ST* NO.17 SHAHZADA COLONY (FEMALE),MUSTAFA COLONY CHOWK WAHADAAT,62120103,-,,777,777,0,3,3
,,MADINA COLONY MASJID WAHADAT,62120104,-,,825,825,,,
5,GOVT COLLEGE BOYS SATELITE TOWN GRW(MALE),NEAR POLICE STATION WAHADAT COL,62120105,-,1132,0,1132,3,0,3
,,WAHADAT COLONY HAYDERY RD.,62120106,-,395,,395,,,
6,GOVT COLLEGE BOYS SATELITW TOWN GRW(FEMALE),NEAR POLICE STATION WAHDAT COL,62120105,-,,831,831,0,3,3
,,WAHADAT COLONY HAYDERY RD,62120106,-,,303,303,,,
7,GOVT GIRLS DEGREE COLLEGE PEOP COLONY* (MALE),CHAMARRA MANDI,62120201,-,488,,488,4,0,4
,,IRFAN COLONY PUMP WALI,62120202,-,1169,,1169,,,
8,GOVT MUSLIM E/S FEROZE WALA ROAD (FEMALE),CHAMARRA MANDI,62120201,-,,368,368,0,3,3
,,IRFAN COLONY PUMP WALI,62120202,-,,924,924,,,
9,GOVT GIRLS E/S FEROZ WALA ROAD GALI NO.16 (MALE),IRFAN COLONY FEROZWALA RD,62120203,-,588,0,588,3,0,3
,,TAJ COLONY SHEHZADA SHAHEED,62120204,-,1200,0,1200,,,
10,GOVT GIRLS E/S GEROZEWALA ROAD  GALI NO 16 (FEMALE),IRFAN COLONY FEROZ WALA RD,62120203,-,,523,523,0,3,3
,,TAJ COLONY SHEHZADA SHAHEED,62120204,-,,862,862,,,
11,MC BOYS M/S NEAR COMMERCE COLLEGE PEOPLES COLONY (MALE),SHEHZADA SHAHEED COLONY,62120301,-,708,,708,3,0,3
,,KASHMIRY BAZAR,62120302,-,507,0,507,,,
,,SHEHZADA SHAHEED COLONY,62012303,-,481,0,481,,,
12,MC BOYS M/S NEAR COMMERCE COLLEGE PEOPLES COLONY (FEMALE),SHEHZADA SHAHEED COLONY,62120301,-,,548,548,0,3,3
,,KASHMIRY BAZAR,62120302,-,0,403,403,,,
,,SHEHZADA SHAHEED COLONY,62120303,-,,361,361,,,
13,GULZARE ISLAM M/S MUJAHID PURA BAZAR O 1 GALI MUHAMMAD BUX WALI (MALE),SHEHZADA SHAHEED COLONY,62120304,-,653,0,653,3,0,3
,,SHEHZADA SHAHEED COLONY,62120305,-,520,0,520,,,
,,SHEHZADA SHAHEED COLONY,62120306,-,581,0,581,,,
14,ar girls m/s chaman shah road shahzada shaheed colony grw (female),SHEHZADA SHAHEED COLONY,62120304,-,0,479,479,0,3,3
,,SHEHZADA SHAHEED COLONY,62120305,-,,477,477,,,
,,SHEHZADA SHAHEED COLONY,62120306,-,,442,442,,,
15,M.C. GIRLS M/S NO 23 ST NO 12 ARFAT COLONY (MALE),IRFAN COLONY RASHID COLONY,62130101,-,614,,614,4,0,4
,,IRFAN COLONY,62130102,-,692,0,692,,,
,,IRFAN COLONY RASHID COLONY,62130103,-,594,0,594,,,
16,M.C GIRLS M/S NO 23 ST NO 12 ARFAT COLONY (FEMALE),IRFAN COLONY RASHID COLONY,62130101,-,,505,505,,3,3
,,IRFAN COLONY,62130102,-,,477,477,,,
,,IRFAN COLONY RASHID COLONY,62130103,-,,460,460,,,
17,O/O MUNCIPAL CORPORATION GT ROAD GUJRANWALA( MALE),IRFAN COLONY BAZAR NO.2,62130104,-,675,0,675,4,0,4
,,IRFAN COLONY BAZAR NO.2*3,62130105,-,700,0,700,,,
,,IRFAN COLONY BAZAR NO.2 HYDERY RD,62130106,-,790,0,790,,,
18,MUNCIPAL DISPENSERY KACHI PUMB WALI (FEMALE),IRFAN COLONY BAZAR NO.2,62130104,-,,411,411,,3,3
,,IRFAN COLONY ,62130105,-,,471,471,,,
,,IRFAN COLONY BAZAR NO.2 HYDERY RD,62130106,-,,611,611,,,
19,O/O MUNCIPAL CORPORATION GT ROAD GUJRANWALA (MALE),IRFAN COLONY BAZAR NO.2 HYDERY RD,62130107,-,1065,0,1065,4,0,4
,,MADRISA NIAZ ISLAM,62130201,-,1192,0,1192,,,
20,O/O MUNCIPAL CORPORATION GT ROAD GUJRANWALA (FEMALE),IRFAN COLONY BAZAR NO.2 HYDERY RD,62130107,-,,778,778,0,3,3
,,MADRISA NIAZ ISLAM,62130201,-,,952,952,,,
21,O/O SDO WAPDA G.T ROAD (MALE),MUJAHID COLONY,62130202,-,754,0,754,3,0,3
,,MUJAHID COCLONY,62130203,-,717,0,717,,,
,,MUJAHID PURA HAYDERY RD,62130204,-,485,0,485,,,
22,O/O SDO WAPDA GT ROAD (FEMALE),MUJAHID COLONY,62130202,-,,605,605,,3,3
,,MUJAHID COLONY,62130203,-,,568,568,,,
,,MUJAHID PURA HAYDERY RD,62130204,-,,379,379,,,
23,M.C. GIRLS SCHOOL NO 24 MUJAHID PURA GALI NO.29 NEAR DHOBI GHAT,MUJAHID PURA HAYDERY RD,62130205,-,557,0,557,4,0,4
,PHATAK(MALE),IRFAN COLONY ISLAM PURA,62130301,-,896,,896,,,
,,ISLAM PURA,62130302,-,599,0,599,,,
24,M.C. SCHOOL NO 24 MUJAHID PURA GALI NO 29 NEAR DHOBI GHAT PHATAK(FEMALE),MUJAHID PURA HAYDERY RD,62130205,-,,433,433,0,4,4
,,IRFAN COLONY ISLAM PURA,62130301,-,,853,853,,,
,,ISLAM PURA,62130302,-,,545,545,,,
25,MUNCIPAL CORPORATION OFFICE GT ROAD GUJRANWALA (MALE),SAITHI PLAZA PEROL PUMP,62130303,-,689,0,689,3,0,3
,,PEROL PUMP WAPADA COLONY,62130304,-,967,0,967,,,
26,MUNCIPAL CORPORATION OFFICE GT ROAD GUJRANWALA (FEMALE),SAITHI PLAZA PEROL PUMP,62130303,-,,610,610,0,3,3
,,PEROL PUMP WAPADA COLONY,62130304,-,,854,854,,,
27,DIVISION PUBLIC S/S 3 W BLOCK PEOPLES COLONY GRW (MALE),MUJAHID PURA BAZAR NO.3,62140101,-,981,,981,4,0,4
,,IRFAN COLONY RACE COURSE RD,62140102,-,417,,417,,,
,,RASHID COLONY,62140601,-,626,,626,,,
28,DIVISION PUBLIC S/S 3 W BLOCK PEOPLES COLOY GRW (FEMALE),MUJAHID PURA BAZAR NO.3,62140101,-,,738,738,0,3,3
,,IRFAN COLONY RACE COURSE RD,62140102,-,,341,341,,,
,,RASHID COLONY,62140601,-,,451,451,,,
29,GOVT INTER COLLEGE W BLOCK MAIN ROAD PEOPLES COLONY (MALE),NASIR COLONY ABDULLAH COLONY,62140103,-,1485,0,1485,4,0,4
,,MADINA ABDULLAH COLONY,62140104,-,565,0,565,,,
30,WORKERS WELFARE SCHOOL FOR GIRLS NEAR TACCUBELL HOTEL BLOCK PEOPLES COLONY (FEMALE),NASIR COLONY ABDULLAH COLONY,62140103,-,,1090,1090,0,3,3
,,MADINA ABDULLAH COLONY,62140104,-,,504,504,,,
31,GOVT INTER COLLEGE W BLOCK MAIN ROAD PEOPLES COLONY (MALE),WAPADA COMPUTER CENTRE,62140201,-,904,,904,4,0,4
,,MINI MARKETE,62140202,-,1428,,1428,,,
32,WORKERS WELFARE SCHOOL FOR GIRLS NEAR TACCUBELL HOTEL BLOCK PEOPLE COLONY (FEMALE),WAPADA COMPUTER CENTRE,62140201,-,,750,750,0,3,3
,,MINI MARKETE,62140202,-,,1101,1101,,,
33,BLIND SCHOOL PEOPLES COLONY NEAR MINI MARKET W ,RASHID COLONY,62140602,-,761,0,761,4,0,4
,,IRFAN COLONY BAZAR NO.2*3,62140603,-,548,0,548,,,
,,RASHID COLONY FEROZ WALA RD,62140604,-,467,0,467,,,
34,BLIND SCHOOL PEOPLES COLONY NEAR MINI MARKET W BLOCK (FEMALE),RASHID COLONY,62140602,-,,572,572,0,3,3
,,IRFAN COLONY BAZAR NO.2*3,62140603,-,,343,343,,,
,,RASHID COLONY FEROZ WALA RD,62140604,-,,390,390,,,
35,SOCIAL WELFARE WORKERS BOYS H/S PEOPLES COLONY Y BLOCK (MALE),X-BLOCK PEOPLE COLONY,62140203,-,745,,745,4,0,4
,,X-BLOCK PEOPLE COLONY,62140204,-,461,,461,,,
,,Z-BLOCK PEOPLE COLONY,62140302,-,661,,661,,,
36,SOCIAL WELFAREWORKERS BOYS H/S  PEOPLES COLONY Y BLOCK (FEMALE),X-BLOCK PEOPLE COLONY,62140203,-,,716,716,0,4,4
,,X-BLOCK PEOPLE COLONY,62140204,-,,427,427,,,
,,Z-BLOCK PEOPLE COLONY,62140302,-,,630,630,,,
37,DEAF & DUMB SCHOOL* PEOPLES COLONY (MALE),COLLEGE RD Z-BLOCK PEOPLE COL,62140301,-,998,0,998,4,0,4
,,TAKBIR RD Z-BLOCK PEOPLE COL,62140303,-,702,0,702,,,
,,Z-BLOCK PEOPLE COL,62140304,-,958,0,958,,,
38,DEAF & DUMB SCHOOL* PEOPLES COLONY (FEMLE),COLLEGE RD Z-BLOCK ,62140301,-,,852,852,,3,3
,,TAKBIR RD Z-BLOCK PEOPLE COL,62140303,-,,581,581,,,
,,Z-BOCK PEOPLE COLONY,62140304,-,,857,857,,,
39,WORKERS WELFARE BOYS H/S Y BLOCK PEOPLES COLONY (MALE),Y-BLOCK PEOPLE COLONY,62140305,-,875,0,875,4,0,4
,,Y-BLOCK MADANI ROAD,62140403,-,1551,,1551,,,
