SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GGPS GULKAN JAN KOTSPIN SPIN KAMAR.COMBINED,GHOZIKAI SPIN KAMR,035010101,-,451,211,662,2,1,3
,,MALIKSHAI -DO-,035010102,-,285,141,426,,,
,,ABASS KHEL -DO-2/1,035010103,-,183,62,245,,,
,,ABASS KHEL -DO-2/2,035010104,-,264,105,369,,,
2,BHU SPIN KAMAR (MALE),SPIN KAMARLALA KL:4/1,035010105,-,375,,375,2,,2
,,SPIN KAMAR LALA KL\;4/2.,035010106,-,323,,323,,,
,,SPIN KAMAR LALA KL:4/3.,035010107,-,539,,539,,,
,,SPIN KAMAR LALA KIL: 4/4.,035010108,-,376,,376,,,
3,DOCTOR*S RESIDENCEBHU SPIN KAMAR.(FEMALE),SPIN KAMAR LALA KL:1/4.,035010105,-,,163,163,,2,2
,,SPIN KAMAR LALA KL:2/4.,035010106,-,,154,154,,,
,,SPIN KAMAR LALA KL:3/4.,035010107,-,,170,170,,,
,,SPIN KAMAR LALA KL:4/4.,035010108,-,,253,253,,,
4,GPS MUQAM KOT.COMBINED,SHANA TAKA SHAMAK KHEL.,035010201,-,721,479,1200,2,1,3
5,GPS MANDECH..,DARA SHAMAK KHEL.,035010404,-,704,242,946,1,1,2
6,GMS DASHKA.,DASHKA SLIMIKAI.,035010203,-,395,197,592,1,3,4
,,GHOZIKAI.,035010204,-,287,180,467,,,
7,GPS MIR VOZ KAHAN KOT.,ABAS KHEL ,035010205,-,127,67,194,1,1,2
8,C. V. D. TOUDA CHINA MALIKASHAI.,MALIKSHAI TOUDA CHINA.,035010206,-,907,615,1522,2,2,4
9,GMS SULTAN KOT(FEMALE),ZERSAR ABA KHEL CHALERAI.,035010402,-,,253,253,,2,2
,,CHALERAI SHAMAK KHEL.,035010405,-,,409,409,,,
,,ZERRAI.,035010409,-,,167,167,,,
10,GGPS WAREDAT KOTMAKIN.(MALE),ZERSAR ABA KHEL CHATERAI.,035010402,-,478,,478,2,,2
,,CHALERAI SHMAK KHEL.,035010405,-,428,,428,,,
,,ZERRAI.,035010409,-,359,,359,,,
11,GGPS ALIZAR KOT TOUDA CHINA.,SHINGI OF TOUDA CHINA.,035010501,-,384,265,649,1,1,2
12,GHS CHALERAI MAKIN.,WAROGH TANGI QIMAT KHEL.,035010302,-,139,,139,2,2,4
,,-DO- TOORAN KHEL.,035010403,-,322,197,519,,,
,,MINAR KHEL MAKIN.,035010303,-,269,243,512,,,
,,BAHADER KHEL MAKIN.,035010505,-,158,87,245,,,
13,GGPS AZIZULLAH KOT.,BAND KHEL SHER.,035010502,-,718,458,1176,1,1,2
14,C.D. MALIK LOI JAN KOT MAKIN.,IMAR KHEL NANO KI,035010504,-,579,251,830,1,2,3
15,GGPS MIR HUSSAIN KOT MAKIN.,GULLA KHEL MAKIN.,035010206,-,112,58,170,1,1,2
,,MANZIKAI MAKIN,035010601,-,91,77,168,,,
,,QATAL KHEL WOCHOBAI,035010503,-,232,144,376,,,
,,NASRI KHEL DALIKAI.,035010401,-,108,77,185,,,
16,VETERINARY DISPENSARY MUHAMMAD ALAM KOT ,DARA PUL MALIKSHAI,035010602,-,955,470,1425,2,1,3
17,BHU YAGHISTAN KOT MAKIN.,SEER ROGH LALEE KHEL.,035010304,-,645,410,1055,2,1,3
,,BAZAI BAND KHEL.,035010603,-,94,75,169,,,
,,BAZAI IMAR KHEL.,035010604,-,25,24,49,,,
18,GHS ASHKAR KOT.,ASHKAR KOT SHAMAK KHEL.,035010205,-,258,172,430,1,1,2
,,NASRI KHEL SHERWANGAI.,035010202,-,217,120,337,,,
19,GPS MANDEECH,MANDEECH TORAN KHEL,035010301,-,463,125,588,1,1,2
20,CHOMANDAWAM.(MALE),MANDAQAM ABDULLAI.,035010305,-,771,183,954,1,1,2
21,GPS PALGAI BAND KHELSHAWAL.,SHAWAL BAND KHEL.,035010603,-,365,165,530,1,1,2
22,GMS TANGI ZUDINZAI.(MALE),TANGI BUDINZAI*2/1,035020101,-,708,,708,2,,2
,,TANGI BUDINZAI.2/2,035020102,-,833,,833,,,
23,GPS TANGI BUDINZAI*(FEMALE),TANGI BUDINZAI*2/1.,035020101,-,,458,458,,2,2
,,TANGI BUDINZAI*2/2.,035020102,-,,430,430,,,
24,GPS GOWAK..,GHOWAK.,035020103,-,572,273,845,1,1,2
25,GGPS KOT NOOR ALI NARAKAI.,MAIDAN.,035020104,-,478,384,862,2,1,3
,,SATA ABA KHEL.,035021002,-,34,43,77,,,
,,SULTANA.,035020105,-,170,79,249,,,
26,GMS TATTAI.,ZAI LANGER KHEL,035020106,-,212,155,367,1,1,2
,,TATTAI LANGER KHEL.,035020108,-,99,57,156,,,
27,GGMS KOT LANGER KHEL.,GHUNDAKAI L/KHEL.,035020107,-,220,107,327,1,1,2
,,KOTLANGER KHEL,035020201,-,415,254,669,,,
28,GMS PATVELAH.(MALE),PATVELAH.,035020206,-,1045,,1045,2,,2
,,BORAKAI.,035020204,-,260,,260,,,
29,GGPS PATVELAH.(FEMALE),PATVELAH,035020206,-,,787,787,,2,2
,,BORAKAI.,035020204,-,,168,168,,,
30,GHS LADHA,LADHA,035020203,-,325,186,511,1,1,2
,,SEGAH,035020205,-,257,197,454,,,
,,SANDAI SHAMIRAI.,035021201,-,34,28,62,,,
31,GGPS KACHALANGER KHEL.,KACHA L/KHEL.,035020207,-,502,303,805,2,1,3
,,SARKAI(SOKAI),035021101,-,99,64,163,,,
32,GHS SAM.,SAM.,035021005,-,465,339,804,1,1,2
33,GMS MASAPMELA.,MASAP MELA.,035021206,-,229,164,393,1,1,2
,,MISHTA.,035021009,-,216,145,361,,,
34,GMS BADER BRIDGENO. 2,TANGARAI B/BRIDGE.NO.2,0350211103,-,33,34,67,1,1,2
,,KAZAKAISARAGKHEL,035021001,-,45,26,71,,,
,,SAKHARZAI L/KHEL,035021106,-,73,62,135,,,
,,GADAWAI,035021102,-,60,73,133,,,
,,GHUNDAKAI SARANG KL:,035021205,-,31,17,48,,,
,,SNGARR,035021204,-,42,10,52,,,
,,SPESHTEEN.,035021203,-,264,207,471,,,
35,GPS TAPAGAI.,ZAFAR KHEL L/KHEL,035021003,-,91,73,164,2,1,3
,,TAPARGHAI,035021004,-,258,151,409,,,
,,MANITOI SHINGAI.2/1,035021107,-,294,86,380,,,
,,_DO_           2/2,035021108,-,383,159,542,,,
36,GMS MALIK MELA.,MALIK MELA.,035020903,-,589,449,1038,2,1,3
,,SPINA MELA.,035020904,-,152,126,278,,,
,,DERR*2/1.,035020504,-,63,34,97,,,
,,DERR 2/2.,035020505,-,27,23,50,,,
37,GPS MURDAR ALGAD.,MURDAR ,035021109,-,413,328,741,2,1,3
,,KARRAM.,035020906,-,445,256,701,,,
38,GMS BADDAR CHALWESTI.,AMAI ZHAWAR.,035021010,-,201,185,386,1,1,2
,,SARWEK.,035021202,-,348,218,566,,,
39,BHU MOMI KARRAM/,CHALWESHTI BADAR*2/1,035021104,-,346,276,622,1,1,2
,,-DO-      2/2,035021105,-,276,164,440,,,
40,GMS AMAZARI.,AMAZARAI.,035020905,-,366,238,604,1,1,2
41,GHS KARRAMA.(MALE),KARRAMA.,035020907,-,583,,583,2,,2
,,LANDAI KARRAMA.,035020908,-,337,,337,,,
42,GGPS KARRMA.(FEMALE),KARRMA.,035020907,-,,403,403,1,1,2
,,LANDAI KARRAMA.,035020908,-,,122,122,,,
43,GGPS NARGOSA.,NAGOSA SHABI KHEL.,035020304,-,199,111,310,1,1,2
44,GGPS SPINA MELASHOBI KHEL,SPINA MELA SHABI KHEL.,035020303,-,506,28,534,1,1,2
45,GHS ZADRANA.,ZADRANA.,035020703,-,398,292,690,1,1,2
,,LARIMAI SHABI KHEL.,035020305,-,98,,98,,,
46,GPS PUNGA KOT ABBAS.,PAMANA.,035020702,-,104,62,166,1,1,2
,,PUNGA.,035020601,-,224,143,367,,,
