SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GHS NAWAY KALAY RIGHT SIDE (M),NAWAY KALAY,003010101,1 TO 1257,2708,,2708,4,,4
,,NAWAY KALAY,003010102,1 TO 1451,,,0,,,
2,GHS NAWAY KALAY LEFT SIDE (M),NAWAY KALAY,003010103,1 TO 1066,1756,,1756,3,,3
,,NAWAY KALAY,003010104,1 TO 690,,,,,,
3,GGPS NAWAY KALAY(F),NAWAY KALAY,003010101,1 TO 669,,1354,1354,,2,2
,,NAWAY KALAY,003010102,1 TO 685,,,,,,
4,GPS NAWAY KALAY SERAJABAD (F),NAWAY KALAY,003010103,1 TO 587,,1023,1023,,2,2
,,NAWAY KALAY,003010104,1 TO 436,,,,,,
5,GHS NO 3 MINGORA SHAHDARA GROUND FLOUR RIGHT SIDE,SHAHDARA,003010401,1 TO 772,1947,,1947,3,,3
,,SHAHDARA,003010402,1 TO 1175,,,,,,
6,GHS NO 3 MINGORA SHAHDARA ,SHAHDARA,003010403,1 TO 1287,1287,,1287,2,,2
7,GHS NO 3 MINGORA SHAHDARA ,SHAHDARA,003010405,1 TO 1381,1381,,1381,2,,2
8,GGMS SHAHDARA RIGHT SIDE (F),SHAHDARA,003010401,1 TO 501,,1244,1244,,2,2
,,SHAHDARA,003010402,1 TO 743,,,,,,
9,GGMS SHAHDARA LEFT SIDE (F),SHAHDARA,003010403,1 TO 686,,1677,1677,,3,3
,,SHAHDARA,003010405,1 TO 991,,,,,,
10,GPS NO 3 SHAHDARA MINGORA ,SHAHDARA,003010404,1 TO 1194,1194,,1194,2,,2
11,BHU SHAHDARA (F),SHAHDARA,003010404,1 TO 689,,689,689,,1,1
12,GPS MUHAMMAD GUL SHAHEED 1ST PORTION (M),MALOOKABAD,003010501,1 TO 750,1790,,1790,3,,3
,,MALOOKABAD,003010502,1 TO 1040,,,,,,
13,GPS MUHAMMAD GUL ,MALOOKABAD,003010503,1 TO 1043,1043,,1043,2,,2
14,GPS MALOOKABAD (M),MALOOKABAD,003010504,1 TO 1864,1864,,1864,3,,3
15,CIVIL DISPENSARY ,MALOOKABAD,003010505,"1 TO 1007* 1 TO 654",1007,654,1661,2,1,3
16,GGPS MUHAMMAD GUL SHAHEED (F),MALOOKABAD,003010501,1 TO 654,,2396,2396,,3,3
,,MALOOKABAD,003010502,1 TO 764,,,,,,
,,MALOOKABAD,003010503,1 TO 978,,,,,,
17,GGPS MALOOKABAD (F),MALOOKABAD,003010504,1 TO 1395,1395,,1395,,2,2
18,GHSS MP 2 HAJI BABA HIGHER SEC: BLOCK NO 1(M),RANG MOHALLAH,003010601,1 TO 476,2061,,2061,3,,3
,,RANG MOHALLAH,003010602,1 TO 794,,,,,,
,,RANG MOHALLAH,003010603,1 TO 791,,,,,,
19,GHSS NO 2 HAJI BABA HIGHER SEC: BLOCK NO 2(M),RANG MOHALLAH,003010604,1 TO 824,1481,,1481,2,,2
,,RANG MOHALLAH,003010605,1 TO 657,,,,,,
20,GHSS NO 2 HAJI BABA UPPER STOREY (F),RANG MOHALLAH,003010601,1 TO 337,,1485,1485,,3,3
,,RANG MOHALLAH,003010602,1 TO 579,,,,,,
,,RANG MOHALLAH,003010603,1 TO 569,,,,,,
21,GHSS NO 2 HAJI BABA HIGHER SEC: LOWER STOREY (F),RANG MOHALLAH,003010604,1 TO 615,,1101,1101,,2,2
,,RANG MOHALLAH,003010605,1 TO 486,,,,,,
22,GGPS HAJI BABA MINGORA (M),RANG MOHALLAH,003010701,1 TO 722,2610,,2610,4,,4
,,RANG MOHALLAH,003010702,1 TO 716,,,,,,
,,RANG MOHALLAH,003010703,1 TO 1172,,,,,,
23,GPS AKBARABAD MINGORA (F),RANG MOHALLAH,003010701,1 TO 547,,1667,1667,,3,3
,,RANG MOHALLAH,003010702,1 TO 402,,,,,,
,,RANG MOHALLAH,003010703,1 TO 718,,,,,,
24,GPS HAJI BABA MINGORA (F),GUMBAT MAIRA,003010704,1 TO 1080,2224,,2224,3,,3
,,RANG MOHALLAH,003010705,1 TO 1144,,,,,,
25,GPS PATANAY MINGORA (F),GUMBAT MAIRA,003010704,1 TO 670,,1407,1407,,2,2
,,GUMBAT MAIRA,003010705,1 TO 737,,,,,,
26,M.C. MINGORA FRONT PORTION (M),MALAKANAN,003010301,1 TO 248,2085,,2085,3,,3
,,MALAKANAN,003010302,1 TO 414,,,,,,
,,MALAKANAN,003010303,1 TO 687,,,,,,
,,MALAKANAN,003010304,1 TO 556,,,,,,
27,GPS MULA BABA MINGORA (F),MALAKANAN,003010301,1 TO 381,,1633,1633,,3,3
