SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,TEHSIL MUNICIPAL OFFICE* KALLUR KOT(MALE),TOWN COMMITTEE KALLUR KOT,053090101,-,514,,514,3,,3
,,TOWN COMMITTEE KALLUR KOT,053090102,-,732,,732,,,
2,GOVT.BOYS H/S KALLUR KOT* FEMALE,TOWN COMMITTEE KALLUR KOT,053090101,-,,451,451,,3,3
,,TOWN COMMITTEE KALLUR KOT,053090102,-,,716,716,,,
3,GOVT* BOYS P/S GHARBI NO.2 KALLUR KOT(MALE),TOWN COMMITTEE KALLUR KOT,053090103,-,488,,488,3,,3
,,TOWN COMMITTEE KALLUR KOT,053090104,-,872,,872,,,
4,GOVT. P/S BASTI KAMBERAN KALLUR KOT(FEMALE),TOWN COMMITTEE KALLUR KOT,053090103,-,,407,407,,3,3
,,TOWN COMMITTEE KALLUR KOT,053090104,-,,751,751,,,
5,GOVT. GIRLS H.S.SCHOOL KALLUR KOT(MALE),TOWN COMMITTEE KALLUR KOT,053090201,-,586,,586,3,,3
,,TOWN COMMITTEE KALLUR KOT,053090202,-,445,,445,,,
,,TOWN COMMITTEE KALLUR KOT,053090304,-,481,,481,,,
6,GOVT GIRLS H.S. SCHOOL KALLUR KOT (MALE) MIDDLE PORTION (FEMALE),TOWN COMMITTEE KALLUR KOT,053090201,-,,527,527,,3,3
,,TOWN COMMITTEE KALLUR KOT,053090202,-,,401,401,,,
,,TOWN COMMITTEE KALLUR KOT,053090304,-,,436,436,,,
7,GOVT.BOYS E/S KALLUR KOT MALE,TOWN COMMITTEE KALLUR KOT,053090203,-,541,,541,3,,3
,,TOWN COMMITTEE KALLUR KOT,053090204,-,752,,752,,,
8,GOVT.GIRLS E/S KALLUR KOT MOH.RANA IQBAL(FEMALE),TOWN COMMITTEE KALLUR KOT,053090203,-,,528,528,,3,3
,,TOWN COMMITTEE KALLUR KOT,053090204,-,,626,626,,,
9,GOVT.BOYS P/S NO.1 KALLUR KOT NEAR MADANI EID-GAH KALLUE KOT (MALE),TOWN COMMITTEE KALLUR KOT,053090301,-,588,,588,3,,3
,,TOWN COMMITTEE KALLUR KOT,053090302,-,618,,618,,,
,,TOWN COMMITTEE KALLUR KOT,053090303,-,69,,69,,,
10,GOVT.GIRLS P/S NEAR MADANI EID GAH KALLUR KOT(FEMALE),TOWN COMMITTEE KALLUR KOT,053090301,-,,494,494,,3,3
,,TOWN COMMITTEE KALLUR KOT,053090302,-,,509,509,,,
,,TOWN COMMITTEE KALLUR KOT,053090303,-,,55,55,,,
11,GOVT BOYS H/S TIBBA NAINA,KANJAN DAGGAR,053110802,-,568,436,1004,1,1,2
12,GOVT BOYS P/S TIBBA NAINA,KANJAN ,053110801,-,432,376,808,2,2,4
,,KANJAN DAGGAR,053110803,-,404,290,694,,,
13,GOVT GIRLA (E) SCHOOL SHAH ALAM,SHAH ALAM DAGGAR,053110804,-,632,467,1099,2,1,3
,,SHAH ALAM NASHAB,053110805,-,10,11,21,,,
14,GOVT.BOYS E/SCHOOL CHAP SANDI DAGGAR,CHAH SANDI DAGGAR,053110701,-,441,360,801,1,1,2
,,CHAH SANDI NASHAB,053110703,-,37,24,61,,,
15,GOVT.GIRLS ELEMENTIRY SCHOOL CHAP SANDI DAGGAR,CHAP SANDI DAGGAR,05311702,-,502,413,915,1,1,2
,,TINDA NASHEB,053110704,-,48,24,72,,,
16,GOVT GIRLS ELEMENTIRY SCHOOL BASTI MAI ROSHAN DAGGAR,BASTI MAI ROSHAN DAGGAR,053111001,-,317,222,539,2,1,3
,,BASTI MAI ROSHAN DAGGAR,053111002,-,309,261,570,,,
,,BASTI MAI ROSHAN DAGGAR,053111003,-,262,205,467,,,
17,GOVT.BOYS PRIMARY SCHOOL BASTI MANGO CHANGARI,BASTI MAI ROSHAN NASHAIB,05311004,-,402,291,693,1,1,2
,,BASTI MAI ROSHAN NASHAIB(B-CHIRAGH),053111005,-,0,0,0,,,
18,GOVT BOYS PRIMARY SCHOOL ANKRA,KANJAN NASHAB PACCA,053110901,-,531,495,1026,2,1,3
19,GOVT.GIRLS PRIMARY SCHOOL ANKRA,KANJAN NASHAB PACCA,053110902,-,444,279,723,2,1,3
,,KANJAN NASHAB PACCA,053110903,-,270,196,466,,,
20,GOVT.MASJID MAKTAB SCHOOL LANGER MEERAN,AKBAR KALARA,053111006,-,44,39,83,1,1,2
,,LINGER ,053111007,-,193,144,337,,,
21,GOVT.BOYS PRIMARY SCHOOL CHAK NO.34/ML,CHAK NO.34/ML,053111405,-,256,212,468,1,1,2
,,CHAK NO.2/RH,053111402,-,82,54,136,,,
,,CHAK NO.3/RH,053111404,-,81,53,134,,,
22,GOVT BOYS HIGH SCHOOL MAIBAL,MAIBAL DAGGAR,053110201,-,528,405,933,1,1,2
23,GOVT BOYS HIGH SCHOOL MAIBAL MIDDLE PORTION,MAIBAL DAGGAR,053110202,-,549,393,942,1,1,2
24,GOVT BOYS PRIMARY SCHOOL MAIBAL,MAIBAL DAGGAR,053110203,-,534,377,911,1,1,2
25,UNION COUNCIL OFFICE MAIBAL,MAIBAL DAGGAR,053110204,-,550,411,961,2,1,3
,,MAIBAL NASHEB PACCA,053110205,-,33,33,66,,,
,,MAIBAL NASHEB KACHHA,053110501,-,23,19,42,,,
26,GOVT BOYS E/S ,TINDA THAI,053111101,-,557,417,974,1,1,2
27,CANAL REST HOUSE DHUDI ,TINDA THAI,053111201,-,675,519,1194,2,1,3
28,GOVT BOYS P/S KALWAL NO.1,KALWAL NASHEB,053110601,-,39,40,79,1,1,2
,,KALWAL DAGGAR,053110602,-,540,402,942,,,
29,GOVT GIRLS P/S KALWAL,KALWAL DAGGAR,053110603,-,617,436,1053,1,1,2
30,GOVT GIRLS PRIMARY SCHOOL CHAK NO.29/ML,CHAK-29/ML,053111601,-,239,196,435,2,1,3
,,CHAK-28/ML,053111502,-,116,99,215,,,
,,CHAK-8/RH,053111503,-,135,107,242,,,
,,CHAK-9/RH,053111504,-,134,109,243,,,
,,CHAK-30/ML,053111602,-,185,136,321,,,
31,GOVT.BOYS P/S CHAK NO.31/ML,CHAK-31/ML,053111301,-,209,121,330,2,1,3
,,CHAK-32/ML,053111302,-,115,90,205,,,
,,CHAK-33/ML,053111401,-,314,223,537,,,
,,CHAK-1/RH,053111403,-,274,181,455,,,
32,GOVT BOYS P/S CHAK NO.5/RH,CHAK-5/RH,053111304,-,70,72,142,1,1,2
,,CHAK-4/RH,053111303,-,105,79,184,,,
,,CHAK-6/RH,053111603,-,53,42,95,,,
,,CHAK-7/RH,053111604,-,54,38,92,,,
33,GOVT.BOYS PRIMARY SCHOOL CHAK NO 47/DB,CHAK-46/DB,053140801,-,139,93,232,1,1,2
,,CHAK-47/DB,053140802,-,400,306,706,,,
34,GOVT.BOYS PRIMARY SCHOOL CHAK NO.65/DB,CHAK-65/DB,053140805,-,318,261,579,1,1,2
,,CHAK-48/DB,053140803,-,275,239,514,,,
35,GOVT BOYS PRIMARY SCHOOL CHAK NO 63/DISTRICT,CHAK-63/DB,053140905,-,385,272,657,1,1,2
,,CHAK-64/DB,053140804,-,277,181,458,,,
36,GOVT.BOYS ELEMENTARY SCHOOL CHAK NO.61/DB,CHAK-61/DB,053140903,-,387,289,676,2,1,3
,,CHAK-62/DB,053140904,-,300,218,518,,,
37,GOVT BOYS PRIMARY SCHOOL CHAK NO 58/DB,CHAK-58/DB,053140901,-,114,72,186,2,1,3
,,CHAK-60/DB,053140902,-,246,162,408,,,
,,CHAK-5859/DB,053130905,-,151,104,255,,,
38,GOVT BOYS HIGH SCHOOL CHAK NO 57/DB,CHAK-55/DB,053130802,-,270,178,448,2,1,3
,,CHAK-56/DB,053130803,-,243,182,425,,,
,,CHAK-57/DB,053130804,-,156,119,275,,,
,,CHAK-4/TW,053130801,-,107,58,165,,,
39,GOVT BOYS ELEMENTARY ,SOHA JHUNG,053130301,-,452,310,762,1,1,2
40,GOVT GIRLS PRIMARY SCHOOL SOHA JHUNG,SOHA JHUNG,053130302,-,303,170,473,1,1,2
