SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GHS KATI GARHI 1ST P/STATION,KATI GARHI,B-011040901,-,500,336,836,1,1,2
,,KATI GARHI,B-011040902,-,517,259,776,,,
2,GHS KATI GARHI 2ND ,KATI GARHI,B-011040903,-,635,304,939,2,1,3
3,GPS KATI GARHI,KATI GARHI,B-011040904,-,629,316,945,1,1,2
4,GPS SHERO,SHERO,B-011040905,-,466,196,662,2,1,3
,,SHERO,B-011040906,-,633,312,945,,,
5,GGPS SHERO,SHERO,B-011040907,-,391,189,580,2,1,3
,,SHERO,B-011040909,-,527,321,848,,,
6,GGPS SAID FAQIR KILI,SHERO,B011040908,-,626,336,962,1,1,2
7,GGPS SADAT BABA,SHAMSHI,B-011040910,-,613,322,935,1,1,2
8,GHSS KATIMA 1ST P/S,KATIANG,B-011041001,-,711,442,1153,1,1,2
9,GHSS KATIANG 2ND P/S,KATIANG,B-011041004,-,1107,659,1766,2,1,3
10,GMS GLARGO CHAIL,KATIANG,B-011041002,-,1054,634,1688,2,1,3
11,GPS PATORAK,KATIANG,B-011041003,-,628,393,1021,1,1,2
12,GPS BABUZAI KATLANG 1ST ,KATIANG,B-011041005,-,757,493,1250,1,1,2
13,GPS BABUZAI KATLANG 2ND ,KATIANG,B-011041006,-,637,395,1032,1,1,2
14,GGHSS KATIANG 1ST P/S,KATIANG,B-011041007,-,605,450,1055,1,1,2
15,GGHSS KATIANG 2ND P/S,KATIANG,B-011041008,-,558,278,836,2,1,3
,,KATIANG,B-011041009,-,562,410,972,,,
16,GGHSS KATIANG 3RD P/S,KATIANG,B-011041010,-,405,278,683,1,1,2
17,GPS INZARGI,KATIANG,B-011041011,-,771,456,1227,1,1,2
18,GPS KUNJ,KATIANG,B-011041012,-,702,420,1122,1,1,2
19,GPS SHAKAR TANGI,SHAKAR TANGI,B-011041013,-,763,442,1205,1,1,2
20,GPS TORABAZ KILLI,SHAKAR TANGI,B-011041014,-,612,422,1034,1,1,2
21,GGPS TORABAZ KILLI,SHAKAR TANGI,B-011041015,-,548,401,949,1,1,2
22,GMS SARFARAZ KILLI 1ST P/s,JAMAL GARHI,011041101,-,955,557,1512,2,1,3
,,JAMAL GARHI,011041102,-,403,317,720,,,
23,GMS SARFARAZ KILLI 2ND P/S,JAMAL GARHI,B-011041103,-,921,527,1448,1,2,3
24,GGMS JAMAL GARHI 1ST P/S,JAMAL GARHI,B-011041104,-,472,267,739,2,1,3
,,JAMAL GARHI,B-011041105,-,318,266,584,,,
25,GGMS JAMAL GARHI 2ND P/S,JAMAL GARHI,B-011041106,-,93,79,172,2,1,3
,,JAMAL GARHI,B-011041107,-,180,121,301,,,
,,JAMAL GARHI,B-011041108,-,296,217,513,,,
,,JAMAL GARHI,B-011041109,-,221,124,345,,,
26,GPS JAMAL GARHI,JAMAL GARHI,011041110,-,425,276,701,2,1,3
,,JAMAL GARHI,011041111,-,649,365,1014,,,
27,GGPS JAMAL GARHI,JAMAL GARHI,B-011041112,-,653,380,1033,2,1,3
28,GHS SAALDHER 1ST P/S,SAWLDHER,B-011041201,-,778,549,1327,2,1,3
29,GHS SAWALDHER 2ND P/S,SAWLDHER,B-011041202,-,718,561,1279,2,1,3
30,GGMS SAWALDHER 1ST P/S,SAWLDHER,B-011041203,-,741,595,1336,2,1,3
31,GGMS SAWALDHER 2ND P/S,SAWLDHER,B-011041204,-,500,405,905,2,1,3
,,SAWLDHER,B-011041205,-,532,412,944,,,
32,GPS SAWALDHER,SAWLDHER,B-11041206,-,772,218,990,2,1,3
33,GPS GULI BAGH,SAWLDHER,B-011041207,-,329,176,505,2,1,3
,,SAWLDHER,B-011041209,-,594,335,929,,,
34,GMS GULI BAGH,SAWLDHER,B-011041208,-,704,469,1173,2,1,3
35,GGPS SAWLDHER,SAWLDHER,B-011041210,-,608,281,889,1,1,2
36,GPS BILANDI,BILANDI,B-011041211,-,541,402,943,2,1,3
,,BILANDI,B-011041213,-,332,193,525,,,
37,GHS BABUZAI KATIANG,BILANDI,B-011041212,-,543,404,947,1,1,2
38,GHS PALO DHERI 1ST P/S,PALO DHERI,B-011041401,-,537,353,890,2,1,3
39,GHS PALO DHERI 2ND P/S,PALO DHERI,B-011041402,-,850,542,1392,2,1,3
40,GPS NO 1 PALO DHERI,PALO DHERI,B-011041403,-,635,472,1107,2,1,3
41,GGMS PALO DHERI 1ST ,PALO DHERI,B-011041404,-,457,341,798,1,1,2
42,GGMS PALO DHERI 2ND ,PALO DHERI,B-011041405,-,723,497,1220,2,1,3
