SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
24,GGMS* TIMERGARA FEMALE PORTION,KHAWAR* KUZ KALAY* REST HOUSE,002010201,-,0,333,333,0,2,2
,,SHAHGUL ABAD* QUARTER* SHEIKHAN,002010202,-,0,442,442,,,
25,GGPS MONI BUN,ZARA DOGAL MANI BANR JABAGAI,002010203,-,637,470,1107,2,1,3
26,GGPS* KHAZOPULA,NAWAY KALAY* KHAZO PULA* TOORA TIGE,002010106,-,897,512,1409,2,1,3
27,GMS* TANGI,SOKAI SHAH* SARPATO MAKHTARO*SHAGAI* TANGI SHAH* CHINAR TANGAY,002010204,-,942,563,1505,2,1,3
28,GHS* TIMERGARA MALE,SHINGRAI* ITTIHAD COLONY* HOSPITAL,002010301,-,1202,0,1202,3,0,3
29,GGPS* TIMERGARA (FEMALE),SHINGRAI* ITTIHAD COLONY* HOSPITAL,002010301,-,0,856,856,0,2,2
30,GPS*TIMER (MALE),TABELA* TIMER DHERAL* HASANI DHEARI,002010302,-,569,0,569,3,0,3
,,MIAN BANDA* GUL DHERAI* WARA BANDA,002010303,-,790,0,790,,,
31,GGPS* MIAN BANDA (FEMALE),TABELA* TIMER DHERAL* HASANIDHEARL,002010302,-,0,346,346,0,2,2
,,MIAN BANDA* GUL DHERAL* WARA BANDA,002010303,-,0,491,491,,,
32,GPS* KHEMA,KHEMA* DANDONA JABAGAI (B & P),002010401,-,961,640,1601,2,1,3
33,GHS* BALAMBAT,CHARGORAI* BALAMBAT COLONY,002010402,-,1095,672,1767,2,1,3
34,GGMS* KANDARO,KANDARO BALA & PAYEEN* MIRZA ABAD,002010403,-,746,396,1142,2,1,3
35,GPS* YOUSAF MANAI,MATTA* SHATAL* DHERA,002010404,-,462,353,815,2,1,3
,,STANADAR BALA & PAYEEN* MALIKHA* LANDAI* YUSAF* MANRI,002010405,-,688,492,1180,,,
36,GPS* KOHERAI,KOHERAI,002050101,-,887,715,1602,2,1,3
37,GPS* BANDA,BANDA BALA,002050102,-,268,125,393,2,1,3
,,BANDA PAYEEN,002050103,-,180,55,235,,,
,,SANGAR,002050104,-,102,85,187,,,
,,TANGAY,002050105,-,60,32,92,,,
38,GHS* MALAKAND BALA,GADALA BALA,002150107,-,85,47,132,3,1,4
,,SAFARAI,002150201,-,360,229,589,,,
,,DULAI,002150202,-,167,84,251,,,
,,MALAKAND BALA,002150203,-,539,313,852,,,
,,GADALA PAYEEN,002150401,-,70,51,121,,,
39,GPS MALAKAND PAYEEN,SHAH KORONA,002150106,-,107,58,165,3,1,4
,,SARAZGHO,002150204,-,19,17,36,,,
,,WALAI KORONO,002150205,-,66,36,102,,,
,,MALAKAND (P),002150206,-,1003,607,1610,,,
,,SHERA,002150301,-,222,132,354,,,
,,BOTAN KALAY,002150402,-,38,24,62,,,
40,GPS NO 2 HAJI ABAD,MIAN BANDA,002150302,-,38,36,74,2,1,3
,,ANANGOR KHAWAR,002150303,-,137,79,216,,,
,,GHULO TANGAY,002150304,-,51,18,69,,,
,,PESHAI,002150305,-,259,144,403,,,
,,RAIDOON,002150306,-,117,68,185,,,
,,HAJI ABAD,002150405,-,562,380,942,,,
41,GPS* ANDHERAI,MANOGAI,002150403,-,368,320,688,2,1,3
,,MANO KHAWAR,002150404,-,186,139,325,,,
,,ANDHERAI,002150406,-,480,371,851,,,
42,GPS* KAMANGARA,DRABO,002120101,-,133,80,213,2,1,3
,,KHONAKO,002120102,-,126,82,208,,,
,,PATO TALASH,002120103,-,252,140,392,,,
,,KAMANGARA,002120104,-,375,222,597,,,
43,GPS* BANDA TALASH,BANDA TALASH,002120201,-,539,351,890,2,1,3
,,TANGAI NOORA KHEL,002120202,-,165,78,243,,,
,,GUMBATKAY,002120203,-,320,136,456,,,
,,MATTA,002120204,-,119,64,183,,,
44,GMS* SERAL PAYEEN,WATATAI/REHMAN AB,002120406,-,230,157,387,2,1,3
,,SERAI PAYEEN,002120407,-,689,435,1124,,,
45,GPS* NAGRAI PAYEEN,DARAMDAL,002120302,-,115,66,181,2,1,3
,,CHINAR,002120303,-,103,65,168,,,
,,NAGRAI BALA,002120304,-,257,174,431,,,
,,DULAI,002120305,-,72,41,113,,,
,,KATELAI,002120306,-,37,21,58,,,
,,NAGRAI PAYEEN,002120307,-,407,223,630,,,
46,GHS* SERAI BALA,KASO,002120301,-,192,144,336,2,1,3
,,MANAI PATAY,002120401,-,109,79,188,,,
,,KALO MANAI,002120402,-,144,92,236,,,
,,SERAI BALA,002120403,-,805,630,1435,,,
47,GPS* NASAFA,AJO TALASH,002120205,-,483,304,787,2,1,3
,,ARAKH,002120404,-,71,35,106,,,
,,NASAFA,002120405,-,658,365,1023,,,
48,AMLOOK DARA,AMLOOK DARA,002130301,-,825,528,1353,2,1,3
49,ZIARAT TALASH,MACHO,002120106,-,402,258,660,2,1,3
,,GUMBAT,002130404,-,383,249,632,,,
50,KHADANG,GHALJOO,002130302,-,37,25,62,2,1,3
,,MANZAL KHADANG,002130303,-,68,56,124,,,
,,KHADANG,002130304,-,156,145,301,,,
,,ZARGAI PATAY,002130305,-,159,165,324,,,
,,BANR BAR,002130306,-,8,7,15,,,
51,ZIARAT TALASH PORTION,ZIARAT TALASH I,002130401,-,684,0,684,2,0,2
,,ZIARAT TALASH II,002130402,-,772,0,772,,,
52,ZIARAT TALASH PORTION,ZIARAT TALASH I,002130401,-,0,484,484,0,2,2
,,ZIARAT TALASH II,002130402,-,0,511,511,,,
53,MIRZABAD,KAS SHAMSHI ,002130403,-,252,148,400,2,1,3
,,MIRZA ABAD,002130405,-,240,161,401,,,
,,SHAGAL,002130406,-,48,39,87,,,
,,CHAM,002130407,-,72,51,123,,,
,,LWARA,002130408,-,139,115,254,,,
54,GPS* SHAMSHI KHAN,DEWLAI TANGAL,002130409,-,362,238,600,2,1,3
,,MONDAKAY,002130501,-,139,92,231,,,
,,KAFARTHAL,002130503,-,80,63,143,,,
,,KHUSHTA,002130504,-,46,21,67,,,
55,GHS* SHAMSHI KHAN,LANDI SHAMSHI KHA,002130502,-,70,63,133,2,1,3
,,DODBANAI,002130505,-,85,79,164,,,
,,QILLA,002130506,-,66,45,111,,,
,,CHORAI,002130601,-,101,53,154,,,
,,KANRO,002130602,-,192,98,290,,,
,,KHARASHAH,002130603,-,169,123,292,,,
,,GIROTANGI,002130604,-,121,87,208,,,
,,SHAWO BABA,002130105,-,236,203,439,,,
56,GPS* KATAN PAYEEN,KATAN BALA,002140101,-,199,168,367,2,1,3
,,KATAN PAYEEN,002140102,-,359,280,639,,,
,,CHINARONA,002140201,-,330,271,601,,,
,,QAWAL KATAN BALA,002140202,-,83,49,132,,,
57,C.D* UTALA,UTALA,002140104,-,349,261,610,2,1,3
,,NARO OBO,002140105,-,179,135,314,,,
,,MANZAI,002140106,-,308,201,509,,,
,,DOGAL,002140502,-,208,150,358,,,
58,GPS* BAKHTILANDA,SARCHINAROONA,002140204,-,93,63,156,1,1,2
,,HISARGAT,002140301,-,27,17,44,,,
,,BAKHTBILANDA,002140302,-,197,143,340,,,
,,SHENAI,002140303,-,145,115,260,,,
59,GHS* BAGH,BAGHDUSH KHEL,002140103,-,837,670,1507,2,1,3
60,GHS* PINGAL,TORATABAL,002140203,-,88,64,152,2,1,3
,,KHARONO,002140205,-,46,44,90,,,
,,MANOGAI,002140206,-,150,117,267,,,
,,INZARO,002140304,-,214,160,374,,,
,,GULINGAS,002140305,-,185,143,328,,,
,,MANKAL,002140306,-,106,81,187,,,
,,PINGAL,002140501,-,319,230,549,,,
61,GPS* TAWDA CHINA,MASHO,002140401,-,224,155,379,2,1,3
,,TWADACHINA,002140402,-,341,208,549,,,
,,SAWKANAI,002140404,-,47,32,79,,,
,,JAI,002140405,-,134,119,253,,,
62,GHS* TAWDA CHINA,LASHO,002140403,-,131,82,213,2,1,3
,,GIDARO,002140503,-,133,103,236,,,
,,TUMBAL SHAH,002140504,-,186,139,325,,,
,,QILLA DUSH KHEL,002140505,-,245,180,425,,,
63,GHS* PETO DARA,YAR KHAN BANDA,002140601,-,503,288,791,2,1,3
,,BANDAGAI,002140602,-,96,64,160,,,
,,SPANKHARAO,002140603,-,103,62,165,,,
,,ANBARZAI,002140604,-,127,46,173,,,
,,MARKHANO,002140605,-,108,66,174,,,
,,PETO,002140606,-,326,173,499,,,
64,GPS* BANDAGAI (T),BANDAGAI (T),002130104,-,305,188,493,1,1,2
,,GORO TALASH,002130605,-,214,159,373,,,
65,GMS* SOGHALAI,KANDARO QAZIABAD,002130103,-,94,96,190,2,1,3
,,BANRGAY,002130203,-,336,206,542,,,
,,SOGHALAI,002130204,-,188,140,328,,,
,,NARAY SHAH,002130205,-,203,132,335,,,
66,GPS* BARIKOT,CHINO,002120105,-,189,135,324,2,1,3
,,PANJO,002130201,-,66,38,104,,,
,,BARIKOT,002130202,-,497,334,831,,,
67,GHS* BAJARO,BAJARO,002130206,-,713,562,1275,2,1,3
68,GHS* DEHRAI (T),AHMAD GALI,002130101,-,425,182,607,2,1,3
,,DEHRAI,002130102,-,748,430,1178,,,
69,GPS* GODAR,KAGA WAGA,002220201,-,74,49,123,2,1,3
,,BARJO KANAY,002220202,-,147,99,246,,,
,,BAZWANAI,002220203,-,38,26,64,,,
,,KANDIL,002220204,-,51,0,51,,,
,,BAKARO,002220205,-,153,102,255,,,
,,ZARA BANDA,002220301,-,44,36,80,,,
,,KORAI,002220302,-,105,66,171,,,
,,KAROONA,002220303,-,41,37,78,,,
,,DHALI,002220306,-,71,41,112,,,
70,GPS* AWARAI,AWARAI KALAY,002220305,-,176,172,348,1,1,2
,,TAKORO BANDA,002220401,-,131,135,266,,,
,,SORI POW,002220405,-,179,146,325,,,
71,GPS* TAKWARO MANZ KALAY,KAREEN KALAY,002220402,-,67,71,138,2,1,3
,,MANZ KALAY,002220403,-,123,91,214,,,
,,MUSA PATAY,002220404,-,70,42,112,,,
,,RASOOL PATAY,002220406,-,186,131,317,,,
,,RASOOL BANDA,002220407,-,85,95,180,,,
,,LOL SHAH,002220502,-,152,145,297,,,
,,CHARGO KHWAR,002220503,-,19,16,35,,,
,,BRGAY BREKANAI,002220504,-,34,31,65,,,
,,ASMAN BANDA,002230501,-,111,54,165,,,
72,GHS* SHALKANDI,CHARGO KALAY,002220506,-,19,14,33,2,1,3
,,GULO TANGAY,002220507,-,109,78,187,,,
,,QILLA SHALKANDI,002220602,-,101,59,160,,,
,,DANGI SAR,002220604,-,174,112,286,,,
,,MANOGAY,002220606,-,232,139,371,,,
,,AMIN ABAD,002220702,-,45,32,77,,,
,,QALAGAL,002220705,-,82,51,133,,,
,,GHAKAI,002220706,-,102,55,157,,,
,,SRA SHAH,002220707,-,50,0,50,,,
73,GGMS* KHAISTA DHERAI,RUSTAM BANDA,002220206,-,164,106,270,2,1,3
,,MULAYANO BANDA,002220207,-,108,52,160,,,
,,GIDARO,002220505,-,32,18,50,,,
,,DHERAL BALA,002220601,-,133,90,223,,,
,,GIDAR SHAL,002220603,-,90,72,162,,,
,,KHAISTA DEHRAI,002220701,-,161,106,267,,,
74,GPS* CHUPRAQA/MUSA ABAD,CHAMYARKAS,002220605,-,140,108,248,3,1,4
,,LANDAY,002220703,-,37,25,62,,,
,,JUNO DEHRAL,002220801,-,134,127,261,,,
,,MUSA ABAD,002220802,-,557,317,874,,,
,,DHANDO SHAH,002220803,-,261,188,449,,,
,,SINZO,002220805,-,112,64,176,,,
75,GHSS* MUNDA,MUNDA,002220804,-,1110,637,1747,2,1,3
76,GPS* MUHAMMAD BANDA/JAN MUHAMMADA,KHADI KHELA,002230203,-,161,107,268,2,1,3
,,JAN MUHAMMADA,002230204,-,174,107,281,,,
,,MUHAMMAD BANDA,002230205,-,43,19,62,,,
,,HASHIM,002230306,-,153,109,262,,,
,,PESHTAL,002230307,-,156,106,262,,,
77,GPS* CHAMYAROONA BANDA,CHAMYARANO BANDA,002260107,-,53,34,87,2,1,3
,,BAKARO,002260202,-,123,99,222,,,
,,INZARO BANDA,002260203,-,57,44,101,,,
,,ASILO BANDA,002260204,-,162,111,273,,,
,,ZARDALL BANDA,002260205,-,141,80,221,,,
,,MALKANA/KOTKAY,002260302,-,132,55,187,,,
,,BANDAGAL,002260804,-,57,45,102,,,
78,GMS* KOTKI SHAHI KHEL,KOTKAY,002250105,-,356,198,554,2,1,3
,,KHARKANAI,002250106,-,46,24,70,,,
,,BOTIGATA,002250107,-,137,110,247,,,
,,SABAR SHAH,002260103,-,43,25,68,,,
,,JABAGAL,002260104,-,211,96,307,,,
,,DEWANA DEHRAI,002260106,-,11,10,21,,,
,,KHANANO BANDA,002260201,-,22,20,42,,,
,,DRAZANDA,002260305,-,14,9,23,,,
,,NASAR,002261004,-,90,62,152,,,
79,GPS* GAMBIR,MARKHANO SHAH,002250205,-,252,163,415,2,1,3
,,GAMBEER,002250703,-,380,255,635,,,
,,CHAGHRABA,002260101,-,97,87,184,,,
,,TANGI SHAH,002260102,-,159,109,268,,,
80,GGPS* JUNI KALAY,DAG QILLA,002250701,-,99,51,150,2,1,3
,,JUNI KALAY,002250705,-,568,480,1048,,,
,,DAG QILLA BAGH,002250709,-,109,72,181,,,
81,GGPS* HAKIM ABAD,SHUKRATA,002250101,-,105,75,180,3,1,4
,,PALOSO SHUKRATA,002250102,-,24,0,24,,,
,,MAYAR QILLA,002250103,-,37,43,80,,,
,,JANMAL,002250104,-,118,67,185,,,
,,DAG SHAH,002250702,-,126,68,194,,,
,,MAYAR NO1,002250706,-,991,820,1811,,,
82,GHS* MAYAR,HAKIM ABAD,002250704,-,235,181,416,1,1,2
83,GPS* MAYAR NO 1,MAYAR NO 2,002250707,-,1005,677,1682,2,1,3
84,GPS* MAYAR KASS,MAYAR NO3,002250708,-,1110,603,1713,2,1,3
85,GHS* BADIN,BADIN,002250202,-,444,351,795,1,1,2
86,GPS* KHAZANA,ISLAM DEHRAI,002230601,-,98,49,147,2,1,3
,,KARKAN SHAH,002230602,-,168,89,257,,,
,,QILLAGAI,002230604,-,106,57,163,,,
,,PATTA,002230607,-,31,27,58,,,
,,WALAL,002230706,-,200,98,298,,,
,,MATTA,002230801,-,200,148,348,,,
,,ZULAM,002230904,-,91,82,173,,,
,,LANDAKOR,002230905,-,194,109,303,,,
87,GPS* PALOSODAG,DAG PALOSO,002230603,-,306,180,486,2,1,3
,,DAG MULALA,002230605,-,162,120,282,,,
,,HISARAK BALA,002230704,-,76,30,106,,,
,,HISARAK PAYEEN,002230705,-,149,84,233,,,
88,GMS* KOTKAY PAIKHEL,BEHRAM BABA,002230403,-,156,89,245,2,1,3
,,GUL BELA,002230404,-,164,138,302,,,
,,KOTKAY,002230406,-,171,142,313,,,
,,MALALA,002230903,-,236,140,376,,,
,,MANI LANGAY,002230906,-,28,0,28,,,
89,GHS* KHAZANA,DIAROON,002230802,-,364,251,615,2,1,3
,,ELANAL,002230803,-,74,58,132,,,
,,CHAPOO,002230804,-,22,18,40,,,
,,KHAZANA NO 1,002230805,-,51,45,96,,,
,,GULBHAR,002230806,-,42,27,69,,,
,,KHAZANA NO 2,002230901,-,102,81,183,,,
,,BANR KHAZANA,002230902,-,97,58,155,,,
90,GHS* CHINAR MAKHAI,DEHRAI MAKHAI,002230303,-,17,13,30,2,1,3
,,SHAGAL,002230304,-,19,18,37,,,
,,SHENALAL,002230401,-,129,103,232,,,
,,CHINAR,002230402,-,32,30,62,,,
,,QILLA MAKHAI,002230504,-,233,156,389,,,
,,SALOBAND,002230606,-,132,124,256,,,
,,KULAM DARA,002230702,-,168,149,317,,,
91,GPS* GHUAND KALAY,JANAT TANGL,002230301,-,154,130,284,2,1,3
,,BEMARO BANDA,002230302,-,71,54,125,,,
,,RAHMAT TANGL,002230502,-,110,67,177,,,
,,GHUND KALAY,002230503,-,151,98,249,,,
,,KARMIO,002230505,-,113,70,183,,,
,,KARGHAN,002230506,-,80,38,118,,,
,,SAR,002230701,-,43,44,87,,,
,,PRANG DARA,002230703,-,80,59,139,,,
92,GPS* GARRAH,GHUBANO,002230201,-,84,50,134,2,1,3
,,RAHIMABAD,002230202,-,360,110,470,,,
,,JARJURAL,002230206,-,90,62,152,,,
,,TANGAY,002230207,-,36,22,58,,,
,,FAZAL ABAD,002230305,-,32,18,50,,,
,,GARRAH,002230405,-,269,174,443,,,
93,GPS* GOSAM,KATASAR,002230101,-,208,142,350,2,1,3
,,GOSAM,002230103,-,470,238,708,,,
,,GHANAM SHAH,002230106,-,180,134,314,,,
94,GPS* KHONA PICKOT,GOSAM DAG,002230102,-,856,410,1266,2,1,3
,,KHONA PICKET,002230104,-,68,39,107,,,
,,BELA,002230105,-,47,54,101,,,
95,GMS* BADALZO,ANNANGORAY,002240101,-,177,70,247,2,1,3
,,BADALZO,002240102,-,172,79,251,,,
,,MIAN KALAY SHAH,002240103,-,365,247,612,,,
96,GHS* MIAN KALAY,MIAN KALAY NO 1,002240105,-,749,471,1220,3,1,4
,,MIAN KALAY NO 2,002240106,-,582,341,923,,,
97,GPS* MIAN KALAY,JALALA,002240104,-,240,164,404,2,1,3
,,MIAN KALAY NO 3,002240107,-,489,389,878,,,
,,TOORA GHUNDAY,002240108,-,180,38,218,,,
98,GPS* LOWI KALAY,LOWI KALAY,002240201,-,154,48,202,2,1,3
,,SHAJO KORONA,002240202,-,61,21,82,,,
,,DHAND KALAY,002240203,-,86,40,126,,,
,,SANDAL,002240204,-,38,9,47,,,
,,KAMARSAR KORONA,002240206,-,117,52,169,,,
,,SHAGO,002240206,-,125,0,125,,,
,,RASHAKAL,002240207,-,96,57,153,,,
99,GPS* INZARO BANDO,SPO KAMAR,002240301,-,42,0,42,2,1,3
,,TOFAN SHAH,002240302,-,110,60,170,,,
,,MULA BANDA,002240303,-,154,111,265,,,
,,KHUSHMUQAM,002240304,-,47,41,88,,,
,,INZARO BANDA,002240306,-,309,182,491,,,
100,BHU* ARIF,GANDERO,002240401,-,101,82,183,2,1,3
,,TABILO,002240402,-,61,57,118,,,
,,CHALGAZAL,002240403,-,118,87,205,,,
,,ARIF,002240404,-,178,137,315,,,
,,BABO,002240405,-,69,65,134,,,
101,GMS* TOOR QILLA,RASHA DEHRAL,002240501,-,114,66,180,2,1,3
,,BARIKAW BALA,002240502,-,322,183,505,,,
,,TOOR QILLA,002240503,-,230,118,348,,,
,,SHEIKHAN,002240504,-,120,81,201,,,
,,BADONAL,002240505,-,225,109,334,,,
102,GPS* BAZARAK,BAZARAK,002220704,-,371,260,631,2,1,3
,,DEHRAI MANDEZO,002240601,-,176,126,302,,,
,,MANAI MANDEZO,002240602,-,142,118,260,,,
,,SORI MANDEZO,002240603,-,23,13,36,,,
,,SAMBEEK,002240604,-,42,23,65,,,
,,HUSSAINI,002240605,-,93,96,189,,,
103,GPS* BANR,SHINJI (B & P),002220101,-,146,100,246,2,1,3
,,KRAPA,002220102,-,45,32,77,,,
,,LANDAI SHAH,002220103,-,32,18,50,,,
,,DOP QILLA,002220104,-,13,6,19,,,
,,BANR/DOP,002220105,-,182,117,299,,,
,,DOP,002220106,-,278,136,414,,,
,,BANJAR SHEIKHAN,002220107,-,65,42,107,,,
,,KANDARO,002220501,-,90,72,162,,,
104,GPS* TEMTAI,TIMTAI,002200101,-,128,118,246,2,1,3
,,INGARO KORONA,002200103,-,55,46,101,,,
,,LAJBANG,002200104,-,210,117,327,,,
,,MIAN CHAM,002200105,-,66,64,130,,,
,,ZAINGIAN,002200106,-,162,92,254,,,
105,GPS* DRANGAL,DRANGAL,002200203,-,183,149,332,2,1,3
,,TIA,00220204,-,196,144,340,,,
,,BERARAL,002200205,-,411,377,788,,,
106,GPS*BALODA,BALODA,002200301,-,261,230,491,2,1,3
,,CHAKDRAM,002200302,-,134,128,262,,,
,,ATANR,002200303,-,207,202,409,,,
107,GPS* SHAHI,SHAHI,002200306,-,501,353,854,2,1,3
,,SHALKHO KASS,002200307,-,97,45,142,,,
,,ROKHNA,002200402,-,92,59,151,,,
,,BRAGAY,002200403,-,51,31,82,,,
,,TETAR,002200404,-,111,54,165,,,
108,GPS* GAWARDESH,MANZAI/MANAI,002200304,-,220,190,410,2,1,3
,,ALI BANDA,002200305,-,146,106,252,,,
,,GAWARDESH,002200401,-,292,240,532,,,
109,CIVIL DISPENSARY SHAHI,BENSHAHI,002200405,-,313,99,412,2,1,3
,,BEZO MANZAI,002200501,-,124,46,170,,,
,,GHUZANO CHAM,002200502,-,36,37,73,,,
,,KHARKANAL,002200503,-,52,0,52,,,
,,DEGANO DEHRAI,002200504,-,215,107,322,,,
,,JAWZO BALA,002200505,-,181,117,298,,,
110,GPS* QURO,GHUND,002200601,-,110,91,201,2,1,3
,,NAWAY KALAY,002200602,-,186,156,342,,,
,,QURO,002200604,-,136,99,235,,,
,,LWANDA,002200606,-,92,71,163,,,
111,GGPS* DENJARAY,MORA SHAH,002200603,-,849,503,1352,2,1,3
,,IJARA,002200701,-,134,125,259,,,
112,GPS* SHARBANI,JABAGAL BALA,002200507,-,139,78,217,2,1,3
,,BOTA,002200607,-,313,258,571,,,
,,SHARBANAI,002200608,-,274,188,462,,,
113,GPS* KAMBAT,KAMBAT,002210402,-,847,482,1329,2,1,3
114,GPS* DEHRAI KAMBAT/SARKAI,KANRO KAMBAT,002210301,-,85,62,147,2,1,3
,,ODI BANDA,002210305,-,47,39,86,,,
,,QILLA KAMBAT,002210401,-,250,189,439,,,
,,SARKAL,002210403,-,258,184,442,,,
115,GPS* CHUPRAQA,CHINARAL,002200702,-,40,47,87,2,1,3
,,LOHAR,002200703,-,87,72,159,,,
,,DAWIGRA,002200705,-,160,125,285,,,
,,CHUPRAQA,002200801,-,221,172,393,,,
,,LALO,002200802,-,38,31,69,,,
116,BHU* DAMTAL,GHADAL,002200803,-,252,181,433,2,1,3
