SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GPS SHISHOND COMBINED,SHISHOND,174010101,-,617,395,1012,2,1,3
,,-,174010102,-,478,397,875,,,
2,GPSSHALIZARA COMBINED,BANDA CHINA,174010103,-,446,307,753,1,1,2
,,-,174010104,-,515,402,917,,,
3,GHS KASS COMBINED,KASS,174010105,-,538,280,818,1,1,2
,,-,174010106,-,481,329,810,,,
4,GPL LARAI COMBINED,LARAI LILOWNAI,174010201,-,626,375,1001,1,1,2
5,GPSLILOWNAI 1 COMBINED,LILOWNAI,174010202,-,535,328,863,1,1,2
,,-,174010203,-,486,251,737,,,
6,GPS KHWARKALAY COMB,LILOWNAI,174010205,-,609,477,1086,1,1,2
,,-,174010207,-,423,263,686,,,
7,GPS LILOWNAI 2 COMBINED,LILOWNAI,174010204,-,707,461,1168,1,1,2
8,GHS LILOWNAI COMBINED,LILOWNAI,174010206,-,648,485,1133,1,1,2
,,-,174010208,-,422,374,796,,,
9,CIVIL DISP LILOWNAI COMBINED,LILOWNAI,174010209,-,344,199,543,1,1,2
,,-,174010210,-,306,186,492,,,
10,GMS MANAGAI COMB,MANAGAI,174010301,-,289,214,503,1,1,2
,,-,174010302,-,297,238,535,,,
11,GPS WAHAB KHEL KOLTHEY MALE,WAHAB KHEL KOLTKEY,174010303,-,266,,266,2,,2
,,-,174010304,-,692,,692,,,
,,-,174010305,-,471,,471,,,
,,-,174010306,-,515,,515,,,
12,GGPS WAHAB KHEL KOTKEY FEMALE,WAHAB KHEL KOTKEY,174010303,-,,198,198,,2,2
,,-,174010304,-,,587,587,,,
,,-,174010305,-,,326,326,,,
,,-,174010306,-,,314,314,,,
13,GPS GANDOW COMB,GANDOW,174010307,-,759,464,1223,1,1,2
14,GMS GANDOW COMB,GANDOW,174010308,-,533,362,895,1,1,2
,,-,174010309,-,576,357,933,,,
15,GHS ALPURAI COMB,ALPURAI,174010601,-,807,452,1259,1,1,2
16,GPS ALPURI MALE,ALPURAI,174010602,-,663,,663,2,,2
,,-,174010603,-,627,,627,,,
17,GMS ALPURI FEMALE,ALPURAI,174010602,-,,512,512,,2,2
,,-,174010603,-,,454,454,,,
18,GPS BASSI COMB,BASSI,174010604,-,784,598,1382,1,1,2
19,GPS KAS BASSI COMB ,BASSI,174010605,-,714,465,1179,1,1,2
20,GMS BASSI COMB,BASSI,174010606,-,553,391,944,1,1,2
21,GPS BAZAR KOT COMB,BAZAR KOT,174010401,-,433,308,741,1,1,2
,,-,174010402,-,371,233,604,,,
22,GHS M KHEL COMB,M.K.KOTKEY,174010403,-,679,499,1178,2,1,3
,,-,174010404,-,520,361,881,,,
23,GPS M KHEL COMB,M K KOTKEY,174010405,-,347,265,612,1,1,2
,,-,174010406,-,349,234,583,,,
24,GPS ACHAR COMB,ACHAR,174010501,-,173,129,302,1,1,2
,,-,174010502,-,296,205,501,,,
,,-,174010503,-,333,236,569,,,
25,GPS AMNAVI MALE,AMNAVI,174010504,-,224,,224,2,,2
,,-,174010505,-,286,,286,,,
,,-,174010506,-,425,,425,,,
,,-,174010507,-,402,,402,,,
26,GGPS AMANAVI FEMALE,AMNAVI,174010504,-,,137,137,,2,2
,,-,174010505,-,,198,198,,,
,,-,174010506,-,,153,153,,,
,,-,174010507,-,,254,254,,,
27,GHS AMANAVI COMBINED,AMNAVI,174010508,-,297,186,483,2,1,3
,,-,174010509,-,268,121,389,,,
,,-,174040510,-,103,68,171,,,
,,-,174010511,-,178,91,269,,,
,,-,174010512,-,91,38,129,,,
,,-,174010513,-,239,142,381,,,
28,GPS PIRABAD COMB,PIR ABAD,174010801,-,500,311,811,1,1,2
29,GMS PIRABAD COMB,PIR ABAD,174010802,-,556,452,1008,1,1,2
30,GPS MIAN KALAY COMB,PIR ABAD,174010803,-,933,529,1462,2,1,3
31,GMS PAGORAI COMB,PAGORAI,174010804,-,687,474,1161,1,1,2
,,-,174010805,-,360,299,659,,,
32,GPS PAGORAI COMB,PAGORAI,174010806,-,567,454,1021,1,1,2
33,GPS PITAW COMB IMPROVISED,PITAW,174010807,-,800,691,1491,1,1,2
34,GPS KUZ BANJAR COMB,PITAW,174010808,-,871,672,1543,1,1,2
