SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVERNMENT HIGH SCHOOLFOR BOYS BARI BAGH DORA ROAD(MALE)PS-1,UC-26 AKHUM ABAD AKHOON ABAD STREET NO.2*PHANDU ROAD/DORA ROAD AKHOON ABAD NO.2 TO 5*HAZAR KHAWANI ROAD* MIDLE SCHOOL,016080203,-,1488,,1488,4,,4
,,-,016080207,-,519,,519,,,
2,GOVERNMENT PRIMARY SCHOOL BARI BAGH DORA ROAD (FEMALE) PS-I,UC- 26 AKHUN ABAD AKHOON ABAD STREET NO.2* PHANDU ROAD/DORS ROAD AKHOON ABAD NO. 2 TO 5* HAZAR KHAWANI ROAD* MIDDLE SCHOOL,016080203,-,,1025,1025,,3,3
,,-,016080207,-,,378,378,,,
3,GOVERNMENT HIGH SCHOOL FOR BOSY BARI BAGH DORA ROAD (MALE)PS-II,UC-26 AKHOON ABAD BARI STREET NO.5-2* H/S GUL REHMAN* AKHOON ABAD NO.1&2,016080206,-,578,,578,4,,4
,,-,016080202,-,845,,845,,,
,,-,016080205,-,565,,565,,,
4,GOVERNMENT HIGH SCHOOL FOR BOYS BARI BAGH DORA ROAD (MALE) PS-III,UC-27AKHOON ABAD ROAD AFRIDI ABAD* MOHALLAH SEYD  GHULAM,016080204,-,1482,,1482,3,,3
5,GOVERNMENT PRIMARY SCHOOL BARI BAGH DORA ROAD (FEMALE) PS-II,UC-26 AKHOON ABAD BARI STREET NO. 5-2* H/O GUL REHMAN* AKHOON ABAD NO.1&2 AKHOON ABAD* AFRIDI MOHALLAH SAID GHULAM,016080206,-,,371,371,,4,4
,,-,016080202,-,,513,513,,,
,,-,016080205,-,,309,309,,,
,,-,016080204,-,,665,665,,,
6,GOVERNMENT  HIGH SCHOOL FOR BOYS AKHOON ABAD NO.4 NEAR DAR-UL-ALUM GHOSIA JAMA MASJID PHUNDU ROAD (MALE),UC-26 AKHOON ABAD SARFARAZ COLONY* PHUNDU ROAD INCLUDIN TOY ROAD INCLUDING TOY PISTOL FACTORY* CHOWK AKHUND BABA GALI NO.1 KHAWAJA BABA* AKHUND ABAD NO.3 STREET NO.3* HUJRA CHAN GUL HAZAR KHAWANI ROAD AKBAR,016080201,-,549,,549,3,,3
,,-,016080301,-,278,,278,,,
,,-,016080302,-,614,,614,,,
7,GOVERNMENT PRIMARY SCHOOL BERI BAGH DORA ROAD (FEMALE),UC- 26 AKHOON ABAD SARFARAZ COLONY* PHUNDU ROAD INCLUDING TOY PISTOL FACTORY* CHOWK AKHUND BABA GALI NO.1 KHAWAJA BABA* AKHUND ABAD NO.3 STREET NO.3* HUJRA CHAN GUL HAZAR KHAWANI ROAD AKBAR,016080201,-,,378,378,,2,2
,,-,016080301,-,,182,182,,,
,,-,016080302,-,,343,343,,,
8,HALL REHMAN BABA COMPLEX (MALE),UC-27 HAZAR KHAWANI-IUC-28 HAZAR KHAWANI-II HAZAR KHAWANI CANAL* SOHAIL ABAD MASJID AKHOON DARWAIZ RING ROAD,016080303,-,622,,622,4,,4
,,-,016080304,-,,358,358,,,
,,-,016080305,-,623,,623,,,
,,-,016080306,-,478,,478,,,
9,LIBRARY REHMAN BABA COMPLEX (FEMALE),UC-27 HAZAR KHAWANI-I UC-28 HAZAR KHAWANI-II HAZAR KHAWANI CANAL*SOHAIL ABAD MASJID AKHOON DARWAIZ RING ROAD,016080303,-,,315,315,,2,2
,,-,016080304,-,,212,212,,,
,,-,016080305,-,,373,373,,,
,,-,016080306,-,,227,227,,,
10,GOVERNMENT PRIMARY SCHOOL HAZAR KHAWANI (MALE),UC-27 HAZAR KHAWANI-IZUARAT AKHOON DARWAZA BABA REHMAN BABA SUROUNDING ABADIES* ABADIES SURROUNDING DRUA ROAD. HAZAR KHAWANI ROAD/ REHMAN ABA ROAD COLONY AAMIR FREE CEDICAL CENTREM GHARI SHEIKHAN CHINI KANDI ROAD GOVERNMENT HIGH SCHOOL HAZAR,016080403,-,354,,354,3,3,
,,-,016080402,-,652,,652,,,
,,-,016080401,-,537,,537,,,
11,GOVERNMENT GIRLS MIDDLE  SCHOOL HAZAR KHAWANI,UC-27 HAZAR ,016080403  SCHOOL HAZAR KHAWANI ,-,,187,187,,2,2
,,KHANWANI-I ,CHINI DAK* DAR-UL-ULOOM HAZAR ,,,,,,,
,,ZIARAT AKHOON DARWAZA BAB REHMAN BABA SUROUNDING ABADIES* ABADIES SURROUNDING DUARA ROAD* HAZAR KHAWANI ROAD/REHMAN ABAD ROAD NEW REHMAN BABA COLONY AMIR FREE MEDICAL CENTREM GHARI SHEIKHAN CHINI KANDI ROAD GOVERNMENT:HIGH,KHAWANI TANGA,,,,,,,
