SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GPS*PASWAL MIAN,LALE-DE-BANDI,7090101,-,179,161,340,2,,2
,,MACHI KOT,7090102,-,370,299,669,,,
,,PASWAL MIAN,7090103,-,378,331,709,,,
,,KISHNA,7090104,-,171,134,305,,,
2,GGPS* SULANBALA,BANDI JAGGIAN,7090105,-,172,139,311,1,1,2
,,SULAN BALA,7090106,-,358,269,627,,,
,,SULAN TURLI,7090107,-,132,131,263,,,
3,GGHS RICH BHEN,RECH BHEN,7090108,-,420,398,818,2,1,3
,,RICH BHEN,7090109,-,337,288,625,,,
4,GPS*PAWA,PAWA,7090110,-,621,524,1145,1,1,2
5,GGMS*BANDI PHLAN,PAWA,7090111,-,1067,813,1880,2,1,3
6,GPS*KAMAR BANDI,KAMAR BANDI,7090112,-,464,431,895,1,1,2
7,GPS*SIAL,GOGRI,7090201,-,74,49,123,1,1,2
,,SIAL,7090202,-,255,242,497,,,
,,SIRGAL,7090208,-,173,133,306,,,
8,GMS*BANDI MATROACH,GRAMRI,7090203,-,200,162,362,1,1,2
,,SHERBAI,7090204,-,86,100,186,,,
,,PEHAL,7090209,-,225,193,418,,,
,,BANDI MATHRACH,7090206,-,94,98,192,,,
,,BANDI MATHRACH,7090207,-,117,108,225,,,
9,GMS*THATHI FAQIR SAB,PISYAL,7090205,-,94,68,162,1,1,2
,,THATHI,7090210,-,200,150,350,,,
,,CHEATRI,7090211,-,175,176,351,,,
,,BUZERGAL,7090212,-,33,30,63,,,
10,GPS*PANDU THANA,TALHAR,7090213,-,135,130,265,1,1,2
,,PANDI THANA,7090215,-,573,577,1150,,,
,,PATHARI SYEDAN,7090216,-,41,23,64,,,
11,GGMS*KAKOT,KAKOT,7090214,-,372,397,769,1,1,2
12,GPS* PASWAL,PASWAL,7090301,-,368,324,692,1,1,2
,,SOBANGALI,7090302,-,200,173,373,,,
13,GPS*BANJ GALI,KOTHIALA,7090303,-,507,406,913,1,1,2
14,GGHS KOTHIALA,KOTHIALA,7090304,-,328,334,662,1,1,2
,,KOTHIALA,7090305,-,354,297,651,,,
15,GPS*KOTHIALA,KOTHIALA,7090306,-,430,467,897,1,1,2
16,GHS*KOTHIALA,KOTHIALA,7090307,-,377,348,725,1,1,2
,,KOTHIALA,7090309,-,286,248,534,,,
17,GPS*JUGAN MAR,JUGAN MAR,7090312,-,214,212,426,1,1,2
,,GUP,7090313,-,44,31,75,,,
,,GEHLI,7090314,-,53,53,106,,,
,,TODU MAIRA,7090315,-,26,21,47,,,
,,TAHLI,7090316,-,34,26,60,,,
,,NALLAH,7090317,-,126,105,231,,,
18,GPS*SALYOUT,KITHIALA,7090308,-,515,430,945,2,2,4
,,MUKDABI,7090310,-,107,98,205,,,
,,SALIZOT,7090311,-,247,217,464,,,
19,GMS TOOTNI,THANNA,7090401,-,288,253,541,1,1,2
,,THANNA,7090402,-,340,272,612,,,
20,GPS*BANSARI,MIAL,7090403,-,154,108,262,1,1,2
,,JATTAL,7090404,-,134,125,259,,,
,,BANSARI,7090405,-,134,114,248,,,
,,BOTIALA,7090406,-,111,81,192,,,
21,GPS*KASSAKI KHURD,KASSAKI KHURD,7090407,-,415,342,757,1,1,2
22,GPS*KASSAKI KALAN,KASSAKI KALAN,7090408,-,168,132,300,1,1,2
,,BAGHATI,7090410,-,196,176,372,,,
23,GPS*KASSAKI KALAN,KASSAKI KALAN,7090409,-,248,442,690,1,1,2
24,GGPS*BALINOORA,BAINOORA,7090411,-,316,278,594,1,1,2
,,BAIGOJARI,7090412,-,208,175,383,,,
25,GPS BURAJ,BURAJ,7090413,-,466,406,872,1,1,2
,,BURAJ,7090414,-,226,152,378,,,
,,DRODAR,7090415,-,77,49,126,,,
26,GPS*HALL BALOCH,KHALORA TURLA,7090501,-,155,156,311,1,1,2
,,KHALORA UTLA,7090502,-,145,120,265,,,
,,BARKOT,7090511,-,161,126,287,,,
,,HALL,7090512,-,103,91,194,,,
27,GHS PIND KORGO KHAN,PIND KORGO KHAN,7090503,-,476,412,888,1,1,2
28,GHS*PIND KORGO KHAN,PIND KORGO KHAN,7090504,-,287,258,545,1,1,2
,,PIND KARGO KHAN,7090509,-,221,201,422,,,
29,GPS*ZARO GALI,PIND KARGO KHAN,7090505,-,545,447,992,1,1,2
30,GMS*SANDO GALI,PIND KARGO KHAN,7090506,-,421,382,803,1,1,2
,,PIND KARGO KHAN,7090507,-,305,276,581,,,
31,GPS BAGARIAN,PIND KARGO KHAN,7090508,-,251,232,483,1,1,2
,,PIND KARGO KHAN,7090510,-,161,126,287,,,
32,GMS*SHAHEED ABAD,SHAHEED ABAD,7090601,-,346,276,622,1,1,2
,,SHAHEED ABAD,7090602,-,284,238,522,,,
33,GPS*SHERWAN KALAN,SHERWAN KALAN,7090603,-,87,90,177,1,1,2
