SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT BOYS PRIMARY SCHOOL JALO CHAK (M),JALO CHAK,46031106,-,481,,481,2,,2
,,JALO CHAK,46031107,-,340,,340,,,
2,GOVT BOYS SCHOOL JALO CHAK (F),JALO CHAK,46031106,-,,370,370,,1,1
,,JALO CHAK,46031107,-,,276,276,,,
3,GOVT BOYS PRIMARY SCHOOL ,NAKODAR,46031104,-,607,508,1115,1,1,2
4,GOVT GIRLS MIDDLE SCHOOL ,NAKODAR,46031105,-,451,544,995,1,1,2
5,GOVT BOYS MIDDLE SCHOOL LADHAR (C),DOOM,46031101,-,184,155,339,2,2,4
,,MANARA MOH. SHIKHUPU,46031108,-,433,322,755,,,
,,MANARA MOH. SHIKHUPU,46031109,-,534,465,999,,,
6,GOVT BOYS MIDDLE SCHOOL LADHAR (C),LADHAR,46031102,-,302,248,550,1,1,2
,,LOHAR,46031103,-,30,20,50,,,
7,GOVT GIRLS PRIMARY ,SAHI,46040106,-,630,574,1204,1,1,2
8,GOVT BOYS HIGH SCHOOL PINDORI (C),TAMA,46040105,-,367,357,724,2,2,4
,,PINDORI,46040103,-,697,592,1289,,,
9,GOVT. GIRLS HIGH SCHOOL ,POTHA,46040104,-,390,335,725,1,1,2
10,GOVT. ELEMENTARY SCHOOL ,BARAL,46040102,-,877,,877,2,,2
11,GOVT. ELE. SCHOOL BARAL (F),BARAL,46040102,-,,789,789,,2,2
12,GOVT BOYS MIDDLE SCHOOL HAMLET (M),MANGLA CANTT,48010101,-,145,,145,2,,2
,,MANGLA CANTT,48010102,-,35,,35,,,
,,MANGLA ,48010103,-,182,,182,,,
,,MANGLA CANTT,48010201,-,14,,14,,,
,,MANGLA CANTT,48010202,-,60,,60,,,
,,MANGLA CANTT,48010203,-,148,,148,,,
,,MANGLA CANTT,48010204,-,32,,32,,,
,,MANGLA CANTT,48010301,-,16,,16,,,
13,GOVT BOYS MIDDLE SCHOOL HAMLET (F),MANGLA CANTT,48010101,-,,145,145,,2,2
,,MANGLA CANTT,48010102,-,,18,18,,,
,,MANGLA CANTT,48010103,-,,152,152,,,
,,MANGLA CANTT,48010201,-,,12,12,,,
,,MANGLA CANTT,48010202,-,,57,57,,,
,,MANGLA CANTT,48010203,-,,141,141,,,
,,MANGLA CANTT,48010204,-,,37,37,,,
,,MANGLA CANTT,18010301,-,,15,15,,,
14,GOVT. MIDDLE SCHOOL BUDHAR (C),SUTLANPUR,46040101,-,533,896,1429,2,2,4
,,BUDHAR,46040111,-,174,162,336,,,
,,SUTLANPUR,48010104,-,196,177,373,,,
