SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,ABID MODEL SCHOOL PINDIGHEB (MALE),MADINA MASJID ROAD CIRCLE-1,036160101,1 TO 380,380,,380,3,,3
,,MADINA MASJID ROAD CIRCLE-1,36160102,1 TO 498,498,,498,,,
,,-,36160103,1 TO 502,502,,502,,,
2,PARACHA HOSPITAL PINDIGHEB (MALE),MADINA MASJID ROAD CIRCLE-1,036160104,1 TO 511,511,,511,4,,4
,,MADINA MASJID ROAD CIRCLE-1,36160105,1 TO 537,537,,537,,,
,,-,36160106,1 TO 542,542,,542,,,
3,COMMUNITY CENTER* PINDIGHEB (MALE),POLICE CHOKY CIRCLE-2 BLOCK,036160201,1 TO 581,581,,581,3,,3
,,POLICE CHOKY CIRCLE-2 BLOCK,36160202,1 TO 578,578,,578,,,
4,PRIMARY SCHOOL ARIA SMAJ* PINDIGHEB (MALE),MOH HAJI GILAB CIRCLE-2 BLOCK,036160203,1 TO 409,409,,409,3,,3
,,MOH HAJI GILAB CIRCLE-2 BLOCK,36160203,1 TO 521,521,,521,,,
,,CIRCLE-3 BLOCK,036160301,1 TO 365,365,,365,,,
5,BRANCH SCHOOL FOR BOYS PINDIGHEB (FEMALE),NATIONAL BANK ROAD CIRCLE-1 ,036160101,1 TO 375,,375,375,,3,3
,,NATIONAL BANK ROAD CIRCLE-1 BLOCK,36160102,1 TO 440,,440,440,,,
,,NATIONAL BANK ROAD CIRCLE-1 BLOCK,36160103,1 TO 486,,486,486,,,
,,NATIONAL BANK ROAD CIRCLE-1 BLOCK,36160301,1TO 439,,439,439,,,
6,GOVT GIRLS ELEMENTARY SCHOOL NO1 PINDIGHEB (FEMALE),MADINA MASJID ROAD CIRCLE-1,03616104,1 TO 499,,499,499,,4,4
,,MADINA MASJID ROAD CIRCLE-1,36160105,1 TO 545,,545,545,,,
,,MADINA MASJID ROAD CIRCLE-1,36160106,1 TO 527,,527,527,,,
,,MADINA MASJID ROAD CIRCLE-1,36160201,1 TO 493,,493,493,,,
7,GOVT GIRLS ELEMENTARY SCHOOL NO 1 PINDIGHEB (FEMALE),MADINA MASJID ROAD CIRCLE-2,036160202,1 TO 520,,520,520,,2,2
,,MADINA MASJID ROAD CIRCLE-2,36160203,1 TO 405,,405,405,,,
,,MADINA MASJID ROAD CIRCLE-2,36160204,1 TO 557,,557,557,,,
8,BOYS HIGH SCHOOL NO 1 PINDIGHEB (FEMALE),CIRCLE-4 BLOCK,036160401,1 TO 591,591,,591,4,,4
,,CIRCLE-4 BLOCK,36160402,1 TO 596,596,,596,,,
,,-,36160403,1 TO 588,588,,588,,,
9,GIRLS HIGH SCHOOL PINDIGHEB (MALE),CIRCLE-4 BLOCK,036160404,1 TO 365,365,,365,4,,4
,,CIRCLE-4 BLOCK,036160302,1 TO 362,362,,362,,,
,,CIRCLE-4 BLOCK,36160303,1 TO 296,296,,296,,,
,,-,36160501,1 TO 405,405,,405,,,
10,BOYS HIGH SCHOOL PINDIGHEB-2 (MALE),-,36160502,1 TO 377,377,,377,4,,4
,,-,36160503,1 TO 404,404,,404,,,
,,-,36160504,1 TO 506,506,,506,,,
,,-,36160505,1 TO 472,472,,472,,,
11,BOYS ELEMENTARY SCHOOL NO 1 PINDIGHEB (MALE),-,36160506,1 TO 581,581,,581,3,,3
,,-,36160507,1 TO 752,752,,752,,,
12,BOYS HIGH SCHOOL NO 2 PINDIGHEB (FEMALE),-,CIRCLE-4 036160401,1 TO 620,,620,620,4,,4
,,-,36160402,1 TO 544,,544,544,,,
,,-,CIRCLE-3 036160303,1 TO 314,,314,314,,,
13,BOYS HIGH SCHOOL NO 2 PINDIGHEB (FEMALE),CIRCLE-4,036160403,1 TO 632,,632,632,,4,4
,,-,36160404,1 TO 414,,414,414,,,
,,CIRCLE -5,036160501,1 TO 411,411,,411,,,
14,TECHNICAL TRAINING CENTER PINDIGHEB (FEMALE),-,CIRCLE-5 036160502,1 TO 371,,371,371,4,,4
,,-,36160503,1 TO 418,,418,418,,,
,,-,36160504,1 TO 410,,410,410,,,
15,GIRLS COLLEGE PINDIGHEB (FEMALE),-,CIRCLE-3 036160302,1 TO 397,,397,397,,3,3
,,-,CIRCLE-5 036160505,1 TO 464,,464,464,,,
,,-,36160506,1 TO 596,,596,596,,,
,,-,36160507,1 TO 714,,714,714,,,
16,U.C.OFFICE MAIRA SHARIF (FEMALE),MAIRA SHARIF,036200305,1 TO 391,391,,391,,2,2
,,-,36200306,1 TO 384,384,,384,,,
,,-,36200307,1 TO 85,85,,85,,,
17,BOYS HIGH SCHOOL MAIRA SHARIF (MALE),MAIRA SHARIF,036200305,1 TO 418,418,,418,2,,2
