SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT .BOYS P/S KARIALA,KARIALA,173050701,-,707,569,1276,2,1,3
2,GOVT GIRLS M/SKARIALA,KIARALA,173050702,-,643,501,1144,2,1,3
,,MAHIWALA,173050703,-,113,123,236,,,
3,GOVT BOYS P/S HARDO BHOONGOVT GIRLS P/S HARDO,-,,-,,,,1,,
,,HARDO BHOON,173050602,-,619,436,1055,2,,
5,GOVT GIRLS P/S CHANNI HOSHNAL RAI,CHANNI HOSHNAK RAI,173050804,-,352,282,634,1,,
,,PANJATHA,173050903,-,176,124,300,,,
6,GOVT BOYS H/S VACHOKE KALAN,VACHOKE KALAN,173050803,-,593,502,1095,1,,
7,govt boys p/s vachoke khued,VACHOKE KHURD,173050802,-,425,354,779,1,,
8,GOVT GIRLS M/S VACHOKE KHURED,VACHOKE KHURD,173050801,-,305,205,510,1,,
9,GOVT BOYS H/S JURIAN,JURIAN,173050901,-,717,532,1249,2,,
10,GOVT GIRLS M/S JUNRIAN,JURIAN,173050902,-,737,511,1248,1,,
11,GOVT BOYS P/S CHAK CHATHA,CHAK CHATHA,173050404,-,795,384,1179,1,,
12,GOVT BOYS P/S CHAK CHATHA ,CHAK CHATHA,173050405,-,424,257,681,1,,
13,GOVT GIRLS CHAK ,CHAK CHATHA,173050406,-,467,315,782,1,,
14,GOVT.BOYS P/S DHUNNI,DHUNNI,173050103,-,439,338,777,1,,
15,GOVTGIRLS P/S DHUNI,DHUNI,173050104,-,612,372,984,2,,
16,GOVT BOYS P/S JAIDKE,JAIDKE,173050102,-,449,323,772,1,1,2
17,GOVT BOYS P/S SIOK,SIOKE,173050101,-,344,258,602,1,1,2
18,GOVT . GIRLS P/S PEER KOT,PEER KOT,173050401,-,208,156,364,1,1,2
,,KHARILANWLAL,173050403,-,208,196,404,,,
19,GOVT GIRLS P/S MANGAT UNHA,MANGANT UNHA,173050402,-,412,283,695,1,1,2
20,GOVT BOYS H/S VINI (MELA),VINNI,173050202,-,883,,883,,2,2
21,GOVT BOYS H/S VINNI ,VINNI,173050202,-,,752,752,,2,2
22,GOVT BOYS BORIANWALA (MALE),BORIAMWALA,173051201,-,389,,389,2,,2
,,BORIANWALA,173051202,-,332,,332,,,
,,BUAYKE,173050302,-,415,,415,,,
23,GOVT GIRLS P/S BORIANWALA (FEMALA,BORIANWALA,173051201,-,,319,319,,2,2
,,BORIANWALA,173051202,-,,216,216,,,
,,BUAYKE,173050302,-,,305,305,,,
24,GOVT BOYS P/S LAVERAY,LAVERAY,173050304,-,152,133,285,1,1,2
,,KOT NANAK,173050301,-,414,282,696,,,
25,GOVT GIRLS M/S MADEN ,LAVERAY,173050303,-,670,425,1095,1,1,2
26,GOVT BOYS P/S MADAN PHILLA,MADAN PHILLA,173050201,-,562,479,1041,1,1,2
27,GOVT GIRSL M/S QILA BALWANT SIGH,GOVT GIRLS M/S QILA BALWANT SINGH,173050501,-,418,311,729,1,1,2
28,GOVTBOYSP/S GHANIAN,GHANIAN,173050502,-,330,311,641,1,1,2
29,GOVT BOYS P/S GHANIAN,GHANIAN,173050503,-,376,322,698,1,1,2
30,GOVT BOYS H/S KASSOKE EASTAMSIDE(MALE),KASSOKE,173051001,-,662,,662,2,,2
,,KASSOKE,173051002,-,545,,545,,,
31,GOVT BOYS H/S KASSOKE ,KASSOKE,173051001,-,,547,547,,2,2
32,GOVT BOYS P/SA CHAK GUJAN ,KASSOKE,173051004,-,679,557,1236,2,1,3
33,GOVT GIRLS M/S KASSOKE,KASSSOKE,173051003,-,603,489,1092,1,1,2
34,GOVT BOYS H/S KOT HASSAN KHAN EASTERN SIDE(MALE),KOT HASSAN,173051101,-,663,,663,2,0,2
,,KOT HASSAN KHAN,173051102,-,554,,554,,,
35,GOVT BOYS H/S KOT HASSAN KHAN WAST SIAD (FEMALE,KOT HASSAN KHAN,173051101,-,0,555,555,,2,2
,,KOT HASSAN KHAN,173051102,-,0,423,423,,,
36,GOVT BOYS P/S BHAK GUJRAN KALAN,KOT HASSAN KHAN,173051103,-,556,387,943,2,1,3
,,RAKH PINDI JALOL,173051105,-,233,190,423,,,
37,GOVT BOYS P/S KOT HANJRANWAN WALA,KOT HANJIANQAN WALA,173051104,-,687,503,1190,1,1,2
38,GOVT BOYS H/S SAGAR KHAN,SAGAR KALAL,173030501,-,312,264,576,1,1,2
,,AHMED OUR CHATHA,173030202,-,201,144,345,,,
39,GOVT BOYS P/S DAHRANWALI,DAHRANWALI,173030502,-,599,450,1049,1,1,2
40,GOVT GIRLS P/S THATHAKALIAN,THATHA KALIAN,173030102,-,487,413,900,1,1,2
41,GOVT GIRLS M/S MURADIN,MURADUN,173030201,-,516,406,922,1,1,2
,,KOT SORA,173030204,-,19,12,31,,,
42,GOVT BOYS P/S KOTLI AMEER SINGH,KOTLI AMEER SINGH,173030103,-,369,298,667,2,1,3
,,KOT GORA,173030203,-,361,291,652,,,
43,GOVT GIRLS P/S SAGARKHURD,SAGAR KHURD,173030101,-,396,326,722,1,1,2
44,GOVT GIRLS MANGAT NICA ,MANGAT NICHA,173030301,-,641,496,1137,1,1,2
45,GOVT GIRLS M/S MANGAT ,MANGAT NICHA,173030302,-,600,466,1066,1,1,2
46,GOVT BASIC HEATH UNIT ,MANGAT NICHA,173030303,-,469,,469,2,,2
47,GOVT BOYS M/S MANGAT ,MANGAT NICHA,173030303,-,,332,332,,2,2
48,GOVT BOYSP/S SAJANA,SAJANA,173030304,-,500,442,942,1,1,2
49,GOVT GIRLS P/S SAJANA,SAJANA,173030305,-,259,345,604,1,1,2
50,GOVT BOYS P/S CHATHA DAD,CHATHA DAD,173030402,-,594,440,1034,2,1,3
,,HARDO DHONOAY,173030403,-,274,228,502,,,
51,GOVT BOYS P/S BATTARAY,-,BATTARAY  173030404,-,634,423,1057,1,1,2
52,GOVT GIRLS P/S KOT HASHMAT,KOT HASHMAT,173030405,-,689,513,1202,1,1,2
53,GOVT BOYS H/S KALIAWALA WAST SIDA (FEMALE),KALIAWALA,173040103,-,,421,421,,2,2
,,KALIANWALA,173040104,-,0,445,445,,,
54,GOVT BOYS H/S KALIAWNLA EAST SIDA (MALE),KALIANWALA,173040103,-,680,,680,2,,2
,,KALIAMWLAL,173040104,-,680,,680,,,
55,GOVT BOYS P/S KALIANWALA (MALE),KALIAMWALA,173040105,-,377,,377,2,,2
,,NISALA KHAM,173040101,-,291,,291,,,
56,GOVT GIRLS M/S KALIANWALA (FEMALE),KALIANWALA,173040105,-,,240,240,0,1,1
,,NIDALA KHAM,173040101,-,0,224,224,,,
57,GOVT GIRLS P/S PREM KOT,PREM KOT,173040406,-,227,175,402,1,1,2
,,PREM KOT,173040407,-,285,176,461,,,
58,GOVT BOYS P/S ,DINGRANWAIL,173040405,-,556,423,979,1,1,2
59,GOVT BOYS H/S QILA RAMKOUR (EASTEM SIDE),QILA RAM KOUR,173040401,-,1,1,2,1,1,2
60,GOVT BOYS H/S QILA RAM KOUR (WEST SIDE),QILA RAM KOUR,173040402,-,480,298,778,1,1,2
61,GOVT GIRLSP/S QILA RAMKOUR EASTARN SIDA ,QILA RAM KOUR,173040403,-,894,,894,2,,2
62,GOVT GIRLSP/S QILA RAM KOUR WAST SIDE (FEMALE),QILA RAM KOUR,73040403,-,,605,605,,1,1
63,GOVT GIRLS JHARIANWALA MASHMOOLA QILA RAM KOUR,JAGGANWALA,73040102,-,352,261,613,2,1,3
,,WINGAY,173040404,-,326,242,568,,,
64,GOVT GIRLS P/S SOLAANGI AWAN,SOLANGI AWAN,173040503,-,471,342,813,1,1,2
,,CHEENAY,173040304,-,129,103,232,,,
65,GOVT GIRLSM/S CHANNI MITHA,CHANNI MITHA,173040505,-,304,217,521,1,1,2
,,CHANNI MITHA,173040506,-,217,137,354,,,
66,GOVT BOYS P/S JAHANIAN,JAHANIAN,173040504,-,299,221,520,1,1,2
,,CHANNI KARIM DAD,173040502,-,299,220,519,,,
67,GOVT BOYS P/S JAHANUIA,MAMNA,173040501,-,347,268,615,1,1,2
,,RAKH HAR SUKH RAI,173040305,-,138,97,235,,,
68,GOVT HEATH UNIT KOTNAWAN,KOT NAWAN,173040507,-,418,297,715,1,1,2
,,KOT MUBARIK,173040605,-,147,85,232,,,
69,GOVT GIRLS P/S LAKHIA,LAKHIA,173040604,-,449,311,760,1,1,2
70,DISTRCT PUBILC SCHOOL RAMGARH MALA,RAM GARH,173040302,-,773,,773,2,,2
,,RAM GARH,173040303,-,403,,403,,,
71,DISTRLIE PUBILA SCHOOL RAM GARH,RAM GARH,173040302,-,,551,551,,2,2
,,RAM GARH,173040303,-,0,195,195,,,
72,GOVT BOYS H/S MADRHIAWALA EASTAM SIDE,MANDHRIANWALA,173040601,-,442,306,748,1,1,2
73,GOVT BOYS H/S MADHRIANWALA (WEST SIDE),MADHRIANWALA,173040602,-,382,288,670,1,1,2
74,GOVT GIRLS M/S ,MADRIANWALA,173040603,-,426,299,725,1,1,2
75,GOVT BOYS P/S CANAL COLONY,KOT QADIR BUKHSH,173040202,-,345,293,638,1,1,2
