SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
,,ALINGAR BALA,30010132,-,,93,93,,,
,,FAROOQ KILLI,30010133,-,,43,43,,,
,,SARDARAI KILLI,30010134,-,0,121,121,,,
,,QAYUM KOR,30010135,-,0,246,246,,,
,,SHEIKH BABA MALIK MUZADIAR,30010136,-,,99,99,,,
,,SHEIKH CHIRRI KILLI,30010137,-,,152,152,,,
,,QALAGAI,30010128,-,0,110,110,,,
12,BHU SULTAN KHEL MALIK MUHMBAR KILLI,SHANDARA,30020101,-,1027,0,1027,2,0,2
,,UGHAZ,30020104,-,1323,0,1323,,,
13,BHU SULTAN KHEL MALIK MUHMBAR KILLI,JAROBAI,30020102,-,1719,0,1719,2,0,2
,,HASSAN BEG KOR,30020103,-,1361,0,1361,,,
14,GPS SULTAN KHEL,ANARGI,30020117,-,1175,0,1175,2,0,2
15,GMS BARO KHEL MALIK KARIM KILLI,KHAIR BANDAI KILLI,30020105,-,377,0,377,2,0,2
,,LAHKAR KHEL,30020106,-,349,0,349,,,
,,MAZARAI ,30020107,-,334,0,334,,,
,,KHANJAR KILLI,30020108,-,267,0,267,,,
,,ALAM KILLI,30020112,-,366,0,366,,,
,,WALI KOR,30020113,-,225,0,225,,,
16,G.M.S BARO KHEL MALIK KARIM KILLI,HASSAN KHEL,30020109,-,587,0,587,2,0,2
,,TUR KHEL,30020110,-,197,0,197,,,
,,AZAD KOR,30020111,-,485,0,485,,,
,,TUR KHEL KANDAI,30020114,-,333,0,333,,,
17,GMS HAZRAT WALI,RAHMAT KOR,30020121,-,1169,0,1169,3,0,3
,,ARZANO KOR,30020122,-,506,0,506,,,
18,GOVT. COLLEGE OF MANAGEMENT SCIENCES,BARA MATAI,30020123,-,494,0,494,3,0,3
,GHALLANAI,SAFARO KILLI,30020124,-,419,0,419,,,
,,BAR GHAOAM SHAH,30020125,-,1123,0,1123,,,
,,SHAH KHAN TANGI,30020128,-,517,0,517,,,
19,GMS KUZ KADI HALIMZAI,KUZA MATAI,30020126,-,550,0,550,3,0,3
,,KARWANDA,30020127,-,291,0,291,,,
,,BAHADAR KILLI,30020129,-,310,0,310,,,
,,SHINWARI BAHADAR KILLI,30020130,-,191,0,191,,,
,,BARA SHAGAI,30020133,-,321,0,321,,,
20,GGMS DAWAT KORE GHALLANAI,KUZ SHAGAI NO 1,30020131,-,534,0,534,3,0,3
,,BARA SHAGAI NO 2,30020132,-,479,0,479,,,
,,SHAKOOR KOROONA,30020134,-,839,0,839,,,
,,KHARA KILLI,30020135,-,729,0,729,,,
,,BARA KHARA SHAH,30020138,-,286,0,286,,,
21,GPS GULLA JAN GHALLANAI,INZARAI,30020140,-,490,0,490,2,0,2
,,BAR CHINARAI,30020141,-,431,0,431,,,
,,SARA LARA,30020136,-,179,0,179,,,
,,QADAI TAQNGAI,30020137,-,488,0,488,,,
,,SARA KHAWA,30020139,-,585,0,585,,,
22,GOVT.COLLEGE OF MANAGEMENT SCIENCES GHALLANAI,ZANAWAR CHINA,30020142,-,574,0,574,2,0,2
,,MAZRINA,30020143,-,381,0,381,,,
,,ABS KOR,30020144,-,787,0,787,,,
23,G.H.S.S AT GHALLANAI,JUBAR KOR,30020145,-,565,0,565,2,0,2
,,ABDUL KOR,30020146,-,291,0,291,,,
,,LALAL KILLI,30020147,-,251,0,251,,,
24,GOVT.COLLEGE OF MANAGEMENT SCIENCES GHALLANAI,MUHAMMAD SHER KILLI,30020149,-,515,0,515,2,0,2
,,HALKI KOHAI,30020148,-,351,0,351,,,
,,SAM GHAKHAI,30020150,-,400,0,400,,,
,,NAGAR MIANGAN,30020151,-,126,0,126,,,
25,G.H.S.S AT GHALLANAI,HAINDA KHAN,30020152,-,312,0,312,2,0,2
,,KHANZADAGAN,30020153,-,428,0,428,,,
,,GOLMA,30020154,-,160,0,160,,,
,,SAID KHAN DABARZAI,30020155,-,178,0,178,,,
,,SHAHARNSHAH,30020156,-,287,0,287,,,
26,G.H.S.S AT GHALLANAI,TURA KHAWA,30020157,-,495,0,495,3,0,3
,,GHAIR DAND,30020158,-,803,0,803,,,
,,HAJI ABDUR RASOOL,30020161,-,214,0,214,,,
27,G.H.S.S AT GHALLANAI,SHEIKHANO KILLI,30020159,-,239,0,239,2,0,2
,,LANDAI SHAH,30020160,-,257,0,257,,,
,,ALLALDAD MINT,30020162,-,475,0,475,,,
28,G.H.S.S AT GHALLANAI,ASHAB DARA,30020163,-,342,0,342,2,0,2
,,TILA,30020164,-,245,0,245,,,
,,SPINKAI TANGAI,30020165,-,135,0,135,,,
,,SPINKAI TANGAI SOUTH PART,30020166,-,150,0,150,,,
,,SPINKAI TANGAI SOUTH,30020167,-,72,0,72,,,
29,GGHSS GHALLANAI,SHANDARA,30020101,-,0,92,92,,3,3
,,UGLIAZ,30020104,-,0,187,187,,,
,,JAROBAI,30020102,-,0,190,190,,,
,,HASSAN BEG KOR,30020103,-,0,220,220,,,
,,ANARGAI,30020117,-,0,90,90,,,
,,KHAIR BANDAI KILLI,30020105,-,0,104,104,,,
,,LAHKAR KHEL,30020106,-,0,26,26,,,
,,MAZARAI CHINA,30020107,-,0,27,27,,,
,,KHANJAR KILLI,30020108,-,0,36,36,,,
,,HASSAN KHEL,30020109,-,0,25,25,,,
,,TUR KHEL KANDAI,30020110,-,0,56,56,,,
,,AZAD KOR,30020111,-,0,60,60,,,
,,TUR KHEL KANDAI,30020114,-,0,21,21,,,
,,ATAM KILLI,30020112,-,0,79,79,,,
,,WALI KOR,30020113,-,0,52,52,,,
,,RAHMAT KOR,30020121,-,0,75,75,,,
,,ARZANO KOR,30020122,-,0,99,99,,,
,,BARA MATAI,30020123,-,0,66,66,,,
,,SAFARO KILLI,30020124,-,0,61,61,,,
,,BAR GHANAM SHAB,30020125,-,0,231,231,,,
,,SHAH KHAN TANGI,30020128,-,0,53,53,,,
,,KUZA MATAI,30020126,-,0,157,157,,,
,,KARWANDA,30020127,-,0,74,74,,,
,,BAHADAR KILLI,30020129,-,0,20,20,,,
,,SHINWARI BAHADAR KILLI,30020130,-,0,6,6,,,
,,BARA SHAGAI,30020133,-,0,47,47,,,
30,GGHSS GHALLANAI,KUZ SHAGAI NO 1,30020131,-,0,72,72,3,0,3
,,BARA SHAGAI NO 2,30020132,-,0,48,48,,,
,,SHAKOOR KOROONA,30020134,-,0,70,70,,,
,,KHARA KILLI,30020135,-,0,140,140,,,
,,BARA KHARA SHAH,30020138,-,0,64,64,,,
,,INZARAI,30020140,-,0,58,58,,,
,,BAR CHINARAI,30020141,-,0,75,75,,,
,,SARA LARA,30020136,-,0,14,14,,,
,,GADAI TANGAI,30020137,-,0,47,47,,,
,,SARA KHAWA,30020139,-,0,103,103,,,
,,ZANAWAR CHINA,30020142,-,0,44,44,,,
,,MAZRINA,30020143,-,0,32,32,,,
,,ABA KOR,30020144,-,0,228,228,,,
,,JUBAR KOR,30020145,-,0,96,96,,,
,,ABDUL KOR,30020146,-,0,0,0,,,
,,LALAI KILLI,30020147,-,0,20,20,,,
,,MUHAMMAD SHER KILLI,30020149,-,0,250,250,,,
,,HALKI KOHAI,30020148,-,0,9,9,,,
,,SAM GHAKHAI,30020150,-,0,143,143,,,
,,NAGAR MIANGAN,30020151,-,0,37,37,,,
,,HAMDA KHAN,30020152,-,0,62,62,,,
,,KHANZADAGAN,30020153,-,0,96,96,,,
,,GULMA,30020154,-,0,49,49,,,
,,SAID KHAN DABARZAI,30020155,-,,14,14,,,
,,SHAHAMSHAH,30020156,-,,49,49,,,
,,TURA KHAWA,30020157,-,,107,107,,,
,,GHAIR DAND,30020158,-,,39,39,,,
,,HAJI ABDUR RASOOL,30020161,-,,78,78,,,
,,SHEIKHANOKILLI,30020159,-,,81,81,,,
,,LANDAI SHAH,30020160,-,,90,90,,,
,,ALLAKDAD MINA,30020162,-,0,0,0,,,
,,ASHAB DARA,30020163,-,,61,61,,,
,,TILA,30020164,-,0,0,0,,,
,,SPINKAI TANGAI,30020165,-,,4,4,,,
,,SPINKAI TINGAI SOUTH PART,30020166,-,0,0,0,,,
,,SPINKAI TANGAI SOUTH,30020167,-,0,7,7,,,
31,G.H. S.S GHALLANAI,GHALLANAI KHAS,30030101,-,1200,0,1200,3,0,3
,,GHALLANAI COLONY,30030102,-,215,0,215,,,
32,G.G.M.S MALIK UMAD KHAN KUZ KADI,KATASAR,30030103,-,410,0,410,2,0,2
,,YOUSAF KHEL KATASAR,30030104,-,226,0,226,,,
,,TANA,30030105,-,266,0,266,,,
33,G.G.M.S AKGHUNZADGA N,HAJI UMAR SAID,30030106,-,297,0,297,2,0,2
,,RAMI KHEL,30030107,-,447,0,447,,,
34,GPS SHANI KHEL,ZAMAN JAN,30030108,-,242,0,242,2,0,2
,,WAHID SHEIKH,30030109,-,410,0,410,,,
,,SHANI KHEL,30030116,-,525,0,525,,,
35,GHS HAJI YAR JAN KILLI GHAZI KOR,MALIK GHANI,30030110,-,478,0,478,2,0,2
,,GHAZI KOR,30030114,-,591,0,591,,,
36,GMS ZAFAR KILLI KAMAL KOR,CHARAGHAN,30030111,-,327,0,327,2,0,2
,,KAMAL KOR,30030115,-,447,0,447,,,
37,GMS MALIK MUHMBAR MALIK ABDUL MANAN,NASAPAI,30030117,-,258,0,258,2,0,2
,,MALIK ABDUL MANAN,30030118,-,339,0,339,,,
,,KHURAM CHINA,30030119,-,351,0,351,,,
38,GPS ASLAM KOR BARO KHEL,NASRAT KOR,30030112,-,455,0,455,2,0,2
,,SABZALI,30030113,-,390,0,390,,,
39,GGPS SHATI KOR M.WAZIR,NAVI KILLI,30030120,-,370,0,370,2,0,2
,,MALOOK KOO SHATI KOR,30030121,-,483,0,483,,,
40,GGMS HAJI KHAN JAN MIAN MANDI,KHAWAJAWAS KOR,30030201,-,371,0,371,3,0,3
,,KASAI,30030202,-,574,0,574,,,
,,WACHA JAWARA,30030203,-,477,0,477,,,
41,GGMS JALAT KOR,KAMALI YOUSAF KHEL,30030204,-,1051,0,1051,3,0,3
,,ABDUL MATEEN,30030212,-,247,0,247,,,
,,ALI HASSAN,30030213,-,250,0,250,,,
,,ISLAMUDDIN MALIK,30030214,-,244,0,244,,,
42,GGPS MUSAFAR KALAI,GHAZI BEG,30030205,-,899,0,899,2,0,2
43,CIVIL VET HOSPITAL GHALLANAI,KAKI KOR,30030206,-,353,0,353,2,0,2
,,ANGERRAN,30030209,-,217,0,217,,,
,,SAMAD KOR,30030207,-,480,0,480,,,
,,ZAMAN AUTO KHEL,30030211,-,302,0,302,,,
44,GPS MUSAFAR KALY,ALAM BEG,30030208,-,333,0,333,2,0,2
,,DAIM KOR,30030210,-,446,0,446,,,
45,FOREST OFFICE GHALLANAI,GHALLANAI KHAS,30030101,-,0,396,396,0,3,3
,,GHALLANAI COLONY,30030102,-,0,76,76,,,
,,KATASAR,30030103,-,0,187,187,,,
,,YOUSAF KHEL KATASAR,30030104,-,0,104,104,,,
,,TANA,30030105,-,0,68,68,,,
,,HAJI UMAR SAID,30030106,-,0,138,138,,,
,,RAMI KHEL,30030107,-,0,231,231,,,
,,ZAMAN JAN,30030108,-,0,49,49,,,
,,WAHID SHEIKH,30030109,-,0,197,197,,,
46,GGHSS GHALLANAI,SHANI KHEL,30030116,-,0,193,193,0,3,3
,,MALIK GHANI,30030110,-,0,223,223,,,
,,GHAZI KOR,30030114,-,0,218,218,,,
,,CHARAGHAN,30030114,-,0,218,218,,,
,,KAMAL KOR,30030115,-,0,238,238,,,
,,NASAPAI,30030117,-,0,174,174,,,
,,MALIK ABDUL MANAN,30030118,-,0,216,216,,,
,,HURAM CHINA,30030119,-,0,116,116,,,
47,F.R.D.P OFFICE GHALLANAI,NASRAT KOR,30030112,-,0,178,178,0,3,3
,,SABZALI,30030113,-,0,186,186,,,
,,NAVI KILLI,30030120,-,0,195,195,,,
,,MALOOK KOR SHATI KOR,30030121,-,0,224,224,,,
,,KHAWAJAWAS KOR,30030201,-,0,116,116,,,
,,KASAI,30030202,-,0,100,100,,,
,,WACHA JAWARA,30030203,-,0,134,134,,,
48,GGHSS GHALLANAI,KAMALI YOUSAF KHEL,30030204,-,0,316,316,0,3,3
,,GHAZI BEG,30030205,-,0,235,235,,,
,,KAKI KOR,30030206,-,0,205,205,,,
,,ANGERRAN,30030209,-,0,0,0,,,
,,SAMAD KOR,30030207,-,0,238,238,,,
,,ZAMAN AUTO KHEL,30030211,-,0,96,96,,,
,,ALAM BEG,30030208,-,0,117,117,,,
,,DAIM KOR,30030210,-,0,159,159,,,
,,ABDUL MATEEN,30030212,-,0,54,54,,,
,,ALI HASSAN,30030213,-,0,161,161,,,
,,ISLAMUDDIN MALIK,30030214,-,0,96,96,,,
49,GGPS SHER ALI AKRAB DAG,AHMED KOR AKRAB DAG,30040205,-,812,0,812,2,0,2
,,GULAB KHAN KILLI,30040206,-,41,0,41,,,
,,AKBAR KHAN,30040202,-,357,0,357,,,
50,GGPS ASLAM KILLI,GULLDIN KILLI,30040207,-,203,0,203,2,0,2
,,BERA MAINA,30040111,-,538,0,538,,,
,,KARAPA NO 2,30040112,-,266,0,266,,,
51,GMS HAYATAI KOR,ISMAIL SHER KILLI,30040302,-,387,0,387,2,0,2
,,HAYATI KOT,30040303,-,379,,379,,,
52,GPS CHAPOOR KILLI M SAID MEHMOOD JAN,HAJI FAZALI KILLI,30040301,-,256,0,256,2,0,2
,,CHAPPER KILLI,30040304,-,347,0,347,,,
,,HASSANI KOR,30040305,-,252,0,252,,,
53,GHS PANDAYALI,MANU KOR,30040306,-,397,0,397,2,0,2
,,JABI KOR,30040307,-,362,0,362,,,
54,BHU PANDAYALI TEHSIL BUILDING,SIKANDAR KHEL,30040308,-,832,0,832,2,0,2
55,GOVT. TECHNICAL COLLEGE EKKA GHUND,GARDAI,30040309,-,390,0,390,2,0,2
,,GARANGOLA,3040310,-,573,0,573,,,
,,PERDAIS KOR,30040107,-,517,0,517,,,
,,MORZADA KILLI,30040108,-,309,0,309,,,
56,AGRICULTURE OFFICE EKKA GHUND,TURA GARAI,30040102,-,150,0,150,3,0,3
,,MUNDA KHEL,30040109,-,340,0,340,,,
,,KOHI BURKHAN KHEL,30040109,-,340,0,340,,,
,,YAKH DAND,30040110,-,322,0,322,,,
,,MALLIK MASTAN,30040105,-,124,0,124,,,
,,HASHAM KILLI,30040103,-,217,0,217,,,
,,ARSALA,30040104,-,213,0,213,,,
,,SAHIB NOOR KILLI,30040106,-,405,0,405,,,
57,RHC EKKA GHUND,ASOO KOR,30040311,-,406,0,406,3,0,3
,,AYUPI KOR,30040318,-,269,0,269,,,
,,GUL KHAN KOR,30040322,-,92,0,92,,,
,,FAQIR KOR,30040319,-,179,0,179,,,
,,RAMI SAID KOR,30040320,-,89,0,89,,,
,,DAMI KOR NO 2,30040321,-,338,0,338,,,
,,MIANGHAN INZARAI,30040313,-,687,0,687,,,
,,PISHA KOR,30040317,-,368,0,368,,,
58,GOVT TECHNICAL COLLEGE EKKA GHUND,PIPAL AREA,30040312,-,390,0,390,2,0,2
,,SHAHTI KHEL,30040314,-,338,0,338,,,
,,SHEIKH ISMAIL,30040315,-,279,0,279,,,
,,KHUIDAD KOR,30040316,-,409,0,409,,,
59,GGMS CHAPOOR,AHMED KOR /AKRAB DAG,30040205,-,0,423,423,0,2,2
,,AKBAR KHAN,30040202,-,0,67,67,,,
,,GULLDIN KILLI,30040207,-,0,72,72,,,
,,BERA MAINA,30040111,-,0,257,257,,,
,,KARAPA NO 2,30040112,-,0,104,104,,,
,,ISMAIL SHER KILLI,30040302,-,0,208,208,,,
,,HAYATI KOR,30040303,-,0,233,233,,,
,,HAJI FAZALI KILLI,30040301,-,0,128,128,,,
,,CHAPPER KILLI,30040304,-,0,198,198,,,
,,HASSANI KOR,30040305,-,0,67,67,,,
,,MAMU KOR,30040306,-,0,274,274,,,
,,JABI KOR,30040307,-,0,176,176,,,
,,SIKANDAR KHEL,30040308,-,0,353,353,,,
,,GULAB KHAN KILLI,30040206,-,,2,2,,,
60,GOVT. GIRLS DEGREE COLLEGE EKKA GHUND,GARDAI,30040309,-,0,287,287,0,2,2
,,BRANGOLA,3040310,-,0,76,76,,,
,,PERDAIS KOR,30040107,-,,286,286,,,
,,MORZADA KILLI,30040108,-,0,164,164,,,
,,TURA GARAI,30040102,-,0,0,0,,,
,,MUNDA KHEL,30040109,-,0,191,191,,,
,,KOHI BURKHAN KHEL,30040110,-,0,207,207,,,
,,YAKH DAND,30040101,-,0,84,84,,,
,,MALIK MASTAN,30040105,-,0,17,17,,,
,,HASHAM KILLI,30040103,-,0,0,0,,,
,,ARSALA,30040104,-,0,64,64,,,
,,SAHIB NOOR KILLI,30040106,-,0,36,36,,,
,,ASOO KOR,30040311,-,0,10,10,,,
,,AYUPI KOR,30040318,-,0,0,0,,,
,,GUL KHAN KOR,30040322,-,0,13,13,,,
,,FAQIR KOR,30040319,-,0,85,85,,,
,,RAMI SAID KOR,30040320,-,0,0,0,,,
,,DAMI KOR NO 2,30040321,-,0,115,115,,,
,,MIANGHAN INZARAI,30040313,-,0,233,233,,,
,,PISHA KOR,30040317  0,-,0,0,0,,,
,,PIPAL AREA,30040312,-,0,7,7,,,
,,SHAHTI KHEL,30040314,-,0,36,36,,,
,,SHEIKH ISMAIL,30040315,-,0,8,8,,,
,,KHUIDAD KOR,30040316,-,0,19,19,,,
61,GOVT. DEGREE COLLEGE EKKA GHUND,ZAWANI MINA,30050101,-,100,0,100,2,0,2
,,GHSTAL KILLI,30050102,-,93,0,93,,,
,,SAPRAI,30050103,-,92,0,92,,,
,,GHUNDAI,30050104,-,90,0,90,,,
,,MALIK DAD MIR NO 1,30050105,-,60,0,60,,,
,,MALIK DAD MIR NO 2,30050106,-,90,0,90,,,
,,NARAL KAMAR,30050113,-,272,0,272,,,
,,SANGAR LANDAI,30050117,-,155,0,155,,,
,,QLAI SHAH EAST,30050123,-,134,0,134,,,
,,OLAI SHAH SOUTH,30050124,-,145,0,145,,,
62,GOVT. DEGREE COLLEGE EKKA GHUND,SHAHJI KILLI,30050114,-,241,0,241,2,0,2
,,EZAT KHAN KILLI,30050115,-,157,0,157,,,
,,DARO,30050116,-,128,0,128,,,
,,BASO KOR,30050119,-,218,0,218,,,
,,SHANO KOR SOUTH,30050120,-,170,0,170,,,
,,SHANO KOR NORTH,30050121,-,137,0,137,,,
,,SERAI,30050122,-,166,0,166,,,
,,SRA SHAH,30050118,-,187,,187,,,
63,GOVT. DEGREE COLLEGE EKKA GHUND,OLAI NO 2,30050110,-,191,0,191,3,0,3
,,SHAWRAI,30050111,-,204,0,204,,,
,,JUINA KHAN MAIN KHEL,30050112,-,185,0,185,,,
,,DANO NAWAR,30050201,-,231,0,231,,,
,,OLAI,30050228,-,159,,159,,,
,,HAD NO 1,30050229,-,141,0,141,,,
,,HAD NO 2,30050230,-,103,0,103,,,
,,JUHAR,30050209,-,112,0,112,,,
,,KARKANAI,30050210,-,96,0,96,,,
,,SANGAR LANDAI,30050211,-,132,0,132,,,
,,MIAN MUHAMMAD KHAN,30050212,-,48,0,48,,,
,,JOHAR KILLI NO 2,30050226,-,197,0,197,,,
,,DABAGAI NO 2,30050227,-,122,0,122,,,
,,MALIK WAZIR KILLI,30050231,-,115,0,115,,,
,,OLAI AND SORDAGAI NO 1,30050232,-,102,0,102,,,
,,AJDARA,30050233,-,156,0,156,,,
,,DAB KILLI NORTH PART,30050234,-,193,0,193,,,
64,GOVT.DEGREE COLLEGE EKKA GHUND,KOTAKAI,30050205,-,161,,161,3,0,3
,,PAI KHAN,30050206,-,104,0,104,,,
,,KHUGA,30050207,-,230,0,230,,,
,,MANZARAI EAST PART,30050213,-,60,,60,,,
,,MANAI,30050214,-,90,0,90,,,
,,BAT MINA WEST PART,30050215,-,46,0,46,,,
,,BAT IMNA SOUTH PART,30050216,-,73,0,73,,,
,,BAT MINA,30050217,-,71,0,71,,,
,,MUHKAM ,30050202,-,348,0,348,,,
,,KAJERA,30050203,-,375,0,375,,,
,,DABAGAI NO 1,30050208,-,128,0,128,,,
,,SOHAIL  KOR,30050225,-,181,0,181,,,
64,GOVT. DEGREE COLLEGE EKKA GHUND,SAHIB KHAN KILLI,30050204,-,460,0,460,0,3,3
,,KOTAKAKI,30050205,-,161,0,161,,,
65,GOV. DEGREE COLLEGE EKKA GHUND,KAMANGRARA,30050107,-,207,0,207,3,0,3
,,BAMDARA,30050108,-,250,0,250,,,
,,PAMPOKHA,30050109,-,102,0,102,,,
,,SRA SHAH,30050118,-,187,0,187,,,
,,BASO KOR,30050119,-,218,0,218,,,
,,CHARGULAI,30050220,-,152,0,152,,,
,,RUMBAT,30050221,-,146,0,146,,,
,,CHARGULAI SOUTH PART,30050222,-,131,0,131,,,
,,CHARGULAI EAST PART,30050223,-,146,0,146,,,
,,CHARGULAI SOUTH PART,30050222,-,131,0,131,,,
,,KAMANGARA NO 2,30050224,-,207,0,207,,,
65,GOVT. DEGREE COLLEGE EKKA GHUND,BAMDARA,30050235,-,188,0,188,3,0,3
,,LUE SHAH NO 1,30050236,-,120,0,120,,,
,,LUE SHAH NO 2,30050237,-,200,0,200,,,
,,LUE SHAH NO 3,30050238,-,86,0,86,,,
,,LUE SHAH NO 4,30050239,-,103,0,103,,,
,,LUE SHAH NO 5,30050240,-,106,0,106,,,
,,KAMANGARA,30050107,-,204,0,204,,,
66,GOVT. GIRLS DEGREE COLLEGE EKKA GHUND,ZAWANI MINA,30050101,-,0,29,29,0,2,2
,,GHATAL KILLI,30050102,-,0,0,0,,,
,,SAPRAI,30050103,-,0,7,7,,,
,,GHUNDAI,30050104,-,0,0,0,,,
,,MALIK DAD MIR NO 1,30050105,-,0,0,0,,,
,,MALIK DAD MIR NO 2,30050106,-,0,30,30,,,
,,NARAI KAMAR,30050113,-,0,28,28,,,
,,SANGAR LUNDAI,30050117,-,0,3,3,,,
,,OLNI SHAH ,30050123,-,0,0,0,,,
OLNI SHAH,30050124,-, 0,26,26,,,,,
SHAHJI KILLI,3005011430050115,-, 0,31,31,,,,,
,,-, 0,21,21,,,,,
DARO,3005011630050118,-, 0,9,9,,,,,
,30050119,-, 0,0,0,,,,,
,30050120,-, 0,0,0,,,,,
,,-, 0,0,0,,,,,
SHANO KOR,30050121,-, 0,24,24,,,,,
SERAI,3005012230050110,-, 0,0,0,,,,,
,30050111,-, 0,17,17,,,,,
,30050112,-, 0,57,57,,,,,
,,-, 0,14,14,,,,,
DANO NAWAR,3005020130050228,-, 0,11,11,,,,,
,30050229,-, 0,52,52,,,,,
,30050230,-, 0,10,10,,,,,
,30050209,-, 0,9,9,,,,,
,30050210,-,,17,17,,,,,
,30050211,-, 0,14,14,,,,,
,,-, 0,43,43,,,,,
MIAN,30050212,-, 0,10,10,,,,,
JOHAR KILLI,30050226,-, 0,0,0,,,,,
DABAGAI NO 2,3005022730050231,-, 0,0,0,,,,,
,,-, 0,4,4,,,,,
OLAI AND,30050232,-, 0,65,65,,,,,
1,30050233,,,,,,,,,
,30050234,-, 0,0,0,,,,,
,,-, 0,15,15,,,,,
SAHIB KHAN,30050204,-, 0,19,19,,,,,
KOTAKAI,3005020530050206,-, 0,70,70,,,,,
,30050207,-, 0,38,38,,,,,
,30050213,-, 0,26,26,,,,,
,,-,,0,0,,,,,
MANAI,3005021430050215,-,,0,0,,,,,
,,-,,4,4,,,,,
,,BAT MINA SOUTH PART,30050216,-,,0,0,,,
,,BAT MINA,30050217,-,,0,0,,,
