SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BOYS MIDDLE SCHOOL* COLONY NO 1 CHAK 11/1 THAI,CHAK NO 11/2-THAI,B-330101,-,362,218,580,2,1,3
,,CHAK NO 11/2-THAI,B-330102,-,272,210,482,,,
,,CHAK NO 11/1-THAI,B-330202,-,250,166,416,,,
2,BOYS PRIMARY SCHOOL CHAK NO 7 THAL,CHAK NO 7 THAL,B-330103,-,318,254,572,1,1,2
,,CHAK NO 11/1 THAL,B-330201,-,331,201,532,,,
3,BOYS MIDDLE SCHOOL COLONY NO 1 CHAK NO 10/1 THAL,CHAK NO 10/1 THAL,B-330301,-,1015,831,1846,2,2,4
,,CHAK NO 10/1 THAL,B-330302,-,234,171,405,,,
4,BOYS PRIMARY SCHOOL HASAN ABAD CHAK NO 10/3 THAL HUSSAIN ABAD,CHAK NO 10/2 THAL,B-330401,-,390,276,666,1,1,2
,,REHER,B-330605,-,356,320,676,,,
5,BOYS HIGHER SECONDARY SCHOOL KALYAR WALA CHAK ,CHAK NO 10/3 THAL,B-330501,-,954,766,1720,1,1,2
6,BOYS HIGH SCHOOL UCH GUL IMAM,UCH GUL IMAM,B-330601,-,525,430,955,2,1,3
,,UCH GUL IMAM,B-330602,-,331,295,626,,,
7,GIRLS PRIMARY SCHOOL UCH GUL IMAM,UCH GUL IMAM,B-330603,-,284,230,514,2,1,3
,,UCH GUL IMAM,B-330604,-,563,496,1059,,,
8,BOYS PRIMARY SCHOOL BHARARI,BHARARI,B-341101,-,365,296,661,1,1,2
,,BHARARI,B-341102,-,248,218,466,,,
9,REST HOUSE BHARARI,CHAK NO 11/3 THAL,B-341103,-,669,434,1103,1,1,2
10,GIRLS PRIMARY SCHOOL ,LASHARI,B-330701,-,569,497,1066,1,1,2
11,BOYS PRIMARY SCHOOL ,LASHARI,B-330702,-,954,807,1761,2,1,3
12,BOYS HIGH SCHOOL LASHARI,LASHARI,B-330703,-,915,722,1637,2,1,3
13,BOYS HIGH SCHOOL RODU SULTAN OLD BUILDING,RODU SULTAN,B-330801,-,306,265,571,1,1,2
,,RODU SULTAN,B-330802,-,390,335,725,,,
14,BOYS HIGH SCHOOL DOUBBLE STORY ROODU SULTAN,ROODU SULTAN,B-330803,-,483,456,939,2,1,3
,,ROODU SULTAN,B-330804,-,338,204,542,,,
15,BOYS HIGH SCHOOL RODU SULTAN PRIMARY PORTION,ROODU SULTAN,B-330805,-,507,407,914,2,1,3
,,ROODU SULTAN,B-330806,-,459,308,767,,,
