SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
,,GHULAM KHAN,36090203,-,0,328,328,,,
21,GOVT GIRLS PRIMARY SCHOOL NO 2 (SOUTH SIDE),GHARI HASSAN,36090204,-,0,277,277,0,3,3
,HASSANABDAL (FEMALE),ROSHAN PURA,36090205,-,0,420,420,,,
,,JINAH COLONY,36090206,-,0,291,291,,,
22,UC OFFICE BURHAN (MALE),BURHAN,360100401,-,193,0,193,2,0,2
,,BURHAN,36100402,-,292,0,292,,,
,,BURHAN,36100403,-,128,0,128,,,
,,BURHAN,36100404,-,161,0,161,,,
23,GIRLS HIGH SCHOOL BURHAN (FEMALE),BURHAN,36100401,-,0,141,141,0,1,1
,,BURHAN,36100402,-,0,203,203,,,
,,BURHAN,36100403,-,0,87,87,,,
,,BURHAN,36100404,-,0,140,140,,,
24,RURAL DISPENSARY BURHAN (MALE),BURHAN,36100405,-,112,0,112,4,0,4
,,BURHAN,36100406,-,172,0,172,,,
,,BURHAN,36100407,-,288,0,288,,,
,,BURHAN,36100408,-,153,0,153,,,
,,BURHAN,36100409,-,145,0,145,,,
,,BURHAN,36100410,-,290,0,290,,,
,,BURHAN,36100411,-,371,0,371,,,
25,BOYS HIGH SCHOOL BURHAN (FEMALE),BURHAN,36100405,-,0,87,87,0,4,4
,,BURHAN,36100406,-,0,107,107,,,
,,BURHAN,36100407,-,0,224,224,,,
,,BURHAN,36100408,-,0,157,157,,,
,,BURHAN,36100409,-,0,123,123,,,
,,BURHAN,36100410,-,0,222,222,,,
,,BURHAN,36100411,-,0,261,261,,,
26,BOYS PRIMARY SCHOOL TASS (COMBINED),TASS BURHAN,36100412,-,490,289,779,1,1,2
,,RAKH KHAIRIMAR,36100413,-,10,2,12,,,
27,GIRLS PRIMARY SCHOOL GHARSHEEN (COMBINED),GHARSHEEN,36100101,-,272,179,451,2,2,4
,,GHARSHEEN,36100102,-,501,390,891,,,
28,BOYS ELEMENTRY SCHOOL KHUDA (MALE),KHUDA,36100201,-,703,0,703,4,0,4
,,KHUDA,36100202,-,791,0,791,,,
29,GIRLS PRIMARY  SCHOOL KHUDA (FEMALE),KHUDA,36100201,-,0,503,503,0,4,4
,,KHUDA,36100202,-,0,463,463,,,
30,BOYS PRIMARY SCHOOL ,FATEH ULLAH,3610203,-,251,165,416,1,1,2
31,GOVT GIRLS PRIMARY SCHOOL KOHLIA (FEMALE),KOHLIA,36100505,-,0,618,618,0,2,2
,,KOHLIA,36100506,-,0,136,136,,,
32,BOYS PRIMARY SCHOOL KOHLIA (MALE),KOHLIA,36100505,-,824,0,824,3,0,3
,,KOHLIA,36100506,-,186,0,186,,,
33,BOYS PRIMARY SCHOOL JALOO (COMBINED),JALOO,36100503,-,427,322,749,2,2,4
,,JALOO,36100504,-,418,331,749,,,
34,BOYS PRIMARY SCHOOL ,KACHA,36100502,-,718,566,1284,2,2,4
35,BOYS PRIMARY SCHOOL BAI ,BAI,36100501,-,866,0,866,2,0,2
36,GIRLS PRIMARY SCHOOL BAI ,BAI,36100501,-,0,685,685,0,2,2
37,BOYS PRIMARY SCHOOL ,BAFA HAD,36110601,1 TO 483/ 1TO 384,483,384,867,1,1,2
38,GIRLS PRIMARY SCHOOL ISLAM GARH NOOR ABAD (COMBINED),ISLAM GARH* NOOR ABAD,36100301,-,1176,795,1971,2,2,4
39,BOYS PRIMARY SCHOOL KHALIQ DAD (COMBINED),KHALIQ DAD,36100302,1 TO 598/ 1 TO 513,598,513,1111,2,1,3
,,KUND HAJI,36100303,1 TO 20/ 1 TO 20,20,20,40,,,
40,BOYS PRIMARY SCHOOL BOYS ,KOT SUNDKI,36111201,-,532,473,1005,2,2,4
41,UC OFFICE KOT SUNDAKI (MALE),KOT SUNDKI,36111202,1 TO 561,561,0,561,4,0,4
,,KOT SUNDKI,36111203,1 TO 371,371,,371,,,
,,LUNDI,36111005,1 TO 45,45,,45,,,
42,GIRLS ELEMENTRY SCHOOL KOT SUNDKI (FEMALE),KOT SUNDKI,36111202,1 TO 534,,534,534,0,3,3
,,KOT SUNDAKI,36111203,1 TO 273,,273,273,,,
,,LUNDI,36111205,1 TO 28,,28,28,,,
43,BOYS PRIMARY SCHOOL KOTLI (COMBINED),KOTLI,36111001,1 TO 296/ 1 TO 257,296,257,553,1,1,2
,,DALLO,36111906,1 TO 178/1 TO 137,178,137,315,,,
44,GIRLS PRIMARY SCHOOL PIND ,PIND MALLI,36111102,1 TO 532/ 1TO 453,532,453,985,1,1,2
45,GIRLS PRIMARY SCHOOL PATHER GARH (FEMALE),PATHER GARH,36111002,-,0,298,298,0,1,1
,,PATHER GARH,36111003,-,0,164,164,,,
,,PATHER GARH,3611004,-,0,405,405,,,
46,BOYS ELEMENTRY SCHOOL PATHER GARH* BABARKI,PATHER GARH,36111002,-,330,0,330,4,0,4
,(MIDDLE PORTION) (MALE),PATHER GARH,36111003,-,260,0,260,,,
,,PATHER GARH,36111004,-,565,0,565,,,
47,BOYS ELEMANTRY SCHOOL PATHER GARH BABARKI,BABARKI,36111004,-,162,152,314,2,1,3
48,BOYS PRIMARY SCHOOL KATARIAN (COMBINED),KATARIAN,36110901,-,195,181,376,1,1,2
,,KATARIAN,36110902,-,154,125,279,,,
49,GIRLS PRIMARY SCHOOL GANDAHARI PUR (COMBINED),QANDAHARIPUR,36110907,-,156,110,266,1,1,2
,,QANDAHARIPUR,36110908,-,160,137,297,,,
50,BOYS PRIMARY SCHOOL ,HASSAR,36111101,-,781,613,1394,2,2,4
51,BOYS PRIMARY SCHOOL ,CHOKRA,36111103,-,314,192,506,1,1,2
52,GOVT GIRLS PRIMARY SCHOOL BUKHRA (COMBINED),CHUKRA BUKHRA,3611104,1 TO 309/1 TO 195,309,195,504,1,1,2
53,BOYS PRIMARY SCHOOL DHARI ,DHARI MALIU,36110701,-,504,421,925,1,1,2
54,BOYS PRIMARY SCHOOL KAMRA (COMBINED),KAMRA,36110702,-,335,300,635,2,2,4
,,KAMRA,36110703,-,351,282,633,,,
55,GIRLS PRIMARY SCHOOL BHALESSAR (COMBINED),BHALESSSSAR,36110704,-,278,208,486,2,2,4
,,BHALESSAR,36110705,-,343,271,614,,,
56,BOYS HIGH SCHOOL POURMIAN (COMBINED),POURMIAN,36110706,-,473,405,878,2,2,4
,,POURMIAN,36110707,-,283,244,527,,,
57,GIRLS HIGH SCHOOL POURMIANA (COMBINED),POURMIANA,36110708,-,151,157,308,1,1,2
,,POURMIANA,36110709,-,233,239,472,,,
58,BOYS PRIMARY SCHOOL POURMIAN (COMBINED),POURMIANA,36110710,-,193,213,406,1,1,2
,,POURMIANA,36110711,-,263,194,457,,,
59,GIRLS HIGH SCHOOL JAHAN ABAD(FEMALE),JAHAN ABAD,36110601,1 TO 436,0,436,436,0,3,3
,,JAHAN ABAD,36110602,1 TO 404,0,404,404,,,
60,BOYS ELEMENTRY SCHOOL JAHANABAD (MALE),JAHAN ABAD,36110601,1 TO 440,440,0,440,3,0,3
,,JAHAN ABAD,36110602,1 TO 413,413,0,413,,,
61,BOYS HIGH SCHOOL BHOI GHAR (PRIMARY PORTION ,BHOI GHAR,36110603,-,590,511,1101,2,2,4
62,GIRLS PRIMARY SCHOOL BHOI GHAR (MALE),GHOIGHAR,36110604,-,599,0,599,3,0,3
,,BHOI GHAR,36110605,-,498,0,498,,,
63,BOYS PRIMARY SCHOOL BHOI GAR (FEMALE),BHOI GAR,36110604,-,0,422,422,0,2,2
,,BHOI GAR,36110605,-,0,394,394,,,
64,BOYS ELEMENTRY SCHOOL ,PIND MEHRI,36110501,-,564,493,1057,2,2,4
65,GIRLS PRIMARY SCHOOL PIND ,PIND MEHRI,36110502,-,694,567,1261,2,2,4
66,BOYS HIGH SCHOOL CHAPER HARDU (COMBINED),CHAPER HARDU,36110503,-,196,137,333,1,1,2
67,BOYS PRIMARY SCHOOL ,MOHRI,36110101,-,385,257,642,1,1,2
68,GIRLS PRIMARY SCHOOL ,ISMAILIA,36110102,-,111,99,210,1,1,2
69,BOYS HIGH SCHOOL SULTANPUR (MALE),SULTAN PUR,36110103,-,732,0,732,4,0,4
,,SULTAN PUR,36110104,-,548,0,548,,,
70,BOYS PRIMARY SCHOOL SULTANPUR (FEMALE),SULTAN PUR,36110103,-,0,556,556,0,3,3
,,SULTAN PUR,36110104,-,0,358,358,,,
71,GIRLS PRIMARY SCHOOL SULTAN PUR AT USMAN ABAD ,SULTAN PUR,36110105,-,545,405,950,1,1,2
72,GIRLS ELEMENTRY SCHOOL SHAHHIA (FEMALE),SHAHIA,36110106,-,0,221,221,0,3,3
,,SHAHIA,36110107,-,0,669,669,,,
73,BOYS HIGH SCHOOL SHAHIA (MALE),SHAHIA,36110106,1 TO 220,220,0,220,3,0,3
,,SHAHIA,36110107,1 TP 799,799,0,799,,,
74,BOYS HIGH SCHOOL BHALLAR JOGI (COMBINED),BHALLAR JOGI,36110301,-,384,365,749,2,2,4
,,BHALLAR JOGI,361101302,-,404,369,773,,,
75,GIRLS ELEMENTRY SCHOOL ,BHADIAN,36110303,1 TO 537/ 1 TO 389,537,389,926,1,1,2
76,GIRLS PRIMARY SCHOOL BHADIAN AT ISLAM KOT ,ISLAM KOT,36110304,-,641,512,1153,1,1,2
77,BOYS PRIMARY SCHOOL ,BHADIAN,36110305,-,555,429,984,1,1,2
78,BOYS PRIMARY SCHOOL ,KAWAN,36110401,1 TO 696/ 1 TO 535,696,535,1231,2,2,4
79,GIRLS COMMUNITY MODEL SCHOOL MANSOORA ,MANSOORA,36110403,-,287,217,504,1,1,2
80,GIRLS PRIMARY SCHOOL MIRPUR (COMBINED),MIR PUR,36110404,-,491,477,968,2,1,3
,,KOTHA KHURD,36110402,-,70,54,124,,,
81,BOYS PRIMARY SCHOOL TANDA (MALE),TANDA,396110405,1 TO 426,426,0,426,2,0,2
,,TANDA,396110406,1 TO 465,465,0,465,,,
82,GIRLS PRIMARY SCHOOL TANDA (FEMALE),TANDA,36110405,-,0,352,352,0,2,2
,,TANDA,36110406,-,0,375,375,,,
83,BOYS ELEMENTRY SCHOOL SABAZ PIR (COMBINED),SABAZ PIR,36110201,-,446,378,824,2,2,4
,,SABAZ PIR,36110202,-,339,254,593,,,
84,GIRLS PRIMARY SCHOOL PIR MANDRIALA (COMBINED),PIR MANDRIALA,36110203,-,278,240,518,1,1,2
85,BOYS PRIMARY SCHOOL ,GONGA PIND,36110204,1 TO 201/ 1 TO 188,201,188,389,1,1,2
86,GIRLS PRIMARY SCHOOL ,BAHRWAL,36110205,1 TO 190/ 1 TO 144,190,144,334,1,1,2
87,GIRLS PRIMARAY SCHOOL NEAR PETROL PUMP,KKOHAT ROAD,36120106,-,595,0,595,4,0,4
,FATHEJANG (MALE),ALI MURTZA MASJID,36120107,-,1045,0,1045,,,
88,OFFICE OF THE SDO HIGHWAY FATH JAN (MALE),RAILAWAY SATION ROAD FATH JANG,36120204,1 TO 392,392,0,392,2,0,2
,,MOHLLA SUNEERY MASJID FATH JANG,36120205,1 TO 482,874,0,874,,,
89,HIGWAY REST HOUSE FATAH JANG (MALE),NEW ABADI ATTOCK ROAD,36120101,-,735,0,735,4,0,4
,,MOHLLA ZURAT BABA AHMED SHAH,36120102,-,212,0,212,,,
,,-,36120201,-,602,0,602,,,
90,BOYS PRIMARY SCHOOL CHASSANWALI DHARY FATH JANG (FEMALE),KHOAT ROAD FATH JANG,36120106,-,0,544,544,0,2,2
,,AL MURTAZA MASJID FATH JANG,36120107,-,0,843,843,,,
91,GOVT. GIRALS PRIMARY SCHOOL ZIRAT SHAEED BABA FATEH JANG (MALE),MOHHLA RAILAWAY SATION ROAD FATH JANG,36120204,-,415,0,415,2,0,2
,,MOHLLA SUNERY MASJID,36120205,-,452,0,452,,,
92,OFFICE OF THE SDO BULDING FATEH JANG (MALE),MOHJLLA ZIRAT PEER AHMED SHAH,36120103,-,502,0,502,4,0,4
,,MOHLLA MAKHI MASJID,36120104,-,387,0,387,,,
,,MOHLLA KHOAT ROAD,36120105,-,537,0,537,,,
93,GOVT. BOYS PRIMARY SCHOOL ATTOCK ROAD FTEH JANG (FEMALE),MOHLLA ZIRAT PEER AHMED SAHA,36120103,-,0,447,447,0,2,2
,,MOHLLA MAKHI MASJID,36120104,-,0,302,302,,,
,,KHOAT ROAD FATEH JANG,36120105,-,0,519,519,,,
94,GOVT. GIRALS PRIMARY SCHOOL ZIRAT PUR AHMED SHAH FATEHJANG (FEMALE),MOHLLA MASJID BILAL STATION ROAD ,36120201,-,0,655,655,0,4,4
,,MOHLLA NEW  ABADI ATTOCK ROAD,36120101,-,0,677,677,,,
,,MOHLLA ZIRAT BABA AHMED SHAH,36120102,-,0,217,217,,,
95,MC OFFICE FATEH JANG (MALE),MOHLLA SAIN HAZIR HAZOOR / PANI WALE GALI,36120206,-,672,0,672,4,0,4
,,MOHLLA MIUA MASJID NOOR,36120306,-,587,0,587,,,
,,MOHLLA THILA WALA GUL FASHAH HOTAL,36120307,-,332,0,332,,,
96,MC JUNIOR MODER SCHOOL FATEHJANG (FEMALE),MOHLLA MOHLLA SAIN HAZIR HAZOOR/PANI WALI GALI,36120206,-,0,607,607,0,4,4
,,MOHLLA MIUA MASJID NOOR,36120306,-,0,467,467,,,
,,MOHLLA THILA WALA GUL FASHAH HOTAL,36120307,-,0,305,305,,,
97,BOYS HIGH SCHOOL NO 2 FATEH JANG (MALE),MOHLLA MASJID AL HABIB/ POST OFFICE,36120304,-,775,0,775,4,0,4
,,MOHLLA PARAN WALI MASJID MIAN NOOR,36120305,-,576,0,576,,,
98,GOVT GIRLS HIGH SCHOOL FATEH JANG (FEMALE),MOHLLA MASJID AL HABIB / POST OFFICE,36120304,-,0,775,775,0,4,4
,,MOHLLA PARAN ALI MASJID MIAN NOOR,36120305,-,0,623,623,,,
99,BOYS HIGHS NO 1 FATEH JANG (MALE),MOHLLA MASJID BIBI ,36120202,1 TO 621,621,0,621,3,0,3
,,MOHLLA ZARGRAN ICHRAL,36120203,1 TO 377,377,0,377,,,
100,BORDING HOUSE BOYS HIGH SCHOOL NO 1 FATEH JANG (FEMALE),MOHLLA MASJID BIBI ANARA,36120202,-,0,628,628,0,2,2
,,MOHLLA ZARGARAN/ICHRAL,36120203,-,0,359,359,,,
101,BOYS PRIMARY SCHOOL NEAR POST OFFICE FATEH JANG (MALE),MOHLLA BARI BAN ABDULL MAJEED,36120301,-,422,0,422,4,0,4
,,MOHLLA MASJID AL HABIB,36120302,-,402,0,402,,,
,,MOHLLA MASJID BIBI ANARAN MARKIZI JAMA MASJID MOHLLA ANDARKOT,36120303,-,557,0,557,,,
102,GOVT GIRLS HIGH SCHOOL FATEH JANG (FEMALE),MOHLLA BARIBAN ABDULL MAJEED,36120301,-,0,402,402,0,2,2
,,MOHLLA BARI BAN ABDUL MAJEED,36120302,-,0,405,405,,,
,,MOHLLA BARI BAN ABDUL MAJEED,36120303,-,0,577,577,,,
103,GOVT BOYS MIDDLE SCHOOL JANGLE (COMBINED),JANGLE,36150702,-,334,271,605,2,1,3
,,LADHIALAL,36150706,-,241,190,431,,,
,,RAKH KAHRY MOORAT SHOMALI,36150707,-,48,41,89,,,
104,BOYS PRIMARY SCHOOL ,JANGLE,36150701,1 TO 362/ 1 TO 346,362,346,708,1,1,2
105,GOVT ELEMENTRY SCHOOL RASHEEDA (COMBINED),MIAN RASHEEDA,36150703,1 TO 292/ 1 TO 249,292,249,541,2,2,4
,,KAK CHOHDRIAN,36150704,1 TO 314/ 1 TO 347,314,347,661,,,
,,CHAK FATU,36150705,1 TO 138/ 1 TO 119,138,119,257,,,
106,BOYS HIGH SCHOOL MORAT (COMBINED),MORAT,36150705,1 TO 654/ 1 TO 479,654,479,1133,2,2,4
,,DK. KUNJRI,36150404,1 TO 141/ 1 TO 114,141,114,255,,,
,,GANDA,36150403,1 TO 56/ 1 TO 37,56,37,93,,,
107,BOYS HIGH SCHOOL ,MORAT,36150401,1 TO 728/ 1 TO 572,728,572,1300,2,2,4
108,GIRLS PRIMARY SCHOOL THATTI GUJRAN (COMBINED),THATTI GUJRAN,36150501,1 TO 561/ 1 TO 520,561,520,1081,1,1,2
109,BOYS HIGH SCHOOL BANGU (COMBINED),BANGU,36150503,1 TO 302/ 1 TO 358,302,358,660,2,2,4
,,KISANA,36150502,1 TO 201/ 1 TO 167,201,167,368,,,
,,DOLAT PUR,36150504,1 TO 210/ 1 TO 190,210,190,400,,,
110,BOYS ELEMENTRY SCHOOL ,KANIAL,36131201,1 TO 432/ 1 TO 398,432,398,830,1,1,2
111,BOYS PRIMARY SCHOOL ,-,,-,,,,2,2,4
112,GIRLS ELEMENTRY SCHOOL DHOKRI (COMBINED),BEROON ABADI JANG,36140303,-,884,800,1684,1,1,2
113,GIRLS PRIMARY SCHOOL KHRALA KALAN(COMBINED),KHARALA KALAN,36140403,-,307,277,584,1,1,2
,,KHARALA KALAN,36140404,-,313,248,561,,,
114,BOYS PRIMARY SCHOOL BHAL SAIDAN (COMBINED),BHAL SAIDAN,36140401,1 TO 252/ 1 TO 264,252,264,516,2,2,4
,,BHAL SAIDAN,36140402,1 TO 483/ 1 TO 466,483,466,949,,,
115,BASIC HEALTH CENTRE JAFAR (COMBINED),JAFAR,36140501,1 TO 504/ 1 TO 531,504,531,1035,2,2,4
,,JAFAR,36140503,1 TO 468/ 1 TO 426,468,426,894,,,
116,BOYS HIGH SCHOOL JAFAR ,JAFAR,36140502,1 TO 440/ 1 TO 373,440,373,813,1,1,2
117,BOYS PRIMARY SCHOOL ,CHARAT,36140504,1 TO 288/ 1 TO 247,288,247,535,1,1,2
118,BOYS PRIMARY SCHOOL ,AJUWALA,36140505,-,351,304,655,1,1,2
119,BOYS PRIMARY SCHOOL ,SADKAL,36140304,1 TO 1111,1111,0,1111,2,0,2
120,GIRLS PRIMARY SCHOOL ,SADKAL,36140304,1 TO 929,0,929,929,0,2,2
121,UC AJUWALA (COMBINED),F JANG,36140301,1 TO 709/ 1 TO 599,709,599,1308,2,2,4
,,FAJANG,36140302,1 TO 504/ 1 TO 344,504,344,848,,,
122,BOYS PRIMARY SCHOOL GHARI HASU KHAN (COMBINED),GHARI HASU KHAN,36130901,1 TO 461/ 1 TO 396,461,396,857,2,1,3
,,GADOWALA,36130902,1 TO 126/ 1 TO 101,126,101,227,,,
123,GIRLS PRIMARY SCHOOL ,HATTAR,36130905,1 TO 997/ 1 TO 981,997,981,1978,1,1,2
124,BOYS PRIMARY SCHOOL ,HATTAR,36130904,1 TO 643/ 1 TO 596,643,596,1239,2,2,4
125,GIRLS HIGH SCHOOL ,HATTAR,36130903,1 TO 765/ 1 TO 725,765,725,1490,1,1,2
126,BOYS HIGH SCHOOL ,QUTBAL,36131001,1TO 397/1TO 367,397,367,764,1,2,3
127,BOYS HIGH SCHOOL QUTBAL ,QUTBAL,36131002,1 TO 634/1 TO 575,634,575,1209,2,2,4
128,UC OFFICE QUTBAL ,QUTBAL,36131003,1 TO 457/ 1 TO 457,457,457,914,2,1,3
129,BOYS PRIMARY SCHOOL ,DOYAN,36131004,1 TO 379/ 1 TO 407,379,407,786,1,1,2
130,BOYS PRIMARY SCHOOL ,MANGIAL,36131102,1 TO 772/ 1 TO 601,772,601,1373,2,2,4
131,BOYS PRIMARY SCHOOL MEHLOO (COMBINED),MEHILOO,36131101,1 TO 622/1 TO 595,622,595,1217,2,2,4
,,RAMA,36131103,1 TO 90/ 1 TO 68,90,68,158,,,
132,GOVT BOYS PRIMARY SCHOOL ,DEWAL,36141003,1 TO 563/ 1 TO 415,563,415,978,2,2,4
133,GOVT. BOYS MIDDEL SCHOOL ,DEWAL,36141004,1 TO 495/ 1TO 425,495,425,920,1,1,2
134,GOVT. BOYS MIDDLE SCHOOL ,DEWAL,36141102,1 TO 669/ 1 TO 601,669,601,1270,2,2,4
135,GOVT. BOYS PRIMARY SCHOOL ,JANDIAL,36141101,1 TO 581/ 1 TO 587,581,587,1168,2,2,4
136,GOVT. BOYS PRIMARY SCHOOL LUND (COMBINED),LUND,36141001,1 TO 325/ 1 TO 298,325,298,623,2,2,4
,,LUND,36141002,1 TO 444/1 TO 370,444,370,814,,,
137,GOVT. BOYS PRIMAYR SCHOOL SIDHRIAL (COMBINED),SIDHRIAL,36151003,1 TO 314/1 TO 312,314,312,626,2,2,4
,,SIDHRIAL,36151004,1 TO 272/ 1 TO 277,272,277,549,,,
138,BOYS PRIMARY SCHOOL SAKHWAL(COMBINED),SAKHWAL,36151001,1 TO 320/ 1 TO 316,320,316,636,2,2,4
,,SAKHWAL,36151002,1 TO 447/ 1 TO 488,447,488,935,,,
139,UC OFFICE DHURNAL ,DHURNAL,36151101,1 TO815/ 1 TO 737,815,737,1552,1,1,2
140,BOYS HIGH SCHOOL ,DHURNAL,36151103,1 TO 659/ 1 TO 609,659,609,1268,2,2,4
141,BASIC HEALTH UNIT ,DHURNAL,36151102,1 TO 457/ 1 TO433,457,433,890,1,1,2
142,BOYS PRIMARY SCHOOL ,PHAG,36150203,1 TO 4471 TO 497,447,497,944,1,1,2
143,BOYS PRIMARY SCHOOL ,LANIWALA,36150206,-,447,497,944,1,1,2
144,BOYS ELEMENTARY SCHOOL MAKI DHOK(COMBINED),MAKI DHOK,36150204,1 TO 360/ 1 TO 359,360,359,719,2,2,4
,,PHAG,36150205,1 TO 387/ 1TO 350,387,350,737,,,
145,BOYS PRIMARY SCHOOL ,ISMIAL,36150202,1 TO 278/ 1 TO 254,278,254,532,1,1,2
146,BOYS PRIMARY SCHOOL SHAH RAI BAHADUR(COMBINED),SHAR RAI BAHADUR,36150201,1TO557/1TO 522,557,522,1079,2,2,4
147,BOYS PRIMARY SCHOOL GALI JAGEER (COMBINED),GALI JAGEER,36150301,1TO515/1 TO 452,515,452,967,1,1,2
,,GALI KHALSA,36150303,1 TO 15/ 1 TO 18,15,18,33,,,
148,UC OFFIC JALI JAGEER ,GALI JAGEER,36150302,1 TO 388/ 1 TO348,388,348,736,1,1,2
149,BOYS PRIMARY SCHOOL ,NAKOODAR,36150304,1 TO 381/ 1 TO372,381,372,753,1,1,2
150,GOVT BOYS PRIMARY SCHOOL PIND FATHE (COMBINED),PIND FATHEA,36150306,1 TO 408/ 1TO 439,408,439,847,2,2,4
,,ARRORIA,36150305,1 TO 268/ 1 TO 223,268,223,491,,,
,,JASSAIAL,36150603,1 TO 54/ 1 TO 40,54,40,94,,,
151,GOVT BOYS HIGH SCHOOL LASSA (C0MBINED),LASSA,36150604,1 TO 498/ 1 TO 403,498,403,901,2,2,4
,,MALIK PUR,36150605,1 TO 196/ 1 TO 163,196,163,359,,,
152,GOVT BOYS PRIMARY SCHOOL ,GEENDAR,36150606,1 TO 305/ 1 TO 291,305,291,596,1,1,2
153,GOVT BOYS MIDDLE SCHOOL RATWAL (C0MBINED),RATWAL,36150601,1 TO 363/ 1 TO 306,363,306,669,2,2,4
,,RATWAL,36150602,1 TO 493/ 1 TO 412,493,412,905,,,
154,GOVT BOYS MIDDLE SCHOOL PARI (COMBINED),DAHRI,36151201,1 TO 518/ 1 TO 463,518,463,981,2,2,4
