PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 41 - GPS Khamiso Dahri,26.55946,68.09499,Combined,Sindh,2,1,672,449
 53 - GPS Hidayatullah Dahri,26.56028,67.99944,Combined,Sindh,2,1,537,384
 40 - GPS Jhando Khan Solangi (Improvised),26.56294,68.13085,Combined,Sindh,2,2,627,544
 49 - GPS Hayat Sethar (Improvised),26.57383,68.05322,Combined,Sindh,1,1,484,366
 48 - GPS Abdul Ghafoor Bughio,26.57559,68.06916,Combined,Sindh,1,1,475,393
 47 - GPS Agha Form,26.58142,68.11852,Combined,Sindh,2,1,591,440
 79 - GPS Tapal Machi  (Male) (improvised),26.58321,67.97802,Male,Sindh,3,0,1016,0
 80 - GPS Tapal Machi  (Female),26.58321,67.97805,Female,Sindh,0,3,0,914
 81 - GPS Bungal Burdi,26.59204,67.95513,Combined,Sindh,1,1,525,424
 52 - GPS Bahadur Jiskani,26.59262,68.01645,Combined,Sindh,1,1,481,419
 51 - GPS Dodo Bhatti,26.59541,68.04862,Combined,Sindh,1,1,239,159
 39 - GPS Soonhari Form,26.59642,68.12975,Combined,Sindh,2,2,809,644
 42 - GPS Mir Hassan Solangi (Male) (Improvised),26.59818,68.05848,Male,Sindh,3,0,1047,0
 43 - GPS Mir Hassan Solangi  (Female),26.59818,68.05851,Female,Sindh,0,3,0,872
 77 - GPS Saifal Jiskani,26.59885,68.01288,Combined,Sindh,2,2,753,647
 44 - GPS Haji Muhammad Hassan Korai,26.59888,68.10059,Combined,Sindh,1,1,506,381
 276 - GPS Ghullam Nabi Dahri,26.60625,68.18925,Combined,Sindh,1,1,487,293
 277 - GGPS Ghullam Nabi Dahri,26.60625,68.18928,Combined,Sindh,2,1,743,526
 45 - GPS Shah Muhammad Korai,26.60639,68.12361,Combined,Sindh,1,1,550,450
 71 - GHS Old Gachero,26.60781,67.94165,Combined,Sindh,2,2,844,737
 89 - GPS Muhammad Saleh Bughio,26.60823,67.8077,Combined,Sindh,1,1,305,190
 72 - GPS Old Gachero,26.60841,67.94172,Combined,Sindh,2,2,722,605
 50 - GPS Lundo,26.60888,68.03333,Combined,Sindh,2,2,719,655
 86 - GPS Ismail Bughio,26.61046,67.96998,Combined,Sindh,2,2,676,591
 46 - GPS Rasool Abad,26.61147,68.12006,Combined,Sindh,2,2,700,519
 274 - GPS Masurjiwah,26.61905,68.21254,Combined,Sindh,2,2,883,766
 273 - GPS Tagri,26.62061,68.22666,Combined,Sindh,2,2,754,648
 85 - GMS Maree,26.6207,67.97145,Combined,Sindh,1,1,338,314
 54 - GHS Mubarak Buriro (Male),26.62094,68.10757,Male,Sindh,2,0,952,0
 55 - GHS Mubarak Buriro (Female),26.62094,68.1076,Female,Sindh,0,2,0,742
 56 - GHS Mubarak Buriro,26.62094,68.10763,Combined,Sindh,2,2,803,726
 281 - Govt: Middle School Jan Muhammad Siyal,26.62128,68.14096,Combined,Sindh,2,2,718,506
 84 - GPS Maree,26.62164,67.97775,Combined,Sindh,2,2,791,609
 62 - GPS Murtaza Abad (Improvised),26.6223,68.13972,Combined,Sindh,2,1,630,483
 76 - GMS Abdul Hameed Panjabi,26.62429,67.99872,Combined,Sindh,2,1,513,430
 75 - GPS New Gachero,26.63177,68.00298,Combined,Sindh,2,2,598,506
 82 - GPS (Boys)  Heesab,26.63251,67.98033,Combined,Sindh,1,1,544,417
 83 - GMS Raheem Chand,26.63272,67.98009,Combined,Sindh,1,1,491,435
 275 - GPS Berki,26.63326,68.24824,Combined,Sindh,2,1,593,431
 87 - GPS Leghari Bijirani,26.63449,67.91826,Combined,Sindh,2,2,697,570
 108 - GPS Shafi Muhammad Solangi,26.63619,68.03716,Combined,Sindh,2,2,711,608
 88 - GPS Wahid Bux Leghari,26.64136,67.92319,Combined,Sindh,1,1,424,350
 73 - GPS Sher Khan Dal,26.64138,67.989,Combined,Sindh,2,2,772,615
 61 - GHS Qammaruddin Chandio,26.64164,68.12497,Combined,Sindh,1,1,321,326
 63 - GHS Qammaruddin Chandio,26.64164,68.125,Combined,Sindh,2,2,1009,745
 105 - GPS Wali Muhammad Sabki (Male),26.64329,68.0744,Male,Sindh,2,0,882,0
 106 - GPS Wali Muhammad Sabki (Female),26.64329,68.07443,Female,Sindh,0,2,0,793
 74 - GPS Ishaque Chand Village Nihal Mari,26.64506,67.99631,Combined,Sindh,2,2,849,677
 269 - GPS Ghullam Ali Khaskheli,26.64764,68.31107,Combined,Sindh,2,2,873,663
 107 - GPS  Village Mukrari,26.64879,68.03926,Combined,Sindh,2,2,678,631
 69 - GPS Sanwal Joo Khoro (Male),26.6511,68.01261,Male,Sindh,4,0,1371,0
 282 - GPS Umer Chandio,26.65214,68.14944,Combined,Sindh,2,1,616,456
 36 - Animal Husbandry Moro,26.65283,67.99354,Combined,Sindh,1,1,578,423
 37 - Animal Husbandry Moro  (Male),26.65283,67.99357,Male,Sindh,3,0,1065,0
 38 - Animal Husbandry Moro   (Female),26.65283,67.9936,Female,Sindh,0,2,0,738
 70 - GPS Usman Memon (Female),26.653,68.00903,Female,Sindh,0,4,0,1245
 2 - Govt: Girls College Moro (Male),26.6541,67.99801,Male,Sindh,3,0,1163,0
 3 - Govt: Girls College Moro (Female),26.6541,67.99804,Female,Sindh,0,3,0,942
 92 - GPS Dittal Korai,26.65492,67.92921,Combined,Sindh,2,1,587,495
 20 - GPS Ramzan Chandio,26.65556,67.99328,Combined,Sindh,2,2,1043,866
 268 - GPS Khando Mari,26.65726,68.28547,Combined,Sindh,2,2,871,676
 13 - GPS Ghanhwar Khan Chandio,26.65903,68.0042,Combined,Sindh,2,2,842,664
 29 - GPS Shah Abdul Latif Moro,26.65927,67.99853,Combined,Sindh,2,2,665,539
 58 - GPS Allah Bux Solangi (Improvised),26.65974,68.13207,Combined,Sindh,2,1,544,324
 15 - Govt Vocational institute Moro (Male),26.66023,67.99363,Male,Sindh,3,0,1071,0
 16 - Govt Vocational institute Moro (Female),26.66023,67.99366,Female,Sindh,0,2,0,886
 30 - GPS shadi Khan Dhilo Moro(Male),26.66071,67.99586,Male,Sindh,3,0,1018,0
 31 - GPS shadi Khan Dhilo Moro(Female),26.66071,67.99589,Female,Sindh,0,2,0,882
 32 - GPS shadi Khan Dhilo Moro,26.66071,67.99592,Combined,Sindh,2,2,983,793
 27 - GGPS Near Imambargah Moro (Male),26.66089,67.99363,Male,Sindh,4,0,1645,0
 28 - GGPS Near Imambargah Moro (Female),26.66089,67.99366,Female,Sindh,0,4,0,1467
 33 - GGPS Near Imambargah Moro,26.66089,67.99369,Combined,Sindh,1,1,419,318
 17 - GPS Main Urdu,26.6614,67.99641,Combined,Sindh,2,2,792,685
 7 - GPS Main Sindhi Moro (Male),26.663,68.00033,Male,Sindh,3,0,1059,0
 8 - GPS Main Sindhi Moro (Female),26.663,68.00036,Female,Sindh,0,2,0,860
 9 - GPS Main Sindhi Moro,26.663,68.00039,Combined,Sindh,2,2,682,606
 100 - GPS Sahib Khan Chandio,26.66423,67.96255,Combined,Sindh,2,2,781,583
 11 - Muncipial Committee Office Moro (Male),26.66499,68.00159,Male,Sindh,3,0,1183,0
 12 - Muncipial Committee Office Moro (Female),26.66499,68.00162,Female,Sindh,0,3,0,1002
 4 - Muncipial Committee  Moro  (Male),26.66499,68.00165,Male,Sindh,4,0,1281,0
 5 - Muncipial Committee  Moro  (Female),26.66499,68.00168,Female,Sindh,0,3,0,1053
 10 - GPS Lalo Machi,26.66545,67.98113,Combined,Sindh,2,2,906,793
 280 - GMS Allah Ditto Jatoi,26.66684,68.16228,Combined,Sindh,2,1,763,471
 278 - GPS Allah Dito Jatoi (Male),26.66685,68.16213,Male,Sindh,3,0,1407,0
 279 - GPS Allah Dito Jatoi (Female),26.66685,68.16216,Female,Sindh,0,2,0,851
 59 - GPS Allah Ditto Malikani,26.66685,68.16219,Combined,Sindh,1,1,458,383
 1 - GMS Dastagir Colony (Improvised),26.667,68.00566,Combined,Sindh,2,2,866,698
 18 - GPS Dastagir colony Moro,26.667,68.00569,Combined,Sindh,1,1,502,471
 19 - GPS Dastagir colony Moro,26.667,68.00572,Combined,Sindh,2,2,1048,848
 25 - GPS Sayed Ahmed shah Moro,26.66706,67.99347,Combined,Sindh,2,2,604,501
 6 - GGHS Moro,26.66811,68.00066,Combined,Sindh,1,1,381,356
 21 - GPS Gulshan-e-Mukhtiar Moro,26.66979,68.00403,Combined,Sindh,1,1,480,380
 67 - GPS Dado Siyal (Male),26.67038,67.96961,Male,Sindh,3,0,1288,0
 68 - GPS Dado Siyal  (Female),26.67038,67.96964,Female,Sindh,0,2,0,949
 22 - G. Elementary College Moro (Male),26.67073,67.99921,Male,Sindh,3,0,1155,0
 23 - G. Elementary College Moro  (Female),26.67073,67.99924,Female,Sindh,0,3,0,937
 26 - G. Elementary College Moro,26.67073,67.99927,Combined,Sindh,2,2,598,511
 24 - G. Elementary College Moro,26.67097,67.99973,Combined,Sindh,2,2,896,729
 14 - GHS Boys Moro,26.67374,68.00939,Combined,Sindh,2,2,747,613
 258 - GGMS Darya Khan Mari (Male),26.67558,68.28659,Male,Sindh,4,0,1414,0
 259 - GGMS Darya Khan Mari (Female),26.67558,68.28662,Female,Sindh,0,2,0,995
 257 - Urdu Primary School Darya Khan Mari,26.67648,68.28802,Combined,Sindh,2,2,898,610
 103 - GPS Sardar Khan Lund,26.6792,68.02789,Combined,Sindh,2,2,792,655
 57 - GPS Jumo Chandio,26.67997,68.11883,Combined,Sindh,2,2,741,516
 260 - Basic Health Center D.K.Mari (Male),26.67997,68.28235,Male,Sindh,3,0,1087,0
