PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 153 - Government Boys High School Daleel Dero (Male),26.13493,68.27543,Male,Sindh,3,0,890,0
 154 - Government Boys High School Daleel Dero (Female),26.13493,68.27546,Female,Sindh,0,3,0,839
 11 - Government Boys High School- Sakrand- UC II (Male),26.13497,68.27541,Male,Sindh,3,0,1385,0
 12 - Government Boys High School- Sakrand- UC II (Female),26.13497,68.27544,Female,Sindh,0,3,0,1111
 104 - Government Boys Primary School Ali Bux Chohan (Male),26.13534,68.25253,Male,Sindh,3,0,828,0
 105 - Government Boys Primary School Ali Bux Chohan (Female),26.13534,68.25256,Female,Sindh,0,3,0,753
 16 - Government Girls Primar y School Manik Keerio Sakrand (Comined),26.13619,68.26869,Combined,Sindh,2,2,538,437
 7 - Town Committee Office- Sakrand (Male),26.13633,68.27395,Male,Sindh,2,0,715,0
 8 - Town Committee Office- Sakrand (Female),26.13633,68.27398,Female,Sindh,0,2,0,747
 15 - Government Boys Primary School Main Sindhi Old Sakrand (Combined),26.13704,68.27217,Combined,Sindh,2,2,683,617
 61 - Government Boys Primary School Shahmir Zardari (Combined),26.13706,68.40915,Combined,Sindh,1,1,322,293
 103 - Government Boys Primary School Haji Khan Keerio (Female),26.13888,68.24586,Female,Sindh,0,2,0,679
 102 - Government Girls  Middle School Haji Khan Keerio (Male),26.1389,68.24586,Male,Sindh,2,0,735,0
 18 - Government Urdu Primary Main School Mehran Colony Sakrand (Male),26.13907,68.27614,Male,Sindh,2,0,854,0
 19 - Government Urdu Primary Main School Mehran Colony Sakrand (Female),26.13907,68.27617,Female,Sindh,0,2,0,830
 58 - Government Boys Primary School Wasayo Jamali (Combined),26.13923,68.42004,Combined,Sindh,2,2,785,654
 21 - Government Girls High School No. 1 Sakrand (Male),26.13924,68.27699,Male,Sindh,4,0,1241,0
 22 - Government Girls High School No. 1 Sakrand (Female),26.13924,68.27702,Female,Sindh,0,4,0,1116
 23 - Government Girls Primary School- Shahnawaz Zauor Colony (Combined),26.13932,68.28214,Combined,Sindh,1,2,418,433
 10 - Government Boys Primary School Pir Bux Magsi (Female),26.13934,68.27544,Female,Sindh,0,2,0,691
 9 - Government Boys Primary School Pir Bux Magsi (Male),26.13934,68.27547,Male,Sindh,2,0,854,0
 64 - Government Boys Middle School Punhoon Jamali (Male),26.13977,68.34675,Male,Sindh,3,0,1144,0
 30 - Government Boys Primary School Pir Zakri II (Male),26.13992,68.28516,Male,Sindh,2,0,718,0
 31 - Government Girls Primary School Pir Zakri II (Female),26.13992,68.28519,Female,Sindh,0,2,0,642
 65 - Basic Health Unit Punhoon Jamali (Female),26.14057,68.34582,Female,Sindh,0,3,0,954
 59 - Government Boys High School Hassan Jamali (Female),26.1406,68.42913,Female,Sindh,0,2,0,698
 60 - Government Boys High School Hassan Jamali (Male),26.1406,68.42916,Male,Sindh,2,0,754,0
 3 - Government Boys Primary School New Urdu Syed Shabir Ahmed Shah (Male),26.14136,68.27199,Male,Sindh,3,0,1182,0
 113 - Government Boys Primary School Ghulam Hyder Bhutto (Combined),26.14162,68.22109,Combined,Sindh,2,2,675,610
 63 - Government Boys Primary School Ali Khan Brohi (Combined),26.14289,68.40452,Combined,Sindh,2,1,469,409
 1 - Government Boys Degree College- Sakrand (Combined),26.14565,68.27459,Combined,Sindh,2,2,908,792
 146 - Government Boys Elementary School Pir Paryal Shah (Female),26.1467,68.18407,Female,Sindh,0,2,0,748
 147 - Government Boys Elementary School Pir Paryal Shah (Male),26.1467,68.1841,Male,Sindh,3,0,854,0
 118 - Government Boys Primary School Fatehpur (Combined),26.14692,68.13693,Combined,Sindh,2,1,437,379
 110 - Government Boys Primary School Malook Abad (Combined),26.15049,68.28075,Combined,Sindh,2,2,719,668
 99 - Government Boys Primary School Pir Zakari I (Male),26.15103,68.25798,Male,Sindh,2,0,911,0
 124 - Government Boys Primary School Hamzo Chandio (Combined),26.15177,68.16687,Combined,Sindh,1,1,353,267
 68 - Government Boys Primary School Shah Muhammad Jamali (Combined),26.15259,68.31572,Combined,Sindh,2,2,609,576
 114 - Government Boys Primary School Jalalani (Combined),26.15272,68.24966,Combined,Sindh,1,1,387,432
 145 - Government Boys Primary School Paliyo Khero (Combined),26.15302,68.19761,Combined,Sindh,2,2,556,461
 62 - Government Boys Primary School Noor Mohammad Jamali (Combined),26.15388,68.40604,Combined,Sindh,2,1,436,372
 101 - Government Boys Primary School Bachal Keerio (Combined),26.15762,68.27129,Combined,Sindh,2,2,748,665
 129 - Government Boys Primary School Jam Jodho (Combined),26.15886,68.15385,Combined,Sindh,2,2,630,561
 98 - Government Boys Elementary School Gul Muhammad Magsi (Combined),26.1598,68.27912,Combined,Sindh,2,2,678,549
 112 - Government Boys Primary School New Dadh (Combined),26.16585,68.22638,Combined,Sindh,2,2,531,540
 127 - Government Boys High School Misri Khoso (Male),26.17089,68.12286,Male,Sindh,3,0,924,0
 128 - Government Boys High School Misri Khoso (Female),26.17089,68.12289,Female,Sindh,0,3,0,817
 109 - Government Boys Primary School Sahito Jokhio (Combined),26.17149,68.29829,Combined,Sindh,2,2,570,541
 106 - Government Boys Primary School Nazar Mohammad Unar (Combined),26.17278,68.24924,Combined,Sindh,2,2,487,434
 107 - Government Boys Primary School Muhammad Hassan Unar (Combined),26.17422,68.2515,Combined,Sindh,1,1,299,266
 141 - Basic Health Unit Shamil Unar (Combined),26.17509,68.18477,Combined,Sindh,1,1,200,220
 96 - Government Boys Primary School Lakha Abad (Combined),26.17737,68.35732,Combined,Sindh,2,2,481,427
 126 - Government Boys Middle School Rahib Shah (Male),26.18158,68.158,Male,Sindh,3,0,941,0
 125 - Government Boys Primary School Rahib Shah (Female),26.18231,68.15891,Female,Sindh,0,3,0,816
 149 - Government Boys Primary School Asghar Unar (Male),26.18995,68.26195,Male,Sindh,4,0,1681,0
 148 - Government Girls Primary School Asghar Unar (Female),26.19001,68.26195,Female,Sindh,0,4,0,1614
 151 - Basic Health Unit Dino Shah (Female),26.19116,68.22066,Female,Sindh,0,3,0,978
 156 - Government Boys Primary School Chattan Shah (Male),26.19144,68.09359,Male,Sindh,2,0,804,0
 150 - Government Boys Primary School Dino Shah (Male),26.19239,68.21867,Male,Sindh,4,0,1193,0
 108 - Government Boys Primary School Qasim Magsi (Combined),26.19298,68.2829,Combined,Sindh,2,1,503,438
 157 - Government Girls Primary School Chattan Shah (Female),26.19346,68.09484,Female,Sindh,0,2,0,721
 142 - Government Boys Primary School Payaro Chandio (Combined),26.19689,68.2166,Combined,Sindh,2,2,449,381
 165 - Government Boys Primary School Ali Muhammad Mari (Combined),26.19973,68.15118,Combined,Sindh,2,2,794,884
 155 - Government Boys Primary School Masti Chandio (Combined),26.20248,68.22624,Combined,Sindh,2,2,552,470
 28 - Agricultural Training Institute- Sakrand Farm (Combined),26.20263,68.36493,Combined,Sindh,2,2,634,566
 95 - Government Girls Elementary School Khabbar Lakhmir (Female),26.20263,68.36494,Female,Sindh,0,3,0,762
 166 - Government Boys Primary School Wali Muhammad Unar (Combined),26.2065,68.17335,Combined,Sindh,2,2,677,634
 158 - Government Boys Primary School Yar Muhammad Tanwari (Combined),26.20979,68.10385,Combined,Sindh,2,1,460,386
 159 - Government Boys High School Budhal Shah (Male),26.22263,68.12393,Male,Sindh,3,0,778,0
 160 - Government Boys High School Budhal Shah (Female),26.22263,68.12396,Female,Sindh,0,2,0,629
 161 - Government Boys Primary School Golo Dahari (Male),26.22866,68.14538,Male,Sindh,3,0,831,0
 100 - Government Girls Primary School Pir Zakari I (Female),26.22914,68.14539,Female,Sindh,0,2,0,813
 162 - Government Girls Primary School Golo Dahari (Female),26.22915,68.14529,Female,Sindh,0,2,0,677
 164 - Government Boys High School Sukhio Munahejo (Combined),26.23362,68.16473,Combined,Sindh,2,1,470,413
 169 - Government Boys Primary School Nabaho Bhoora (Female),26.23384,68.18277,Female,Sindh,0,3,0,930
 170 - Government Boys Middle School Nabaho Bhoora (Male),26.23384,68.1828,Male,Sindh,3,0,1045,0
 163 - Government Boys Primary School  Ramzan Dahari (Combined),26.23866,68.14257,Combined,Sindh,2,2,735,545
 183 - Government Boys Primary School Hazir Pir (Combined),26.23866,68.1426,Combined,Sindh,2,2,773,653
 185 - Government Boys Primary School Mir Muhammad Lakho (Combined),26.2407878,68.4109322,Combined,Sindh,2,2,558,477
 173 - Government Boys Primary School Fatuhal Zardari (Male),26.24677,68.11813,Male,Sindh,3,0,826,0
 174 - Government Boys Primary School Fatuhal Zardari (Female),26.24677,68.11816,Female,Sindh,0,2,0,624
 37 - Government Boys High School Muhammad Khan Magsi (Male),26.24711,68.4005334,Male,Sindh,4,0,1243,0
 365 - Government Boys Primary School Bhai Khan Rind (Combined),26.2476928,68.3995581,Combined,Sindh,1,1,409,328
 239 - Government Girls Primary School Loung Soomro (Male),26.2480967,68.4031906,Male,Sindh,3,0,975,0
 240 - Government Girls Middle School Loung Soomro (Female),26.2480967,68.4032206,Female,Sindh,0,3,0,852
 253 - Government Boys Elementary School Karim Abad (Combined),26.2480967,68.4032506,Combined,Sindh,2,2,513,425
 32 - Government Boys Primary School Hamal Faqeer (Female),26.2529503,68.4056127,Female,Sindh,0,4,0,1309
 33 - Government Boys High School Hamal Faqeer (Male),26.2529503,68.4056427,Male,Sindh,4,0,1337,0
 366 - Government Boys Elementary School Muhammad Laique Zardari (Male),26.2538855,68.4020727,Male,Sindh,3,0,947,0
