PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 45 - Govt. Primary School-  Dapona Totalai,34.18251,72.49776,Combined,KPK,2,1,542,422
 57 - Govt. Primary School- Dagai No.2  (P.S 2),34.18285,72.52052,Combined,KPK,2,2,718,579
 41 - Govt: Middle School- Akhon Serai,34.18668,72.49429,Combined,KPK,2,2,772,570
 54 - Govt. Primary School- Dagai No.1,34.19036,72.5062,Male,KPK,4,0,1429,0
 55 - Govt. Girls Primary School- Dagai,34.19087,72.50959,Female,KPK,0,4,0,1119
 50 - Govt. Primary School- Kass Korona,34.19098,72.48225,Male,KPK,4,0,1508,0
 49 - Govt. Girls High School- Kas Koroona,34.19188,72.46719,Female,KPK,0,4,0,1755
 51 - Govt. Girls Primary School- Kass Korona,34.19305,72.46473,Male,KPK,2,0,648,0
 47 - Governemtn High School Janak Banda Totalai,34.19397,72.45444,Combined,KPK,1,1,386,313
 46 - Govt. Girls Primary School- Totalai,34.19433,72.49803,Male,KPK,2,0,1127,0
 44 - Govt. Degree CollegeTotalai,34.19463,72.49949,Female,KPK,0,3,0,1008
 42 - Govt. Higher Secondary School- Totalai,34.19475,72.49916,Female,KPK,0,2,0,822
 52 - Govt. High School- Dagai,34.19511,72.52061,Male,KPK,3,0,1155,0
 53 - Govt:  Girls High School Dagai,34.19566,72.52,Female,KPK,0,3,0,861
 48 - Govt Girls Primary School Bena Maira,34.19895,72.4365,Combined,KPK,2,2,826,629
 39 - Govt. Primary School- Jangdara,34.19995,72.48897,Male,KPK,3,0,1273,0
 43 - Govt. Primary School- Totalai No.1,34.20085,72.50481,Male,KPK,4,0,1271,0
 40 - Govt. Girls Primary School- Jangdara,34.20107,72.49113,Female,KPK,0,3,0,996
 36 - Bacha Khan Model School Khali Kalay,34.21417,72.50969,Female,KPK,0,4,0,1446
 35 - Govt. Higher Secondary School- Ghurghushti,34.22083463240235,72.5159412773235,Male,KPK,4,0,1817,0
 11 - Govt. Girls Higher Secondary School- Panjtar,34.22366,72.51881,Combined,KPK,2,1,579,437
 38 - Govt. High School- Nogram,34.22416,72.44489,Combined,KPK,2,1,838,638
 10 - Govt. Girls Primary School- Qasim Khel,34.22699,72.51539,Combined,KPK,2,2,837,602
 9 - Govt. Middle School- Hall,34.23489,72.54221,Combined,KPK,2,1,507,442
 5 - Govt.Primary School-  Damnair,34.25802,72.60809,Combined,KPK,1,1,428,330
 7 - Govt. Girls Middle School- Dakara,34.25874,72.57493,Female,KPK,0,2,0,835
 6 - Govt. High School- Dakara,34.25945,72.57611,Male,KPK,3,0,999,0
 8 - Govt. Primary School- Hisar Baba,34.26565172608447,72.55342610773718,Combined,KPK,1,1,404,288
 2 - Govt. Girls Primary School- Dargalai,34.27464,72.63111,Female,KPK,0,2,0,803
 1 - Govt. Primary School- Dargalai,34.27536,72.63375,Male,KPK,3,0,1114,0
 22 - Govt. Middle School Karorai,34.275477506961586,72.56279858397922,Combined,KPK,1,1,391,305
 4 - Govt: High School- Ghazi Kot,34.28119,72.61816,Combined,KPK,2,1,654,476
 32 - Govt. Girls High School Swawai,34.29142,72.51035,Female,KPK,0,2,0,1095
 34 - Govt. Primary School- Sawawai,34.292044882328284,72.51571701978307,Combined,KPK,2,1,471,334
 28 - Govt: Girls Middle School Bagh,34.29279,72.47606,Female,KPK,0,2,0,749
 33 - Govt. High  School- Sawawai,34.29303,72.51938,Male,KPK,4,0,1341,0
 13 - Govt. Middle School Jamra,34.298813956231335,72.55803952762608,Combined,KPK,2,2,879,681
 3 - Govt. High School- Mangal Thana,34.30381,72.60426,Combined,KPK,2,2,934,694
 12 - Govt. High School- Chinglai,34.31377552034041,72.51467282232392,Combined,KPK,2,2,820,670
 14 - Govt. Girls Higher Secondary School- Chinglai,34.3144163078977,72.51444801882097,Female,KPK,0,3,0,970
 24 - Govt: High School Kangalai,34.31489,72.57267,Male,KPK,2,0,847,0
 15 - Govt. Primary School- Chinglai,34.316509405571814,72.51363282116075,Male,KPK,4,0,1177,0
 23 - Govt.  Primary School- Kangalai,34.31717955268385,72.57645368102439,Female,KPK,0,2,0,623
 20 - Govt. High School- Kalan,34.318584836249336,72.54624608409965,Combined,KPK,2,2,900,702
 16 - Govt. Primary School- Mirzakay,34.32278537346561,72.51288749384419,Male,KPK,4,0,1682,0
 17 - Govt. Girls Primary School Mirzakay,34.32354292168417,72.51218159162887,Female,KPK,0,4,0,1342
