PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 170 - Government Hussainia High School (Primary Portion) Jhang (Permanent),31.26550803825714,72.32203292748073,Male,Punjab,2,0,1100,0
 158 - Government Hussainia High School (Building Old Hall) Jhang (Permanent),31.265603458251768,72.3220312632997,Male,Punjab,3,0,1321,0
 138 - Rehman Public School-  Khaki Shah Road Basti Sultan Noon Jhang Sadar (Temporary),31.26573,72.30359,Male,Punjab,3,0,1280,0
 141 - Improvised Slaughter House- Near Mujahid Chowk- Jhang Sadar (Temporary),31.2661,72.30958,Male,Punjab,2,0,850,0
 142 - Improvised Slaughter House- Near Mujahid Chowk- Jhang Sadar (Temporary),31.2661,72.30961,Male,Punjab,2,0,868,0
 209 - Government Girls Primary School W-Block Near Masjid Siddiqia (Permanent),31.26630234421424,72.35730508201134,Male,Punjab,2,0,1079,0
 140 - Famous Grammer School Khaki Shah Road- Basti Sultan Noon Jhang Sadar (Temporary),31.26659,72.30631,Female,Punjab,0,2,0,798
 111 - Government Girls High School  Harmal Pur Hasnana Basti Kirli Wala,31.26679,72.2995,Male,Punjab,3,0,1292,0
 113 - Government Girls High School  Harmal Pur Hasnana Basti Kirli Wala (Permanent),31.26679,72.29953,Male,Punjab,2,0,1348,0
 120 - Government Girls High School  Harmal Pur Hasnana Basti Kirli Wala (Permanent),31.26679,72.29956,Male,Punjab,2,0,967,0
 134 - Inam Academy Mohallah Bagh Wala Gali Sheikh Zafar Wali- Jhang (Temporary),31.26682,72.31123,Female,Punjab,0,2,0,858
 184 - Government Boys Elementary School Ghazi Abad (Permanent),31.26698,72.33134,Male,Punjab,2,0,1339,0
 186 - Government Boys Elementary School Ghazi Abad (Permanent),31.26698,72.33137,Male,Punjab,2,0,1180,0
 188 - Arqam Secondary School- Near Memon Masjid- Dar Ul Sakina Road/Canal Road- Jhang (Temporary),31.26698,72.34174,Male,Punjab,2,0,1433,0
 185 - Government Girsl Elementary School Ghazi Abad (Permanent),31.267008048377676,72.3287683122165,Female,Punjab,0,2,0,980
 187 - Government Girls Elementary School Ghazi Abad (Permanent),31.267133833515334,72.32888970876101,Female,Punjab,0,3,0,1223
