PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 39 - Govt. Primary School Khuda Bux Chang (Male) (P),25.942639286253222,69.00437342747685,Male,Sindh,4,0,1451,0
 71 - Govt. Primary School Misri Faqir Rajar (Comb) (T) (Partially improvised).,25.948322519901364,69.25374644482561,Combined,Sindh,2,2,549,525
 70 - Govt. Primary School Ismail Rajar (Comb) (P),25.955902213660906,69.2593909563987,Combined,Sindh,2,2,631,519
 68 - Govt. Middle School Dhani Parto Rajpar (Male) (P) (Partially improvised).,25.95764116207344,69.10837724550592,Male,Sindh,2,0,902,0
 76 - Govt. Primary School Rakhail Rajar (Comb) (P) (Partially improvised).,25.964575299518827,69.26566920414348,Combined,Sindh,2,2,494,426
 72 - Govt. Primary School Haji Pir Bux Rajar (Male) (P),25.988267225013434,69.23823831593928,Male,Sindh,2,0,811,0
 73 - Govt. Primary School Haji Pir Bux Rajar (Female) (P),25.988267225013434,69.2382683159393,Female,Sindh,0,2,0,720
 77 - Govt. Middle School Tando Mitha Khan (Male) (P),25.990744431986567,69.2041409900759,Male,Sindh,3,0,849,0
 48 - Govt. Primary School Dalel Shar (Comb) (P) (Partially improvised).,26.00562491704404,69.037924438155,Combined,Sindh,2,2,852,741
 35 - Health Center Dilbar Nizamani (Comb) (T),26.008228116352775,68.93390507122923,Combined,Sindh,2,2,768,648
 36 - Govt Primary School Dilbar Khan Nizamani (T),26.00852192489013,68.93542722918674,Combined,Sindh,1,1,419,390
 74 - Govt. Primary School Syed Ghulam Nabi Shah (Comb) (T) (Partially improvised).,26.01227236968623,69.17724991008036,Combined,Sindh,1,1,267,222
 47 - Govt. Primary School Pir Shahib Ji Landhi (Comb) (P),26.017580821305426,69.00194062939218,Combined,Sindh,2,1,462,446
 38 - Govt. Primary School Landhi (Comb)  (T),26.018350523516496,68.98298302635814,Combined,Sindh,2,2,583,452
 37 - Govt. Primary School Wadhan Jo Goath (Comb) (Soomar Faqeer Mahar) (P),26.01836274689898,68.98088596138871,Combined,Sindh,2,2,721,553
 13 - Govt. Primary School Police Line Sanghar (Male)  (P),26.037253526966083,68.95069527581374,Male,Sindh,4,0,1708,0
 12 - Govt. Girls Primary School Shahmir Khan Panhwar (Female) (T),26.03896566067881,68.95785997643881,Female,Sindh,0,4,0,1130
 11 - Govt. Primary School Shahmir Khan Panhwar  (Male) (P),26.039158257005823,68.95795680606798,Male,Sindh,4,0,1249,0
 15 - Govt. Girls College Sanghar (Male) (P),26.041066179946412,68.94459353002551,Male,Sindh,3,0,822,0
 66 - Govt. Primary School Nou Kot (Male) (T),26.04121665570696,69.12339153067492,Male,Sindh,3,0,1211,0
 138 - Govt. Primary School Muhammad  Khan Channar (Male),26.041238,68.9498646,Male,Sindh,3,0,792,0
 139 - Govt. Primary School Muhammad  Khan Channar (Female),26.041238,68.9498946,Female,Sindh,0,2,0,682
 14 - Govt. Primary School Panhwar Colony (Female) (T),26.04128769444522,68.95090820237736,Female,Sindh,0,4,0,1523
 20 - Govt. Middle School Police Line Sanghar (Female) (T),26.04144032975308,68.9458949637759,Female,Sindh,0,3,0,770
 9 - Govt. Double Section Sanghar (Female) (P),26.041863501526695,68.94979862730074,Female,Sindh,0,4,0,1657
 10 - Veterinary Hospital (Male) (P) (Partially improvised).,26.042221280073136,68.9495985345863,Male,Sindh,4,0,1859,0
 16 - Govt. Girls K.G School (Female) (T),26.042792304401928,68.94599902553877,Female,Sindh,0,3,0,727
 63 - Govt. Primary School Taj Muhammad Rajar (Female) (P) (Fully improvised).,26.043181890803304,69.2165304667963,Female,Sindh,0,3,0,1095
 31 - Govt. Primary School Kachary Colony Sanghar (Male) (T),26.044757215120963,68.93490466873125,Male,Sindh,3,0,1071,0
 7 - Community Cetnre Nizamani Paro Sanghar (Male) (T)- (Partially improivsed).,26.044847564421826,68.9586789546254,Male,Sindh,4,0,1588,0
 4 - Govt. Primary School Nizamani Paro (Male),26.044896094284766,68.95503496579002,Male,Sindh,3,0,840,0
 29 - Govt High School Sanghar (Female) (P),26.04495605307867,68.94667778711519,Female,Sindh,0,4,0,1204
 126 - Govt. Primary School Ghulam Hyder Panhwar (Male),26.0452316,68.9392424,Male,Sindh,4,0,1222,0
 127 - Govt. Primary School Station Road Sinjhoro (Female),26.0452316,68.9392724,Female,Sindh,0,4,0,1849
 128 - Govt. Girls Urdu Primary School  Sinjhoro (Male),26.0452316,68.9393024,Male,Sindh,4,0,1539,0
 130 - Govt. Girls High School Sinjhoro (Female),26.0452316,68.9393324,Female,Sindh,0,4,0,1884
 131 - Govt. Boys Primary School Ch. Ghulam Rasool Sinjhoro (Male),26.0452316,68.9393624,Male,Sindh,4,0,2193,0
 133 - Govt. Boys High School Jhol  (Female),26.0452316,68.9393924,Female,Sindh,0,3,0,933
 134 - Govt. Boys Primary School (S) Jhol (Male) (P),26.0452316,68.9394224,Male,Sindh,4,0,1656,0
 135 - Govt. Boys High School Jhol  (Female),26.0452316,68.9394524,Female,Sindh,0,4,0,1380
 8 - GPS SSSS Nizamani Para Sanghar (Female) (T),26.045561880758836,68.95548531427367,Female,Sindh,0,4,0,1506
 27 - Govt. Girls Primary Main Urdu School Near Jamia Masjid (Female) (P),26.04587557763624,68.94930005316004,Female,Sindh,0,3,0,956
 26 - Govt. Primary School Town No: 01 Sanghar (Male) (T),26.04642548772395,68.94937751786375,Male,Sindh,4,0,1096,0
 5 - Govt.Grils Middle School Nizamani Paro (T) @ GGPS Niazamani Paro- Sanghar,26.0464832,68.9403034,Male,Sindh,4,0,2293,0
 6 - Govt. Girls Primary School Nizamani Paro (Female) (P),26.0464832,68.9403334,Female,Sindh,0,4,0,2542
 32 - Govt. Girls Primary School Al Mansoora Colony  (Female) (P) (Partially improvised).,26.046777578577945,68.93735065253034,Female,Sindh,0,4,0,1577
 30 - Govt. Primary School Al Mansoora Colony Boys Sanghar (Male) (P),26.04746393240569,68.93620329821314,Male,Sindh,3,0,877,0
 24 - Govt. Primary School M.I.Islam No.2 Old Meet Market Sanghar (Male) (P)- (Partially improvised).,26.048151816231613,68.95090612937723,Male,Sindh,2,0,683,0
 25 - Govt. Primary School Town No: 02 Sanghar (Female) (T),26.04860658774753,68.94997987346619,Female,Sindh,0,4,0,1634
 3 - Govt. High School Khaton - e Fatima Sanghar (Male),26.048953666925737,68.96001273543995,Male,Sindh,4,0,1090,0
 2 - Govt. High School Khaton - e Fatima Sanghar (Male) (P),26.049169311032635,68.96083551162438,Male,Sindh,3,0,820,0
 28 - Govt. High School Sanghar (Male) (P),26.04938200949845,68.94197998292219,Male,Sindh,4,0,1259,0
 50 - Govt. Primary School Mir Khan Behan (Male)  (T) (Partially improvised).,26.04979907066602,69.07369918128704,Male,Sindh,2,0,1046,0
 1 - Agriculture Work Shop (Female) (P) (Partially improvised),26.05122210992675,68.95995830604643,Female,Sindh,0,4,0,1683
 103 - GPS Chak No 50 (Male) (T) (Partially improvised).,26.0512597,68.9418505,Male,Sindh,4,0,1052,0
 107 - Govt. Primary School Allah Dino Behan (Male) (P),26.0512597,68.9418805,Male,Sindh,4,0,1388,0
 108 - Govt. Primary School Allah Dino Behan (Female) (P),26.0512597,68.9419105,Female,Sindh,0,4,0,1264
 65 - Govt. Primary School Shah Mardan Shah-2 (Female) (P),26.0512677,68.9420195,Female,Sindh,0,4,0,1042
 67 - Govt. Primary School Shah Mardan Shah-1 (Comb) (P),26.0512677,68.9420495,Combined,Sindh,2,2,679,536
