PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 177 - Govt:Primary School Abbasi Banda(C ),33.36533,70.60047,Combined,KPK,2,1,1113,569
 174 - Municipal Committee office- Thall(M),33.36744,70.55638,Male,KPK,2,0,959,0
 173 - Civil Hospital- Tall (M),33.36749,70.5545,Male,KPK,4,0,2143,0
 175 - Govt:Primary School Sra Ghundi Thall(F),33.36929,70.55003,Female,KPK,0,3,0,1855
 170 - Govt:Girls Degree College.Thall (M) (PS-1),33.36952,70.54174,Male,KPK,3,0,1473,0
 171 - Govt: Girls Degree College Thall(M) (PS-2),33.36952,70.54177,Male,KPK,3,0,1604,0
 172 - Govt:Girls Degree College- Thall (PS-3)(F),33.36952,70.5418,Female,KPK,0,3,0,1795
 84 - Govt:Primary School Katgar (M ),33.36992,70.97853,Male,KPK,2,0,1004,0
 85 - Govt: Girls Primary School Kathgar(F),33.37048,70.97946,Female,KPK,0,2,0,811
 123 - Govt: Primary School Shamal din (F),33.37074,70.74556,Female,KPK,0,3,0,2076
 120 - Govt:Primary School Sharqi Karbogha Sharif(C ),33.37129,70.75758,Combined,KPK,2,2,1270,963
 121 - Govt: Middle School Shamal din (M)(PS-1),33.37221,70.73706,Male,KPK,4,0,1938,0
 122 - Govt: Middle School Shamal Din(M) (PS-2),33.37221,70.73709,Male,KPK,2,0,1145,0
 83 - Govt:Middle School Anar China (C ),33.37678,71.00883,Combined,KPK,3,1,827,729
 91 - Govt:Girls Primary School Khattak Banda (C ),33.38095,70.94207,Combined,KPK,3,1,784,635
 119 - Govt:Primary School Sra Ghundi(C ),33.38155,70.74694,Combined,KPK,2,2,1185,805
 90 - Govt:Primary School No.1 Khattak Banda(C ),33.38245,70.93956,Combined,KPK,1,1,489,419
 92 - Govt:Primary School Tari Banda(C ),33.39873,70.88754,Combined,KPK,3,1,946,708
 139 - Govt: Primary School No.1 Saro Khel(F),33.40688,70.63741,Female,KPK,0,2,0,1499
 178 - Govt:Primary School Tooth Kus(C ),33.40851,70.49165,Combined,KPK,1,1,701,279
 141 - Govt:Girls Primary School Saro Khel (C ),33.40889,70.63715,Combined,KPK,1,1,657,419
 138 - Govt: Middle School Saro Khel (M ),33.40891,70.63288,Male,KPK,4,0,2344,0
 148 - Union Council Office Darsamand (M),33.41516,70.65542,Male,KPK,2,0,1230,0
 109 - Govt. Primary School Poongi Banda (C),33.4165,70.83799,Combined,KPK,3,1,834,662
 147 - Govt:Primary School No.2 Azim Abad Dersamand (C ),33.41701,70.64863,Combined,KPK,2,1,844,601
 82 - Govt:Middle School Togh Chapri(C ),33.41822,71.07868,Combined,KPK,1,1,422,323
 150 - Govt. Primary School Jawar Ghundi(C ),33.41894,70.71373,Combined,KPK,3,1,1190,751
 149 - Govt: Primary School No.3 Darsamand(F),33.42069,70.66032,Female,KPK,0,2,0,823
 101 - Govt:Higher Secondary School- Doaba(M) PS-I,33.42271,70.72678,Male,KPK,3,0,1249,0
 102 - Govt:Higher Secondary School- Doaba(F) PS-II,33.42271,70.72681,Female,KPK,0,2,0,888
 103 - Govt. Girls Primary School Doaba (M) PS-I,33.42373,70.73697,Male,KPK,3,0,1422,0
 104 - Govt. Girls Primary School Doaba (M) PS-II,33.42373,70.737,Male,KPK,2,0,1340,0
 106 - Govt:High School Sarozai (C ),33.42407,70.78153,Combined,KPK,2,2,1011,689
 108 - Govt:Girls Middle School Sarozai (F),33.4263,70.78543,Female,KPK,0,3,0,1784
 107 - Govt: Primary School No.2 Sarozai (M ),33.4265,70.78404,Male,KPK,4,0,2489,0
 146 - Govt: High School Darsamand (C),33.43081,70.65818,Combined,KPK,2,1,793,498
 105 - Govt:Primary School Sharqi Doaba(F),33.4321,70.75637,Female,KPK,0,4,0,1996
 87 - Govt.Girls Middle School Muhammad Khawaja (M),33.43624,70.91476,Male,KPK,3,0,1528,0
 142 - Govt. Primary School Regi Mada Khel (C),33.43709,70.65397,Combined,KPK,2,2,1143,815
 100 - Govt: High School Azimi Banda Kahi(C ),33.43728,70.82962,Combined,KPK,2,2,1297,974
 143 - Govt: Girls Middle School Darsamand(M),33.43748,70.6641,Male,KPK,3,0,1392,0
 144 - Govt: Primary School No.1 (pathan Khel) (F),33.43785,70.66291,Female,KPK,0,2,0,960
 88 - Govt:Primary School No.1 Muhammad Khawaja (F ),33.43845,70.91086,Female,KPK,0,2,0,1205
 145 - Govt:Primary School Bazar Khel Dersamand (C ),33.43998,70.65905,Combined,KPK,3,1,1161,739
 89 - Govt:Girls Primary School(community) Muhammad Khawaja(C ),33.44231,70.91017,Combined,KPK,2,2,1300,1075
 79 - Govt:Primary School Togh Sarai No.1 (C ),33.44344,70.97697,Combined,KPK,2,2,1840,1471
 53 - Govt:Primary Schol Sarki Piala No.1(C ),33.44447,71.06438,Combined,KPK,2,1,861,657
 118 - Govt:Primary School Maroofi Banda(C ),33.44457,70.77044,Combined,KPK,2,2,1328,1029
 54 - Govt:Girls Middle School Chamba Gul (C ),33.44517,71.08447,Combined,KPK,2,1,777,584
 80 - Govt:Girls High School Togh Sarai (C ),33.44614,70.97514,Combined,KPK,2,2,1094,955
 55 - Govt:Primary School No.3 Chamba Gul (C ),33.44785,71.08598,Combined,KPK,2,1,949,654
 81 - Govt:High School Toghsarai (C ),33.4512,70.97034,Combined,KPK,2,2,1333,1104
 135 - Govt: Middle School Wazir Abad(C ),33.45554,70.72581,Combined,KPK,2,2,1273,830
 86 - Govt:High School Muhammad Khawaja (C ),33.45959,70.92943,Combined,KPK,2,2,1628,1197
 72 - Govt: Primary School Barh Abbas Khel (C),33.46049,70.99361,Combined,KPK,2,2,1087,747
 117 - Govt:Primary School Sangirh Naryab.(c),33.46956,70.77143,Combined,KPK,2,2,1237,922
 50 - Govt. Primary School Kotki Bala (M),33.47236,71.01428,Male,KPK,3,0,1554,0
 51 - Govt. Girls Primary School Kotki Bala (F),33.47236,71.01431,Female,KPK,0,2,0,1213
 99 - Animal Husbendary Dispensary Kahi (C),33.47316,70.87062,Combined,KPK,2,2,1239,842
 95 - Govt:High School Kahi(C),33.47436,70.8643,Combined,KPK,2,2,1354,859
 78 - Govt:Middle School Alwara Mela Balyamina(C ),33.47589,70.91047,Combined,KPK,2,1,869,615
 134 - Govt. Girls Primary School Sial Talab (C),33.47722,70.70917,Combined,KPK,2,1,624,465
 133 - Govt. Primary School Sial Talab (C),33.47745,70.70758,Combined,KPK,2,1,786,575
 137 - Govt:Primary School Mianzaki Torawarai(C ),33.47746,70.73611,Combined,KPK,2,1,807,547
 94 - Govt. Girls Primary School No.1 Kahi (F),33.47791,70.86211,Female,KPK,0,2,0,1092
 70 - Govt:Primary School Tora Wati (C ),33.4783,70.96361,Combined,KPK,2,1,693,415
 52 - Govt:Primary School Kotki Payan No.1 (C),33.47833,71.01794,Combined,KPK,2,1,780,631
 93 - Basic Health Unit- Kahi(M ),33.47901,70.85996,Male,KPK,3,0,1719,0
 116 - Union Council Office- Naryab(F),33.47996,70.78016,Female,KPK,0,3,0,1723
 114 - Govt:Girls Primary School Naryab(C ),33.48011,70.77984,Combined,KPK,2,2,951,701
 62 - Govt:Primary School Chapper Hangu(C ),33.48017,71.12785,Combined,KPK,1,1,354,268
 136 - Govt:Primary School Tora Ghundi (C ),33.481,70.71724,Combined,KPK,2,2,1012,769
 132 - Govt: Girls Primary School Torawarai (F ),33.48267,70.70516,Female,KPK,0,3,0,2607
 71 - Govt:Primary School Ashgharo Banda ( C),33.48481,70.98243,Combined,KPK,2,1,805,560
 130 - Govt:Primary School Torawarai No.1 (PS-1)( M),33.48539,70.70264,Male,KPK,2,0,1419,0
