PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 84 - Boys Primary School Bijeran  presently used as dera  (Combined),32.5914012,74.04929,Combined,Punjab,1,1,444,360
 86 - Govt Girls Primary School - Chak Purana (Combined),32.5914012,74.04932,Combined,Punjab,1,1,475,426
 87 - Boys Primary School Chak Sikandar No. 30  (Male),32.5914012,74.04935,Male,Punjab,2,0,1303,0
 88 - Boys Primary School Chak Sikandar No. 30 (Female),32.5914012,74.04938,Female,Punjab,0,2,0,1172
 47 - Govt Boys High  School- Khawaspur  (Combined),32.5924815,74.0496572,Combined,Punjab,2,1,857,682
 48 - Girls E/S School- Khawas pur (Combined),32.5924815,74.0496872,Combined,Punjab,1,1,701,627
 49 - Girl HSS Nindo wal  (Combined),32.5924815,74.0497172,Combined,Punjab,2,2,1069,793
 50 - Govt. Boys H/S School- Nindowal  (Combined),32.5924815,74.0497472,Combined,Punjab,2,1,871,729
 51 - Boys Elementary School- Hanj (Primary Level) (Combined),32.5924815,74.0497772,Combined,Punjab,2,1,858,786
 52 - Boys Elementary School Hanj- (Middle Level) (Combined),32.5924815,74.0498072,Combined,Punjab,2,2,1121,910
 54 - Govt Model Primary School Losar (Combined),32.5924815,74.0498372,Combined,Punjab,2,1,774,604
 67 - Govt Model Primary School Gill (Combined),32.5924815,74.0498672,Combined,Punjab,2,1,823,615
 115 - Govt Model Primary School Bhola (Combined),32.5935682,74.0713194,Combined,Punjab,1,1,656,509
 116 - Govt. Model Primary School Umer Chak  (Combined),32.5935682,74.0713494,Combined,Punjab,1,1,637,556
 118 - Govt Model Primary School Dhalla (Combined),32.5935682,74.0713794,Combined,Punjab,2,1,729,593
 119 - Boys E/S Rajjadi (New Building) (Combined),32.5935682,74.0714094,Combined,Punjab,2,2,1042,825
 59 - Govt Boys Primary School Kulewal Syedan (Combined),32.5935682,74.0714394,Combined,Punjab,2,1,790,634
 63 - Govt Model  Primary School Kotli Shah Jahani (Combined),32.5935682,74.0714694,Combined,Punjab,1,1,580,449
