PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 279 - Government Girls Elementary School Farooq Pura (Primary Portion),30.16301,71.43391,Male,Punjab,2,0,959,0
 281 - Government Girls Elementry School Farooq Pura (Primary Portion),30.16301,71.43394,Male,Punjab,2,0,800,0
 235 - Government Girls Middle School Farooq Pura,30.16301,71.43397,Male,Punjab,2,0,762,0
 236 - Government Girls Middle School Farooq Pura,30.16301,71.434,Female,Punjab,0,4,0,1894
 192 - Government Boys High/ Elementary School- Central Jail,30.16341978214514,71.47572099452161,Male,Punjab,3,0,1459,0
 193 - Government Boys High/ Elementary School- Central Jail,30.16341978214514,71.4757509945216,Male,Punjab,3,0,1473,0
 198 - Government Boys High/ Elementary School- Central Jail,30.16341978214514,71.4757809945216,Male,Punjab,3,0,1564,0
 264 - Government MC Boys Primary School- Farooq Pura,30.16469061879655,71.43816292796524,Male,Punjab,4,0,2001,0
 265 - Government MC Boys Primary School- Farooq Pura,30.16469061879655,71.4381929279652,Male,Punjab,4,0,1828,0
 163 - Government Girls High School- Basti Dogran- Qasimpur Road,30.16553,71.49226,Female,Punjab,0,2,0,1208
 164 - Government Girls High School- Basti Dogran- Qasimpur Road,30.16553,71.49229,Female,Punjab,0,2,0,1107
 165 - Government Girls High School- Basti Dogran- Qasimpur Road,30.16553,71.49232,Female,Punjab,0,3,0,1515
 228 - Government Dispensary / City Hospital- Islam Nagar Faizabad,30.166123722281807,71.46804325298292,Female,Punjab,0,3,0,1481
 203 - Government Gulshan-e-Mukhtar Girls High School- Sultanpura,30.16677346037416,71.45149452897938,Male,Punjab,3,0,1665,0
 204 - Government Gulshan-e-Mukhtar Girls High School- Sultanpura (New Lateef Abad),30.16677346037416,71.4515245289794,Male,Punjab,3,0,1313,0
 205 - Government Gulshan-e-Mukhtar Girls High School- Sultan Pura (New Lateef Abad),30.16677346037416,71.4515545289794,Female,Punjab,0,2,0,1271
 206 - Government Gulshan-e-Mukhtar Girls High School- Sultanpura (New Lateef Abad),30.16677346037416,71.4515845289794,Female,Punjab,0,2,0,1003
 213 - OASIS GROUP OF SCHOOLS (BOYS CAMPUS) NEAR KOSAR OIL MILL SURAJ KIUND ROAD,30.16759,71.46684,Male,Punjab,2,0,939,0
 215 - OASIS GROUP OF SCHOOLS (BOYS CAMPUS) NEAR KOSAR OIL MILL SURAJ KIUND ROAD,30.16759,71.46687,Male,Punjab,2,0,1190,0
 194 - Medical Dispensary- Social Security- New Central Jail,30.16797871014946,71.47412384647428,Female,Punjab,0,4,0,1989
 195 - Medical Dispensary- Social Security- New Central Jail,30.16797871014946,71.4741538464743,Female,Punjab,0,4,0,2009
 241 - Government Model Primary School Ghareebabad (Jungle Khan Muhammad Wala),30.168640792476758,71.42845377126112,Male,Punjab,2,0,1272,0
 242 - Government Model Primary School Ghareebabad  (Jungle Khan Muhammad Wala),30.168640792476758,71.4284837712611,Female,Punjab,0,4,0,1944
 270 - Government Girls Primary School- Ghareebabad,30.168666238680043,71.42845902952072,Female,Punjab,0,3,0,1632
 271 - Government Girls Primary School- Ghareebabad,30.168666238680043,71.4284890295207,Female,Punjab,0,3,0,1450
 218 - Government Al-Jilan MC Boys Primary School- Suraj Kund Road,30.168895544600375,71.46574010692069,Female,Punjab,0,2,0,1225
 252 - Government Model Primary School Ghareeabad (Jungle Khan Muhammad Wala),30.168898225937568,71.42841764869625,Male,Punjab,2,0,1142,0
