PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 286 - Government High School Janjhi,25.23176423483935,70.24891443475092,Combined,Sindh,2,2,397,325
 39 - GPS Dahli,25.24465308092255,70.5513557961282,Combined,Sindh,2,2,433,310
 75 - GPS Qamanhar Palli (Female),25.2553,70.55849,Female,Sindh,0,2,0,751
 76 - GPS Qamanhar Palli (Male) Improvised,25.25535,70.55852,Male,Sindh,3,0,1019,0
 97 - GPS Seenhraj Paro Chapardin Shah,25.26928,70.42191,Combined,Sindh,3,2,752,589
 71 - BHU Khario Fazal (Male),25.2982,70.63524,Male,Sindh,4,0,1022,0
 77 - GPS Jetrar (Female),25.30139,70.68231,Female,Sindh,0,3,0,662
 54 - GPS Jan Muhammad Paro (Female),25.303279692833833,70.7111268020197,Female,Sindh,0,2,0,518
 78 - GPS Abdul  Karim Nohri Jetrar (Male),25.31467,70.68008,Male,Sindh,3,0,905,0
 30 - GPS Pabe Jo Par,25.32482,70.37994,Combined,Sindh,2,2,516,380
 62 - Govt: Dispencary Chapar Khosa (Female),25.3264,70.53685,Female,Sindh,0,3,0,703
 61 - GPS Chapar Khosa Male,25.32641,70.53686,Male,Sindh,3,0,841,0
 43 - GPS Gadhro Main Male,25.32770292934807,70.53807004755548,Male,Sindh,3,0,801,0
 28 - GPS A. Bachayo Samejo Rohar Charan (Female),25.35301,70.33533,Female,Sindh,0,3,0,739
 59 - GPS Khensar,25.36828,70.47821,Combined,Sindh,2,1,387,294
 58 - GPS Peerani Bajeer Khensar,25.38532,70.46573,Combined,Sindh,3,2,665,505
 63 - GPS Noorani ( Male\Female),25.40494,70.4498,Combined,Sindh,2,1,408,336
 25 - GPS Bhagal Rahimoon (Female),25.42212,70.38052,Female,Sindh,0,3,0,601
 45 - GPS Moosi-ji- Dhani,25.45019179722777,70.61780816361919,Combined,Sindh,2,2,540,393
 246 - Government High School Wawridora (Male),25.478828797857588,70.46948150885586,Male,Sindh,4,0,852,0
 247 - Government High School Wawridora (Female),25.478828797857588,70.4695115088559,Female,Sindh,0,4,0,699
 17 - GPS Bhojhro Faqeer Paro Female,25.49557,70.38423,Female,Sindh,0,3,0,846
 16 - GPS Bhojhro Main Male,25.49713,70.38905,Male,Sindh,4,0,1068,0
 93 - GPS Jessi Jo Tar,25.50649,70.62281,Combined,Sindh,2,1,467,326
 256 - Government Primary School Dharendharo,25.520865614616245,70.29735742064047,Combined,Sindh,2,2,612,448
 265 - Government Primary School Umer Uner,25.553757385156704,70.61726374008454,Combined,Sindh,2,2,493,451
 82 - GHS Khemi jo Par Main,25.56303,70.37405,Male,Sindh,4,0,1152,0
 83 - GHS Khemi Jo Par(Female),25.56303,70.37408,Female,Sindh,0,3,0,808
 51 - GMS Kalario,25.56593,70.47766,Combined,Sindh,2,2,628,509
 106 - GPS Sokhero Male,25.584083124162596,70.26606519445076,Male,Sindh,3,0,918,0
 13 - GPS Lakiryoun (Male),25.58582,70.30158,Male,Sindh,4,0,1008,0
 108 - GPS Kagia Main (Male),25.585896237354124,70.30152021464403,Male,Sindh,4,0,1147,0
 249 - Government Primary School Mitha Tar (Female),25.58735114373057,70.38408190249581,Female,Sindh,0,2,0,696
 14 - GPS Lakhniyon Rahimoon Female,25.58899,70.30494,Female,Sindh,0,3,0,814
 10 - GPS Hamthani,25.58991,70.34344,Combined,Sindh,2,2,494,428
 272 - Government Primary School Tardoss Male,25.600331230067237,70.59827153219238,Male,Sindh,3,0,790,0
 109 - GGPS Jugto Charan Kagia ( Female),25.602225975852694,70.4204341400515,Female,Sindh,0,4,0,1004
 8 - GPS Jhojari Jo Par,25.60224,70.42049,Combined,Sindh,1,1,298,239
 36 - GPS Jogi Vero,25.60878,70.5387,Combined,Sindh,2,2,455,363
 35 - GMS Eidani,25.62957,70.50522,Combined,Sindh,3,2,718,536
 86 - Govt: Dispensary Jali Jo Tar Male,25.646517894303365,70.31868509938441,Male,Sindh,3,0,731,0
 31 - GPS Gogasar Latif,25.66515,70.50437,Combined,Sindh,2,2,491,409
 87 - GPS Jali Jo Tar Rano Paro Female,25.67827315397112,70.3151805767151,Female,Sindh,0,2,0,541
 88 - Govt Dispencary Milkam,25.699519024906664,70.23193216753361,Combined,Sindh,2,1,370,277
