PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 203 - LAHORI REGULATOR LARKANA MALE,27.56193,68.20655,Male,Sindh,3,0,951,0
 204 - LAHORI REGULATOR LARKANA FEMALE,27.56193,68.20658,Female,Sindh,0,3,0,772
 184 - GOVERNMENT PRIMARY SCHOOL SHAHABAD OLD BUS STAND MALE,27.5635,68.21442,Male,Sindh,4,0,1368,0
 186 - GOVERNMENT PRIMARY SCHOOL SHAHABAD OLD BUS STAND,27.5635,68.21445,Combined,Sindh,2,2,599,492
 185 - GOVERNMENT PRIMARY SCHOOL SHAHABAD OLD BUS STAND FEMALE,27.5635,68.21448,Female,Sindh,0,4,0,1176
 216 - HEALTH DISPENSARY OLD BUS STAND LARKANA,27.56362,68.21308,Combined,Sindh,2,2,703,651
 283 - GOVERNMENT BOYS PRIMARY SCHOOL GAJANPUR,27.56384,68.22138,Combined,Sindh,2,2,661,642
 264 - GOVERNMENT PRIMARY SCHOOL KOSAR MILL LARKANA MALE,27.56412,68.21895,Male,Sindh,3,0,1008,0
 265 - GOVERNMENT PRIMARY SCHOOL KOSAR MILL LARKANA FEMALE,27.56412,68.21898,Female,Sindh,0,3,0,817
 266 - GOVERNMENT GAJANPUR GIRLS PRIMARY SCHOOL LARKANA MALE,27.56412,68.21901,Male,Sindh,4,0,1143,0
 267 - GOVERNMENT GAJANPUR GIRLS PRIMARY SCHOOL LARKANA FEMALE,27.56412,68.21904,Female,Sindh,0,3,0,914
 281 - GOVERNMENT BOYS HIGH SCHOOL GAJANPUR LARKANA MALE,27.5642,68.22158,Male,Sindh,3,0,795,0
 282 - GOVERNMENT BOYS HIGH SCHOOL GAJANPUR LARKANA FEMALE,27.5642,68.22161,Female,Sindh,0,2,0,632
 290 - GOVERNMENT GIRLS HIGH SCHOOL GAJANPUR MALE,27.5642,68.22164,Male,Sindh,3,0,926,0
 291 - GOVERNMENT GIRLS HIGH SCHOOL GAJANPUR FEMALE,27.5642,68.22167,Female,Sindh,0,2,0,693
 292 - DEPUTY MANAGER SEPCO OFFICE MADINA COLONY MALE,27.5642,68.2217,Male,Sindh,3,0,1050,0
 293 - DEPUTY MANAGER SEPCO OFFICE MADINA COLONY FEMALE,27.5642,68.22173,Female,Sindh,0,3,0,897
 268 - GOVERNMENT PRIMARY SCHOOL CHANNA MOHALLA,27.56427,68.2281,Combined,Sindh,2,2,606,524
 269 - GOVERNMENT PRIMARY SCHOOL CHANNA MOHALLA MALE,27.56427,68.22813,Male,Sindh,3,0,852,0
 270 - GOVERNMENT GIRLS PRIMARY SCHOOL CHANNA MOHALLA FEMALE,27.56439,68.22818,Female,Sindh,0,2,0,684
 277 - GOVERNMENT PRIMARY SCHOOL HYDERI LARKANA,27.56534,68.21729,Combined,Sindh,2,2,604,463
 278 - GOVERNMENT PRIMARY SCHOOL HYDERI LARKANA,27.56534,68.21732,Combined,Sindh,2,2,616,564
 279 - CHANDKA PUBLIC SCHOOL HYDERI MUHALLA LARKANA,27.56534,68.21735,Combined,Sindh,2,2,659,604
 280 - GOVERNMENT PRIMARY SCHOOL HYDERI LARKANA,27.56534,68.21738,Combined,Sindh,2,2,518,468
 205 - GOVERNMENT PRIMARY SCHOOL ABBAS COLONY MALE,27.567,68.21025,Male,Sindh,4,0,1160,0
 206 - GOVERNMENT PRIMARY SCHOOL ABBAS COLONY FEMALE,27.567,68.21028,Female,Sindh,0,3,0,1000
 212 - AGRICULTURE WORKSHOP LARKANA,27.56706,68.20109,Combined,Sindh,2,2,551,519
 213 - AGRICULTURE WORKSHOP LARKANA,27.56706,68.20112,Combined,Sindh,2,2,680,510
 202 - GOVERNMENT PRIMARY SCHOOL MUNWARABAD,27.56732,68.20178,Combined,Sindh,2,2,711,575
 262 - SOCIAL WELFARE  OFFICE HUSEINI MOHALLA,27.56792,68.21783,Combined,Sindh,2,2,580,486
 263 - SOCIAL WELFARE  OFFICE HUSEINI MOHALLA,27.56792,68.21786,Combined,Sindh,2,2,541,459
 177 - GOVERNMENT HIGH SCHOOL SHAIKH ZAID COLONY,27.56841,68.20655,Combined,Sindh,2,1,555,409
 178 - GOVERNMENT HIGH SCHOOL SHAIKH ZIAD COLONYMALE,27.56841,68.20658,Male,Sindh,3,0,1035,0
 180 - GOVERNMENT HIGH SCHOOL SHAIKH ZAID COLONY MALE,27.56841,68.20661,Male,Sindh,3,0,805,0
 179 - GOVERNMENT HIGH SCHOOL SHAIKH ZIAD COLONYFEMALE,27.56841,68.20664,Female,Sindh,0,3,0,808
 181 - GOVERNMENT HIGH SCHOOL SHAIKH ZAID COLONY FEMALE,27.56841,68.20667,Female,Sindh,0,2,0,704
 182 - GOVERNMENT HIGH SCHOOL SHAIKH ZAID COLONY MALE,27.5685,68.20663,Male,Sindh,3,0,1003,0
 183 - GOVERNMENT HIGH SCHOOL SHAIKH ZAID COLONY FEMALE,27.5685,68.20666,Female,Sindh,0,3,0,873
 198 - GOVERNMENT PRIMARY SCHOOL VALEED LARKANA MALE,27.56955,68.20197,Male,Sindh,4,0,1202,0
 199 - GOVERNMENT PRIMARY SCHOOL VALEED LARKANA FEMALE,27.56955,68.202,Female,Sindh,0,4,0,1084
 210 - GOVERNMENT PRIMARY SCHOOL JAIL COLONY,27.57008,68.21069,Combined,Sindh,2,2,717,589
 200 - GOVERNMENT GIRLS PRIMARY SCHOOL VALEED MALE,27.57063,68.19772,Male,Sindh,3,0,903,0
 201 - GOVERNMENT GIRLS PRIMARY SCHOOL VALEED FEMALE,27.57063,68.19775,Female,Sindh,0,2,0,757
 176 - GOVERNMENT PRIMARY SCHOOL  WAPDA COLONY I FEMALE,27.57094,68.21419,Female,Sindh,0,4,0,1433
 174 - GOVERNMENT PRIMARY SCHOOL  WAPDA COLONY I,27.57094,68.21422,Combined,Sindh,2,2,623,551
 175 - GOVERNMENT PRIMARY SCHOOL  WAPDA COLONY I MALE,27.57094,68.21425,Male,Sindh,4,0,1725,0
 214 - DISTRICT OFFICER TECHNICAL OFFICE LARKANA MALE,27.57123,68.20724,Male,Sindh,4,0,1160,0
