PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 242 - Govt. Boys High School Chak No. 109/1-L,28.37394244560639,70.51415063177748,Combined,Punjab,2,2,955,634
 243 - Govt. Boys Elementary School Chak No. 116/1-L (P)*,28.377163289036968,70.5455616439091,Combined,Punjab,2,2,1008,707
 240 - Govt. Boys Primary School Chak No. 107/1-L (P)*,28.389733485971902,70.54120829468478,Combined,Punjab,1,1,650,412
 235 - Govt. Boys Elementary School Chak No. 119/1-L,28.399177841862027,70.58681758857942,Combined,Punjab,1,1,590,443
 233 - Govt. Boys Elementary School Chak No. 121/1-L (P)*,28.412928107544055,70.6015106105261,Combined,Punjab,1,1,651,481
 236 - Govt. Boys Primary School Chak No. 124/1-L (P)*,28.428663645508113,70.62722973152955,Combined,Punjab,2,1,764,512
 232 - Govt. Boys Primary School Chak No. 104/1-L (P)*,28.429194265388222,70.59614382921289,Combined,Punjab,2,1,670,460
 183 - Govt. Girls Secondary School Chak No. 45/P (Male)  (P)*,28.43532845081113,70.53869461471885,Male,Punjab,2,0,1291,0
 184 - Govt. Girls Secondary School Chak No. 45/P (Female)  (P)*,28.435332964895455,70.53867756130484,Female,Punjab,0,2,0,1028
 237 - Govt. Girls Primary School Chak No. 125/1-L (P)*,28.436418602191623,70.64736313443906,Combined,Punjab,2,1,917,602
 231 - Govt. Boys High School Chak No. 103/1-L,28.445494581506278,70.59926243388226,Combined,Punjab,2,2,1182,861
 185 - Govt. Boys Primary School Chak No. 44/P (P)*,28.447919125517615,70.52832041383556,Combined,Punjab,1,1,563,426
 145 - Govt. Boys Primary School Chak No. 43/P (P)*,28.450977708531717,70.55484656626787,Combined,Punjab,2,1,795,580
 230 - Govt. Boys Primary School Chak No. 98/1-L (P)*,28.456632412948895,70.62170160530133,Combined,Punjab,1,1,535,395
 187 - Govt. Boys Primary School Chak No. 33/P (Male),28.456637029550695,70.59918382602044,Male,Punjab,3,0,1351,0
