SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,Govt. Girls E/S Pathan wali.,PATHAN WALI.,66031706,-,779,631,1410,2,2,4
,,CHAK SADHA.,66031703,-,64,46,110,,,
2,GBH/S BHAGOWAL (MALE),NAWADEY,66030502,-,60,,60,3,,3
,,BHAGOWAL,66030504,-,459,,459,,,
,,BHAGOWAL,66030505,-,419,,419,,,
,,BHAGOWAL,66030506,-,473,,473,,,
3,GBH/S BHAGOWAL (FEMALE),NAWADEY,66030502,-,,62,62,,3,3
,,BHAGOWAL,66030504,-,,493,493,,,
,,BHAGOWAL,66030505,-,,356,356,,,
,,BHAGOWAL,66030506,-,,435,435,,,
4,GBP/S GHAGA,MAKABIR.,66030501,-,199,132,331,2,1,3
,,GAHOGA.,66030503,-,455,411,866,,,
5,GGE/S BHAROKE (MALE),BHROKE.,66030601,-,543,,543,2,,2
,,CHANDAR.,66030603,-,264,,264,,,
,,MAHAL,66030605,-,136,,136,,,
6,GGE/S BHAROKE (FEMALE),BHROKE.,66030601,-,,432,432,,2,2
,,CHANDAR.,66030603,-,,214,214,,,
,,MAHAL,66030605,-,,108,108,,,
7,GGP/S SADARWALI,JAJJEY RAM,66030602,-,271,235,506,2,1,3
,,SADHARWALI.,66030604,-,415,367,782,,,
8,GGP/S BATTE,TATTA.,66030701,-,474,305,779,1,1,2
,,CHAK,66030702,-,122,98,220,,,
9,GGP/S WADIANWLA,WADIAN WALA,66030703,-,486,353,839,1,1,2
,,DAHONDA.,66030704,-,115,95,210,,,
10,GBP/S GUNNA KHURD MALE,TUND GARTH.,66031201,-,0,,0,2,,2
,,GUNNA KHURD.,66031202,-,565,,565,,,
,,GALBALA.,66031203,-,230,,230,,,
,,ATHWAL.,66031204,-,21,,21,,,
,,BAKHAR PUR.,66031205,-,83,,83,,,
11,GBP/S GUNNA KHURD (FEMALE),TUND GARH.,66031201,-,,0,0,,2,2
,,GUNNA KHURD.,66031202,-,,388,388,,,
,,GALBALA.,66031203,-,,202,202,,,
,,ATHWAL,66031204,-,,17,17,,,
,,BAKHAR PUR.,66031205,-,,76,76,,,
12,GGH/S GUNNA KALAN,KOT RAJKOT.,66031101,-,258,176,434,1,1,2
,,KOTLI RAJKOR,66031104,-,0,0,0,,,
,,GUNNA KALAN.,66031106,-,290,203,493,,,
13,GGH/S GUNNA KALAN (MALE),JANDEKE,66031102,-,77,,77,2,,2
,,MAHAL GUCHE.,66031103,-,298,,298,,,
,,GUNNA KALAN,66031105,-,707,,707,,,
14,GGH/S GUNNA KALAN (FEMALE),JANDEKE,66031102,-,,51,51,,2,2
,,MAHAL GUCHE.,66031103,-,,242,242,,,
,,GUNNA KALAN.,66031105,-,,468,468,,,
15,GGP/S GURDANPUR,GURDAN PUR.,66030201,-,251,203,454,2,1,3
,,SAHU CHAK.,66030202,-,235,193,428,,,
,,BADIPUR.,66030206,-,154,129,283,,,
16,GOVT. GIRLS P/S NANOWALI. (MALE),TONG.,66030203,-,264,,264,2,,2
,,MAHAL,66030204,-,122,,122,,,
,,CHHAAL.,66030209,-,200,,200,,,
,,NANOWALI.,66030210,-,294,,294,,,
17,GOVT. GIRLS P/S NANOWALI. (FEMALE),TONG.,66030203,-,,209,209,,2,2
,,MAHAL,66030204,-,,91,91,,,
,,CHHAAL.,66030209,-,,163,163,,,
,,NANOWALI.,66030210,-,,222,222,,,
18,GOVT. GIRLS P/S KOHAR.,KOHAR.,66030205,-,444,345,789,1,1,2
19,GBP/S GHURRI,RAJO.,66030207,-,346,252,598,2,1,3
,,GURHI.,66030208,-,400,316,716,,,
20,GOVT. GIRLS P/O DHUDIAN ,DHUDIAN WALI.,66031802,-,550,391,941,1,,1
21,GBP/S SATTO WALI.,SATTO WALI.,66031801,-,395,285,680,2,1,3
,,DHILLAM,66031808,-,349,279,628,,,
22,GBPS MANDIANWALA,MANDIAN WALA,66031805,-,460,384,844,1,1,2
23,GBPS VERIO,VARYO,66031803,-,317,229,546,2,1,3
,,MAHAL,66031804,-,195,142,337,,,
,,CHICHERRIALI.,66031807,-,323,249,572,,,
24,GBPS SAHOWALI (MALE),WALANA.,66031806,-,431,,431,3,,3
,,SAHU WALI.,66031809,-,778,,778,,,
25,GBES SAHOWALI (FEMALE),WALANA.,66031806,-,,311,311,,2,2
,,SAHU WALI.,66031809,-,,596,596,,,
26,GBHS* RASULPUR.,RASULPUR,66030901,-,489,420,909,2,1,3
,,KHOKHAR,66030903,-,69,67,136,,,
,,KHOKHAR,66030904,-,89,69,158,,,
27,GOVT BOYS P/S BEHLOLA.,DHESIAN.,66030906,-,112,90,202,1,1,2
,,BEHLOLA.,66030909,-,503,357,860,,,
28,GBPS* AKAAL GARH MOHAL..,THAKAR SAPAL,66030911,-,158,126,284,2,1,3
,,NANDIPUR,66030912,-,247,202,449,,,
,,AKAAL GARH,66030913,-,401,313,714,,,
29,GBPS* RAJA HARPAL.,RAJA HARPAL,66030905,-,441,402,843,2,2,4
,,KHARANA,66030908,-,271,253,524,,,
,,MAKAY SHARF,66030910,-,94,85,179,,,
30,GGPS* DARGANWALI.,DARGANWALI,66030402,-,290,225,515,1,1,2
,,LOLOKAY,66030902,-,235,216,451,,,
,,RAMZAN,66030907,-,49,39,88,,,
31,GGPS* KALA HARANWAN.,KALA,66030407,-,779,618,1397,2,1,3
32,GGPS* DHARKALIAN. (MALE),RANGATPUR,66030401,-,163,,163,2,,2
,,DHARKALIAN,66030403,-,427,,427,,,
,,MOHAL KOTLI,66030404,-,122,,122,,,
,,JASPAL,66030405,-,190,,190,,,
,,MAHAL MAGRA,66030406,-,180,,180,,,
33,GGPS* DHARKALIAN. (FEMALE),RANGATPUR,66030401,-,,153,153,,2,2
,,DHARKALIAN,66030403,-,,370,370,,,
,,MOHAL KOTLI,66030404,-,,107,107,,,
,,JASPAL,66030405,-,,152,152,,,
,,MAHAL MAGRA,66030406,-,,144,144,,,
34,GBPS* WAGRAN (MALE),KARLOOP,66030802,-,307,,307,2,,2
,,WAGRAN,66030808,-,360,,360,,,
,,SADRAY,66030809,-,218,,218,,,
,,GHARI BOORA,66030811,-,133,,133,,,
,,HAIDARPUR,66030812,-,0,0,0,,,
35,GGPS* WAGRAN (FEMALE),KARLOOP,66030802,-,,258,258,,2,2
,,WAGRAN,66030808,-,,304,304,,,
,,SADRAY,66030809,-,,156,156,,,
,,GHARI BOORA,66030811,-,,84,84,,,
,,HAIDARPUR,66030812,-,,0,0,,,
36,GGES* JOIAN.,CHANDAR,66030801,-,82,70,152,2,1,3
,,JOIAN,66030807,-,251,285,536,,,
,,UMARANWALI,66030810,-,233,211,444,,,
37,GGPS* KHOKHAR.,KHOKHAR,66030803,-,208,187,395,1,1,2
