SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,Govt. Boys Middle School*Ratalla.(Male),Ratala,40300600,-,473,,473,2,,2
,,Palthiam,40300600,-,367,,367,,,
,,Gopal Pur,40300600,-,24,,24,,,
2,Govt. Girls Middle School*Rattala.(Female),Ratala,40300600,-,,539,539,,2,2
,,Paltiam,40300600,-,,313,313,,,
,,Gopal Pur,40300600,-,,24,24,,,
3, Govt. Boys Primary School Miani Barqi.( Comb),Maini Borgi,40300500,-,587,554,1141,1,1,2
,,Haji Borgi,40300500,-,107,89,196,,,
4,Govt. Boys High School*Qazian.(Male),Qazi Chota,40140100,-,907,,907,2,,2
,,Qazi Jhek,40140100,-,98,,98,,,
,,Qader Bukhsh,40140100,-,180,,180,,,
5,Govt. Girls High School*Qazian.( Female),Qazi Chota,40140100,-,,876,876,,2,2
,,Qazi Jhek,40140100,-,,105,105,,,
,,Qader Bukhsh,40140100,-,,174,174,,,
6, Govt. Boys Primary School*Borgi Karam Chand.(Comb),Borghi Karim Chand,40300600,-,625,604,1229,1,1,2
7,Govt. Boys Middle School*Miani Dheri.(Comb),Maini Dheri,40300500,-,421,344,765,1,1,2
,,Jagga Paika,40140100,-,224,216,440,,,
8,Govt. Boys Primary School*Dhok ,Rokyia,40140100,-,667,646,1313,1,1,2
9,Govt. Girls Middle Dang Dev Isran.(Female),Dang Dev Isran.,40300400,-,,411,411,,2,2
,,Dang Dev Isran.,40300400,-,,535,535,,,
10,Govt. Boys Middle School* Dang Dev Isran.(Male),Dang Dev Isran,40300400,-,426,,426,2,,2
,,Dang Dev Isran,40300400,-,599,,599,,,
11,Govt. Girls Primary School*Dhang ,Dang Dev Gujar ,40300400,-,372,367,739,1,1,2
12,Govt. Girls Primary School*Punjgran.(Comb),Punjgran,40300500,-,333,305,638,1,1,2
,,Dhok Sultan Alam,40300400,-,37,44,81,,,
13,Govt. Boys High School*Jand ,Jand Najar,40300200,-,1004,,1004,2,,2
14,Govt. Girls High School*Jand ,Jand Najar,40300200,-,,1126,1126,,2,2
15,Govt. Boys Primary School*Jand ,Jand Gujar,40300200,-,622,587,1209,1,1,2
16,Govt. Boys Primary School*Kuri Sarfraz.(Comb),Kuri Hazro,40300200,-,129,106,235,2,2,4
,,Kuri Jujwal,40300200,-,96,81,177,,,
,,Kuri Karam Bukhsh,40300200,-,76,84,160,,,
,,Malala,40300200,-,180,194,374,,,
,,Kuri Sarfraz,40300200,-,110,114,224,,,
,,Kuri Haider,40300200,-,163,156,319,,,
17,Govt. Boys High School*Badana.,Badana,40300100,-,824,,824,2,,2
18,Govt. Girls Middle School*Badana.,Badana,40300100,-,,888,888,,2,2
19,Govt. Girls Primary School*Bhattian.(Comb),Bhattian,40300100,-,480,458,938,1,1,2
,,Thola,40300100,-,86,80,166,,,
20,Govt. Girls High School*Bagana.(Comb),Gojra,40300100,-,192,163,355,1,1,2
,,Matwa Gujar,40300100,-,172,178,350,,,
,,Bagana,40300100,-,264,245,509,,,
,,Arazi Dudi,40300200,-,23,33,56,,,
,,Arazi Bohra,40300200,-,23,21,44,,,
21,Govt. Girls High School*Bagana.(Comb),Gojra,40300100,-,192,163,355,1,1,2
,,Matwa Gujar,40300100,-,172,178,350,,,
,,Bagana,40300100,-,264,245,509,,,
,,Arazi Dudi,40300200,-,23,33,56,,,
,,Arazi Bohra,40300200,-,23,21,44,,,
22,Govt. Boys Primary School*Bag Pur.(Comb),Paca Khan Pur,40300100,-,298,282,580,1,1,2
,,Arif Kanial,40300100,-,134,121,255,,,
,,Bag Pur,40300100,-,280,239,519,,,
23,Govt. Primary School*Dhok ,Jand Najar,40300200,-,751,743,1494,1,1,2
