SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GHS PABBI IST P.S,PABBI,018030101,-,463,0,463,3,,3
,,PABBI,018030102,-,507,,507,,,
,,PABBI,018030103,-,600,0,600,,,
2,GHS PABBI 2ND P.S,PABBI,018030104,-,397,,397,3,,3
,,PABBI,018030105,-,1068,,1068,,,
3,GHS PABBI 3RD P.S,PABBI,018030106,-,851,582,1433,2,1,3
4,GPS NO. 1 PABBI 1ST P.S,PABBI,018030101,-,,264,264,,4,4
,,PABBI,018030102,-,,307,307,,,
,,PABBI,018030103,-,,462,462,,,
,,PABBI,018030104,-,,227,227,,,
,,PABBI,018030105,-,,702,702,,,
4,GPS NO. 1 PABBI,PABBI,018030203,-,488,0,488,4,,4
5,GGPS NO 1 PABBI,PABBI,018030203,-,488,,488,3,,3
,,PABBI,018030101,-,540,0,540,,,
,,PABBI,018030202,-,432,,432,,,
6,GPS KHANSHER GHARI,PABBI,018030204,-,816,,816,3,,3
,,PABBI,018060901,-,446,0,446,,,
7,GGHS PABBI 2ND P.S,GGHS PABBI IST P.S,018030206,-,0,955,955,,3,3
,,GHS PABBI 2ND P.S,018030202,-,,737,737,,,
,,GHS PABBI 2ND P.S,0180303203,-,,263,263,,,
,,GHS PABBI 2ND P.S,018030901,-,,170,170,,,
8,GGHS 1ST P.S,GGHS PABBI IST P.S,018030201,-,0,408,408,2,1,3
9,GGHS PABBI 3RD P.S,GGHS PABBI 3RD P.S,018030204,-,0,660,660,,2,2
,,GGHS PABBI 3RD P.S,018030205,-,0,409,409,,,
10,GPS NO. 1 PABBI 2ND POLICE ,PABBI,018030301,-,971,246,1217,2,1,3
11,GPS NO. 1 KHUDREZIggps no. 2 khudrezi,-,,-,,,,3,,3
,,pabbi,018030302,-,,400,400,,2,2
,,PABBI,018030303,-,,241,241,,,
,,PABBI,018030304,-,,329,329,,,
13,F. G. SCHOOL CHEARAT CANTT,CHERAT CANTT,021010101,-,21,26,47,1,1,2
,,CHERAT CANTT,021010102,-,120,78,198,,,
14,GPS ALI SHAH,ALI SHAH,018060301,-,469,234,703,2,1,3
,,MUFTI,01860304,-,555,488,1043,,,
15,GHS TARKHA 1ST P.S,TARKHA,018060302,-,809,467,1276,2,1,3
16,GHS TARKHA 2ND P.S,TARKHA,018060303,-,833,591,1424,2,1,3
17,GHSS AKBAR PURA 1ST P.S,SHINDI PAYAH,018060305,-,641,,641,4,,4
,,SHINDI PAYAH,018060307,-,261,,261,,,
,,SHINDI PAYAN,018060309,-,448,,448,,,
,,SHINDI PAYAN,018060311,-,273,,273,,,
18,GHSS AKBAR PURA 2ND P.S,SHINDI PAYAN,018060306,-,565,,565,3,,3
,,SHINDI PAYAN,018060308,-,834,,834,,,
19,GGHS AKBAR PURA 3RD P.S,SHINDI PAYAN,018060312,-,964,,964,3,,3
,,SHINDI PAYAN,018060310,-,312,,312,,,
20,GGHS AKBAR PURA 1ST P.S,SHINDI PAYAN,018060305,-,,369,369,,,0
,,SHINDI PAYAN,018060307,-,,215,215,,,
,,SHINDI PAYAN,018060308,-,,490,490,,,
,,SHINDI PAYAN,018060312,-,0,587,587,,,
