SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,TAHIR PUBLIC HIGH SCHOOL PUNEER ROAD MUHAMMAD,FASIL STREET,7310101,1---43 B-1,439,0,439,3,0,3
,PURA LAHORE MALE,MUHAMMAD PURA,70310102,1--- B-2,378,0,378,,,
,,BILAL STREET,70310103,1---793 B-3,793,0,793,,,
2,TAHIR PUBLIC HIGH SCHOOL PUNJ PEER ROAD MUHAMMAD PURA LAHORE FEMALE,FAISAL STREET MOHAMMAD PURA,70310101,1---373 B-1,0,373,373,0,3,3
,,FAISAL STREET MOHAMMAD PURA,70310102,1---3022,0,302,302,,,
,,MOHALLAH PUNJ PEER,70310103,1---742 B-3,0,742,742,,,
3,TAHIR PUBLIC HIGH SCHOOL PUNJ PEER ROAD MOHAMMAD PURA LAHORE MALE,MALIK PARK PUNJ PEER,70310104,1---282 B-1,282,0,282,3,0,3
,,MUSLIM ABAD RAILWAY PATHAK,70310105,1---589 B-2,589,0,589,,,
,,MALIK PARK PUNJ PEER,70310107,1--- B-3,451,0,451,,,
4,TAHIR PUBLIC HIGH SCHOOL PUNJ PEER ROAD MOHAMMAD PURA LAHORE FEMALE,MALIK PARK PUNJ PEER,70310104,1---260 B-1,0,260,260,0,3,3
,,MUSLIM ABAD RAILWAY PATHAK,70310105,1---477 B-2,0,477,477,,,
,,MALIK PARK PUNJ PEER,70310107,1---370 B-3,0,370,370,,,
5,GOVT. NADEEM MIDDLE SCHOOL MUSLIM COMBINED,MAIN BAZAR MUSLIM ABAD,70310106,1---596 M B-1,596,546,1142,1,1,2
6,MAIN AZIZ PUBLOC HIGH SCHOOL MUSLIM ABAD LAHORE MALE,MUSLIM ABAD FATEH GARH,70310106,1---527 B-1,527,0,527,2,0,2
,,NOORI DURBAR MUSLIM ABAD,70310203,1---872 B-2,872,0,872,,,
7,MAIN AZIZ PUBLIC HIGH SCHOOL MUSLIM ABAD LAHORE FEMALE,MUSLIM ABAD FATEH GARH,70310201,1---4202,0,420,420,0,2,2
,,NOORI DURBAR MUSLIM ABAD,70310203,1---640 B-2,0,640,640,,,
8,MAIN AZIZ PUBLIC HIGH SCHOOL MUSLIM ABAD LAHORE MALE,ITTEFAQ PARK MUSLIM ABAD,70310202,1---5001,500,0,500,2,0,2
,,ITTEFAQ PARK MUSLIM ABAD,70310202,501-922 B-2,422,0,422,,,
9,MIAN AZIZ PUBLIC HIGH SCHOOL MUSLIM ABAD LAHORE FEMALE,ITTEHFAQ PARK MUSLIM ABAD,70310202  1---300 B-1,-,0,300,300,0,2,2
,,-,70310202,301-695 B-2,0,395,395,,,
10,MADINA PUBLIC HIGH SCHOOL MADINA TOWN HARBANSEPURA LHR MALE,MADINA COLONY MUSLIM ABAD,70310204,1---700 B-1,700,0,700,2,0,2
,,-,70310204,1---701-143 B-2,793,0,793,,,
11,MADINA PUBLIC HIGH SCHOOL MADINA PUBLIC HIGH SCHOOL FEMALE,MADINA COLONY MUSLIM ABAD,70310204,"1-575* B-1",0,575,575,0,2,2
,,-,0,576-1261 B-2,0,686,686,,,
12,PAK GARAMMER HIGH SCHOOL NEW CANAL PARK LAHORE COMBINED,HANIF PARK HERBENCE ROAD,70310205,1-796 M B-1,796,0,796,2,2,4
,,-,0,1-525F B-2,0,525,525,,,
