SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT PRIMARY SCHOOL MOHALLA EID GAH J/WALA (MALE),MADRISA FAROOQ-A-AZAM UC-39 M.C.1,56290101,-,570,0,570,3,0,3
,,GILLANI MOHALLA EID GAH UC-39 M.C.1,56290102,-,362,0,362,,,
,,GILLANI MOHALLA* UC-39 M.C.1,56290103,-,284,0,284,,,
2,GIRLS PRIMARY SCHOOL NO 5 MOHALLA EID GAH J/WALA (FEMALE),MADRISA FAROOQ-A-AZAM* UC-39 M.C.1,56290101,-,0,458,458,0,2,2
,,GILLANI MOHALLA EID GAH* UC-39 M.C.1,56290102,-,0,303,303,,,
,,GILLANI MOHALLA UC-39 M.C.1,56290103,-,0,244,244,,,
3,WAPDA FESCO FSD ROAD SUB-DIVISION (3RD) J/WALA (MALE),MASJID NAQISHBANDIA* UC-39 M.C.1,56290104,-,531,0,531,2,0,2
,,ABDULLAH PARK* UC-39 M.C.1,56290105,-,517,0,517,,,
4,GIRLS PRIMARY SCHOOL USMANIA PARK FSD ROAD J/WALA (FEMALE),MASJID NAQISHBANDIA* UC-39 M.C.1,56290104,-,0,406,406,0,2,2
,,ABDULLAH PARK* UC-39 M.C.1,56290105,-,0,398,398,,,
5,MUNICIPAL/STADIUM USMANIA PARK J/WALA (MALE),USMANIA PARK* AZIZ MARKET UC-39 ,56290201,-,568,0,568,2,0,2
,,G.G.COLLEGE M.C USMANIA PARK UC-39 M.C.1,56290202,-,531,0,531,,,
6,GOVT GIRLS COLLEGE USMANIA PARK J/WALA (FEMALE),USMANIA PARK AZIZ MARKET UC-39 M.C.1,56290201,-,0,525,525,0,2,2
,,G.G.COLLEGE M.C USMANIA PARK UC-39 M.C.1,56290202,-,0,386,386,,,
7,M.C BOYS PRIMARY SCHOOL NO 5 SHAMS PURA J/WALA (MALE),J/WALA SHAMS PURA UC-39 M.C.1,56290203,-,637,0,637,3,0,3
,,M.C STADIUM UC-39 M.C.1,56290204,-,496,0,496,,,
8,GOVT GIRLS COLLEGE SHAMS PURA J/WALA (FEMALE),J/WALA SHAMS PURA UC-39 M.C.1,56290203,-,0,585,585,0,2,2
,,M.C STADIUM UC-39 M.C.1,56290204,-,0,445,445,,,
