SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GMS KARAK (C),LEWAL ALGADI,024010101,-,373,338,711,2,1,3
,,KARAK SAR,024010102,-,533,426,959,,,
2,GMS OFFICCIAL COLONY (C),OFFICIAL COLONY,024010103,-,910,685,1595,2,1,3
3,GGMS ALGADI SHARQI (C),TANGONI,024010104,-,597,407,1004,2,1,3
,,MOHALLAH DARASHI KHAN,024010202,-,411,398,809,,,
4,AGRICULTURE OFFICE TAPPI KARAK (C),MOHALLAH MAVEEZ KOROONA,024010201,-,229,225,454,2,2,4
,,MOHALLAH LANDI KOROONA,024010203,-,175,217,392,,,
,,MOHALLAH ABBAS KOROONA,024010204,-,646,550,1196,,,
5,GPS JAMA KOROONA (C),JAMA KOROONA,024010205,-,807,678,1485,2,1,3
6,GPGC KARAK (C),TAPPI KARAK,024031103,-,460,376,836,2,1,3
,,TOR DHAND,024031104,-,442,355,797,,,
7,REVENU ACADMY BARI KHAWAR,MARKAZ KOROONA,024010301,-,679,,679,2,,2
,,JANAN KOROONA,024010302,-,539,,539,,,
8,GPS BARI KHAWAR (F),MARKAZ KOROONA,024010301,-,,613,613,,2,2
,,JANAN KOROONA,024010302,-,,483,483,,,
9,GPS KARAK SHARQI (C),MOHALLAH ,024010303,-,225,216,441,2,2,4
,,MOHALLAH FAQIR KHEL,024010304,-,435,378,813,,,
,,MOHALLAH QAZIAN \QURESHAN,024010305,-,326,341,667,,,
10,GMS KARAK (M),MOHALLAH MOLVI NAWAB,024010306,-,449,,449,2,,2
,,MADRASA DAR UL ULLOM,024010401,-,264,,264,,,
,,MOHALLAH KHATTAK HOUSE,024010402,-,288,,288,,,
11,GGHS KARAK (F),MOHALLAH MOLVI NAWAB,024010306,-,,386,386,,2,2
,,MADRASSA DAR UL ULOOM,024010401,-,,229,229,,,
,,MOHALLAH KHATTAK HOUSE,024010402,-,,215,215,,,
12,GPS SHARBAT KHAN KOROONA (C),MOHALLAH KHADI KHEL,024010403,-,546,495,1041,2,1,3
,,ANDI KARAK,024031001,-,281,232,513,,,
13,GGSMHS KARAK (C),TNA ROAD,024010404,-,327,313,640,1,1,2
,,MOHALLAH ZAWAR KHAN,024010405,-,442,389,831,,,
14,GHS (M) REHMAT ABAD (C),REHMAT ABAD NO 1,024031101,-,856,986,1842,2,1,3
15,GGHS REHMAT ABAD (C),REHMAT ABAD NO02,024031102,-,829,1001,1830,2,2,4
16,GPS GARORI CHAMBI (C),GARORI CHAMBI,024031002,-,497,439,936,1,1,2
17,GPS DHAND IDAL KHEL (C),SARTOI,024030101,-,0,0,0,1,1,2
,,NUSHPA,024030102,-,130,121,251,,,
,,DHAND IDAL KHEL,024030104,-,569,418,987,,,
18,GPS NARI IDAL KHEL (C),NARI IDAL KHEL,024030103,-,437,394,831,1,1,2
19,GMS SHENKAI BANDA (C),SHAWA HINDU KASH,024030201,-,88,101,189,1,1,2
,,SHENKAI BANDA,024030204,-,482,539,1021,,,
20,GHS DELI MELA (C),DELI MELA,024030202,-,788,681,1469,2,1,3
21,GMS MAKH BANDA (C),MAKH BANDA,024030203,-,538,522,1060,1,1,2
22,GPS MATOOR (C),MATOOR,024030205,-,468,449,917,1,1,2
23,GPS SHER KHAN KILLA (C),GHUNDI SHAHBAZ KHAN,024030105,-,318,296,614,1,1,2
,,GARORI CHAR KHEL,024030301,-,378,293,671,,,
24,GPS  KABIR KILLA (C),KABIR KILLA,024030302,-,888,854,1742,2,1,3
25,GHSS SABIR ABAD (C),SABIR ABAD,024030303,-,1277,1105,2382,2,2,4
26,GMS SHAHIDAN JANDRI (C),SHAHIDAN QUALI KHEL,024030402,-,71,61,132,1,1,2
,,SHAHIDAN JANDRI,024030404,-,388,344,732,,,
27,GHS PINDA BANDA,JANDRI,024030403,-,685,609,1294,1,1,2
28,GMS TABBI KHAWAH (C),TABI KHAWAH,024030405,-,771,688,1459,2,2,4
,,KHAWAJA KHEK,024030807,-,243,215,458,,,
29,GHS TARKHA KOI (C),DRAB KILLA,024030801,-,787,702,1489,2,1,3
30,GPS TARKHA KOI (C),TARKHA KOI(C),024030802,-,685,683,1368,1,1,2
31,GPS TARKHA KOI GHARBI (C),TARKHA KOI NO 02,024030803,-,940,873,1813,2,1,3
32,GPS DHODA KHEL (C),DHODA KHEL,024030804,-,942,912,1854,2,2,4
33,GPS JAN ALAM KOROONA (C),KOTI KILLA,024030805,-,236,211,447,1,1,2
,,GHAR JAWAL KHEL,024030806,-,425,389,814,,,
34,GPS SARAT KHEL (C),SARAT KHEL,024030601,-,1161,931,2092,2,2,4
35,GPS TALAB KHEL (C),TALAB KHEL,024030602,-,472,424,896,1,1,2
36,GGPS AHMAD KHEL (BILAL KHEL)(C),AHAMD KHEL,024030605,-,386,313,699,1,1,2
,,MASHKI KHEL,024030401,-,48,53,101,,,
,,GHARI KHEL,024030604,-,157,125,282,,,
37,GPS BILAND KILLA (C),BILAND KILLA,024030603,-,698,615,1313,1,1,2
38,GPS DHAB PAYAN,DHAB,024030701,-,1031,861,1892,2,1,3
39,GHS DHAB SANGINI (C),DHAB DAWAR KHEL,024030702,-,864,688,1552,2,1,3
40,GPS DHAB (C),GHUNDI KILLA,024030703,-,1075,814,1889,2,1,3
41,GGMS ISAK CHOUNTR (C),ISAK CHOUNTRA,024030704,-,819,659,1478,2,1,3
42,GHS KANDU KHEL (C),KANDU KHEL NO 01,024050401,-,716,477,1193,1,1,2
43,GPS MAVEEZ KHAN KOROONA KANDU KHEL (C),KANDU KHEL NO02,024050402,-,565,422,987,1,1,2
44,GPS SAIF ALI (C),MAMONI,024050403,-,136,113,249,1,1,2
,,SAIF ALI,024050404,-,327,279,606,,,
45,GPS FAQIR ABAD (C),FAQIR ABAD,024050405,-,524,517,1041,1,1,2
46,GMS ALI KHEL (C),ALI KHAL,024030501,-,630,603,1233,1,1,2
47,GHS TARKI KHEL (C),TARKI KHEL,024030502,-,1154,1042,2196,2,2,4
48,GSP BADIN KHEL (C),BADIN KHEL,024030503,-,857,646,1503,1,1,2
49,BHU G\M\K\KHEL (C),GHUNDI MIR KHAN KHEL NO 01,024030504,-,1109,935,2044,2,2,4
50,GHS G\M\K\ KHEL,GHUNDI MIR KHAN KHEL ,024030505,-,848,753,1601,2,1,3
51,GMS KAMALI ZARA KHEL (C),KAMALI ZARA KHEL,024030506,-,712,653,1365,1,1,2
52,GPS MANGAR KHEL (C),MANGER KHEL,024030507,-,551,440,991,1,1,2
53,GPS TERAN KOI (C),TERAN KOI,024030901,-,738,665,1403,1,1,2
54,GHS MITHA KHEL (C),MITHA KHEL (m),024030902,-,1203,,1203,2,,2
55,GHS MITHA KHEL (C),MITHA KHEL (F),024030902,-,,1185,1185,,2,2
56,GGPS SANGATRI MITHA KHEL,SANGATRI MITHA KHEL,024030903,-,840,686,1526,2,1,3
57,GHS ISAF KHEL (C),LAKKI GHUNDAKI,024030904,-,924,827,1751,2,1,3
58,GMS KAMANRI (C),KAMANRI,024031201,-,1152,906,2058,2,2,4
59,GSP PALOSA SAR (C),PALSOA SAR,024031202,-,745,593,1338,1,1,2
60,GSP DURA ALGDHA (C),WALI BANDA,024031203,-,863,664,1527,2,1,3
61,GPS GHUNDA BANDA (C),GHUNDA BANDA,024031204,-,951,692,1643,2,1,3
62,GMS CHANI KHEL (C),CHANI KHEL NO01,024050501,-,743,638,1381,1,1,2
63,GMS CHANI KHEL NO 02(C),CHANI KHEL NO 02,024050502,-,386,394,780,1,1,2
64,GMS KURD SHARIF (C),KURD SHARIF,024050503,-,432,423,855,1,1,2
,,SHOWANKI,024050507,-,157,162,319,,,
65,GPS SAROBI (C),BULBULI,024050504,-,88,71,159,1,1,2
,,AZAR KHEL,024050505,-,181,133,314,,,
,,SAROBI,024050506,-,349,296,645,,,
66,GHS GURGURI (C),GURGURI NO 01,024040101,-,957,839,1796,2,1,3
67,GPS GURGURI (C),GURGURI NO 02,024040102,-,660,563,1223,1,1,2
68,GPS URBASHA (C),URBASHA,024040103,-,741,577,1318,1,1,2
69,GMS AMAN KOY (C),AMAN KOT,024040104,-,365,333,698,1,1,2
70,GPS KUNDI (C),TRIKH SAM,024040201,-,15,,15,1,1,2
,,KUNDI,024040202,-,448,313,761,,,
,,LANDOKI,024040203,-,307,289,596,,,
71,GGPS MARDAN KHEL (C),MARDAN KHEL NO 01,024040204,-,351,305,656,1,1,2
,,MARDAN KHEL NO 02,024040205,-,321,312,633,,,
72,GPS SHARQI (C),SHARQI,024040206,-,128,85,213,1,1,2
,,SAM BANDA,024040207,-,124,98,222,,,
,,BAKHA BANDA,024040208,-,116,99,215,,,
73,GGSP UMERH (C),CHALL KILLA,024040301,-,143,136,279,1,1,2
,,URMEH,024040302,-,232,183,415,,,
,,BAND BE CHARGH,024040303,-,,,,,,
74,GPS ISSAK KHUMARI (C),-,024040304,-,910,914,1824,2,1,3
75,GGPS ISAK KHUMARI (C),ISAK,024040305,-,896,786,1682,1,1,2
76,GMS HAYAT ABAD (C),BERGAI,024040306,-,303,273,576,1,1,2
