SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,R.H.C QADIRABAD ROAD MOHALLA HAIDERABAD ALI PUR CHATTHA (MALE),MOH HADER ABAD,61220101,-,1132,0,1132,4,0,4
,,MOH HADER ABAD,61220102,-,606,0,606,,,
2,R.H.C QADIRABAD ROAD MOHALLA HAIDERABAD ALI PUR CHATTHA (FEMALE),MOH HADER ABAD,61220101,-,0,871,871,0,2,2
,,MOH HADER ABAD,61220102,-,0,485,485,,,
3,GOVT BOYS H/S ALI PUR CHATTHA (MALE),MOH BAHAWAL PUR,61220103,-,649,0,649,3,0,3
,,SABZI MANDI,61220104,-,882,0,882,,,
4,GOVT BOYS H/S ALI PUR CHATTHA (FEMALE),MOH BAHAWAL PUR,61220103,-,0,498,498,0,2,2
,,SABZI MANDI,61220104,-,0,776,776,,,
5,OFFICE OF THE MARKET COMMITTEE ALI PUR CHATTHA (MALE),MAKKHA COLONY,61220105,-,645,0,645,4,0,4
,,MADINA COLONY,61220106,-,717,0,717,,,
,,CHARAG ABAD,61220201,-,482,0,482,,,
6,OFFICE OF THE MARKET COMMITTEE ALI PUR CHATTHA (FEMALE),MAKKHA COLONY,61220105,-,0,535,535,0,3,3
,,MADINA COLONY,61220106,-,0,643,643,,,
,,CHARAG ABAD,61220201,-,0,382,382,,,
7,GOVT BOYS INTER COLLEGE ALI PUR CHATTHA (MALE),CHARAG ABAD,61220202,-,760,0,760,4,0,4
,,MOH ISLAM ABAD,61220203,-,447,0,447,,,
,,MOH ISLAM ABAD,61220204,-,651,0,651,,,
8,GOVT BOYS INTER COLLEGE ALI PUR CHATTHA (FEMALE),CHARAG ABAD,61220202,-,0,605,605,0,3,3
,,MOH ISLAM ,61220203,-,0,373,373,,,
,,MOH ISLAM ABAD,61220204,-,0,490,490,,,
9,GOVT BOYS P/S MOH ISLAMABAD ALI PUR CHATTHA (MALE),MOH ISLAM ABAD SHARQI,61220205,-,530,0,530,3,0,3
,,MOH ISLAM ABAD GARBI,61220206,-,898,0,898,,,
