SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GHSS NO.2 D.I.KHAN   MALE,ISLAMIA COLONY,027010101,-,1223,,1223,3,,3
,,MOHALLAH KHAKWANI,027010102,-,765,,765,,,
2,GMS NO.1 D.I.KHAN FEMALE,ISLAMIA COLONY,027010101,-,,973,973,,3,3
,,MOHALLAH KHAKWANI,027010102,-,,677,677,,,
3,GOV.DEGREE COLLEGE NO.2 D.I.KHAN MALE,MOH.GARI SANDZAI,027010103,-,645,,645,2,,2
,,MOH.JAMONDANWALA,027010201,-,256,,256,,,
,,FETEHULLAH BADSHAH,027010202,-,379,,379,,,
4,GOV.DEGREE COLLEGE NO.2 D.I.KHAN FEMALE,MOH .GARI SADOZAI,027010103,-,,566,566,,2,2
,,MOH. JAMONDANWALA,027010201,-,,208,208,,,
,,FATEHULLAH BADSHAH,027010202,-,,330,330,,,
5,GHS DINPUR MALE,BASTI DIRKHAN U,027010104,-,824,,824,4,,4
,,MOH SARHI FAQIR,027010303,-,325,,325,,,
,,SAD ABAD,027011103,-,1100,,1100,,,
6,GGPS DINPUR FEMALE,BASTI DIRKHAN U,027010104,-,,499,499,,3,3
,,MOH SARHI FAQIR,027010303,-,,276,276,,,
,,SAD ABAD,027011103,-,,908,908,,,
7,GGMS SARI FAQIR MALE,MOH ASLAM ,027010203,-,331,,331,3,,3
,,MOH KHAGLANWALA,027010204,-,506,,506,,,
,,MOH HAFIZ SAMANDAR KHAN,027010205,-,248,,248,,,
,,MOH HAFIZ JAMAL,027010206,-,394,,394,,,
8,GGPS SARI FAQIR FEMALE,MOH ALAM SHER,027010203,-,,296,296,,3,3
,,MOH KHAGLANWALA,027010204,-,,395,395,,,
,,MOH HAFIZ,027010205,-,,237,237,,,
,,MOH HAFIZ JAMAL,027010206,-,,396,396,,,
