SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,OFFICE OF THE DISTT;OFFICER AGRI EXT MALE,-,49010101  CHAKWAL CITY,-,872,,872,3,,3
,,-,49010103  CHAKWAL CITY,-,771,,771,,,
2,GOVT.MUNICIPAL COMMITTEE GIRLS PRIMARY SCHOOL,-,49010101  CHAKWAL CITY,-,,874,874,,3,3
,BEHARI COLONY CHAKWAL ,-,49010103  CHAKWAL CITY,-,,720,720,,,
3,OFFICE OF THE DEPUTY DISTT: OFFICER BUILDING AND,CHAKWAL CITY,49010102,-,1121,0,1121,3,,3
,SERVICE DEPTT; CHAKWAL ,-,49010104,-,576,0,576,,,
4,OFFICE OF THE DISTT;OFFICER ROADS AND WORKS SERVICE,-,49010102  CHAKWAL CITY,-,,1086,1086,,3,3
,,-,49010104  CHAKWAL CITY,-,,633,633,,,
5,GOVT.MUHAMMAD ALI PRIMARY SCHOOL MOH:LINE,-,49010105  CHAKWAL CITY,-,746,,746,3,,3
,,-,49010107  CHAKWAL CITY,-,684,,684,,,
6,GOVT.GIRLS HIGH SCHOOL NO.2 MOH;LINE PARK,-,49010105  CHAKWAL CITY,-,,752,752,,3,3
,CHAKWAL EASTERN SIDE ,-,49010107  CHAKWAL CITY,-,,746,746,,,
7,GOVT.GIRLS HIGH SCHOOL NO.2 MOH ; LINE PARK,CHAKWAL CITY,49010106* 49010106,-,,687,687,,2,2
,,CHAKWAL CITY,49010201,-,,600,600,,,
8,GOVT.GIRLS  P/S MOH :LINE PARK CHAKWAL MALE,CHAKWAL CITY,049010106*49010106,-,829,,829,3,,3
,,-,49010201,-,721,,721,,,
9,GOVT.GIRLS PRIMARY SCHOOL ASHRAF TOWN MOH.JAFFAR,-,49010202  CHAKWAL CITY,-,,700,700,,2,2
,ABAD THANIL ROAD CHAKWAL  ,-,49010203  CHAKWAL CITY,-,,307,307,,,
10,NEW STADIUM RAWALPINDI ROAD CHAKWAL  MALE,-,49010202  CHAKWAL CITY,-,688,,688,2,,2
,,-,49010203  CHAKWAL CITY,-,295,,295,,,
11,OLD HOSTEL GOVT.DEGREE COLLEGE CHAKWAL  MALE,-,49010204  CHAKWAL CITY,-,550,,550,3,,3
,,-,49010205  CHAKWAL CITY,-,571,,571,,,
,,-,49010206  CHAKWAL CITY,-,515,,515,,,
12,GOVT.GIRLS PRIMARY MUNICIPAL COMMITTEE,-,49010204  CHAKWAL CITY,-,,600,600,3,,3
13,GOVT.GIRLS P/S RAWALPINDI ROAD.CHAKWAL MALE,-,49010301  CHAKWAL CITY,-,651,,651,3,,3
,,-,49010302  CHAKWAL CITY,-,482,,482,,,
,,-,49010303  CHAKWAL CITY,-,254,,254,,,
14,GOVT.BOYS P/S RAWALPINDI ROAD.CHAKWAL FEMALE,-,49010301  CHAKWAL CITY,-,,634,634,,3,3
,,-,49010302  CHAKWAL CITY,-,,402,402,,,
,,-,49010303  CHAKWAL CITY,-,,252,252,,,
15,GOVT.HIGH SCHOOL NO.2 PINWAL ROAD CHAKWAL  MALE,-,49010304  CHAKWAL CITY,-,522,,522,3,,3
,,-,49010305  CHAKWAL CITY,-,627,,627,,,
,,-,49010401  CHAKWAL CITY,-,536,,536,,,
16,GOVT. GIRLS ELEMENTARY SCHOOL MOH.GHOUSIA DK.,-,49010304  CHAKWAL CITY,-,,483,483,,3,3
,FEROZE CHAKWAL FEMALE,-,49010305  CHAKWAL CITY,-,,666,666,,,
,,-,49010401  CHAKWAL CITY,-,,574,574,,,
17,MC BOYS P/S NO.3 DK GUJJAR CHAKWAL  MALE,-,49010402  CHAKWAL CITY,-,684,,684,3,,3
,,-,49010403  CHAKWAL CITY,-,535,,535,,,
,,-,49010404  CHAKWAL CITY,-,365,,365,,,
18,GOVT.GIRLS PRIMARY SCHOOL MOH.REHMANIA CHAKWAL,-,49010402  CHAKWAL CITY,-,,703,703,,4,4
,FEMALE,-,49010403  CHAKWAL CITY,-,,553,553,,,
,,-,49010404  CHAKWAL CITY,-,,449,449,,,
,,-,49010404  CHAKWAL CITY,-,,449,449,,,
19,OFFICE DISTRICT WERFAR POPULATIONG OFFICER,-,49010405  CHAKWAL CITY,-,455,,455,3,,3
20,GOVT.GIRLS MUNICIPAL COMMITTEE P/S MOH .GHOUSIA,-,49010405  CHAKWAL CITY,-,,516,516,,3,3
,CHAKWAL  FEMALE,-,49010406  CHAKWAL CITY,-,,421,421,,,
,,-,49010407  CHAKWAL CITY,-,,694,694,,,
21,GOVT.DEAF AND DUMB SCHOOL  TATRAL ROAD,-,49010503  CHAKWAL CITY,-,946,,946,3,,3
,CHAKWAL MALE,-,49010804  CHAKWAL CITY,-,455,,455,,,
,,-,49010805  CHAKWAL CITY,-,199,,199,,,
22,SANAT ZAR VOCATIONAL INSTITUTE TATRAL ROAD,-,49010503  CHAKWAL CITY,-,,966,966,,3,3
,CHAKWAL  FEMALE,-,49010804  CHAKWAL CITY,-,,448,448,,,
,,-,49010805  CHAKWAL CITY,-,,227,227,,,
23,GOVT.MUNICIPAL COMMITTEE BOYS SCHOOL NO.2 CIRCULAR,CHAKWAL CITY,49010502,-,470,,470,3,,3
,ROAD.CHAKWAL MALE,-,49010704  CHAKWAL CITY,-,303,,303,,,
,,-,49010706  CHAKWAL CITY,-,422,,422,,,
,,-,49010707  CHAKWAL CITY,-,367,,367,,,
24,GOVT.GIRLS ELEMENTARY SCH DK GHULAM HUSSAIN,-,49010502  CHAKWAL CITY,-,,456,456,,3,3
25,GOVT. ISLAMIA P/S CIRCULAR ROAD.CHAKWAL  MALE,-,49010501  CHAKWAL CITY,-,876,,876,3,,3
,,-,49010504  CHAKWAL CITY,-,918,,918,,,
26,GOVT.ISLAMIA HIGH SCHOOL BHOUN ROAD CHAKWAL,-,49010501  CHAKWAL CITY,-,,835,835,,3,3
,,-,49010504  CHAKWAL CITY,-,,911,911,,,
27,GOVT.MUNICIPAL COMMITTEE P/S SARGOJRA NO.4 CHAKWAL,-,49010604  CHAKWAL CITY,-,833,,833,3,,3
,,-,49010605  CHAKWAL CITY,-,678,,678,,,
28,GOVT.COLLEGE FOR WOMEN CHAKWAL MAIN BUILDING,-,49010604  CHAKWAL CITY,-,,905,905,,3,3
,,-,49010605  CHAKWAL CITY,-,,608,608,,,
29,GGHS MOH .ARANGZAIB CHAKWAL MALE,-,49010601  CHAKWAL CITY,-,478,,478,4,,4
,,-,49010606  CHAKWAL CITY,-,678,,678,,,
,,-,49010607  CHAKWAL CITY,-,829,,829,,,
30,HOSTEL GOVT.COLLEGE FOR WOME CHAKWAL  FEMALE,-,49010601  CHAKWAL CITY,-,,455,455,,4,4
,,-,49010606  CHAKWAL CITY,-,,657,657,,,
,,-,49010607  CHAKWAL CITY,-,,846,846,,,
31,GOVT. BOYS HIGH SCHOOL NO. 1 CHAKWAL EASTERN SIDE,-,49010602  CHAKWAL CITY,-,629,,629,2,,2
,,-,49010603  CHAKWAL CITY,-,495,,495,,,
32,GOVT. BOYS HIGH SCHOOL NO 1 CHAKWALWESTERN SIDE,-,49010602  CHAKWAL CITY,-,,612,612,,2,2
,,-,49010603  CHAKWAL CITY,-,,490,490,,,
33,GOVT.GIRLS HIGH SCHOOL NO.1 CHAKWAL  WESTERN,-,49010701  CHAKWAL CITY,-,,704,704,,2,2
,SIDE GATE BHOUN ROAD ,-,49010703  CHAKWAL CITY,-,,587,587,,,
34,GOVT.GIRLS HIGH SCHOOL NO.1 CHAKWLA ESTERN SIDE,-,49010701  CHAKWAL CITY,-,,752,752,3,,3
,,-,49010703  CHAKWAL CITY,-,,655,655,,,
35,GOVT.MUNICIPAL COMMITTEE GILRLS ELEMENTARY SCHOOL,-,49010702  CHAKWAL CITY,-,561,,561,3,,3
,CHAKWAL MALE,-,49010705  CHAKWAL CITY,-,628,,628,,,
,,-,49010801  CHAKWAL CITY,-,296,,296,,,
36,GOVT.MUNICIPAL COMMITTEE BOYS MIDDLE SCHOOL,-,49010702  CHAKWLA CITY,-,,538,538,,3,3
,CHAKWLA FEMALE,-,49010705  CHAKWLA CITY,-,,575,575,,,
,,-,49010801  CHAKWLA CITY,-,,275,275,,,
37,TEHSILOFFICE CHAKWAL (MALE),CHAKWAL CITY,49010802,-,396,,396,3,,3
,,-,49010803,-,453,,453,,,
,,-,49010806,-,408,,408,,,
,,-,49010807,-,473,,473,,,
38,GOVT.MUNICIPAL COMMITTE GIRLS P/S NO.1 ANAR KALI,-,49010802  CHAKWLA CITY,-,,392,392,,3,3
,BAZAR CHAKWLA FEMALE,-,49010803  CHAKWLA CITY,-,,482,482,,,
,,-,49010806  CHAKWLA CITY,-,,397,397,,,
,,-,49010807  CHAKWLA CITY,-,,385,385,,,
39,GOVT.HIGH SCHOOL TATRAL ,-,49020101  CHAKWLA CITY,-,660,665,1325,1,1,2
40,GOVT. HIGH SCHOOL TATRAL MIDDLE PORTION MALE,-,49020102  CHAKWLA CITY,-,560,,560,3,,3
,,-,103  CHAKWLA CITY,-,417,,417,,,
,,-,104  CHAKWLA CITY,-,417,,417,,,
,,-,401  CHAKWLA CITY,-,231,,231,,,
41,GOVT.GIRLS P/S TATRAL FEMALE,TATRAL,49020102  CHAKWLA CITY,-,,553,553,,3,3
,,-,103,-,,423,423,,,
,,-,104,-,,422,422,,,
,,DALHAL,401,-,,276,276,,,
42,GOVT.P/S SUTWAL COMBINED,SUTWAL,105,-,503,436,939,1,1,2
43,GOVT. GIRLS ELEMENTARY ,DAH,106,-,459,332,791,1,1,2
44,GOVT.BOYS ELEMENTARY SCH MOHRA KORE CHASHAM MALE,KOTHA ABUDL,107,-,289,,289,2,,2
,,MOHRA ,108,-,129,,129,,,
,,MOHRA KORE CHASHAM,109,-,632,,632,,,
45,GOVT.P/S MOHRA KOR CHASHAM FEMALE,KOTHA ABUDL,107,-,,340,340,,2,2
,,MOHRA SHEIKHAN,108,-,,170,170,,,
,,MOHRA KORE CHASHAM,109,-,0,547,547,,,
46,GOVT.GIRLS HIGH SCH JABAIR PUR MALE,JABAIR PUR,49020301,-,248,,248,2,,2
,,-,49020302,-,248,,248,,,
,,-,49020303,-,443,,443,,,
47,GOVT. GIRLS HIGH SCHOOL JABAIR PUR (MIDDLE PORTION),JABAIR PUR,49020301,-,0,248,248,,2,2
,(FEMALE),-,49020302,-,0,257,257,,,
,,-,49020303,-,0,458,458,,,
48,GOVT .BOYS ELEMENTARY ,JABAIR PUR,49020304,-,720,941,1661,1,1,2
49,GOVT.P/S KARHAN COMBINED,KARHAN,305,-,496,588,1084,1,1,2
50,GOVT.GIRLS COMMUNITY MODEL SCHOOL BEHKARI,BEHKARI,401,-,490,476,966,1,2,3
,,BEHKARI,402,-,385,453,838,,,
51,GOVT.P/S NOORWAL,NOORWAL,403,-,554,521,1075,1,1,2
52,GOVT.HIGH SCH CHAKRAL /HIGH PORTIONS  MALE,CHAKRAL,49020201,-,461,,461,2,,2
,,-,202,-,270,,270,,,
53,GOVT.HIGH SCH CHAKARL ,CHAKRAL,203,-,528,566,1094,1,1,2
54,GOVT.GIRLS ELEMENTARY SCHOOL CHAKWAL (FEMALE),CHAKRAL,49020201,-,,477,477,,2,2
,,-,202,-,,248,248,,,
55,GOVT.P/S UDHWAL /COMBINED,UDHWAL,204,-,455,483,938,1,1,2
56,GOVT.P/S CHATTAL /COMBINED,CHATTAL,205,-,767,792,1559,1,2,3
57,GOVT.ELEMENTARY SCH THANEEL FATOOHI MALE,THANEEL,49210101,-,252,,252,3,,3
,,-,102,-,415,0,415,,,
,,-,103,-,136,0,136,,,
,,-,104,-,495,,495,,,
,,JABWAL.,105,-,0,0,0,,,
58,GOVT.GIRLS ELEMENTARY SCHOOL THANEEL FATOOHI (FEMALE),THANCCL FATOOHI,49210101,-,,260,260,,3,3
,,-,102,-,,468,468,,,
,,-,103,-,,147,147,,,
,,-,104,-,,509,509,,,
,,JABWAL,105,-,,0,0,,,
