SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT. HIGH SCHOOL KANDWAL(M),KANDWAL,46130101,-,521,,521,3,,3
,,KANDWAL,46130102,-,495,,495,,,
,,KANDWAL,46130103,-,625,,625,,,
,,KHICHI,46130103,-,74,,74,,,
2,GOVT. GIRLS PRIMARY SCHOOL KANDWAL (F),KANDWAL,46130101,-,,522,522,,3,3
,,KANDWAL,46130102,-,,473,473,,,
,,KANDWAL,46130103,-,,564,564,,,
,,KHICHI,46130108,-,,73,73,,,
3,GOVT BOYS PRIMARY SCHOOL NO.2 KANDWAL (M),KANDWAL,46130104,-,352,,352,3,,3
,,KANDWAL,46130105,-,541,,541,,,
,,KANDWAL,46130106,-,550,,550,,,
,,KANDWAL,46130107,-,236,,236,,,
4,GOVT BOYS PRIMARY SCHOOL NO 1 KANDWAL (F),KANDWAL,45130104,-,,379,379,,3,3
,,KANDWAL,46130105,-,,539,539,,,
,,KANDWAL,46130105,-,,545,545,,,
,,KANDWAL,46130107,-,,209,209,,,
5,GOVT GIRLS PRIMARY SCHOOL KUNDAL(C),KUNDAL,46130301,-,530,354,884,2,1,3
,,KUNDAL,46130302,-,410,296,706,,,
6,GOVT BOYS PRIMARY SCHOOL ,KHANA,46130203,-,486,304,790,1,1,2
7,GOVT GIRLS PRIMARY SCHOOL JATHEL (C),JATHEL,46130303,-,314,316,630,1,1,2
,,SHADIPUR,46130304,-,,,0,,,
8,GOVT BOYS PRIMARY SCHOOL BUGGA (C),SIAL,46130201,-,36,32,68,1,1,2
,,BUGGA,46130202,-,431,270,701,,,
9,GOVT BOYS PRIMARY SCHOOL ,RAKHSIMBIL,46130603,-,289,265,554,1,1,2
10,GOVT BOYS HIGH SCHOOL ,LILLA ,46130604,-,1979,,1979,4,,4
11,GOVT BOYS HIGH SCHOOL LILLA EASTERN POR (M),LILLA BHARWANA,46130605,-,607,,607,2,,2
,,LILLA BHARWANA,46130606,-,408,,408,,,
12,GOVT HIGH SCHOOL LILLA (F),LILLA BHARWAN,46130604,-,,1832,1832,,3,3
13,GOVT GIRLS PRIMARY SCHOOL LILLA (F),LILLA BAHARWANA,46130605,-,,688,688,,2,2
,,LILLA BAHARWANA,46130606,-,,365,365,,,
14,PRIMARY RURAL HEALTH CENTRE EASTERN SIDE (M),LILLA BHERA,46130501,-,352,,352,4,,4
,,LILLA BEHRA,46130502,-,286,,286,,,
,,LILLA BEHRA,46130503,-,188,,188,,,
,,LILLA BEHRA,46130504,-,802,,802,,,
,,LILLA BEHRA,46130505,-,270,,270,,,
15,PRIMER RURAL HEALTH CENTRE WESTERN  SIDE (M),LILLA BEHRA,46130506,-,363,,363,3,,3
,,LILLA BEHRA,46130507,-,153,,153,,,
,,LILLA BEHRA,46130508,-,190,,190,,,
,,LILLA BEHRA,46130509,-,360,,360,,,
,,LILLA BEHRA,46130510,-,450,,450,,,
16,GOVT BOYS PRIMERY SCHOOL LILLA (F),LILLA BEHRA,46130501,-,,272,272,,3,3
,,LILLA BEHRA,46130502,-,,266,266,,,
,,LILLA BEHRA,46130503,-,,190,190,,,
,,LILLA BEHRA,46130504,-,,716,716,,,
,,LILLA BEHRA,46130504,-,,278,278,,,
17,OFFICE OF THE AGRICULCURE OFFICER LILLA (F),LILLA BEHRA,46130506,-,,331,331,,3,3
,,LILLA BEHRA,46130507,-,,152,152,,,
,,LILLA BEHRA,46130508,-,,162,162,,,
,,LILLA BEHRA,46130509,-,,298,298,,,
,,LILLA GUJJAR,46130510,-,,409,409,,,
18,GOVT BOYS PRIMARY SCHOOL LILLA HINDWANA (M),LILLA HINDWANA,46130602,-,1198,,1198,2,,2
19,GOVT GIRLS PRIMARY SCHOOL LILLA HINDWANA (F),LILLA HINDWANA,46130602,-,,1244,1244,,2,2
20,GIRLS COMMUNITY MODDLE SCHOOL LILLA HINDWANA (C),LILLA HINDWANA,46130601,-,1111,1016,2127,2,2,4
21,GOVT BOYS MIDDLE SCHOOL BHUNDI THAIL (C),DHUNDI THAIL,46130305,-,424,428,852,2,2,4
,,DHANDI THAIL,46130306,-,351,283,634,,,
22,GOVT BOYS HIGH SCHOOL TOBBA (M),TOBBA,46120801,-,615,,615,3,,3
,,TOBBA,46120803,-,278,,278,,,
,,-,46120802,-,917,,917,,,
23,GOVT GIRLS HIGH SCHOOL TOBBA (F),TOBBA,46120801,-,,583,583,,3,3
,,TOBBA,46120803,-,,267,267,,,
,,TOBBA,46120802,-,,818,818,,,
24,OFFICE UNION COUNCIL TOBBA (C),TOBBA,46120804,-,424,415,839,2,2,4
,,TOBBA,46120805,-,584,504,1088,,,
25,GOVT BOYS MIDDLE SCHOOL ,ATHAR,46120806,-,539,469,1008,2,2,4
26,GOVT GIRLS PRIMARY SCHOOL ATHAF 9(C),ATHAR,46120807,-,342,305,647,2,2,4
,,ATHAR,46120808,-,528,498,1026,,,
27,GOVT GIRLS HIGH SCHOOL SAROBA (C),SAROBA,46120502,-,362,320,682,2,2,4
,,SAROBA,46120504,-,354,336,690,,,
28,GOVT GIRLS PRIMARY SCHOOL BHELOWAL (C),THATHI,46120501,-,268,214,482,2,2,4
,,BHELOWAL,46120602,-,641,589,1230,,,
29,GOVT BOYS HIGH SCHOOL SAROBA (C),SAROBA,46120503,-,568,500,1068,2,2,4
,,SAROBA,46120505,-,420,420,840,,,
30,GOVT BOYS MIDDLE SCHOOL BHILOWAL (C),BHILOWAL,46120601,-,321,284,605,2,2,4
,,BHILOWAL,46120603,-,390,330,720,,,
31,GOVT BOYS PRIMARY SCHOOL ,LANGER,46130706,-,590,499,1089,1,1,2
32,GOVT MIDDLE SCHOOL AHMEDABAD (C),AHMEDABAD,46131101,-,130,122,252,1,1,2
,,AHMEDABAD,46131102,-,507,438,945,,,
,,PANWAR,46131003,-,139,119,258,,,
33,GOVT BOYS HIGH SCHOOL MALYAR (C),MALYAR,46130804,-,246,216,462,1,1,2
,,MALYAR,46130805,-,361,335,696,,,
34,GOVT PRIMARY SCHOOL MANDARI (C),MANDAIR,46131001,-,238,209,447,1,1,2
,,MINDAIR,46131002,-,287,251,538,,,
,,GARWANA BC,46130705,-,,,,,,
,,NASARULLAH PUR,46130704,-,,,,,,
35,GOVT PRIMARY BOYS MERAY (C),MARAY,46130801,-,304,267,571,1,1,2
,,SAID REHMAN,46130802,-,42,30,72,,,
,,KOTLA SYEDAN,46129803,-,166,146,312,,,
,,JATO,46130702,-,63,55,118,,,
,,RAJSAR,46130701,-,120,119,239,,,
36,GOVT BOYS PRIMARY SCHOOL JANDRA (C),JANDRAN,46130901,-,291,289,580,2,2,4
,,BHANA,46130902,-,80,73,153,,,
,,CHAMBLPUR,46130903,-,43,33,76,,,
,,SALWANA,46130904,-,79,66,145,,,
,,MOSANA,46130401,-,100,75,175,,,
,,QADIR PUR,46130404,-,137,133,270,,,
37,GOVT BOYS PRIMARY SCHOOL EASAWAL (C),DHOKE NOORA,46130402,-,140,123,263,2,2,4
,,EASAWAL,46130403,-,599,461,1060,,,
,,KALA,46130703,-,62,48,110,,,
38,GOVT HIGH SCHOOLGOLEPUR ,GOLEPUR,46120604,-,545,378,923,1,1,2
39,GOVT BOYS PRIMARY SCHOOL ,GOLEPUR,46120605,-,564,436,1000,1,1,2
40,GOVT BOYS PRIMARY SCHOOL KAURA (C),KAURA,46120401,-,227,162,389,2,2,4
,,KAURA,46120402,-,345,261,606,,,
,,KAURA,46120403,-,306,235,541,,,
41,GOVT BOYS PRIMAR SCHOOL CHAURAN (C),CHAURAN,46120701,-,345,274,619,2,2,4
,,CHAURAN,46120702,-,435,353,788,,,
42,GOVT BOYS MIDDLE SCHOOL SHERIABAD DANDOT (C),CHAURAN,46120703,-,370,307,677,2,2,4
,,CHAURAN,46120704,-,458,350,808,,,
43,GOVT BOYS PRIMARY SCHOOL ,SOHTRA,46120303,-,600,504,1104,1,1,2
44,GOVT BOYS PRIMARY SCHOOL HATTAR (C),HATTAR,46120705,-,514,193,707,2,2,4
,,PITHAR KALAN,46120405,-,152,443,595,,,
,,DHOK VAINS,46120706,-,211,110,321,,,
45,GOVT BOYS MIDDLE SCHOOL PITHAR NADI (C),KOT KACHI,46120101,-,151,118,269,1,1,2
,,PITHAR NADI,46120102,-,461,390,851,,,
46,GOVT BOYS PRIMARY SCHOOL ,GUJJAR,46120203,-,787,707,1494,2,2,4
47,GOVT GIRLA PRIMARY SCHOOL GUJJAR (C),GUJJAR,46120204,-,361,324,685,2,2,4
,,GUJJAR,46120205,-,572,437,1009,,,
48,GOVT BOYS MIDDLE SCHOOL ,KASLLAN,46110102,-,585,477,1062,2,2,4
49,GOVT BOYS MIDDLE SCHOOL KASLIAN (C),KASLIAN,46110103,-,264,283,547,2,2,4
,,KASLIAN,46110104,-,465,508,973,,,
50,GOVT BOYS PRIMARY SCHOOL ,CHAK SHAFI,4610101,-,534,491,1025,1,1,2
51,GOVT BOYS PRIMARY SCHOOL DHADHI PHAPHRA (M),BAHAWAL PUR B.C,4611101,-,,,,3,,3
,,DHADHI PHAPHRA,4611102,-,642,,642,,,
,,DHADHI PHAPHRA,46111103,-,387,,387,,,
,,DHADHI PHAPHARA,46111104,-,608,,608,,,
52,GOVT BOYS PRIMARY SCHOOL DHUDI PHIPHRA (F),BAHAWAL PUR B.C,4611101,-,,,,,3,3
,,DHADHI PHAPHRA,46111102,-,,533,533,,,
,,DHADHI PHAPHRA,46111103,-,,373,373,,,
,,DHADHI PHAPHRA,4611104,-,,495,495,,,
53,GOVT BOYS PRIMARY SCHOOL DAFFAR (C),NAICHI,46120206,-,305,278,583,1,1,2
,,DAFFAR,46120202,-,199,151,350,,,
54,GOVT BOYS PRIMARY SCHOOL QAMMAR(C),QAMMAR,46110201,-,393,331,724,1,1,2
,,KALAS,46110202,-,94,59,153,,,
,,KHILECHIAN,46120201,-,23,12,35,,,
55,GOVT BOYS PRIMARY SCHOOL ,KULLWAL,46120301,-,828,686,1514,2,2,4
56,GOVT GIRLS PRIMARY SCHOOL ,KULWAL,46120302,-,507,434,941,1,1,2
57,GOVT BOYS PRIMARY SCHOOL KOT KALAN PO KHAN (M),CIRCLE ON.3,46080301,-,528,,528,2,,2
,,CIRCLE ON.3,46080302,-,593,,593,,,
58,GOVT GIRLS PRIMARY SCHOOL KOT KALAN PO KHAN (F),CIRCLE ON.3,46060301,-,,477,477,,2,2
,,CIRCLE ON.3,46080302,-,,561,561,,,
59,GOVT BOYS MIDDLE SCHOOL P.D KHAN (M),CIRCLE ON.3,46080303,-,468,,468,2,,2
,,CIRCLE ON.3,46080304,-,510,,510,,,
