SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,T.T.C (ABAD) JHIKA GALI ,M.C MURREE,40260101,-,652,,652,1,,1
2,T.T.C ABAD JHIKA GALI ,M.C MURREE,40260101,-,,593,593,,1,1
3,GOVT. GIRLS DEGREE COLLEGE MURREE (MALE),M.C MURREE,40260102,-,282,,282,2,,2
,,M.C MURREE,40260202,-,212,,212,,,
,,M.C MURREE,40260203,-,234,,234,,,
4,GG DEGREE COLLEGE MURREE (FEMALE),M.C MURREE,40260102,-,,227,227,,1,1
,,M.C MURREE,40260202,-,,134,134,,,
,,M.C MURREE,40260203,-,,159,159,,,
5,TMA OFFICE (MALE),M.C MURREE,40260302,-,786,,786,3,,3
,,M.C MURREE,40260403,-,450,,450,,,
,,M.C MURREE,40260404,-,206,,206,,,
6,GOVT. GIRLS HIGH SCHOOL MURREE (FEMALE),M.C MURREE,40260403,-,,298,298,,2,2
,,M.C MURREE,40260404,-,,109,109,,,
7,MC PRY SCHOOL EHATA NOOR ,M.C MURREE,40260304,-,554,,554,1,,1
8,MC DISPENSARTY EHATA ,M.C MURREE,40260304,-,,451,451,,1,1
9,GOVT. BOYS HIGH SCHOLL MURREE (MALE),M.C MURREE,40260301,-,462,,462,3,,3
,,M.C MURREE,40260303,-,701,,701,,,
,,M.C MURREE,40260201,-,532,,532,,,
10,MC BOYS PRIMARY SCHOOL ,M.C MURREE,40260201,-,,433,433,,1,1
11,MC M.S POLICE CHOWKY MURREE (FEMALE),M.C MURREE,40260301,-,,416,416,,2,2
,,M.C MURREE,40260302,-,,567,567,,,
12,MC G PRIMARY SCHOOL ,M.C MURREE,40260303,-,,623,623,,1,1
13,WAPDA OFFICE PINDI POINT ,M.C MURREE,40260406,-,360,,360,1,,1
14,MC DISPENSARY PINDI POINT ,M.C MURREE,40260406,-,,282,282,,1,1
15,GOVT. BOYS DEGREE ,M.C MURREE,40260103,-,980,,980,2,,2
16,GOVT. BOYS DEGREE ,M.C MURREE,40260103,-,,894,894,,2,2
17,MCB MIDDLE SCHOOL SUNNY BANK MURREE,M.C MURREE,40260405,-,328,,328,1,,1
,,M.C MURREE,40260402,-,267,,267,,,
18,MC G MIDDLE SCHOOL SUNNY BANK,M.C MURREE,40260405,-,230,0,230,,1,1
,,MC MUREE,40260402,-,208,0,208,,,
19,MADRASA SUBHANIA BANSRA ,M.C MURREE,40260401,-,426,,426,1,,1
20,MADRASA SUBHINIA BANSRA ,M.C MURREE,4026401,-,,322,322,,1,1
21,F.G PUBLIC SCHOOL* MURREE CANTT (MALE),MURREE CANTT,45010101,-,166,,166,2,,2
,,MURREE CANTT,45010102,-,307,,307,,,
,,MURREE CANTT,45010201,-,220,,220,,,
,,MURREE CANTT,45010301,-,49,,49,,,
,,MURREE CANTT,45010401,-,152,,152,,,
,,MURREE CANTT,45010402,-,59,,59,,,
22,F.G PUBLICK SCHOOL* MURREE CANTT (FEMALE),MURREE CANTT,45010101,-,,132,132,,2,2
,,MURREE CANTT,45010102,-,,199,199,,,
,,MURREE CANTT,45010201,-,,149,149,,,
,,MURREE CANTT,45010301,-,,27,27,,,
,,MURREE CANTT,45010401,-,,92,92,,,
,,MURREE CANTT,45010402,-,,36,36,,,
23,GOVT. GIRLS PRIMARY SCHOOL DEWEL,DEWAL,40270101,-,725,625,1350,1,1,2
,,RAKH DEWAL,40270112,-,0,0,0,,,
24,GOVT. MIDDLE SCHOOL DEWAL,DEWAL,40270102,-,757,649,1406,2,1,3
,,RAKH KATHIL,40270113,-,0,0,0,,,
25,GOVT MIDDLE SCHOOL DEWEL,DEWAL,40270103,-,841,773,1614,2,1,3
,,RAKH PAIL,40270114,-,0,0,0,,,
26,GOVT. PRIMARY SCHOOL LOWER DEWAL,LOWER DEWAL,40270104,-,697,543,1240,1,1,2
,,RAKH SEHR BARI,40270116,-,0,0,0,,,
27,GOVT GIRLS HIGH SCHOOL OUSIA,OUSIA,40270105,-,408,364,772,2,2,4
,,OUSIA,40270108,-,420,387,807,,,
28,GOVT. BOYS HIGH SCHOOL OUSIA,OUSIA,40270107,-,354,350,704,2,1,3
,,OUSIA,40270109,-,512,469,981,,,
