SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BROODS ACADEMY GIRLS BRANCH COMER QURESHI,-,42040101,-,522,,522,3,,3
,STREET DHAMIAL ROAD MALE,-,42040102,-,416,,416,,,
,,-,42040103,-,397,,397,,,
,,-,42040104,-,339,,339,,,
2,THE NATIONAL MONTESSORI SCHOOL NEAR QURESHI,-,42040101,-,,555,555,,3,3
3,WAPDA CUSTOMER SERVICE QURESHI STREET NO 3,-,42040105,-,276,,276,2,,2
,DHAMAL ROAD IMPROVISION ,-,42040106,-,437,,437,,,
4,FAUJI FOUNDATION SCHOOL NER QURESHI STREET DNAYAL,-,42040105,-,,316,316,,2,2
,,-,42040106,-,,471,471,,,
5,R Y PUBLIC SCHOOL STREET 1626 OPP CNG TAHIL MOHRI M,-,42040201,-,763,,763,2,,2
,,-,42040202,-,445,,445,,,
6,C B PRIMARY SCHOOL LAHIJ MORI FEMALE,-,42040201,-,,723,723,,2,2
,,-,42040202,-,,510,510,,,
7,PARAMOUNT PUBLIC SCHOOL KAMAR ST MIAN ROAD GOUSIA,-,42040203,-,393,,393,2,,2
,CHOWK TALI MOHRI MALE,-,42040204,-,480,,480,,,
,,-,42040205,-,43,,43,,,
,,-,42040206,-,146,,146,,,
,,-,42040207,-,236,,236,,,
8,FRAMA PUBLIC SCHOOL HOUSE CE 220 LINE NO 23,-,42040203,-,,423,423,,2,2
,,-,42040207,-,,226,226,,,
9,SPRING FIELD PUBLIC SCHOOL 16 B HARLAY STREET,-,42040301,-,407,,407,2,,2
,RAWALPINDI MALE,-,42040302,-,383,,383,,,
,,-,42040303,-,366,,366,,,
10,SPRING FIELD PUBLIC SCHOOL 16  HARLAY STREET,-,42040301,-,,481,481,,2,2
,RAWALPINDI FEMALE,-,42040302,-,,374,374,,,
,,-,42040303,-,,333,333,,,
11,ROOTE SCHOOL SYSTEM 22 HARLAY STREET MALE,-,42040401,-,867,,867,3,,3
,,-,42040402,-,275,,275,,,
,,-,42040403,-,304,,304,,,
,,-,42040404,-,270,,270,,,
,,-,42040405,-,38,,38,,,
12,ROOTE SCHOOL SYSTEM 22 HARLAY STREET FEMALE,-,42040401,-,,792,792,,3,3
,,-,42040402,-,,279,279,,,
,,-,42040403,-,,261,261,,,
,,-,42040404,-,,253,253,,,
,,-,42040405,-,,44,44,,,
13,FE BOYS HIGH SCHOOL NO 1 TARIQABAD MALE,-,42040501,-,286,,286,3,,3
,,-,42040502,-,330,,330,,,
,,-,42040503,-,225,,225,,,
,,-,42040504,-,821,,821,,,
14,FG BOYS HIGH SCHOOL NO 1 TARIQABAD NEAR NATIONAL,-,42040501,-,,219,219,,3,3
,BANK FEMALE,-,42040502,-,,338,338,,,
,,-,42040503,-,,259,259,,,
,,-,42040504,-,,788,788,,,
15,ST CATHANNES CONVENT GIRLS H S S TARIQABAD MALE,-,42040601,-,515,,515,3,,3
,,-,42040602,-,244,,244,,,
,,-,42040603,-,393,,393,,,
,,-,42040604,-,168,,168,,,
,,-,42040605,-,172,,172,,,
,,-,42040606,-,176,,176,,,
,,-,42040607,-,140,,140,,,
16,FG GIRLS HIGH SCHOOL TARIQABAD FEMALE,-,42040601,-,,541,541,,3,3
,,-,42040602,-,,266,266,,,
,,-,42040603,-,,393,393,,,
,,-,42040604,-,,159,159,,,
,,-,42040605,-,,117,117,,,
,,-,42040606,-,,183,183,,,
,,-,42040607,-,,114,114,,,
17,FG BOYS TECH HIGH SCHOOL TARIQABAD MALE,-,42040701,-,515,,515,2,,2
,,-,42040702,-,497,,497,,,
,,-,42040703,-,375,,375,,,
18,FG BOYS PRIMARY SCHOOL NO 2 TARIQABAD FEMALE,-,42040701,-,,486,486,,3,3
,,-,42040702,-,,549,549,,,
,,-,42040703,-,,384,384,,,
19,FG BOYS TECH HIGH SCHOOL TARIQABAD MALE,-,42040704,-,494,,494,2,,2
,,-,42040705,-,639,,639,,,
20,FG BOYS PRIMARY SCHOOL NO 2 TARIQABAD FEMALE,-,42040704,-,,427,427,,2,2
,,-,42040705,-,,657,657,,,
21,GOVT AMIR HIGH SCHOOL OLD DHERI HASSANABAD MALE,-,42050101,-,388,,388,2,,2
22,CB DISPENSARY OTHER HASSANABAD FEMALE,-,42050101,-,,382,382,,2,2
,,-,42050102,-,,398,398,,,
,,-,42050103,-,,200,200,,,
,,-,42050104,-,,313,313,,,
23,GOVT AMIR HIGH SCHOOL DHERI HASANABAD MALE,-,42050105,-,522,,522,3,,3
24,CB DISPENSARY DHERI HASANABAD FEMALE,-,42050105,-,,529,529,,3,3
,,-,42050201,-,,454,454,,,
,,-,42050202,-,,658,658,,,
25,FAUJI FOUNDATION MODEL 88/48 TULSA ROAD NEAR ADIL,-,42050203,-,628,,628,2,,2
26,FAUJI FOUNDATION MODEL 88/48 TULSA ROAD NEAR ADIL,-,42050203,-,,620,620,,2,2
27,502 CENTTRAI WORKS SCHOOL LAL ZAR MALE,-,42050206,-,567,,567,3,,3
,,-,42050207,-,933,,933,,,
28,502 CENTTRAI WORKS SCHOOL LAL ZAR FEMALE,-,42050206,-,,609,609,,3,3
,,-,42050207,-,,798,798,,,
