SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GPS* BELANZAI,LAWARI,178130301,-,145,31,176,2,1,3
,,NIRGAH BALA,178130302,-,157,22,179,,,
,,NIRGAH PAYEEN,178130303,-,81,4,85,,,
,,MINA KHWAR,178130401,-,183,69,252,,,
,,MINA BALA,178130402,-,155,67,222,,,
,,MINA PAYEEN,178130403,-,123,59,182,,,
,,BELANZAI,178130404,-,178,129,307,,,
2,GPS* JARJORAI,JARORAI BALA,178130304,-,324,126,450,1,1,2
,,JARJORAI PAYEEN,178130305,-,202,100,302,,,
3,GHS* QUALANDAI,QALANDAI BALA,178130501,-,264,194,458,2,1,3
,,QUALANDAI PAY,178130502,-,483,325,808,,,
4,GPS* QASHQARI BALA,QASHQARAI BALA,178130503,-,197,75,272,2,1,3
,,QASHQARAI PAY,178130504,-,235,93,328,,,
,,SADIQ BANDA,178130505,-,303,45,348,,,
5,GMS* PANAKOT,BAIND,178130105,-,85,57,142,2,1,3
,,PANAKOT-I,178130506,-,383,168,551,,,
,,PANAKOT-II,178130507,-,548,292,840,,,
6,GPS* SHAUDAL BAGH,SHANDALBAGH,178130103,-,176,89,265,2,1,3
,,DOBANDO,178130204,-,430,278,708,,,
,,BARIKOT,178130205,-,144,119,263,,,
7,GMS* DOBANDO,SANGAR,178130101,-,135,81,216,1,1,2
,,MASALA,178130102,-,7,2,9,,,
,,ATRANGO,178130201,-,265,61,326,,,
,,SHAHI BAGH,178130203,-,141,38,179,,,
8,GPS* M. AMIN KALAY,NAVAY KALAY,178130104,-,255,116,371,1,1,2
,,M.AMIN KALAY,178130202,-,173,92,265,,,
9,GPS* SHAW,BIJLIGHAR SHAW,178120102,-,628,557,1185,2,1,3
10,GGPS* SHAW,KAMARGAI,178120304,-,520,183,703,1,1,2
11,GGHS* BIJLIGHAR,SHAW-I,178120103,-,598,358,956,2,1,3
,,GIRLS HIGH SCHOOL MOHALLAH,178120204,-,541,252,793,,,
12,GGPS* DIR NO 1 (SORI PAW),BEKARAY,178120101,-,352,93,445,2,1,3
,,SHAW-II,178120104,-,472,274,746,,,
13,GHS* SHAGAI,REHANKOT-BALA,178120201,-,780,259,1039,2,1,3
,,SORI PAW,178120202,-,215,186,401,,,
14,GMS* REHANKOT,REHANKOT-PAY,178120203,-,831,387,1218,2,1,3
,,COLLEGE COLONY.,178120205,-,360,208,568,,,
,,KALSHO,178120306,-,439,229,668,,,
15,GCMHS* KASS DIR,KASS DIR.,178120305,-,834,453,1287,2,1,3
16,GOVT DEGREE COLLEGE* DIR,KASONO,178080101,-,135,96,231,2,1,3
,,RAZA BANDA,178080102,-,131,86,217,,,
,,GIRGAT,178080104,-,195,110,305,,,
,,NAWO,178080106,-,218,121,339,,,
,,BANDI KHWAR,178080107,-,100,60,160,,,
,,KHANDO KASS,178080602,-,151,90,241,,,
17,GMS* ROKHAN BALA,KHARAW,178120301,-,237,169,406,2,1,3
,,ROKHAN BALA,178120302,-,414,158,572,,,
,,ROKHAN PAYEEN,178120303,-,344,130,474,,,
18,GPS* ALA,ALA,178080501,-,418,201,619,1,1,2
19,GPS* KOTKEY,BADAI,178080103,-,85,57,142,2,1,3
,,NAGARKARAI,178080105,-,166,87,253,,,
,,KOTKAY,178080601,-,332,116,448,,,
,,KOCHKAL,178080605,-,170,74,244,,,
20,GMS* CHUKYATAN,HICH KALAY,178080204,-,216,151,367,2,1,3
,,GHWANDAKAY,178080603,-,284,142,426,,,
,,CHUKYATAN,178080604,-,666,466,1132,,,
21,GMS* HAYAGAI GHARBI,HAYAGAI GHARBI,178130406,-,506,107,613,1,1,2
22,GPS* HAYAGAI SHARQI,HAYAGAI SHARQI,178130405,-,401,137,538,1,1,2
23,GHS* GANORI,QULA,178080201,-,87,46,133,2,1,3
,,PITAW KHWAR,178080202,-,35,25,60,,,
,,JOON BANDA,178080203,-,71,37,108,,,
,,GANORI,178080507,-,533,361,894,,,
,,DAMBARQULA,178080606,-,80,56,136,,,
24,GPS* ABAKAND,TAWSO,178080205,-,150,93,243,1,1,2
,,ABAKAND,178080506,-,239,170,409,,,
25,GMS* SURBAT,MUHIN BANDA,178080206,-,87,66,153,2,1,3
,,KHAKHDAR,178080207,-,79,36,115,,,
,,SURBAT BALA,178080504,-,487,284,771,,,
,,SURBAT PAYEEN,178080505,-,262,173,435,,,
26,GMS* HATTAN,KARBORI,178080302,-,81,40,121,2,1,3
,,AYORI,178080303,-,204,97,301,,,
,,HATTAN,178080304,-,386,189,575,,,
,,LANDI KHWAR,178080305,-,107,49,156,,,
,,SALAMKOT,178080502,-,462,123,585,,,
,,SPERKI,178080503,-,29,22,51,,,
27,GHS* PACHA KALAY,SORI PAW,178080301,-,145,114,259,2,1,3
,,DHERI,178080401,-,248,179,427,,,
,,MANAI,178080402,-,77,51,128,,,
,,PACHA KALAY,178080403,-,206,126,332,,,
,,KANDAROW,178080405,-,58,52,110,,,
,,ASHARI,178080406,-,151,83,234,,,
