SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BOYS MC PRIMARY SCHOOL JADID NO 6 MOH JHURKAN,MC CHINIOT,58010101,-,1107,,1107,3,,3
,,MC CHINIOT,58010107,-,721,,721,,,
2,BOYS MC PRIMARY SCHOOL JADID NO 6 MOH JHURKAN,MC CHINIOT,58010101,-,,803,803,,2,2
,,MC CHINIOT,58010107,-,,416,416,,,
3,RAILWAY REST HOUSE,MC CHINIOT,58010104,-,887,,887,4,,4
,,MC CHINIOT,58010105,-,1381,,1381,,,
4,RAILWAY REST HOUSE FEMALE,MC CHINIOT,58010104,-,,664,664,,3,3
,,MC CHINIOT,58010105,-,,869,869,,,
5,BUILDING RAILWAY STATION ,MC CHINIOT,58010106,-,1200,,1200,2,,2
6,BUILIDNG RAILWAY STATION ,MC CHINIOT,58010106,-,,840,840,,2,2
7,GIRLS PRIMARY SCHOOL MUSTAFA ABAD KAMAL,MC CHINIOT,58010202,-,1201,,1201,4,,4
,,MC CHINIOT,58010203,-,1000,,1000,,,
8,GIRLS P/S MUSTAFA ABAD ,MC CHINIOT,58010204,-,1141,,1141,2,,2
9,GIRLS P/S RAI CHAND FEMALE,MC CHINIOT,58010202,-,,822,822,,4,4
,,MC CHINIOT,58010203,-,,751,751,,,
,,MC CHINIOT,58010204,-,,724,724,,,
10,GOVT H/S CHINIOT MALE,MC CHINIOT,58010102,-,638,,638,3,,3
,,MC CHINIOT,58010103,-,867,,867,,,
11,GOVT H/S CHINIOT FEMALE,MC CHINIOT,58010102,-,,531,531,,2,2
,,MC CHINIOT,58010103,-,,722,722,,,
12,OFFICE S.D.O PUBLIC HEALTH WATER WORKS LARI ADDA ,MC CHINIOT,58010201,-,1151,,1151,2,,2
13,MUNCIPLE CLUB CHINIOT ,MC CHINIOT,58010201,-,,852,852,,2,2
14,GIRLS DEGREE COLLEGE CHINIOT MALE,MC CHINIOT,58010205,-,666,,666,2,,2
,,MC CHINIOT,58010206,-,632,,632,,,
15,GIRLS DEGREE COLLEGE CHINIOT FEMALE,MC CHINIOT,58010205,-,,533,533,,2,2
,,MC CHINIOT,58010206,-,,548,548,,,
16,GOVT ISLAMIA COLLEGE ,MC CHINIOT,58010301,-,1513,,1513,3,,3
17,GOVT ISLAMIA COLLEGE ,MC CHINIOT,58010302,-,1230,,1230,2,,2
18,GIRLS DEGREE COLLEGE CHINIOT FEMALE,MC CHINIOT,58010301,-,,1157,1157,,4,4
,,MC CHINIOT,58010302,-,,944,944,,,
19,GOVT ELEMENTARY COLLEGE CHINIOT MALE,MC CHINIOT,58010303,-,1343,,1343,4,,4
,,MC CHINIOT,58010304,-,1183,,1183,,,
20,GIRLS P/S NO 1 GHAFOOR ABAD CHINIOT FEMALE,MC CHINIOT,58010303,-,,1026,1026,,3,3
,,MC CHINIOT,58010304,-,,886,886,,,
21,GIRLS P/S NO 1 GHAFOORABAD ,MC CHINIOT,58010305,-,1107,,1107,2,,2
22,GIRLS P/S GHAFOORABAD NO 2 ,MC CHINIOT,58010305,-,,943,943,,2,2
23,OFFICE OF MARKET ,MC CHINIOT,58010401,-,2905,,2905,4,,4
24,GIRLS M/S SATELLITE TOWN ,MC CHINIOT,58010401,-,,2087,2087,,3,3
25,BOYS P/S BEHARI COLONY ,MC CHINIOT,58010402,-,2340,,2340,4,,4
26,GIRLS P/S BEHARI COLONY ,MC CHINIOT,58010402,-,,1587,1587,,3,3
27,BOYS P/S KOHARWAL CHINIOT MALE,MC CHINIOT,58010403,-,915,,915,3,,3
,,MC CHINIOT,58010404,-,815,,815,,,
28,GIRLS P/S KOHARWAL CHINIOT FEMALE,MC CHINIOT,58010403,-,,629,629,,2,2
,,MC CHINIOT,58010404,-,,512,512,,,
29,GIRLS P/S THATHA KANJUWAN CHINIOT MALE,MC CHINIOT,58010501,-,421,,421,3,,3
,,MC CHINIOT,58010505,-,380,,380,,,
,,MC CHINIOT,58010506,-,561,,561,,,
30,GIRLS P/S THATHA THAKKAR CHINIOT FEMALE,MC CHINIOT,58010501,-,,299,299,,3,3
,,MC CHINIOT,58010505,-,,263,263,,,
,,MC CHINIOT,58010506,-,,447,447,,,
31,GIRD STATION JHANG ROAD CHINIOT MALE,MC CHINIOT,58010502,-,586,,586,3,,3
,,MC CHINIOT,58010504,-,1196,,1196,,,
32,GIRD STATION JHANG ROAD CHINIOT FEMALE,MC CHINIOT,58010502,-,,415,415,,3,3
,,MC CHINIOT,58010504,-,,909,909,,,
33,DISPOSAL WORKS JHANG ,MC CHINIOT,58010503,-,1279,,1279,2,,2
34,DISPOSAL WORKS JHANG ,MC CHINIOT,58010503,-,,872,872,,2,2
35,BOYS P/S RASHIDABAD NEAR POST OFFICE CHINIOT MALE,MC CHINIOT,58010601,-,657,,657,2,,2
,,MC CHINIOT,58010602,-,518,,518,,,
36,GIRLS P/S WARIS ABAD CHINIOT FEMALE,MC CHINIOT,58010601,-,,584,584,,2,2
,,MC CHINIOT,58010602,-,,464,464,,,
37,BOYS P/S M.C LAHORI GATE CHINIOT MALE,MC CHINIOT,58010603,-,1045,,1045,3,,3
,,MC CHINIOT,58010604,-,421,,421,,,
,,MC CHINIOT,58010605,-,423,,423,,,
38,M.C GIRLS P/S MOHALLAH CHHURIAN WALA CHINIOT,MC CHINIOT,58010603,-,,862,862,,3,3
,FEMALE,MC CHINIOT,58010604,-,,391,391,,,
,,MC CHINIOT,58010605,-,,367,367,,,
39,GOVT BOYS H/S CHINIOT MALE,MC CHINIOT,58010701,-,728,,728,3,,3
,,MC CHINIOT,58010702,-,713,,713,,,
40,T.B HOSPITAL CHINIOT FEMALE,MC CHINIOT,58010701,-,,598,598,,2,2
,,MC CHINIOT,58010702,-,,598,598,,,
41,GOVT GIRLS H/S OLD CIVIL ,MC CHINIOT,58010703,-,772,,772,2,,2
42,GOVT GIRLS H/S OLD CIVIL ,MC CHINIOT,58010703,-,,643,643,,1,1
43,M.C P/S JADID NO 1 CHINIOT MALE,MC CHINIOT,58010704,-,800,,800,2,,2
,,MC CHINIOT,58010705,-,592,,592,,,
44,M.C P/S JADID NO 1 CHINIOT FEMALE,MC CHINIOT,58010704,-,,656,656,,2,2
,,MC CHINIOT,58010705,-,,470,470,,,
45,GIRLS MADARASTULBENAT CHINIOT MALE,MC CHINIOT,58010706,-,667,,667,2,,2
