SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,Govt Boys High School Alaha no.1,ALHA,170050801,-,281,197,478,2,1,3
,,ALHA,170050804,-,322,260,582,,,
2,GOVT BOYS HIGH SCHOOL ALAHA NO.2,ALHA,170050802,-,471,388,859,2,1,3
,,ALHA,170050803,-,456,350,806,,,
3,GOVT BOYS P/S BUGGA,BUGGA,170050805,-,415,381,796,2,1,3
,,BEER PINDI,170050808,-,241,141,382,,,
4,GOVT GIRLS P/S KOT JHARANA,KOT JAHARANA,170050807,-,299,204,503,2,1,3
,,PINDI ELAHANI,170050806,-,139,88,227,,,
,,KOT ADAMANA,170050809,-,178,155,333,,,
5,GOVT GIRLS HIGH SCHOOL ,SAHNA,170051101,-,748,606,1354,2,1,3
6,GOVT GIRLS HIGH SCHOOL ,SAHNA,170051102,-,645,568,1213,2,1,3
7,GOVT P/S SAHNA,SAHNA,170051103,-,559,419,978,2,1,3
8,BHU SAHNA,SAHNA,170051104,-,853,627,1480,2,1,3
9,GOVT BOYS CHAK NO.5,CHAK NO.5,170051106,-,401,316,717,2,2,4
,,CHAK NO.4,170051105,-,403,345,748,,,
10,GOVT BOYS P/S KHANANA,KHANANA,170051703,-,367,204,571,2,2,4
,,KHANANA,170051704,-,514,320,834,,,
11,GOVT BOYS HIGH SCHOOL CHHIMON (PART1),GOVT BOYS HIGH SCHOOL CHHIMON (PART1),170051001,-,656,584,1240,2,1,3
12,GOVT BOYS HIGH SCHOOL  CHHIMON(PART2),CHHIMON,170051004,-,547,410,957,2,2,4
,,CHHIMON,170051003,-,485,364,849,,,
13,GOVT RURAL DISPENSARY ,CHHIMON,170051002,-,608,489,1097,2,1,3
14,GOVT P/S BUGGA PIND,CHHIMON,170051005,-,545,443,988,1,1,2
15,GOVT BOYS MIDDLE SCHOOL HASSAN,HASSAN,170050701,-,464,305,769,2,1,3
,,HASSAN,170050702,-,308,226,534,,,
16,GOVT BOYS P/S AKHI,AKHI,170030501,-,360,343,703,2,2,4
,,AKHI,170030502,-,444,415,859,,,
,,CHAK NO15,170030505,-,373,273,646,,,
17,GOVT BOYS HIGH SCHOOL CHAK NO 40,CHAK NO40,170030603,-,120,90,210,2,2,4
,,CHAK NO. 41,170030602,-,261,188,449,,,
,,CHAK NO. 39,170030604,-,269,234,503,,,
,,ANOWAL,170030601,-,309,195,504,,,
18,GOVT BOYS P/S CHAK NO. 13,CHAK NO. 13,170050604,-,484,375,859,2,2,4
,,CHAK NO. 12,170050603,-,297,217,514,,,
,,DALLOWAL,170050605,-,260,155,415,,,
19,GOVT BOYS P/S BHACHAR,BHACHAR,170030702,-,629,480,1109,2,1,3
20,GOVT BOYS P/S AIDAL,AIDAL,170030701,-,594,393,987,1,1,2
21,GOVT BOYS HIGH SCHOOL CAHKNO. 14,CHAK NO.14,170030503,-,631,493,1124,1,1,2
,,CHAK NO.14,170030504,-,111,84,195,,,
22,GOVT BOYS MIDDLE SCHOOL JAYYIA,JAYYIA,170050601,-,510,438,948,2,2,4
,,JAYYIA,170050602,-,425,324,749,,,
23,GOVT HIGHER SECONDARY SCHOOL BHIKHI NO.1,BHIKIHI,170050502,-,466,316,782,2,2,4
,,BHIKIHI,170050504,-,510,324,834,,,
24,GOVT HIGHER SECONDARY SCHOOL BHIKHI NO.2,BHIKIHI,170050503,-,563,364,927,2,2,4
,,BHIKIHI,170050501,-,488,347,835,,,
25,GOVT P/S BHIKHI,BHIKHI,170050505,-,613,495,1108,2,1,3
26,GOVT MIDDLE SCHOOL BHIKHI,BHIKIHI,170050506,-,831,604,1435,2,1,3
27,BHU BHIKHI,BHIKIHI,170050507,-,769,465,1234,2,1,3
28,VTI KUTHIALA SHEIKHAN,KUTHIALA SHEIKHAN,170030605,-,667,509,1176,2,1,3
29,GOVT GIRLS E/SCHOOL KUTHIALA SHEIKHAN,KUTHAIALA SHEIKHAN,170030606,-,640,535,1175,2,2,4
,,KUTHIALA,170030610,-,328,251,579,,,
30,OFFICE UNION COUNCIL KUTHIALA SHEIKHAN,KUTHIALA SHEIKHAN,170030608,-,650,456,1106,2,1,3
31,GOVT BOYS P/S KUTHIALA SHEIKHAN NO 1,KUTHIALA SHEIKHAN,170030607,-,426,354,780,2,1,3
,,KUTHIALA SHEIKHAN,170030609,-,275,201,476,,,
32,GOVT BOYS P/S KUTHIALA SHEIKHAN NO.2,KUTHIALA SHEIKHAN,170030611,-,755,431,1186,2,1,3
