SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,AGRICULTURE OFFICE ATTOCK (MALE),-,36010101,1 TO361,361,,361,4,,4
,,-,36010104,1 TO 1639,1639,,1639,,,
2,GOVT GIRLS ELEMENTRY SCHOOL PEOPLES COLONY,-,36010101,1 TO 307,,307,307,,4,4
,,-,36010103,1 TO 1682,,1682,1682,,,
3,M.C GIRLS SCHOOL MEHR ,-,36010102,1 TO 1386,,1386,1386,,3,3
4,OFFICE OF THE DEPUTY DISTRICT OFFICER ,-,36010105,1 TO 1586,,1586,1586,,4,4
5,DEAF & DUMP SCHOOOL PEOPLE COLONY ,-,36010103,1 TO 1937,1937,,1937,4,,4
6,M.C. BOYS PRIMRY SCHOOL ,-,36010102,1 TO 1729,1729,,1729,4,,4
7,GOVT BOYS HIGH SCHOOL NO ,-,36010104,1 TO 1406,,1406,1406,,3,3
8,SOIL CONSERVATION OFFICE ,-,36010105,1 TO 1757,1757,,1757,4,,4
9,GOVT. POST GRADUATE ,-,36010201,1 TO 1352,1352,,1352,3,,3
10,GOVT. PILOT SECONDARY SCHOOLATTOCK (MALE),-,36010202,1 TO 814,814,,814,4,,4
,,-,36010203,1 TO 578,576,,576,,,
,,-,36010204,1 TO 350,350,,350,,,
,,-,36010205,1 TO 244,244,,244,,,
11,M.C. BOYS PRIMRY SCHOOL NO ,-,36010201,1 TO 1357,,1357,1357,,4,4
12,M.C. GIRLS PRIMARY SCHOOL CHHOI ROAD ATTOCK (FEMALE),-,36010202,1 TO 799,,799,799,,4,4
,,-,36010203,1 TO 605,,605,605,,,
,,-,36010204,1 TO 322,,322,322,,,
,,-,36010205,1 TO 166,,166,166,,,
13,M.C. BOYS MIDDLE SCHOOL ,-,36010301,1 TO 838,838,,838,3,,3
,,-,36010302,1 TO 292,292,,292,,,
14,M.C. GIRLS MIDDLE SCHOOLATTOCK (MALE),-,36010303,1 TO 607,607,,607,4,,4
,,-,36010304,1 TO 628,628,,628,,,
,,-,36010305,1 TO 824,824,,824,,,
15,M.C. DISPENASARY ATTOCK (FEMALE),-,36010301,1 TO 864,,864,864,,3,3
,,-,36010302,1 TO 277,,277,277,,,
16,GOVT. ISLAMIA HIGH SCHOOLATTOCK (FEMALE),-,36010303,1 TO 517,,517,517,,4,4
,,-,36010304,1 TO 591,,591,591,,,
,,-,36010305,1 TO 782,,782,782,,,
17,POWER HOUSE ATTOCK (MALE),-,36010501,1 TO 803,803,,803,4,,4
,,-,36010502,1 TO 727,727,,727,,,
,,-,36010503,1 TO 572,572,,572,,,
18,GOVT. COLLEGE OF COMMERCE ATTOCK (MALE),-,36010601,1 TO 1232,1232,,1232,4,,4
,,-,36010602,1 TO 497,497,,497,,,
19,OFFICE OF THE MINERAL DEPTT ATTOCK (MALE),-,36010603,1 TO 779,779,,779,4,,4
,,-,36010604,1 TO 1181,1181,,1181,,,
20,F.G. PRIMARY SCHOOL DAIRY FARM 1 ATTOCK(MALE),-,36010401,1 TO 708,708,,708,4,,4
,,-,36010402,1 TO 776,776,,776,,,
,,-,36010403,1 TO 316,316,,316,,,
,,-,36010404,1 TO 453,453,,453,,,
21,M.C. BOYS PRIMARY SCHOOL NO 4 ATTOCK (FEMALE),-,36010401,1 TO 640,,640,640,,4,4
,,-,36010402,1 TO 787,,787,787,,,
,,-,36010403,1 TO 323,,323,323,,,
,,-,36010404,1 TO 392,,392,392,,,
22,BOYS PRIMARY SCHOOL MOH. SHAHABAD ATTOCK (FEMALE),-,36010501,1 TO 730,,730,730,,4,4
,,-,36010502,1 TO 665,,665,665,,,
,,-,36010503,1 TO 482,,482,482,,,
