SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
22,OFFICE OF POPULATION ,CIRLCE NO 5,007010501,-,684,648,1332,2,1,3
23,GGMS. KEHAL* ATD,CIRLCE NO 5,007010502,-,1009,934,1943,2,2,4
24,DHO* OFFICE* NEW ATD.,CIRLCE NO 5,007010503,-,687,643,1330,2,1,3
25,BISE OFFECE ATD OLD (MALE),CIRLCE NO 5,007010504,-,782,,782,3,,3
,,CIRLCE NO 5,007010506,-,674,,674,,,
26,BISE OFFECE* ATD. OLD (FEMALE),CURCLE NO 5,007010504,-,,709,709,,3,3
,,CURCLE NO 5,007010506,-,,594,594,,,
27,O/O THE SDO* WAPDA* NO 3 ,CURCLE NO 5,007010505,-,616,635,1251,2,1,3
28,MES* OFFICE ATD. (M),CIRCLE NO 1,008010101,-,781,,781,4,,4
,,CIRCLE NO 1,008010102,-,572,,572,,,
,,CIRCLE NO 1,008010103,-,667,,667,,,
29,MES* OFFICE* ATD.(F),CIRCLE NO 1,008010101,-,,656,656,,4,4
,,CIRCLE NO 1,008010102,-,,458,458,,,
,,CIRCLE NO 1,008010103,-,,512,512,,,
30,F G PIFFER BOYS HIGH SCHOOL NEAR SCD* CANTEEN*,CIRCLE NO 1,008010104,-,757,,757,3,,3
,,CIRCLE NO 1,008010105,-,618,,618,,,
31,F G PIFFER BOYS HIGH SCHOOL NEAR CSD CANTEEN,CIRCLE NO 1,008010104,-,,660,660,,3,3
,,CIRCLE NO 1,008010105,-,,600,600,,,
32,FG GIRLS BURKI HIGH SCHOOL ATD (M),CIRCLE NO 1,008010106,-,552,,552,3,,3
,,CIRCLE NO 1,008010107,-,925,,925,,,
33,FG GIRLS BURKI HIGH SCHOOL ATD (F),CIRCLE NO 1,008010106,-,,477,477,,3,3
,,CIRCLE NO 1,008010107,-,,877,877,,,
34,SOS VILLAGE CHOONAKARI ATD. (MALE),CIRCLE NO 2,008010201,-,475,,475,3,,3
,,CIRCLE NO 2,008010203,-,512,,512,,,
,,CIRCLE NO 2,008010202,-,492,,492,,,
35,SOS VILLAGE* CHOONAKARI* ATD (FEMALE),CIRCLE NO 2,008010201,-,,363,363,,2,2
,,CIRCLE NO 2,008010202,-,,439,439,,,
,,CIRCLE NO 2,008010203,-,,364,364,,,
36,GHS KAKUL,CIRCLE NO 2,008010204,-,704,567,1271,2,1,3
37,GOVT COMMERCE COLLEGE MANDIAN,CIRCLE NO 2,008010206,-,565,546,1111,2,2,4
,,CIRCLE NO 2,008010207,-,283,249,532,,,
38,GGHS* KAKUL CANT* ATD (M),CIRCLE NO 2,008010205,-,802,,802,2,,2
39,GGHS* KAKUL CANT: ATD (F),CIRCLE NO 2,008010205,-,,506,506,,3,3
40,OFFICE OF DISTRICT OFFICER AGRICULTURUE MANDIAN(M),CIRCLE NO 3,008010301,-,309,,309,3,,3
,,CIRCLE NO 3,008010302,-,572,,572,,,
,,CIRCLE NO 3,008010303,-,402,,402,,,
41,OFFICE OF DISTRICT OFFICER ,CIRCLE NO 3,008010301,-,,278,278,,3,3
,,CIRCLE NO 3,008010302,-,,558,558,,,
,,CIRCLE NO 3,008010303,-,,365,365,,,
42,FG GIRLS INTER COLLEGE SUPPLY NARIAN ROAD (MALE),CIRCLE NO 3,008010304,-,526,,526,3,,3
,,CIRCLE NO 3,008010305,-,323,,323,,,
,,CIRCLE NO 3,008010306,-,630,,630,,,
43,FG GIRLS INTER COLLEGE SUPPLY NARIAN ROAD,CIRCLE NO 3,008010304,-,,505,505,,3,3
,(FEMALE),CIRCLE NO 3,008010305,-,,312,312,,,
,,CIRCLE NO 3,008010306,-,,535,535,,,
44,OFFICE OF DD W AND S (PHE) ATD,CIRCLE NO 4,008010401,-,528,440,968,2,2,4
,,CIRCLE NO 4,008010402,-,443,354,797,,,
45,CIVILE (CB) DISPENSERY SIKANDARABAD SUPPLY,CIRCLE NO 4,008010403,-,507,434,941,1,1,2
,,CIRCLE NO 4,008010404,-,121,115,236,,,
46,FG MIDDLE SCHOOL SUPPLY ATD(M),CIRCLE NO 4,008010405,-,286,,286,3,,3
,,CIRCLE NO 4,008010406,-,448,,448,,,
,,CIRCLE NO 4,008010407,-,704,,704,,,
47,FG MIDDLE SCHOOL SUPPLY ATD (F),CIRCLE NO 4,008010405,-,,239,239,,3,3
,,CIRCLE NO 4,008010406,-,,406,406,,,
,,CIRCLE NO 4,008010407,-,,644,644,,,
48,GGPS NAWANSHERHR * ATD,CIRCLE NO 1,007030101,-,459,401,860,2,1,3
,,CIRCLE NO 1,007030102,-,179,177,356,,,
49,GGHS NAWANSHEHR* ATD (MALE),CIRCLE NO 1,007030103,-,309,,309,4,,4
,,CIRCLE NO 1,007030104,-,364,,364,,,
,,CIRCLE NO 1,007030105,-,789,,789,,,
,,N/SHEHR JANUBI,007080401,-,450,,450,,,
50,GGHS NAWANSHEHR ATD (FEMALE),N/SHEHR JUNOBI,7080401,-,,393,393,,3,3
,,CIRCLE NO 1,007030103,-,,304,304,,,
,,CIRCLE NO 1,007030104,-,,347,347,,,
,,CIRCLE NO 1,007030105,-,,653,653,,,
51,GHS NAWANSHEHR. ATD (M),CIRLCE NO 2,007030201,-,318,,318,2,,2
,,CIRCLE NO 2,007030202,-,335,,335,,,
,,CIRCLE NO 2,007030203,-,474,,474,,,
52,GHS NAWAN ATD (F),CIRLCE NO 2,007030201,-,,308,308,,2,2
,,CIRLCE NO 2,007030202,-,,327,327,,,
,,CIRLCE NO 2,007030203,-,,469,469,,,
53,GPS NAWAN SHEHR (NEW),CIRLCE NO 2,007030204,-,748,723,1471,2,2,4
54,GPS OCHAR (DHODIAL),CIRLCE NO 2,007030205,-,961,784,1745,2,2,4
55,BHU GHARI BANA (MALE),CIRCLE NO 3,007030301,-,708,,708,3,,3
,,CIRCLE NO 3,007030302,-,588,,588,,,
56,BHU GHARI BANA (FEMALE),CIRCLE NO 3,007030301,-,,606,606,,2,2
,,CIRCLE NO 3,007030302,-,,495,495,,,
57,GMS NAWANSHEHR (M),CIRCLE NO 3,007030303,-,165,,165,2,,2
,,CIRCLE NO 3,007030304,-,604,,604,,,
,,CIRCLE NO 3,007030305,-,410,,410,,,
58,GMS NAWANSHHER (F),CIRCLE NO 3,007030303,-,,151,151,,2,2
,,CIRCLE NO 3,007030304,-,,545,545,,,
,,CIRCLE NO 3,007030305,-,,433,433,,,
59,GGPS* BANDA GHAZAN,SHEIKHUBANDI,7080201,-,589,510,1099,2,2,4
,,SHEIKHUBANDI,7080202,-,208,170,378,,,
,,SHEIKHUBANDI,7080203,-,265,206,471,,,
60,GMS* BANDA DILAZAK,SHEIKHUBANDI,7080204,-,995,794,1789,2,2,4
61,GGHS SHEIKHULBANDI (MALE),SHEIKHULBANDI,7080205,-,533,,533,2,,2
,,SHEIKHULBANDI,7080206,-,556,,556,,,
62,GHS NAWANSHEHR. ATD.  (FEMALE),SHEIKHULBANDI,7080205,-,,450,450,,2,2
,,-,7080206,-,,501,501,,,
63,GHS SHAIKHUL BANDI (MALE),SHEIKHULBANDI,7080207,-,223,,223,3,,3
,,SHEIKHULBANDI,7080208,-,550,,550,,,
,,SHEIKHULBAN,7080209,-,745,,745,,,
64,BHU SHEIKHUL BANDI (FEMALE),SHEIKHULBANDI,7080207,-,,220,220,,3,3
,,SHEIKHULBANDI,7080208,-,,488,488,,,
,,SHEIKHULBANDI,7080209,-,,593,593,,,
65,GPS* SHEIKHUL BANDI,SHEIKHULBANDI,7080210,-,683,622,1305,2,2,4
,,SHEIKHULBANDI,7080211,-,239,245,484,,,
66,GGPS BANDA SINJLIAN,QASBA ATD.,7080212,-,593,492,1085,1,1,2
,,RAKH CIVIL MILITARY,7080213,-,29,24,53,,,
67,GPS* DARKAN,DHAMTOUR,7080301,-,418,375,793,2,1,3
,,DHAMTOUR,7080308,-,291,219,510,,,
68,GHS DHAMTOUR,DHAMTOUR,7080302,-,436,279,715,2,2,4
,,DHAMTOUR,7080303,-,515,420,935,,,
69,BHU* DHAMTOUR,DHAMTOUR,7080304,-,438,279,717,1,1,2
,,BANDA SHAWALIAN,7080309,-,138,90,228,,,
70,G.G.H.SS DHAMTOUR,DHAMTOUR,7080305,-,373,311,684,2,2,4
,,DHAMTOUR,7080306,-,362,319,681,,,
,,DHAMTOUR,7080307,-,313,219,532,,,
71,GPS* GULDOK,GUL DOK,7080310,-,339,223,562,1,1,2
,,GUL DOK,7080311,-,235,164,399,,,
72,GMS GHUMAWAN (MALE),N/SHEHR JANUBI,7080402,-,440,,440,3,,3
,,N/SHEHR JANUBI,7080403,-,451,,451,,,
,,N/SHEHR JANUBI,7080404,-,246,,246,,,
73,GGMS* GHUMAWAN (FEMALE),N/SHEHR JANUBI,7080402,-,,300,300,,2,2
,,N/SHEHR JANUBI,7080403,-,,398,398,,,
,,N/SHEHR ,7080404,-,,227,227,,,
74,GMS CHOONAKARI,N/SHEHR JANUBI,7080701,-,655,568,1223,2,2,4
,,N/SHEHR JANUBI,7080702,-,513,485,998,,,
75,GGPS BANDIAN,KAKUL,7080601,-,448,342,790,2,2,4
,,KAKUL,7080602,-,463,381,844,,,
76,GPS KAKUL,KAKUL,7080603,-,336,258,594,1,1,2
,,KAKUL,7080604,-,274,232,506,,,
77,GGPS KAKUL,KAKUL,7080605,-,633,520,1153,1,1,2
78,GGPS MANDROACH,MANDROACH KHURD,7080606,-,398,332,730,2,1,3
,,MANDROACH KALAN,7080607,-,341,252,593,,,
79,GPS BALOLIA,BALOLIA,7080608,-,384,296,680,2,2,4
,,BALOLIA,7080609,-,467,417,884,,,
80,SUMMER CAMP OF UNIVERSITY OF ENGENERING AND,MIRPUR,7080902,-,1000,,1000,3,,3
,ABBOTTABAD (MALE)SUMMER CAMP OF UNIVERSITY,,,,,,,,,
,OF ENGENERING AND,MIRPUR,7080902,-,,787,787,,3,3
,ABBOTTABAD (FEMALE)GGPS. MUSAZAI COLONY.,,,,,,,,,
,,MIRPUR,7080904,-,812,635,1447,2,1,3
83,PATATO RESEARCH CENTRE,MIRPUR,7080901,-,327,222,549,2,2,4
,,MIRPUR,7080905,-,880,634,1514,,,
84,GHS (BOYS) MUSAZAI COLONY MIRPUR (MALE),MIRPUR,7080906,-,635,,635,4,,4
,,MIRPUR,7080907,-,1180,,1180,,,
,,MIRPUR,7080911,-,655,,655,,,
85,GHS (BOYS) MIRPUR (FEMALE),MIRPUR,7080906,-,,500,500,,4,4
,,MIRPUR,7080907,-,,945,945,,,
,,MIRPUR,7080911,-,,539,539,,,
86,GPS NO 1 MIRPUR,MIRPUR,7080908,-,507,376,883,2,1,3
,,MIRPUR,7080909,-,287,188,475,,,
87,GGHS MIRPUR (MALE),MIRPUR,7080910,-,1727,,1727,4,,4
88,GGCMPS MIRPUR (FEMALE),MIRPUR,7080910,-,,1439,1439,,3,3
89,GMS* DABBAN,1 DEBBAN,7050101,-,559,390,949,2,2,4
,,2 DABBAN,7050102,-,400,219,619,,,
90,GPS NAROKA (TENT),NAROKA,7050103,-,610,482,1092,1,1,2
91,MASJID SCHOOL SEHALI,DALOLA,7050104,-,833,752,1585,2,1,3
92,GPS* SEHALI,DALOLA,7050105,-,550,441,991,1,1,2
93,BHU. DALOLA,DALOLA,7050106,-,990,883,1873,2,2,4
94,GHS DALOLA (TENT),1 DALOLA,7050107,-,723,609,1332,2,2,4
,,DALOLA,7050111,-,290,253,543,,,
95,GPS SERI,1 DALOLA,7050108,-,526,421,947,1,1,2
96,GGPS DARA,DALOLA,7050109,-,295,219,514,1,1,2
97,GHS HADORA,DALOLA,7050110,-,882,719,1601,2,2,4
98,GPS SERLA (IMPROVISED),DALOLA,7050112,-,740,590,1330,2,1,3
99,GPS BANDI HAMZA (TENT),1. BANDI PAHAR,7050201,-,576,431,1007,2,1,3
,,2. BANDI HAMZA,7050204,-,119,78,197,,,
100,GHS SARHAN,1. CHACK,7050202,-,328,215,543,2,1,3
,,GALI MORI,7050203,-,422,318,740,,,
,,3. BOGRAN,7050205,-,174,130,304,,,
101,GPS SAMBLI (TANT),SAMBLI DHERI,7050206,74 TO 466 & 52 TO 382,445,317,762,2,2,4
,,SAMBLI DHERI,7050207,74 TO 466 AND 52 TO 382,393,331,724,,,
102,GPS BAGOTAR,1. SUMBLI ,7050208,-,416,345,761,1,1,2
,,2. SUMBLI DHERI,7050207,1 TO 73 AND 1 TO 51,73,51,124,,,
103,GPS DEEDAL (TENT),1. DEEDAL,7050301,-,588,490,1078,1,,
104,GGPS BARBEEN,1. DEEDAL,7050302,-,584,492,1076,1,,
105,GPS* BANDI SAMAD (TENT),1. PAL,7050303,-,263,212,475,1,,
,,2. BANDI SAMAD,7050305,-,211,145,356,,,
106,GPS NAKKA (TENT),NAKKA,7050304,-,421,382,803,1,,
107,GHS BOI (MALE),1. BOI,7050306,-,165,,165,2,,
,,2. BATANGI,7050310,-,129,,129,,,
,,3. TORI,7050311,-,495,,495,,,
108,BHU* BOI (FEMALE),1. BOI,7050306,-,,111,111,,,
,,2. BATANGI,7050310,-,,144,144,,,
,,3. TORI,7050311,-,,372,372,,,
109,GMS* RANKOT,1. RANKOT,7050307,-,617,444,1061,1,,
110,GPS. MAKREELA (TENT),1. RANKOT,7050308,-,279,289,568,1,,
111,GPS MASJID SATHAL,RANKOT,7050309,-,221,203,424,1,,
112,GMS* TALKANDI (TENT),1. KUKMANG,7050401,-,346,261,607,2,,
,,2. KUKMANG,7050402,-,557,406,963,,,
113,GPS KANTHIALI (TENT),1. KUKMANG,7050403,-,673,566,1239,2,,
114,GPS GANDIALA,1. KUKMANG,7050404,-,352,334,686,1,,
115,GMS KUKMANG,1 KUKMANG,7050405,-,581,527,1108,1,,
116,GPS* KUKMAR (TENT),1. KUKMANG,7050406,-,392,333,725,1,,
117,GPS DEVLI BANDI (TENT),1 KUKMANG,7050407,326 TO 673 MALE AND 208 TO 470,348,263,611,1,,
118,GGPS KUKMAR,KUKMANG,7050407,"1 TO 325* 674  TO 781 MALE AND 1 TO 207* 471 TO 657 433",,394,,,827,1
119,GPS* KUTHIALA. (TENT/BUILDING),1. KUKMANG,7050408,-,612,570,1182,2,2,4
,,2. KUKMANG,7050409,-,177,166,343,,,
120,GHS* PATTAN KHURD,1. PATTAN KHURAD,7050410,-,407,361,768,1,1,2
121,GPS* PATTAN KHURD,1. PATTAN KHURD,7050411,-,315,263,578,1,1,2
,,2. PATTAN,7050412,-,313,273,586,,,
122,GGMS* SIALKOT,1. SIALKOT,7050501,-,507,499,1006,1,1,2
123,GMS* SIALKOT,1. SIALKOT,7050502,-,641,560,1201,1,1,2
124,GPS. KOTLA,1. SIALKOT,7050503,-,503,404,907,1,,1
125,GPS* RIALA BANDI SARARA,1. BANDI SARARA,7050504,-,864,705,1569,2,2,4
126,GPS BANDI SARARA/DARWALI,1. BANDI SARARA,7050505,-,600,568,1168,1,1,2
127,GHS* CHAMIALI,1. CHAMIALI,7050506,-,457,430,887,1,1,2
128,GMS* KHOKNALA (TENT),KHOKRIALA,7050507,-,253,228,481,1,1,2
,,2. KHOKRIALA,7050508,-,191,180,371,,,
129,GGPS. BANOTA (TENT),1. BANOTA,7050509,-,312,248,560,1,1,2
,,2. NARRI,7050510,-,307,242,549,,,
130,GPS* DAWATA. (TENT),PATTAN* DAWATA (TANT),7050601,-,568,552,1120,1,1,2
131,GMS* BATANGI MASEENA (TENT),1. PATTAN KALAN,7050602,-,626,530,1156,1,1,2
132,GMS. SALOI BANDI,1. PATTAN KALAN,7050603,-,633,501,1134,1,1,2
133,GGMS. PATTAN KALAN,1. PATTAN KALAN,7050604,-,317,312,629,2,2,4
,,2. PATTAN KALAN,7050605,-,573,505,1078,,,
134,GPS. KUTLIAN,1. PATTAN KALAN,7050606,-,555,668,1223,1,1,2
135,GPS. PATTAN KALAN,1. PATTAN KALAN,7050607,-,378,254,632,1,1,2
,,2. PATTAN KALAN,7050608,-,261,234,495,,,
136,GPS. MASEENA KALAN.,1. MASEENA KALAN,7050609,-,332,297,629,2,1,3
,,2. MASEENA KALAN,7050610,-,354,266,620,,,
137,GPS. PAYEEN,1 MAJOHAN,7050701,-,781,591,1372,2,1,3
138,GMS* BERI BAGLA,1. MAJOHAN,7050702,-,658,578,1236,1,1,2
139,GMS. MAJOHAN,1. MOJHAN,7050703,-,1167,1097,2264,2,2,4
140,BHU. TARACCH,1. MOJHAN,7050704,-,710,628,1338,2,1,3
141,BHU. NAMBAL,1. NAMBAL,7050705,-,484,361,845,1,1,2
142,GPS. KURLI,1. NAMBAL,7050706,-,881,745,1626,2,2,4
143,GGPS. PAND KURLI,1. NAMBAL,7050707,-,899,806,1705,2,2,4
144,GPS. DAKHAN,1. SANGAL,7050801,-,1232,924,2156,2,2,4
145,GPS. BADGRAN,1. SANGAL,7050802,-,505,391,896,1,1,2
146,GPS. ALI ABAD (TENT),1. MOLIA,7050803,-,867,663,1530,2,1,3
147,GGMS. ALI ABAD (TENT),1. MOLIA,7050804,-,631,604,1235,1,1,2
148,GHS* MOOLIA (TENT),1. MOLIA,7050805,-,945,873,1818,2,2,4
149,BHU* MOOLIA,1. MOLIA,7050806,-,474,536,1010,1,1,2
150,GPS* NAKKAR KHAN KALAN,1. BAKOT,7050901,-,660,598,1258,2,1,3
151,GMS* TOPA KHAN KALAN,1. BAKOT,7050902,-,887,698,1585,2,2,4
152,GPS* DAKHAN,1. BAKOT,7050903,-,470,358,828,1,1,2
153,GPS* MANDRI,1. BAKOT,7050904,-,465,346,811,1,1,2
154,GPS* SARHANDA (TENT),1. BAKOT,7050905,-,758,609,1367,2,1,3
155,GGHS*  BAKOT,1. BAKOT,7050906,-,519,430,949,1,1,2
156,GHS* BAKOT,1. BAKOT,7050908,-,448,297,745,1,1,2
157,GPS* BAKOT,1. BAKOT,7050907,-,1180,845,2025,2,2,4
158,GGPS. TARMUTHIAN,1. KAHU SARQI,7051001,-,388,366,754,2,1,3
,,2. KAHU SHARQI,7051002,-,310,249,559,,,
159,GGPS* KAHU SHARQI,1. KAHU SHARQI,7051003,-,374,344,718,2,2,4
,,2. KAHU SHARQI,7051004,-,406,368,774,,,
,,3. KAHU SHARQI,7051005,-,391,331,722,,,
160,GHSS* BEROT,1. BEROT KALAN,7051006,-,176,121,297,2,1,3
,,2. BEROT KALAN,7051008,-,635,492,1127,,,
161,BHU* BEROT,1. BEROT KALAN,7051007,-,670,629,1299,2,1,3
162,GMS* BASIAN,1. BEROT KALAN,7051009,-,468,367,835,1,1,2
163,GPS* BASIAN (TENT),1. BEROT,7051010,-,989,916,1905,2,2,4
164,GPS* BEROT,1. BEROT KALAN,7051011,-,705,573,1278,1,1,2
165,GGHS* BEROT,1. BEROT KALAN,7051012,-,303,252,555,1,1,2
,,1. BEROT KALAN,7051013,-,243,196,439,,,
166,GPS* JULIAL,1. BEROT KALAN,7051014,-,225,187,412,1,1,2
,,2. BEROT ,7051015,-,202,134,336,,,
167,GPS* NAKKAR MAJWAL,1. BEROT KHURD,7051101,-,357,332,689,2,1,3
,,2. BEROT KHURD,7051102,-,219,166,385,,,
,,3. BEROT KHURD,7051104,-,191,154,345,,,
168,GPS* SANGRAY,1. BEROT KHURD,7051103,-,508,411,919,2,1,3
,,2. BEROT KHURD,7051106,-,209,156,365,,,
169,GPS* BHAN,1. BEROT KHURD,7051105,-,272,233,505,1,1,2
,,2. BEROT KHURD,7051107,-,273,187,460,,,
170,GPS* NAKKAR KUTBAL,GPS* NAKKAR KUTBAL,7051108,-,222,179,401,1,1,2
,,2. KHU GHARBI,7051109,-,207,136,343,,,
171,GMS* LAHOOR,1. KHU GHARBI,7051110,-,641,482,1123,1,1,2
172,GPS* MOHRA,1. KHU GHARBI,7051111,-,617,477,1094,1,1,2
173,GPS* RANKOT,1. RIALA,7051201,-,688,562,1250,2,1,3
174,GPS* RIALA,1. RIALA,7051202,-,408,370,778,1,1,2
175,GGPS* MOMAN ABAD,1. RIALA,7051203,-,887,738,1625,2,2,4
176,GPS* LONGAL,1. KALA BAN,7051204,-,368,384,752,2,2,4
,,2. LONGAI,7051205,-,465,391,856,,,
177,GGPS* LONGAI,1. LONGAI,7051206,-,460,396,856,1,1,2
178,GPS* DAKHAN MALKOT,1. MALKOT,7051207,-,714,720,1434,2,2,4
179,GGMS* UPPER MALKOT,1. MALKOT,7051208,-,512,510,1022,2,2,4
,,2. MALKOT,7051209,-,276,282,558,,,
180,GMS* LOWER MALKOT,1. MALKOT,7051210,-,725,654,1379,2,1,3
181,GPS* DARWAZA,1. DARWAZA,7051301,-,421,342,763,1,1,2
,,2. DARWAZA,7051303,-,270,235,505,,,
182,GGPS* DARWAZA,1. DARWAZA,7051302,-,522,356,878,1,1,2
183,GPS* JANDALA,1 PALAK,7051304,-,586,551,1137,1,1,2
184,GGPS* KHAIRA GALI,1 PALAK,7051305,-,562,501,1063,1,1,2
185,GGMS* PALAK,1 PALAK,7051306,-,884,721,1605,2,2,4
186,GPS* KHUSHIKOT,1 PALAK,7051307,-,599,475,1074,1,1,2
187,GMS* SUJRAL,1 SUJRAL,7051308,-,762,651,1413,2,1,3
188,GPS* ARWAR,1 SURJAL,7051309,-,265,262,527,2,2,4
,,2 SUJRAL,7051310,-,397,298,695,,,
,,3 ARWAR,7051311,-,274,262,536,,,
189,GGPS* SALHAD (KANGAR),1 SALHAD,7080101,-,647,628,1275,2,1,3
190,GGPS* SALHAD,1 SALHAD,7080102,-,786,669,1455,2,1,3
191,GMS* SALHAD,1 SALHAD,7080103,-,768,613,1381,2,1,3
192,GHS* MUSLIMABAD,1 SALHAD,7080104,-,989,876,1865,2,2,4
193,GGPS*NO.1 DHERI MAIRA,1 SALHAD,7080105,-,1555,1291,2846,2,2,4
194,GGHS SALHAD,1 SALHAD,7080106,-,293,232,525,1,1,2
195,GGPS* LOWER SALHAD,1 SALHAD,7080107,"1 TO 254* 408 TO 850 (M) AND 1 TO 125* 203 TO 689(F) 696",,611,1307,1,1,2
196,GMS JABRIAN,SALHAD,7080107,255 TO 407 (M) AND 126 TO 202 (F),152,76,228,2,2,4
,,SALHAD,7080108,-,910,743,1653,,,
197,GGPS* KHOKAR,1. KHOKAR,7080109,-,1023,769,1792,2,2,4
198,GOVT COLLEGE NO 2 JHANGI,1. JHANGI,7080801,-,817,719,1536,2,2,4
199,GPS* JHANGI SYEDIAN,1. JHANGI,7080802,-,1129,746,1875,2,2,4
200,GGPS* JHANGI QAZIAN,1. JHANGI,7080803,-,1122,927,2049,2,2,4
201,GPS* BANDA QAZI,1. JHANGI,7080804,-,825,705,1530,2,1,3
202,GHS* JHANGI DHERIAN,1. JHANGI,7080805,-,663,548,1211,2,1,3
203,GMS* BANDA LAMBA,1. BANDA QAZI,7080806,-,270,210,480,1,1,2
,,2. BANDA LAMBA,7080807,-,224,183,407,,,
,,3. BANDA BATANG,7080808,-,141,109,250,,,
204,GPS* BANDA NOOR AHMED,1. BANDA GHAZAN,7080809,-,256,223,479,1,1,2
,,2. NOOR AHMED,7080810,-,383,295,678,,,
205,GPS* BANDA SHER KHAN,1. FAIZ ULLAH,7080811,-,211,189,400,1,1,2
,,2 SHER KHAN,7080812,-,250,212,462,,,
206,GMS* BANDA PHUGWARIAN,1. B/ PHUGRIAN,7080813,-,519,417,936,2,2,4
,,2. B/ PHUGRIAN,7080815,-,442,375,817,,,
207,GPS* BANDA PHUGRIAN,1.B/PHUGRIAN,7080814,-,557,538,1095,1,1,2
208,GPS* BANDA AMLOK,1. BABDA AMLOK,7080816,-,318,307,625,1,1,2
,,2 DHERI,7080817,-,307,241,548,,,
209,GGPS BANDA KHAIR ALI KHAN,1. BANDA KHAIR ALI KHAN,7080818,-,404,324,728,1,1,2
210,GPS* DHOBATHER,1. DHOBATHER,7080819,-,418,326,744,2,1,3
,,2. DHOBATHER,7080820,-,438,299,737,,,
211,1. DHOBATHER,1.DHOBATHER,7080821,-,571,424,995,1,1,2
212,GPS TANAN,1. TANAN,7081001,-,1319,1024,2343,2,2,4
213,GPS* SAJIKOT,1. SAJIKOT,7081002,-,728,722,1450,2,1,3
214,GPS* GOJRI,1.GOJRI,7081003,-,793,638,1431,2,1,3
215,GPS* BALDHERI,1. BALDHERI,7081004,-,620,416,1036,2,1,3
,,2. BALDHERI,7081005,-,253,200,453,,,
216,GGPS* BALDHERI,1.BALDHERI,7081005,-,796,606,1402,2,1,3
217,GPS* MORE KALAN,ALAMAIRA UTLA,7081007,-,238,131,369,1,1,2
,,ALMAIRA TARLA,7081008,-,421,348,769,,,
