SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT GIRLS PRIMERY SCHOOL,RAIKA MAIRA,41201,-,361,,361,2,,2
,,RAIKA MAIRA,41202,-,320,,320,,,
,,RAIKA MAIRA,41203,-,348,,348,,,
2,GOVT BOYS MIDDLE SCHOOL RAIKA MAIRA,RAIKA MAIRA,41201,-,,345,345,,2,2
,,RAIKA MAIRA,41202,-,,300,300,,,
,,RAIKA MAIRA,41203,-,,285,285,,,
3,GOVT GIRLS MIDDLE SCHOOL RANOTRA,RANOTRA,41101,-,454,,454,2,,2
,,RANOTRA,41102,-,404,,404,,,
,,LADWA,41103,-,225,,225,,,
4,GOVT GIRLS MIDDLE SCHOOL RANOTRA,RANOTRA,41101,-,,397,397,,2,2
,,RANOTRA,41102,-,,342,342,,,
,,LADWA,41103,-,,185,185,,,
5,GOVT BOYS PRIMERY SCHOOL KOLIAN GURO,KOLISN HUTO,41204,-,235,214,449,1,1,2
,,-,41205,-,200,192,392,,,
6,GOVT BOYS HIGH SCHOOL MOHATE,MAHUTA,41301,-,304,275,579,1,1,2
,,MAHUTA,41302,-,211,178,389,,,
,,MAHUTA,41304,-,103,97,200,,,
7,GOVT BOYS HIGH SCHOOL ,MAHUTA,41303,-,166,146,312,1,1,2
8,GOVT BOYS MIDDLE SCHOOL MIANA MOHRA,MIANA MOHRA,41305,-,161,127,288,1,1,2
,,MIANA MOHRA,41306,-,390,374,764,,,
,,MIANA MOHRA,41307,-,108,94,202,,,
9,GOVT BOYS MIDDLE SCHOOL ,MISERIAL,41401,-,513,512,1025,1,1,2
10,GOVT BOYS PRIMERY SCHOOL ,DHOK GURJI,41402,-,503,442,945,1,1,2
11,GOVT BOYS HIGH SCHOOL ,CHAK BALI ,40701,-,579,,579,3,,3
,,CHAK BALI KHAN,40702,-,932,,932,,,
