SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
,,DAGLI JAGG,00-5180104,-,51,17,68,,,
,,GEEL,00-5180402,-,341,142,483,,,
,,QALAH BANEEL,5200101,-,59,,59,,,
,,BANEEL NUMBER,00-5200102,-,240,255,495,,,
,,SHAIR,00-5200107,-,245,119,364,,,
,,BANEEL NO 2,00-5200103,-,149,73,222,,,
16,GPSKK RANALIA NO 1,GOSHI,5190105,-,18,1,19,1,1,2
,,GHEEL,00-5210203,-,239,93,332,,,
,,ZOR KILAY,00-5210303,-,300,78,378,,,
,,ASHAL,00-5210304,-,194,95,289,,,
,,KUZ KILAY,00-5210305,-,479,216,695,,,
17,GPS KK RANALIA NO 2,GATHER THAKHT,00-5210505,-,65,56,121,1,1,2
,,KAI,00-5210502,-,95,41,136,,,
,,DAHREE,00-5210501,-,112,59,171,,,
,,CHAR,00-5210407,-,13,7,20,,,
,,SHANGRI,00-5210204,-,46,7,53,,,
,,CHOCHUNG,00-5210301,-,20,13,33,,,
,,DAHAR,00-5210503,-,115,27,142,,,
,,PEERAN DAIRA,00-5190204,-,106,59,165,,,
,,SAIRTO,00-5210302,-,45,12,57,,,
,,KAJOO BELA,00-5210105,-,83,22,105,,,
,,DAHAR JAYAD KHEL,00-5190302,-,37,8,45,,,
,,DARA SHABI KHEL,00-5190704,-,129,31,160,,,
,,JAREEN,00-5210504,-,403,104,507,,,
18,BAR KILAY,KHHOKROO,00-5210401,-,164,100,264,2,1,3
,,BERAIN,00-5210402,-,76,25,101,,,
,,MARTHUNG,00-5190504,-,105,,105,,,
,,THEEN,00-5210404,-,218,52,270,,,
,,THAPAN,00-5210405,-,35,29,64,,,
,,ALIDAD KHEL,00-5210406,-,129,22,151,,,
,,BOAIN,00-5190402,-,218,,218,,,
,,BARA KILLAY,00-5190103,-,364,69,433,,,
,,DARTO,00-5190301,-,141,18,159,,,
,,MANWAN,00-5190304,-,98,20,118,,,
,,NOW,00-5190401,-,73,35,108,,,
,,GOSHI BELA,00-5190101,-,29,18,47,,,
,,BAHAR JAYA KHEL,5190302,-,87,41,128,,,
,,GHAHAR,00-5210403,-,110,47,157,,,
,,MANI KHEL,00-5190102,-,265,118,383,,,
,,TEHSIL BANDA,00-5210103,-,284,57,341,,,
19,GPS DOGAH,ZARBEEL,00-5190605,-,60,,60,2,1,3
,,KUZ SOYA,00-5190404,-,165,23,188,,,
,,SOYA,00-5190405,-,279,134,413,,,
,,JAHANGRI,00-5190403,-,46,,46,,,
,,ALWAL,00-5190501,-,51,4,55,,,
,,DOGA,00-5190503,-,43,7,50,,,
,,KAREEN,00-5190707,-,101,7,108,,,
,,DARA DOMAYKHEL,00-5190502,-,187,62,249,,,
,,DAHAND DOMAYKHEL,00-5190601,-,126,,126,,,
,,NARI,00-5190602,-,40,17,57,,,
,,KAREEN,00-5190702,-,76,42,118,,,
,,MAHARIA,00-5190603,-,257,55,312,,,
,,MOTA BAIK,00-5190705,-,132,35,167,,,
,,JALKOT,00-5190202,-,211,24,235,,,
,,DHONDMANI KHEL,00-5190706,-,96,,96,,,
,,DHAND SALI KHEL,00-5190201,-,126,29,155,,,
,,BAKH TANGI,00-5190604,-,41,1,42,,,
,,DAHARPARKHHAN KHEL,00-5190303,-,244,76,320,,,
,,MANDI,00-5190406,-,39,7,46,,,
,,CHARAI,00-5190701,-,107,18,125,,,
,,KASHMIR,00-5190703,-,59,16,75,,,
20,GHS RANOLIA,BAZAR BELA,00-5210101,-,715,66,781,1,1,2
,,KUZ BANDA,00-5210102,-,93,34,127,,,
,,DAHAR CHALA KHEL,00-5210201,-,34,18,52,,,
,,JAN BELA,00-5210104,-,91,30,121,,,
,,BELA AYUN,00-5210307,-,10,,10,,,
,,BELA JIJAL,00-5230206,-,139,97,236,,,
,,BELA NO 1,00-5230301,-,87,63,150,,,
,,BELA NO 2,00-5230302,-,93,67,160,,,
,,BANGI KHEL,00-5210202,-,38,18,56,,,
,,DINGO,00-5210306,-,64,,64,,,
21,GPS JIJAL,JIJAL VILLAGE,00-5230104,-,394,237,631,1,1,2
,,MALI DARA,00-5230102,-,413,101,514,,,
,,DANGO,00-5230203,-,152,35,187,,,
,,DHOOP,00-5230201,-,201,80,281,,,
22,GHS JIJAL NO 1,SHESHI,00-5230304,-,67,48,115,2,1,3
,,SERI,00-5230303,-,263,147,410,,,
,,KHHOKIAL,00-5230305,-,185,131,316,,,
,,DALOO,00-5230105,-,16,,16,,,
,,CHANDARI,00-5230106,-,68,48,116,,,
,,SAGOOGI,00-5230101,-,88,65,153,,,
,,KHAWAR BAHADAR KHEL,00-5230103,-,239,82,321,,,
,,ZOR KILLAY,00-5230204,-,234,42,276,,,
,,DAHAR,00-5230205,-,147,99,246,,,
,,GABAR,00-5320202,-,215,127,342,,,
23,GHSS PATTAN,PATTAN SERI,00-5240202,-,931,180,1111,1,1,2
,,DACHI,00-5240106,-,320,,320,,,
24,GPS HAJDEER VILL,HAIDER VILLAGE,00-240103,-,297,136,433,1,1,2
,,SAWAR VILAGE,00-5240104,-,308,227,535,,,
25,GPS PATTAN OLD,KAYOON,00-5240304,-,180,,180,1,1,2
,,BATJOI,00-5240404,-,199,31,230,,,
,,GAMBEER,00-5240305,-,236,64,300,,,
,,ABAD KHEL,00-5240207,-,141,25,166,,,
26,GPS RANGO,TOKOT,00-5240105,-,233,20,253,1,1,2
,,SARAY,00-5240506,-,38,27,65,,,
,,SAIROOSI,00-5240502,-,44,14,58,,,
,,RIZ LADAHAR,00-5240503,-,138,24,162,,,
,,KHHILTO,00-5240504,-,122,64,186,,,
,,RANGO NO 1,00-5240101,-,227,15,242,,,
,,RANGO NO 2,00-5240102,-,458,32,490,,,
,,KWAYOON,00-5240505,-,147,,147,,,
27,GHSS PATAN NO 2,MUSLIM BAGH,00-5240201,-,358,136,494,1,1,2
,,PATTAN SERI,00-5240203,-,337,88,425,,,
,,MANDAR,00-5240205,-,421,56,477,,,
28,GPS PATAN,KASEER,00-5240204,-,627,141,768,1,1,2
,,BANKAIL,00-5240206,-,362,66,428,,,
,,JORAN KHHIL,00-5240306,-,120,37,157,,,
29,GMS GULGUN,NOR JEHAN ABAD,00-5240501,-,82,28,110,1,1,2
,,GALAGO,00-5240403,-,6,,6,,,
,,GALGAN,00-5240405,-,270,74,344,,,
,,GALGAN NO 2,00-5240406,-,414,59,473,,,
,,KARMARO,00-5240402,-,46,,46,,,
30,GPS JANCHAL,JANCHAL,00-5240301,-,399,88,487,2,1,3
,,SHAMSHER,00-5240303,-,94,,94,,,
,,SAGAYUN,00-5240401,-,1061,152,1213,,,
,,JANCHAL NO 2,00-5240302,-,269,,269,,,
31,BHU BANIL QILAH,BANIL,00-5251005,-,431,196,627,2,1,3
,,SANAGAI,00-5251004,-,608,143,751,,,
,,KOTIA,00-5251006,-,163,75,238,,,
,,MANARI,00-5250302,-,74,,74,,,
,,SHAMAL BOW,00-5251002,-,67,63,130,,,
,,CHOR BAIR,00-5250801,-,313,65,378,,,
32,GPS TENGORI,SHANTI SADABAD,00-5250307,-,335,,335,1,1,2
,,JAMRA,00-5250203,-,265,83,348,,,
,,DATRA,00-5250103,-,582,60,642,,,
,,CHODRA,00-5250802,-,163,,163,,,
,,DAAN,00-5250901,-,76,13,89,,,
33,GPS SHAMAL GALI,SHAMAL QALI,00-5250904,-,276,15,291,1,1,2
,,KHHATTA,00-5250707,-,169,,169,,,
,,KAMAR BANDA,00-5250504,-,108,99,207,,,
,,SHAMS GUL BEGO KHEL,00-5250701,-,359,60,419,,,
,,KAMAR BANDA,00-5250704,-,496,23,519,,,
,,SHAMS GUL BAKHEL,00-5250702,-,124,,124,,,
34,GMS BANIL QILAH,BAR DAHAR,00-5250804,-,81,,81,1,1,2
,,KUZ DAHAR,00-5250803,-,170,74,244,,,
,,ACH BAIK,00-5250102,-,118,80,198,,,
,,BARAYOU,00-5251001,-,64,,64,,,
,,QILLA,00-5250805,-,161,,161,,,
,,MAZO,00-5251003,-,375,249,624,,,
,,BARING BANDA,00-5150101,-,266,,266,,,
,,ZARGAI,00-5150703,-,77,,77,,,
,,LONDA,00-5250705,-,46,,46,,,
35,GPS CHAWA KHAS,CHAWA KHASS,00-5250305,-,572,90,662,1,1,2
,,GAL PATAN,00-5250301,-,266,60,326,,,
,,JAI,00-5250602,-,193,70,263,,,
,,JAI NO 2,00-5250706,-,90,66,156,,,
36,GPS SANGO,SANGA DARA,00-5250201,-,984,161,1145,1,1,2
37,GPS KAZ HAJDEER,HIJDEER,00-5250205,-,1250,425,1675,1,1,2
38,GPS SEMOO YACHAN,SAMAINU,00-5270506,-,492,64,556,1,1,2
,,DOMINA,00-5250405,-,100,16,116,,,
,,DARA KALI,00-5250604,-,144,,144,,,
,,KAJO KASO,00-5270605,-,169,34,203,,,
,,DAB,00-5270602,-,103,,103,,,
,,SHANDEER,00-5270507,-,203,53,256,,,
,,DOOM LAHI  DAHR,00-5250605,-,107,,107,,,
39,GPS KARBEACH,KHHARBEACH,00-5250502,-,568,,568,1,1,2
,,ARMALAI,00-5250505,-,114,,114,,,
,,CHOBAL,00-5250406,-,74,20,94,,,
,,PAIT DARO,00-5250506,-,355,71,426,,,
,,TINGO,00-5250905,-,41,8,49,,,
40,GGPS BANIL BABAJEE,TALBAAT,00-5250401,-,375,87,462,1,1,2
,,ANDLO DARAN,00-5250404,-,626,266,892,,,
41,GGPS CHAWN KHASS,DOKHHA,00-5250601,-,1467,789,2256,2,1,3
42,GGPS KUZ CHAWA,BAIR,00-5250503,-,51,,51,1,1,2
,,GUJAR BANDA,00-5250603,-,131,,131,,,
,,TINKI,00-5250303,-,339,109,448,,,
,,SHALAN,00-5250403,-,97,71,168,,,
,,JEETO,00-5250304,-,43,20,63,,,
,,BARRAGO,00-5250402,-,442,104,546,,,
,,MIHABANK KHEL,00-5270607,-,233,,233,,,
,,DOONG,00-5250902,-,29,,29,,,
43,GGPS BAR YANJOOL,PHAGAAL,00-5260505,-,91,45,136,1,1,2
,,SHAKEEL KHHAR,00-5270503,-,462,263,725,,,
,,QALAGAY,00-5270601,-,196,,196,,,
,,KALAI,00-5250606,-,74,51,125,,,
,,SAGOI BAIR,00-5270606,-,137,,137,,,
44,GPS MANKHAR,BOW,00-5270501,-,362,98,460,1,1,2
,,CHANCHALA,00-5270603,-,161,,161,,,
,,MINKHHAR,00-5270504,-,399,,399,,,
,,GILTO,00-5270502,-,77,,77,,,
,,GANTAR,00-5270604,-,259,106,365,,,
45,GPS KUZ MANDRAZA,KUZ MANDRAZA,00-5270301,-,290,46,336,1,1,2
,,AHSAL NO 1,00-5270303,-,136,,136,,,
,,ASHAL NO 2,00-5270402,-,122,,122,,,
,,LAYOU,00-52-70401,-,200,,200,,,
,,BAR DARGAI,00-5270105,-,81,22,103,,,
,,KUND DABAR,5270101,-,69,40,109,,,
,,DOMO BAR,5270102,-,75,24,99,,,
,,DARGAHI NO 1,5270104,-,68,6,74,,,
46,GPS SAGOBAIR,SAGOBAR,00-5270202,-,164,66,230,1,1,2
,,SAYOU BAR,00-5260506,-,85,44,129,,,
,,DOGA,5270405,-,128,104,232,,,
,,SOYAL DARA,5270404,-,79,35,114,,,
,,MADAN,5260204,-,119,32,151,,,
,,QALLA,5270305,-,63,,63,,,
,,SANGARI,5270304,-,75,,75,,,
,,JAIL,5270302,-,145,32,177,,,
,,KASH BAR,5270204,-,26,24,50,,,
47,GMS SHESHAL KAYAL,SHISH KIYAL,00-5260504,-,421,103,524,1,1,2
,,BAIRLO,00-5260401,-,52,,52,,,
,,PAGAL,00-5260505,-,338,76,414,,,
,,BICHGAI,00-5260402,-,48,,48,,,
,,GAIL,00-5260507,-,175,23,198,,,
48,GMS HARIGAH,HARIGAH,00-5260404,-,353,22,375,1,1,2
,,BAIR,00-5260104,-,126,,126,,,
,,CHAPARTO,00-5260201,-,84,,84,,,
,,SWAR STEEL,00-5260303,-,715,157,872,,,
,,DHARGAI NO 2,00-5270103,-,64,16,80,,,
,,DAHRO,00-5260403,-,72,,72,,,
,,BANJA,00-5260502,-,102,21,123,,,
49,GHS KAYAL VILLAGE,ASOO,00-5260301,-,245,43,288,1,1,2
,,BILYADRAT,00-5260302,-,119,73,192,,,
,,MAIDAN,00-5270403,-,54,,54,,,
,,JABA,00-5260203,-,57,30,87,,,
,,DHOOP,00-5260405,-,211,56,267,,,
,,BANDLO,00-5260105,-,72,10,82,,,
,,SAN STEEN,00-5260304,-,269,81,350,,,
,,DABAR,00-5260305,-,207,11,218,,,
50,BHU KAYAL VILL,SANGAI,00-5260501,-,130,39,169,1,1,2
,,KAYAL VILLAGE,00-5260207,-,248,96,344,,,
,,JANO BOIN,00-5620205,-,74,22,96,,,
,,BANDA,00-5260306,-,178,35,213,,,
,,KAYO SARO,00-5260101,-,56,32,88,,,
,,PISHWA,00-5260206,-,143,81,224,,,
,,SETRO NO 1,00-5260102,-,138,,138,,,
,,SERTO NO 2,00-5260103,-,92,,92,,,
,,QALAH,00-5260202,-,148,75,223,,,
51,BHU KUZ PARO,KUZ PARO,00-5290802,-,169,35,204,1,1,2
,,SAIGAL BELA,00-5290601,-,75,,75,,,
,,LONDI,00-5290806,-,49,20,69,,,
,,SAIR,00-5290205,-,75,47,122,,,
,,KHHEL,00-5290206,-,47,,47,,,
,,BILI BANDA,00-5290402,-,17,,17,,,
,,FOJONI,00-5290801,-,172,37,209,,,
,,MUGHAL ABAD,00-5290405,-,129,119,248,,,
,,BAR BANDA,00-5290403,-,61,26,87,,,
,,KUZ BANDA,00-5290404,-,53,42,95,,,
,,AZIZ ABAD,00-5290807,-,144,18,162,,,
,,BADO BELA,00-5291204,-,30,,30,,,
52,GPS KHALYAR,KOT KHHILYAR,00-5290605,-,146,,146,1,1,2
,,BARI,00-5290606,-,132,29,161,,,
,,JOI BRAIND ,00-5291101,-,46,28,74,,,
,,JAMRA,00-5291203,-,179,125,304,,,
,,DOHOK,00-5290401,-,20,,20,,,
,,BAGA GANGA,00-5290406,-,94,82,176,,,
,,CHOI TOKO,00-5291005,-,27,,27,,,
,,KUZ JOHOL,00-5290702,-,84,15,99,,,
,,KUZ JAL,00-5290707,-,24,12,36,,,
53,GPS BAR PARO MEDAN,BAR PARO,00-5290905,-,286,166,452,2,1,3
,,BAR PAR NO 2,00-5290904,-,202,79,281,,,
,,GANO BAIK,00-5290907,-,107,35,142,,,
,,NAJAM ABAD,00-5290902,-,81,30,111,,,
,,DERIKHUNZADA KHEL,00-5290906,-,5,,5,,,
,,GOTI BAIK,00-5291004,-,41,,41,,,
,,MAGRI,00-5290504,-,184,150,334,,,
,,SHAMKA KHEL GAITHER,00-5290903,-,76,39,115,,,
,,SOTA KHEL GETHER,00-5291202,-,44,,44,,,
,,DEHRI,00-5291002,-,46,,46,,,
,,JAMAL KHANO BAIK,00-5291305,-,95,68,163,,,
,,SHISH BAIK,00-5291105,-,71,53,124,,,
,,KHHILY,00-5291102,-,16,16,32,,,
,,KOTAY KHEL GATHER,00-5291205,-,36,,36,,,
,,NAZARO ABAD,00-5290805,-,7,,7,,,
,,BAR JAAL,00-5290701,-,160,31,191,,,
54,GPS MASEE,AKHUNZADGAN,00-5290804,-,32,10,42,1,1,2
,,HAWARI,00-5290908,-,84,87,171,,,
,,KUZ SER,00-5290803,-,10,2,12,,,
,,DONG BAR PARO,00-5291201,-,32,,32,,,
,,MASI,00-5290106,-,30,23,53,,,
,,MASI NO 2,00-5290202,-,94,64,158,,,
,,MASI KOT,00-5290201,-,75,,75,,,
,,MASI ANDARSER,00-5290901,-,8,,8,,,
,,SAIR KUZ PARO,00-5290204,-,246,107,353,,,
,,BANDI,00-5290302,-,15,,15,,,
,,BELAGAI,00-5290104,-,47,25,72,,,
,,GOHAR ABAD,00-5290203,-,19,,19,,,
,,SHAHI BAGH,00-5290305,-,54,28,82,,,
,,BUSH,00-5290207,-,68,117,185,,,
,,JIJAL,00-5290301,-,127,,127,,,
,,KAI,00-5290105,-,20,,20,,,
55,GMS KHARO GAIDAR,MANJO BELA,00-5300603,-,53,1,54,1,1,2
,,KHARO GAIDAR,00-5300404,-,42,43,85,,,
,,GOTOBO,00-5290703,-,37,,37,,,
,,GABAR SER,00-5300101,-,187,,187,,,
,,SHAKRI,00-5301105,-,23,5,28,,,
,,KUZCHAR,00-5300203,-,84,64,148,,,
,,BAR CHAR,00-5300202,-,116,,116,,,
,,BANDO,00-5300403,-,245,119,364,,,
56,GGPS KHARO GAIDAR,KUZ DEHRO,00-5300803,-,159,104,263,1,1,2
,,GAIDAR,00-5291301,-,119,122,241,,,
,,KACHOR KACHAL KHHIYAR,00-5291302,-,65,3,68,,,
,,KOTA KOT,00-5300804,-,39,26,65,,,
,,JIJAL,00-5300805,-,52,4,56,,,
,,KATAK,00-5200902,-,5,2,7,,,
,,KAREEN GAIDAR,00-5300103,-,298,187,485,,,
,,CHAWAT,00-5291104,-,28,,28,,,
,,BAILGAI,00-5300105,-,25,,25,,,
57,GPS GADDAR,DEGREE,00-5300501,-,16,10,26,1,1,2
,,SER BAIK,00-5290505,-,31,29,60,,,
,,GALI KHHINA,00-5290502,-,27,1,28,,,
,,AZMOSAY,00-5300502,-,187,96,283,,,
,,GALI GAIDAR,00-5290503,-,260,55,315,,,
,,SERIT KHANIT,00-5300201,-,20,,20,,,
,,KALI,00-5391102,-,42,3,45,,,
,,BIN BAIK,00-5290102,-,122,63,185,,,
,,CHAMAR KOT,00-5291304,-,128,39,167,,,
,,DABOI,00-5310501,-,62,42,104,,,
,,GOY BAIK,00-5301004,-,27,13,40,,,
,,KEHNA,00-5290101,-,117,,117,,,
,,KARO SAIR,00-5290103,-,284,184,468,,,
,,KASIR KHEL,00-5301405,-,45,39,84,,,
,,KATOI,00-5290501,-,506,372,878,,,
,,KANARI BAIK,00-5301305,-,12,,12,,,
,,DARON BELA,00-5311204,-,18,3,21,,,
58,BHU SHARIED,AKWARI,00-5300405,-,24,,24,1,1,2
,,SARAM RAT,00-5301403,-,56,,56,,,
,,PAKAY BELA,00-5300701,-,18,,18,,,
,,BELGAI,00-5301302,-,71,,71,,,
,,LONI SAIR,00-5300302,-,134,,134,,,
,,BIJAL,00-5300503,-,29,,29,,,
,,BAR SAIR,00-5301404,-,132,82,214,,,
,,BAJNI,00-5300402,-,4,,4,,,
,,KUZ SAIR,00-5301402,-,78,16,94,,,
,,SHOKI SAIR,00-5291004,-,43,14,57,,,
,,MAGHAL RAT,00-5301103,-,258,150,408,,,
,,NARA,00-5300902,-,4,,4,,,
,,KAB KOT,00-5300904,-,21,4,25,,,
,,QALLAH,00-5300304,-,43,,43,,,
,,RAFIULLAH KHHAL,00-5300703,-,30,7,37,,,
,,KHHAWARI,00-5301001,-,40,,40,,,
,,AKRI SAIR,00-5301102,-,51,14,65,,,
59,GMS KUNDAL,MARAR,00-5331102,-,5,,5,1,1,2
,,DEWAN BELA,00-5300604,-,10,6,16,,,
,,SARO BAIK,00-5390505,-,26,2,28,,,
,,FERORGAH,00-5311203,-,47,26,73,,,
,,RAJA SAR,00-5310403,-,21,,21,,,
,,DAM ZAI,00-5310405,-,23,,23,,,
,,BARO BELA,00-5300702,-,29,,29,,,
,,AWAL KHEL,00-5301101,-,17,1,18,,,
,,KANDAL,00-5300605,-,445,201,646,,,
,,SHAM BELA,00-5300601,-,112,74,186,,,
,,ALO BAIK,00-5300704,-,54,,54,,,
,,RAJO BAIK,00-5301202,-,52,1,53,,,
,,BANGAH,00-5311103,-,120,,120,,,
60,BHU* PEACH BELA,KAFOON BELA,00-5311007,-,66,,66,1,1,2
,,DEWAN BELA,00-5311604,-,73,,73,,,
,,LAQ JAAQ,00-5311404,-,5,,5,,,
,,KHHARI,00-5311403,-,64,,64,,,
,,DAHRI,00-5311306,-,43,,43,,,
,,HITRI,00-5310103,-,45,21,66,,,
,,AKO,00-5311104,-,17,,17,,,
,,MAHOZ,00-5311705,-,27,,27,,,
,,GOHORA,00-5311705,-,4,,4,,,
,,BAROBAR,00-5311305,-,86,,86,,,
,,GHAZIANOGA,00-5311304,-,51,,51,,,
,,KHEL,00-5311305,-,39,24,63,,,
,,SHATOGAH,00-5310105,-,20,4,24,,,
,,AURNI,00-5310205,-,65,25,90,,,
,,DAMHATI,00-5311301,-,22,,22,,,
,,DOK BELA,00-5311001,-,57,21,78,,,
,,PROKI,00-5311001,-,60,,60,,,
,,SARKAS,00-5311407,-,25,,25,,,
,,SALO BELA,00-5310207,-,43,21,64,,,
,,HABIB KUZ,00-5311406,-,33,,33,,,
,,WELO BELA,00-5311004,-,30,,30,,,
61,GPS* PEACH BELA,DUM BELA,00-5311006,-,90,57,147,1,1,2
,,BARNOW,00-5311206,-,84,26,110,,,
,,KUZ NOW,00-5311205,-,32,,32,,,
,,MASHKI,005311303,-,23,,23,,,
,,PEACH BELA,00-5311003,-,278,99,377,,,
,,SAIRGAH,00-5311604,-,12,,12,,,
,,LANDGAH,00-5310201,-,13,7,20,,,
,,THARTO,00-5310104,-,15,,15,,,
62,GMS* HUKAMABAD,SAIRTOO,00-5310404,-,105,,105,2,1,3
,,BARI KASS,00-5311405,-,33,,33,,,
,,HAKMI BAR SAIR,00-5310406,-,49,,49,,,
,,HAKAM ABAD,00-5310901,-,120,70,190,,,
,,KAMIA BELA,00-5310801,-,174,,174,,,
,,PUL BELA,00-5310802,-,89,40,129,,,
,,ZUB,00-5310704,-,33,19,52,,,
,,SARITAY,00-5310702,-,171,53,224,,,
,,BAT KANDAIRA,00-5310706,-,24,,24,,,
,,NARI,00-5310804,-,43,,43,,,
,,HAKMI KUZAIR,00-5310902,-,64,,64,,,
,,KUR BELA,00-5311002,-,58,13,71,,,
,,SHAMAN BELA,00-5311102,-,62,25,87,,,
