SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GPS* BATAKUNDI MALE (AT FOREST REST HOUSE,KAGHAN,6120101,-,1100,,1100,3,,3
,,KAGHAN,102,-,778,,778,,,
2,GGPS. BATAKUNDI FEMALE (AT FOREST RANGE QUARTER,KAGHAN,6120101,-,,877,877,,2,2
,,KAGHAN,102,-,,633,633,,,
3,GHS NARAN MALE (AT FOREST HOSTEL KAGHAN),KAGHAN,6120103,-,1327,,1327,4,,4
,,KAGHAN,104,-,1292,,1292,,,
4,GPS NARRAN FEMALE (AT GHS KAGHAN),KAGHAN,6120103,-,,807,807,,3,3
,,KAGHAN,104,-,,840,840,,,
5,GMS* RAJWAL,KAGHAN,6120105,-,1194,780,1974,2,1,3
6,GPS KAGHAN COMBINED,KAGHAN,6120106,-,1056,779,1835,2,1,3
7,AGRICLTURE REST HOUSE NEW BUILDING KAGHAN ,KAGHAN,6120107,-,1400,1068,2468,2,2,4
8,AGRICULTURE REST HOUSE OLD BUILDING KAGHAAN ,KAGHAN,6120108,-,1392,903,2295,2,1,3
9,GGMS LARRI (COMBINED),KAGHAN,6120109,-,1192,1050,2242,2,1,3
10,GMS KHANIAN COMBINED TENT,PATTAN DES,6120201,-,533,382,915,2,1,3
,,PATTAN DES,202,-,341,296,637,,,
11,GPS KAMAL BAN COMBINED,KAMAL BAN,6120203,-,494,468,962,2,2,4
,,KAMAL BAN,204,-,636,671,1307,,,
12,GMS PHAGHAL MALE TENT,PHAGHAL,6120205,-,619,,619,3,,3
,,PHAGHAL,206,-,1107,,1107,,,
,,PHAGHAL,207,-,754,,754,,,
13,GGPS PHAGHAL FEMALE TENT,PHAGHAL,6120205,-,,497,497,,3,3
,,PHAGHAL,206,-,,927,927,,,
,,PHAGHAL,207,-,,690,690,,,
14,GPS* KALAS JAMAI MARI COMBINED,KALAS JAMAL MAR,6120208,-,660,511,1171,2,1,3
,,KALAS JAMAL MAR,209,-,620,461,1081,,,
15,GMS* SERI MANOOR MALE SHALTER,MANOOR M.JAN,6120301,-,894,,894,2,,2
,,MANOOR M.JAN,302,-,816,,816,,,
16,GMS SERI MANOOR FEMALE,MANOOR M.JAN,6120301,-,,654,654,,2,2
17,GMS BADEL GRAN COMBINED,MANOOR BOSTAN,6120303,-,723,407,1130,2,1,3
,,MANOOR BOSTAN,304,-,514,410,924,,,
18,GPS BANDA MANOOR COMBINED,MANOOR ARSAL,6120305,-,832,566,1398,2,1,3
,,MANOOR ARSAL,306,-,515,385,900,,,
19,GPS BELA MANOOR MALE,MANOOR HAFIZULLAH,6120307,-,711,,711,4,,4
,,MANOOR HAFIZULLAH,308,-,757,,757,,,
,,MANOOR HAFIZULLAH,309,-,568,,568,,,
,,MANOOR HAFIZ ULLAH,310,-,717,,717,,,
20,GHS* BELA MANOOR FEMALE,MANOOR HAFIZULLAH,6120307,-,,450,450,,3,3
,,MANOOR HAFIZULLAH,308,-,,481,481,,,
,,MANOOR HAFIZULLAH,309,-,,382,382,,,
,,MANOOR HAFIZULLAH,310,-,,532,532,,,
21,GHS MOHANDARY COMBINED,JARAID,6120401,-,1470,,1470,2,1,3
22,GPS DHANOO JARAID ,JARAID,6120402,-,1163,976,2139,2,1,3
23,BHU . JARAID COMBINE,JARAID,6120403,-,1265,884,2149,2,1,3
24,GHS . JARAID COMINED TENT,JARAID,6120404,-,1616,1270,2886,2,1,3
25,GPS OCHRI COMBINED,JARAID,6120405,-,1513,1080,2593,2,1,3
26,GHSS* KAWAI COMBINED,KAWAI,6120501,-,1536,1039,2575,2,1,3
27,GHS PARIS MALE TENT,PARIS,6120502,-,1198,,1198,3,,3
,,PARIS,503,-,663,,663,,,
28,GGMS PARIS FEMALE TENT,PARIS,6120502,-,,998,998,,2,2
,,PARIS,503,-,,481,481,,,
29,GHS BHONJA MALE TENT,BHOONJA,6120504,-,582,,582,4,,4
,,BHOONJA,505,-,452,,452,,,
,,BHOONJA,506,-,478,,478,,,
,,BHOONJA,507,-,657,,657,,,
30,GPS BHOONJA FEMALE TENT,BHOONA,6120504,-,,514,514,,3,3
,,BHOONJA,505,-,,408,408,,,
,,BHOONJA,506,-,,380,380,,,
,,BHOONJA,507,-,,518,518,,,
31,GPS GHANOOL COMBINED TENT,CHANOOL,6120701,-,611,471,1082,2,1,3
,,CHANOOL,702,-,299,220,519,,,
32,GHS GHANOOL COMBINED,GHANOOL,6120703,-,534,428,962,2,1,3
,,GHANOOL,704,-,449,417,866,,,
33,GGMS* GHANOOL COMBINED ,GHANOOL,6120705,-,510,415,925,1,1,2
34,GPS KHOLA COMBINED TENT,GHANOOL,6120706,-,780,604,1384,1,1,2
35,GHS BANGIAN MALE TENT,BANGIA JOCHA,6120801,-,600,,600,2,,2
,,BANGIA JOCHA,802,-,617,,617,,,
36,GPS BANGIAN FEMALE TENT,BANGIA JOCHA,6120801,-,,507,507,,2,2
,,BANGIA JOCHA,802,-,,426,426,,,
37,GHS JOSCHA COMBINED TENT,BANGIA JOCHA,6120803,-,590,438,1028,2,1,3
,,BANGIA JOCHA,804,-,482,351,833,,,
38,GGMS SANGAR COMBINED,HASAM ABAD,6120805,-,174,153,327,2,1,3
,,SANGAR,806,-,754,576,1330,,,
39,GHS SANGAR COMBINED TENT,SANGAR,6120807,-,455,378,833,2,1,3
,,SANGAR,808,-,204,181,385,,,
,,SANGAR,809,-,212,153,365,,,
,,SANGAR,810,-,265,217,482,,,
40,GMS KAPI GALI COMBINED TENT,SANGAR,6120811,-,517,370,887,2,1,3
,,SANGAR,812,-,446,379,825,,,
41,GMS HANGRAI MALE TENT,HANGRAI,6110101,-,448,,448,2,,2
,,HANGRAI,102,-,436,,436,,,
,,HANGRAI,103,-,497,,497,,,
42,GGPS HANGRAI FEMALE TENT,HANGRAI,61104101,-,,349,349,,2,2
,,HANGRAI,102,-,,277,277,,,
,,HANGRAI,103,-,,350,350,,,
43,GPS BAN BIGAR MALE TENT,BAN BIGAR,6110104,-,1027,,1027,2,,2
,,BAN BIGAR,105,-,722,,722,,,
44,GGPS BAN BIGAR FEMALE TENT,BAN BIGAR,6110104,-,,733,733,,2,2
,,BAN BIGAR,105,-,,652,652,,,
45,GPS CHAKKA COMBINED TENT,GHANAILA,6110106,-,365,280,645,2,1,3
,,GHANAIL,107,-,190,155,345,,,
,,GHANAILA,108,-,200,112,312,,,
,,GHANAILA,109,-,172,145,317,,,
,,GHANAILA,110,-,357,246,603,,,
,,GHANAILA,111,-,169,110,279,,,
46,GPS CHAPRA JOSHAL COMBINED TENT,JOSHAL,6120601,-,449,347,796,2,1,3
