SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GMS GAT(M),SHAWAR,003050601,1 TO 1530,1530,,1530,3,,3
2,GMS KUZ SHAWAR RIGHT ,SHAWAR,003050602,1 TO 1180,1180,,1180,2,,2
3,GMS KUZ SHAWAR LEFT ,SHAWAR,003050602,1 TO 881,,881,881,,2,2
4,GGMS KUZ SHAWAR(M),SHAWAR,003050603,1 TO 982,1543,,1543,3,,3
,,SHAWAR,003050604,1 TO 561,,,,,,
5,GHS SHAWAR (M),SHAWAR,003050605,1 TO 1251,1251,,1251,3,,3
6,GGMS BAR SHAWAR GHT SIDE ,SHAWAR,003050606,1 TO 1364,1364,,1364,2,,2
7,GGMS BAR SHAWAR LEFT ,SHAWAR,003050605,1 TO 1011,,1011,1011,,2,2
8,GPS GAT IMP:(F),SHAWAR,003050606,1 TO 1308,,1308,1308,,3,3
9,GPS KUZ SHAWAR (F),SHAWAR,003050603,1 TO 768,,1255,1255,,3,3
,,SHAWAR,003050604,1 TO 487,,,,,,
10,FPS BAR SHAWAR (F),SGAWAR,003050605,1 TO 1222,,1222,1222,,3,3
11,GPS SIJBANR(M)IMP,SIJBANR,003050701,1 TO 1329,1901,,1901,3,,3
,,SIJBANR,003050702,1 TO 572,,,,,,
12,GHS SIJBANR(M),RONYAL,003050703,1 TO 288,1564,,1564,3,,3
,,RONYAL,003050704,1 TO 1276,,,,,,
13,GPS MIAN KALAY (C),MIAN KALAY,003050705,1 TO 397 1 TO 321,397,321,718,1,1,2
14,GGMS ARKOT(M),ARKOT,003050801,1 TO 352,1117,,1117,2,,2
,,ARKOT,003050802,1 TO 765,,,,,,
15,GPS BARAWAL(M),SHANGWATAI,003050803,1 TO 1505,1505,,1505,3,,3
16,GHS NAZARABAD(M),SHANGWATAI,003050804,1 TO 1163,1163,,1163,2,,2
17,GGPS SIJBANR(F),SIJBANR,003050701,1 TO 966,,1327,1327,,3,3
,,SIJBANR,003050702,1 TO 361,,,,,,
18,GGPS RONYAL(F),RONYAL,003050703,1 TO 244,,1219,1219,,3,3
,,RONYAL,003050704,1 TO 975,,,,,,
19,GPS ARKOT(F),ARKOT,00305081,1 TO 315,,913,913,,2,2
,,ARKOT,003050802,1 TO 598,,,,,,
20,BHU MIAN KALAY(F),SHANGWATAI,003050803,1 TO 1129,,1229,1229,,3,3
21,DISPENSARY NAZARABAD(F),SHANWATAI,003050804,1 TO 1054,,1054,1054,,2,2
22,GPS NAZARABAD JURRA(C),JURA,003050901,1 TO 401  1TO 338,971,777,1748,2,1,3
,,JURA,003050902,1 TO 570 1 TO 439,,,,,,
23,GGPS GORRA (M),GORRA,003050903,1 TO 898,1823,,1823,3,,3
,,GORRA,003050904,1 TO 925,,,,,,
24,GPS PIR KALAY (M),PIR KALAY,003051001,1 TO 671,1485,,1485,3,,3
,,PIR KALAY,003051002,1 TO 814,,,,,,
25,GHS BAR SHERPALAM(M),BAR SHERPALAM,003051003,1 TO 602,1665,,1665,3,,3
,,BAR SHERPALAM,003051004,1 TO 1063,,,,,,
26,GMS SHAKARDAR (M),SHAKARDARA,003051005,1 TO 1462,2307,,2307,4,,4
,,SHAKARDARA,003051006,1 TO 845,,,,,,
27,GPS GORRA(F),GORRA,003050903,1 TO 746,,1419,1419,,3,3
,,GORRA,003050904,1 TO 673,,,,,,
28,GPS NO.1 SHERPALAM(F),PIR KALAY,003051001,1 TO 486,,1031,1031,,2,2
,,PIR KALAY,003051002,1 TO 545,,,,,,
29,GGPS BAR SHERPALAM(F),BAR SHERPALAM,003051003,1 TO 480,,1267,1267,,3,3
,,BAR SHERPALAM,003051004,1 TO 787,,,,,,
30,GPS SHAKARDARA(F),SHAKARDARA,003051005,1 TO 785,,1396,1396,,3,3
,,SHAKARDARA,003051006,1 TO 611,,,,,,
31,GMS LALKOO(C),LALKOO,003040101,1 TO 706 1 TO 557,706,557,1263,2,1,3
32,GPS LALKOO(C),LALKOO,003040102,1 TO 526 1TO377,526,377,903,1,1,2
33,GPS FAZIL BAIG RIGHT SIDE(M),GAHRAI,003040103,1 TO 1699,1699,,1699,3,,3
34,GPS FAZIL BAIG LEFT SIDE(F),GAHRAI,003040103,1 TO 1006,,1006,1006,,2,2
35,GHS SAKHRA LEFT SIDE(M),SAKHRA,003040202,1 TO 348,1447,,1447,3,,3
,,SAKHRA,003040204,1 TO 582,,,,,,
,,SAKHRA,003040205,1 TO 517,,,,,,
36,GHS SAKHRA RIGHT SIDE(F),SAKHRA,003040202,1 TO 225,,867,867,,2,2
,,SAKHRA,003040204,1 TO 294,,,,,,
,,SAKHRA,003040205,1 TO 348,,,,,,
37,GGPS SAKHRA(C),LASSTAI,003040204,1 TO 792 1 TO 627,792,627,1419,2,1,3
38,GGMS SAKHRA(C),SAKHRA,003040201,1 TO 709 1 TO 481,1159,809,1968,2,2,4
,,SAKHRA,003040203,1 TO 450 1 TO 328,,,,,,
39,GPS NOWKBARA(C),NOWKHARA,003040206,1 TO 506 1 TO 339,952,644,1596,2,1,3
,,NOWKHARA,003040209,1 TO 446 1 TO 305,,,,,,
40,GMS ADAM SHAH(C),NOWKHARA,003040207,1 TO 724 1 TO 484,1143,754,1897,2,2,4
,,NOWKHARA,003040208,1 TO 419 1 TO 270,,,,,,
41,GPS AZAD BANDA(C),DARMAI,003040301,1 TO 527 1TO 437,527,437,964,1,1,2
42,GMS DARMAI(C),DARMAI,003040302,1 TO 608 1TO 532,608,532,1140,2,1,3
43,GGPS DARMAI(C),DARMAI,003040303,1 TO 924 1 TO 629,924,629,1553,2,1,3
44,GGPS HUSSAIN ABAD(C),DARMAI,003040304,1 TO 1174 1 TO 814,1174,814,1988,2,2,4
45,GHS RAHAKOT(C),RAHATKOT,003040305,1 TO 191 1 TO 146,1058,707,1765,2,1,3
,,RAHATKOT,003040308,1 TO 867  1 TO 561,,,,,,
46,GPS SPERDAR(C),RAHATKOT,003040306,1 TO 605 1 TO 476,1071,865,1936,2,2,4
,,RAHATKOT,003040307,1 TO 466 1 TO 389,,,,,,
,GPS KALAKOT(C),, 1071 ,,,865,1936,,,
,,KALAKOT,003040401,1 TO 550 1 TO 401,550,401,951,1,1,2
48,GGPS KALAKOT(C),KALAKOT,003040402,1 TO 1194 1 TO 841,1194,841,2035,2,1,3
49,GPS GAL SHAH(C),ASHARAY,003040403,1 TO 1083  1 TO 806,1083,806,1889,2,1,3
50,GGPS GAL RIGHT SIDE(M),ASHARAY,003040404,1 TO 1193,1193,,1193,2,,2
51,GGPS GAL LEFT SIDE(F),ASHARAY,003040404,1 TO 1024,,1024,1024,,2,2
52,GPS ASHARAY(C),ASHARAY,003040405,1 TO 990 1 TO 753,990,753,1743,2,1,3
53,GGPS ASHARAY(C),ASHARAY,003040406,1 TO 540 1 TO 466,540,466,1006,1,1,2
54,GHS BARA DRUSHKHELA(M),BARA DRUSHKHELA,003040503,1 TO 669,1571,,1571,3,,3
,,BARA DRUSHKELA,003040505,1 TO 902,,,,,,
55,GPS BARA DRUSHKELA NEW PORTION(M),BRAA DRUSHKHELA,003040504,1 TO 2159,2159,,2159,3,,3
56,GPS KUNA DRUSHKHALA (M),KUZA DRUSHKHELA,003040506,1 TO 903,1726,,1726,3,,3
,,KUZA DRUSHKHELA,003040507,1 TO 823,,,,,,
57,GPS BARA DRUSHKHETA OLD PORTION(C),BARA DRUSHKHELA,003040501,1 TO 744,1671,578,2249,2,1,3
,,KUZA DRUSHKHELA,003040508,1 TO 927  1 TO 578,,,,,,
58,GPS BAZKHELA RIGHT SIDE(F),BARA DRUSHKHELA,003040501,1 TO 485,0,1219,1219,0,2,2
,,BARA DRUSHKHELA,003040502,1 TO 734,0,0,0,,,
59,GPS NO 1 BAZKHELA LEFT SIDE (M),BARA DRUSHKHELA,003040502,1 TO 878,878,0,878,2,0,2
60,GGHS BARA RUSHKHELA (F),BARA DRUSHKHELA,003040504,1 TO 1625,0,1625,1625,0,3,3
61,GGPS BARA DRUSHKEHLA (F),BARA DRUSHKHELA,003040503,1 TO 497,0,1225,1225,0,2,2
,,BARA DRUSHKHELA,003040505,1 TO 728,0,0,0,,,
62,GGHS KUZA DRUSHKHELA (F),BARA DRUSHKHELA,003040506,1 TO 628,0,1273,1273,0,2,2
,,BARA DRUSHKHELA,003040507,1 TO 645,0,0,0,,,
63,GHSS BAIDARA UPPER STOREY (M),BAIDARA,003040601,1 TO 865,1659,0,1659,3,0,3
,,BAIDARA,003040602,1 TO 794,0,0,0,,,
64,GHSS BAIDARA LOWER STOREY (M),BAIDARA,003040603,1 TO 1609,2435,0,2435,3,0,3
,,BAIDARA,003040604,1 TO 826,0,0,0,,,
65,GPS SAMBAT CHAM (C),SAMBAT CHAM,003040605,1 TO 552 1 TO 390,552,390,942,1,1,2
66,GPS RAHIMABAD (C),SAMBAT,003040610,"1 TO 1139*1 TO 732",1139,732,1871,2,1,3
67,GHS SAMBAT (C),SAMBAT,003040608,"1 TO 1022*1 TO 641",1022,641,1663,2,1,3
68,GPS BODIGRAM (C),BODIGRAM,00304060,"1 TO 668*1 TO 495",668,495,1163,1,1,2
69,GGPS BARDARA (F),BAIDARA,003040601,1 TO 541,0,1153,1153,0,3,3
,,BAIDARA,003040602,1 TO 612,0,0,0,,,
70,GGPS SAMBAT CHAM (C),SAMBAT CHAM,003040606,"1 TO 1903* 1 TO 778",1003,778,1781,2,1,3
71,GGMS SAMBAT (C),SAMBAT,003040609,"1 TO 945* 1 TO 560",945,560,1505,1,1,2
72,GHS BAIDARA (F),BAIDARA,003040603,1 TO 1059,,1700,1700,0,3,3
,,BAIDARA,003040604,1 TO 641,0,0,0,,,
73,GHS BAMAKEHLA (M),BARA BAMAKHELA,003040701,1 TO 1336,1336,0,1336,2,0,2
74,GHS MARTA (M),MATTA KHARARAI,003040702,1 TO 1236,1236,0,1236,2,0,2
75,GOVT COLLEGE MATTA (M),MATTA KHARARAI,003040703,1 TO 1265,1265,0,1265,3,0,3
76,GGHSS MATTA (M),MATTA ,003040704,1 TO 1844,1844,0,1844,3,0,3
77,GPS DETPANAI (M),SINPORA,003040705,1 TO 1498,1498,0,1498,2,0,2
78,GPS BARA BAMAKHELA (F),BARA BAMAKHELA,003040701,1 TO 996,0,966,966,0,2,2
79,GPS MATTA (F),MATTA KHARARAI,003040702,1 TO 883,0,883,883,0,2,2
80,GPS KHARARAI CHAM (F),MATTA KHARARAI,003040703,1 TO 1057,0,1057,1057,0,2,2
81,GGPS MATTA (F),MATTA KHARARAI,003040704,1 TO 1180,0,1180,1180,,2,2
82,GPS SINPORA (F),SINPORA,003040705,1 TO 1024,0,1024,1024,0,2,2
83,GPS SHOKHDARA (M),SHOKHDARA,003040801,1 TO 973,2359,0,2359,3,0,3
,,SHOKHDARA,003040802,1 TO 1386,,,0,,,
84,GGMS SHOKHDARA(C),SHOKHDARA,003040803,"1 TO 555*1TO 390",555,390,945,1,1,2
85,GPS GAHRAI CHUPRIAL (M),GAHRAI CHUPRIAL,003040804,1 TO 714,1505,0,1505,3,0,3
,,GAHRAI CHUPRIAL,003040805,1 TO 791,,,,,,
86,GGPS SHOKHDARA (F),SHOKHDARA,003040801,1 TO 596,,1513,1513,,3,3
,,SHOKHDARA,003040802,1 TO 917,,,,,,
87,GGPS GAHRAI CHUPRIAL (F),GAHRAI CHUPRIAL,003040804,1 TO 517,,1157,1157,,3,3
,,GAHRAI CHUPRIAL,003040805,1 TO 640,,,,,,
88,GPS BALASOOR BODA BABA (C),CHUPRIAL,003040901,"1 TO 280*1 TO 212",836,622,1458,2,1,3
,,CHUPRIAL,003040902,"1 TO 556*1 TO 410",,,,,,
89,GPS NO.2 CHUPRIAL (M),CHUPRIAL,003040903,1 TO 824,1935,,1935,3,,3
,,CHUPRIAL,003040905,1 TO 1111,,,,,,
