SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BARANI TRAINING INSTITUTE,DHAGAL,70303,-,900,,900,2,,2
2,GOVT BOYS PRIMARY SCHOOL ,DHAGAL,70303,-,,588,588,,2,2
3,GOVT BOYS PRIMARY SCHOOL ,GORAKH PUR,70301,-,1196,,1196,3,,3
4,gOVT BOYS PRIMARY SCHOOL ,GORAKH PUR,70301,-,,902,902,,2,2
5,GOVT BOYS MIDDLE SCHOOL ADYALA,ADIALA,70201,-,684,,684,3,0,3
,,ADIALA,70202,-,607,,607,,,
,,RAKH ADIALA,70203,-,0,,0,,,
6,GOVT BOYS MIDDLE SCHOOL,ADIALA,70201,-,,504,504,2,1,3
,,ADYALA,70202,-,,459,459,,,
,,RAKH ADIALA,70203,-,,0,0,,,
7,GOVT BOYS PRIMARY SCHOOL,KHASALA KALAN,70204,-,572,418,990,2,,2
,,CHAK ALI MADAD,70206,-,7,7,14,,,
8,GOVT BOYS PRIMARY SCHOOL KHASALA KHURD,KHASALA KHURD,70205,-,418,394,812,1,1,2
9,GOVT BOYS HIGH SCHOOL DHALLAH,DHALLAH,70105,-,208,223,431,1,1,2
,,-,70106,-,350,294,644,,,
10,GOVT BOYS PRIMARY SCHOOL BODIAL,BODIAL,70101,-,210,,210,2,,2
,,-,70102,-,123,,123,,,
,,CHAWARIAN,70104,-,231,,231,,,
,,SOOD,70103,-,223,,223,,,
11,GOVT BOYS PRIMAY SCHOOL BODIAL FM,BODIAL,70101,-,,153,153,,2,2
,,-,70102,-,,114,114,,,
,,CHAWARIAN,70104,-,,241,241,,,
,,SOOD,70103,-,,220,220,,,
12,GOVT GIRLS PRIMARY SCHOOL ,GALI,70302,-,272,201,473,1,1,2
13,GOVT BOYS PRIMARY SCHOOL ,SHAH PUR,70304,-,331,240,571,1,1,2
14,GIVT GIRLS PRIMARY SCHOOL BANDA NEGIAL C,BANDA NAGIAL,70401,-,398,373,771,1,1,2
,,DHOK ABDULLAH,70403,-,257,178,435,,,
,,DHOK KARIM BUKSH,70404,-,26,21,47,,,
15,BASIC HEALTH UNIT HAYAL DHAMIAL,HAYAL DHAMIAL &,70402,-,762,790,1552,2,1,3
16,GOVT GIRLS PRIMARY SCHOOL MOHRI KHATRAN,MOHRI KHATRAN,71104,-,331,339,670,1,1,2
17,GOVT GIRLS PRIMARY SCHOOL BIJNIAL GHURBAL RAKH PIND,BAJNIAL,71101,-,655,639,1294,2,1,3
,RANJHA C,RAKH PIND RANJHA,71105,-,0,0,0,,,
,,GHURBAL,71103,-,273,260,533,,,
18,GOVT BOYS PRIMARY SCHOOL ,BAJNIAL,71102,-,306,333,639,1,1,2
