SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,OFFICE OF XEN-III WAPDA WAPDA GEPCO GRID STATION KOTLI RUSTAM (M),GALA TARAN WALA* MUMBARIK COLONY,62240101,-,787,,787,4,,4
,,KHALID COLONY* SHARIF PURA,62240102,-,470,,470,,,
,,GALI NO. 8*14* SHARIF PURA,62240103,-,833,,833,,,
2,OFFICE OF XEN CANTT* WAPDA GEPCO KOTLI RUSTAM (F),GALA TARAN WALA* MUMBARIK COLONY,62240101,-,,670,670,,3,3
,,KHALID COLONY* SHARIF PURA,62240102,-,,461,461,,,
,,GALI NO. 8*14* SHARIF PURA,62240103,-,,640,640,,,
3,O/O S.D.O. WAPDA BAGHANPURA* NEAR ALAM CHOWK (M),SHAH RUKH/FAISAL COLONY,62240104,-,702,,702,3,,3
,,GALA TARAN WALA* SHAH RUKH /FAISAL COLONY,62240105,-,1326,,1326,,,
4,O/O S.D.O. WAPDA FAROOQ GANI* NEAR ALAM CHOWK (F),SHAH RUKH COLONY FAISAL COLONY,62240104,-,,597,597,,3,3
,,GALA TARAN WALA* SHAH RUKH /FAISAL COLONY,62240105,-,,1045,1045,,,
5,O/O S.D.O. WAPDA BAGHANPURA* NEAR ALAM ,SHADMAN COLONY,62240106,-,537,,537,4,,4
,,KARIM PURA* DARBAR YAQEEN SHAH,62240201,-,838,,838,,,
,,GALA KUMAHARAN KARIM PURA,62240202,-,389,,389,,,
6,O/O S.D.O. WAPDA FAROOQ GUNI* NEAR ALAM CHOWK (F),SHADMAN COLONY,62240106,-,,464,464,,3,3
,,KARIM PURA* DARBAR YAQEEN SHAH,62240201,-,,696,696,,,
,,GALA KUMAHARAN KARIM PURA,62240202,-,,306,306,,,
7,GOVT. GIRLS P/S RASHID COLONY* HAFIZABAD ROAD (MALE),MADINA COLONY BILAL ROAD,62240107,-,1876,,1876,3,,3
8,GOVT. GIRLS P/S RASHID COLONY* HAFIZABAD ROAD (F),MADINA COLONY BILAL ROAD,62240107,-,,1414,1414,,3,3
9,M.C GIRLS P/S NO. 29 MOHALLAH SULTAN PURA (MALE),GALA KUMAHARAN* KARIM PURA* QADAFI RD.,62240203,-,464,,464,4,,4
,,GALI CHARAGH DIN KARIM PURA* RASHID COLONY,62240204,-,479,,479,,,
,,HUSSAN PURA* MUNIR TOWN SADIQ ABAD,62240301,-,953,,953,,,
10,M.C GIRLS P/S NO. 29 MOHALLAH SULTAN PURA (F),GALA KUMAHARAN* KARIM PURA* QADAFI RD.,62240203,-,,387,387,,3,3
,,GALI CHARAGH DIN KARIM PURA* RASHID COLONY,62240204,-,,392,392,,,
,,HUSSAN PURA* MUNIR TOWN SADIQ ABAD,62240301,-,,741,741,,,
11,SAINT JOUSAF H/S* HAFIAZBAD ROAD (MALE),ST. NO. 1 TO 9 CHAH SURAFAN GALA BARAF WALA,62240302,-,1043,,1043,4,,4
,,ST. NO. 2 TO 10 CHAH SURAFAN MEHBOOB HAQ,62240303,-,762,,762,,,
,,GALI NO. 5 TO 7 SULTAN PURA,62240304,-,666,,666,,,
12,SAINT JOUSAF H/S* HAFIZABAD ROAD (F),ST. NO. 1 TO 9 CHAH SURAFAN GALA BARAF WALA,62240302,-,,722,722,,2,2
,,ST. NO. 2 TO 10 CHAH SURAFAN MEHBOOB HAQ,62240303,-,,527,527,,,
,,GALI NO. 5 TO 7 SULTAN PURA,62240304,-,,503,503,,,
13,SAINT JOUSAF H/S HAFIZABAD ROAD (M),GALI NO. 4 TO 6 SULTAN PURA SADIQ ROAD,62240305,-,1153,,1153,3,,3
,,GALI NO. 1 TO 3 SULTAN PURA SADIQ ROAD,62240307,-,756,,756,,,
14,SAINT JOUSAF H/S* HAFIZABAD ROAD (F),GALI NO. 4 TO 6 SULTAN PURA SADIQ ROAD,62240305,-,,879,879,,3,3
,,GALI NO. 1 TO 3 SULTAN PURA SADIQ ROAD,62240307,-,,605,605,,,
15,GOVT. MC ENGLISH MODEL P/S NO. 18 HAFIZABAD ROAD (MALE),GALI NO. 7*8 SULTAN PURA QADDAFI ROAD,62240401,-,711,,711,3,,3
,,ST. NO. 2 TO 4 SULTAN PURA ST. NO. 1 TO 3 GHULAMPURA,62240306,-,977,,977,,,
16,GOVT MC ENGLISH MODEL P/S NO. 18 HAFIZABAD ROAD ,GLAI NO. 7*8 SULTAN PURA ,62240401,-,,585,585,,3,3
,,ST. NO. 2 TO 4 SULTAN PURA ST. NO. 1 TO 3 GHULAMPURA,62240306,-,,799,799,,,
