SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
19,GMS DOAG NO 1,PIR BAGH,035060806,-,448,,448,1,,1
,,TALAHANI,035061106,-,51,,51,,,
20,GMS DOAG NO 2,DOAG,035060811,-,427,,427,1,,1
21,GGPS DOAG.,PIR BAGH,035060806,-,,321,321,,2,2
,,TALAHANI,035061106,-,,49,49,,,
,,DOAG.,035060811,-,,327,327,,,
22,GPS KARE KHEL.,KATE KHEL 2/1,035060903,-,247,143,390,2,1,3
,,KARE KHEL 2/2,035060904,-,391,301,692,,,
23,GPS TARAN,KABLAL,035061201,-,171,165,336,1,1,2
,,SEHRANA,035061103,-,216,93,309,,,
,,TARAN,035060812,-,81,45,126,,,
24,GHS KARRI KOR NO 1,KARRE KOT 4/1,035060807,-,282,239,521,2,1,3
,,KARRI KOT 4/2,035060808,-,197,130,327,,,
,,KERRI KOT 4/3,035060809,-,344,203,547,,,
25,GHS KARRI KOT NO 2,SHOKAI NARAI,035061206,-,170,0,170,2,1,3
,,KARRI KOT 4/4,-,-,421,321,742,,,
,,GHAWARA,035060810,-,101,88,189,,,
,,-,035061002,-,0,0,0,,,
26,GPS JANAN KOT,WAZAI,035060902,-,179,63,242,2,1,3
,,SHOW KOT,035061003,-,370,199,569,,,
,,BANJI KHEL KALAL,035061104,-,280,225,505,,,
27,GMS GHOWA KHOWA NO1,GHOWA ,035061005,-,342,211,553,2,1,3
,,GHOWA KHOWA 3/2,035061006,-,361,319,680,,,
28,GMS GHOWA KHOWA NO 2,GHOWA KHOWA 3/3,035061007,-,429,199,628,2,1,3
,,LAMAN,035061107,-,80,1,81,,,
,,DARGA KOT,035061004,-,200,0,200,,,
,,TOORZANAI,035060905,-,58,0,58,,,
29,GPS GANGI  KHEL KAREZ.,LEWA KANDA,035061001,-,217,77,294,1,1,2
,,KARAZAI,035060805,-,407,235,642,,,
30,GPS MOHAMMAD YAR KOT.,DARA GHUNDA,035060803,-,410,277,687,2,1,3
,,ZERI NOOR 2/1,035060801,-,467,283,750,,,
31,GHS WANA NO 1.,ZERRI NOOR 2/2,035060802,-,711,470,1181,2,1,3
32,GMS  DABKOT.,DAB KOT,035060804,-,836,584,1420,2,1,3
33,GHS WANA  NO 2,JANI MELA,035060104,-,100,64,164,2,1,3
,,GURGURA,035060105,-,83,60,143,,,
,,ZERRI NOOR COLONY,035060901,-,529,157,686,,,
34,GPS MUNRRA,MUNRRA,035070102,-,510,284,794,2,1,3
,,MANRRA KHULLAH,035070103,-,63,18,81,,,
,,GHURALAMA,035070108,-,135,0,135,,,
,,SHCMANDAI,-,-,59,17,76,,,
35,GPS SALEMAI,DHANA 4/1,035070104,-,188,80,268,1,1,2
,,DHANA 4/2,035070105,-,225,95,320,,,
,,DHANA 4/3,035070106,-,338,0,338,,,
,,DHANA 4/4,035070107,-,109,57,166,,,
,,SALEMAI,035070405,-,158,60,218,,,
36,GPS WARAI NOOR,NARGASAI 3/1,035070110,-,171,54,225,1,1,2
,,NARGASAI 3/2,035070111,-,192,84,276,,,
,,NARGASAI 3/3,035070112,-,387,214,601,,,
37,GPS KALOTAI,SHEIN WASAK,035070201,-,195,84,279,2,1,3
,,KALOTAI,035070206,-,196,42,238,,,
,,KARAZAI,035070207,-,381,100,481,,,
,,KHOUSAY KANFDA,035070209,-,389,,389,,,
38,GPS WOUCHA DHANA,MALAK ANAL KALAI,035070202,-,53,0,53,2,1,3
,,WOUCHA DHANA 3/1,035070203,-,359,154,513,,,
,,WOUCHA DHANA 3/2,035070204,-,261,160,421,,,
,,WOUCHA DHANA 3/3,035070205,-,318,68,386,,,
39,GPS SHOLAM,LANDAI WARAI,035070401,-,244,163,407,1,1,2
,,SHOLLAM,035070101,-,339,219,558,,,
40,GPS KALOSHA,KALOSHAI,035070208,-,281,188,469,1,1,2
,,SALOOR KHEL,035070301,-,227,70,297,,,
41,GPS ZHALAL,ZALAI,035070701,-,98,33,131,2,1,3
,,WOUCHABAI,035070702,-,62,31,93,,,
,,BOMAL,035070703,-,185,84,269,,,
,,KUNDEZAI,035070704,-,257,108,365,,,
,,LAR KHOWA,035070705,-,5,3,8,,,
,,SARA KHANDA,035070801,-,14,0,14,,,
42,GPS LANDI DOAG.,KARMAZAI,035070310,-,212,117,329,2,2,4
,,ZHERRAI LITA,035070605,-,332,271,603,,,
,,KHOROUTEY.,035070807,-,506,195,701,,,
43,GMS AZAM WARSAK N 1,AZAMWARSAK 2/1,035070308,-,329,151,480,2,1,3
,,AZAMWARSAK 2/2,035070309,-,445,176,621,,,
44,GPS AZAM WARSAK NO 1,CHOUNDAI,035070303,-,125,58,183,1,1,2
,,GHULANAI GHOUNDAI,035070302,-,254,155,409,,,
,,DRABLAI,035070304,-,136,92,228,,,
45,GPS KHAZAHA PUNGA.,KAZHA PUNGA 3/1,035070305,-,577,94,671,2,1,3
,,KAZHA PUNGA 3/2,035070306,-,524,100,624,,,
,,KAZHA PUNGA 3/3,035070307,-,466,42,508,,,
46,GMS ANGOOR ADDA NO 1 IMPROVISED,BAGHARR,035070802,-,156,,156,2,1,3
,,MUSSA NIKA,0350708030,-,334,30,364,,,
,,JALOOLAI,35070501,-,258,47,305,,,
47,GMS ANGOOR ADDA  NO 2 IMPROVISED,ANGOOR ADDA 3/1,035070804,-,282,64,346,2,1,3
,,ANGOOR ADDA 3/2,035070805,-,239,,239,,,
,,ANGOOR ADDA 3/3,035070806,-,216,97,313,,,
48,GMS GULLA KHAN KOT,NAZMAI,035070602,-,36,,36,2,1,3
,,BERO CHINA,035070502,-,110,45,155,,,
,,SARGHASHAI,035070407,-,419,236,655,,,
49,GPS BEEBAK,MANDI KOOL,035070606,-,62,49,111,2,1,3
,,KHAMRANG,035070403,-,189,55,244,,,
,,BEEBAK.,035070402,-,397,267,664,,,
,,MATTAK.,035070604,-,72,32,104,,,
50,BHU ANGOOR ADDA IMPROVISED,KHANGAI,035070603,-,342,77,419,1,1,2
,,LOCHUNRAHAI,035070504,-,132,,132,,,
,,GURRA,035070503,-,182,51,233,,,
51,ANIMAL DISPENSARIY ANGOOR ADDA. IMPROVISED,ZHARANDA,035070601,-,99,,99,2,1,3
,,TANDI MARGHA,035070808,-,422,,422,,,
,,TOOTA TIZHA,035070607,-,270,,270,,,
,,WESHTANAI,035070406,-,113,,113,,,
,,WAVERMANDAI,035070404,-,158,46,204,,,
52,GPS ZAM CHENA.,ZAM CHENA,035070507,-,228,,228,1,1,2
,,SRA KHOWRA,035070505,-,315,,315,,,
,,NEZI NARAI,035070506,-,106,,106,,,
53,GMS NO 1 TOJ KHULLAH,TEHSIL KALAI,035080209,-,743,475,1218,2,1,3
54,GMS NO 2 TOI KHULLAH,BARGHARRAI KALAL 1/2,035080207,-,369,219,588,2,1,3
,,BARGHARRAI KALAI 2/2,035080208,-,417,298,715,,,
55,GMS RAMZAN KANDO KHEL NO ,KOTKAI 1/2,035080205,-,740,507,1247,2,1,3
56,GMS RAMZAN KANDO KHEL NO 2,KOTKAI KALAI 2/2,035080206,-,450,311,761,2,1,3
57,BHU MASHAD KHAN KOT.,BARAMDAI KALAI 1/2,035080203,-,370,186,556,2,1,3
,,BARANDAI KALA 2/2,035080204,-,522,322,844,,,
58,GHS SAID KHAN KOT NO 1 GUL KACH.,GULKACH BAZAR KALAI 1/2,035080201,-,843,245,1088,2,1,3
59,GHS SAID KHAN KOT NO 2 GUL KHAN.,GUL KACH BAZAR KALAI. 2/2,035080202,-,1307,451,1758,2,1,3
60,GMS KHAN KOR NO 1 ZARMELAN,KHAN KOT ZARMELAN 1/3,035080106,-,1398,425,1823,2,1,3
61,BHU KHAN KOT.,KHAN KOT ZARMELAN 2/3,035080107,-,952,576,1528,2,2,4
62,GMS KHAN KOT NO 2 ZARMELAN,KHAN KOT ZARMELAN 3/3,035080108,-,863,224,1087,1,1,2
63,GMS UMAR KHAN JALAL KHEL GUL KACH.,GULKAH KALA 1/2,035080108,-,487,187,674,2,1,3
,,GULKACH KALAI 2/2,-,-,1056,487,1543,,,
64,GPS SPLAY PORAN,SPLAY PORAN 2/2,035080102,-,598,341,939,2,1,3
65,GGPS SPLAY LORAN,SPLAY PORAN 1/2,035080101,-,332,168,500,2,1,3
,,TATOOKAI KALAI,035080103,-,250,110,360,,,
66,GMS BADAR GIGA KHEL,BADAR 1/2,035050101,-,1015,447,1462,2,1,3
67,GPS KOT SAID AFZAL BADAR*,BADAR 2/2,035050102,-,799,207,1006,2,1,3
68,GMS AHMAD GUL KALAI,KHAISARA 1/2,035050103,-,1102,352,1454,2,1,3
,,WACHA TIARZA,035050208,-,225,59,284,,,
69,GGPS KOT RAQIB KHAN SPOON KACH.,KHAISORA 2/4,035050104,-,624,183,807,2,1,3
,,KHAISORA 4/4,035050106,-,785,468,1253,,,
70,GPS FAQIR KALAI,KHAISORA 3/4,035050105,-,793,222,1015,2,1,3
71,GPS MAMIT KHEL,GURGURAI 1/3,035050107,-,702,494,1196,2,1,3
72,GPS SHAMKARI,GURGURAI 2/3,035050108,-,559,252,811,1,1,2
73,STAFF QUARTER C.D DHIR ,GURGURAI 3/3,035050109,-,600,281,881,1,1,2
74,GMS TOOR WAM,SHOLAM,035050110,-,1223,424,1647,2,1,3
75,GPS TANGI ABBAS KHEL,OSS PASS 1/3,035050201,-,762,143,905,2,1,3
,,OSS PASS 2/3,035050202,-,337,180,517,,,
76,GPS OSS PASS,OSS PASS 3/3,035050203,-,686,537,1223,2,1,3
77,GPS STARA GURLAMA,BARWAND 1/4,035050203,-,625,348,973,1,1,2
78,GGMS KOT KHONA JAN (MALE),BARWAND 2/4,035050205,-,812,,812,2,,2
,,BARWAND 4/4,035050207,-,428,,428,,,
79,C.D TATAR KOT INAYATULLAH (FEMALE),BARWAND 2/4,035050205,-,,392,392,,2,2
,,BARWAND 4/4,035050207,-,,280,280,,,
80,GGPS KOT REHMATULLAH NEW RAGHZAI BARWAND.,BARWAND 3/4,035050206,-,391,293,684,1,1,2
,,MADIJAM,035050209,-,109,36,145,,,
