SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GHS* LKL (MALE),MALIK NASRULLAH KILLI,31020102,-,725,,725,2,,2
1,GHS* LKL (MALE),MALIK MOHAMMAD HUSSAIN KILLI,31020103,-,639,,639,,,
2,C & W* OFFICE LKL. (MALE),MIR HAMZA SHINWAR KILLI,31020104,-,818,,818,3,,3
2,C & W* OFFICE LKL. (MALE),SHINWARI KILLI,-,-,,,,,,
2,C & W* OFFICE LKL. (MALE),MUKHTAIR KHEL,31040114,-,574,,574,,,
2,C & W* OFFICE LKL. (MALE),HAJI NASIM KILLI,31020101,-,827,,827,,,
3,GDC LKL (MALE),MALIK NAIMATULLAH KHAN KILLI,31020105,-,1819,,1819,3,,3
4,GPS* MALIK MIR ALAM JAN KILLI. (MALE),SHIN POKH/ SAMSAI.,31040101,-,510,,510,1,,1
5,GGMS* MUSA KILLI (COMNINED),MALIK ABDUL HALEEM KILLI.,31040102,-,678,341,1019,1,1,2
6,GPS* HAJI TILLA MUHAMMAD KILLI WAZIR KOR (COM:),MALIK GHANAM GUL KILLI,31040103,-,881,147,1028,2,1,3
7,GGPS GHANI KHAN KILLI COMBINED,MALIK ALIF KHAN,31040104,-,934,,934,2,1,3
7,GGPS GHANI KHAN KILLI COMBINED,MALIK ALIF KHAN,31040104,-,,460,460,,,
7,GGPS GHANI KHAN KILLI COMBINED,MALIK MIRAS KHAN,31040105,-,449,142,591,,,
8,GHS* LOI SHALMAN (MALE),SHAMA GUL KILLI,31040106,-,538,,538,3,,3
8,GHS* LOI SHALMAN (MALE),MALIK ,31040107,-,1055,,1055,,,
9,GHS* KAMSHAL-MAN COMBINED,KAMSHALMAN,31040108,-,1029,260,1289,2,1,3
9,GHS* KAMSHAL-MAN COMBINED,PARANG DARA,31040109,-,339,77,416,,,
10,GPS NOOR MOHD* KILLI ,DARGAI RAGHA,3104110,-,547,393,940,1,1,2
11,GPS SAID ISLAM KILLI PERO KHEL (MALE),SHEIKH GUL SAHIB KILLI,31040111,-,930,,930,3,,3
11,GPS SAID ISLAM KILLI PERO KHEL (MALE),SHAHEED KHEL,31040112,-,716,,716,,,
11,GPS SAID ISLAM KILLI PERO KHEL (MALE),ITBAR GUL KILLI,3140113,-,610,,610,,,
12,GGPS* BAKHTULLAH KILLI FEMALE,SHAHEED KHEL,31040112,-,,304,304,,1,1
12,GGPS* BAKHTULLAH KILLI FEMALE,SHEIK GUL SAHIB KILLI,31040111,-,,183,183,,,
12,GGPS* BAKHTULLAH KILLI FEMALE,ITBAR GUL KILLI,3140113,-,,208,208,,,
13,GPS NOOR KHEL KILLI (MALE),GUL MOHD KILLI,3140201,-,251,,251,2,,2
13,GPS NOOR KHEL KILLI (MALE),HISARA KILLI,3140202,-,632,,632,,,
14,GHS ZINTARA (MALE),GUL ZIARAT KILI,31040203,-,251,,251,3,,3
14,GHS ZINTARA (MALE),ZINTARA,31040204,-,760,,760,,,
15,GMS LATIF KHAN KILLI (MALE),ASHRAT KILLI,31040205,-,537,,537,3,,3
15,GMS LATIF KHAN KILLI (MALE),M ABDUL HALEEM KILLI,31040206,-,943,,943,,,
16,GHS ZINTARA (MALE),CHINAR KILLI,31040207,-,1223,,1223,2,,2
17,GHS MOHD KHAN KILLI  (MALE),SHAH HUSSAIN,31040208,-,581,,581,2,,2
17,GHS MOHD KHAN KILLI  (MALE),HAJI AYUB KILLI,31040209,-,533,,533,,,
18,GHS MOHD KHAN KILLI (MALE),MALIK AYUB KILLI,31040210,-,851,,851,3,,3
18,GHS MOHD KHAN KILLI (MALE),HAJI ABDUL REHMAN KILLI,31040211,-,585,,585,,,
19,GPS MOHD ASHRAF KILLI (MALE),HAJI KHAN WALI KILLI,31040212,-,449,,449,2,,2
19,GPS MOHD ASHRAF KILLI (MALE),MALIK NADAR KHAN KILLI,31040213,-,443,,443,,,
20,GPS* ZAIRAT KHAN* BZK (MALE),KHOSHROGAI DARYA KHEL KILLI,31040216,-,352,,352,2,,2
20,GPS* ZAIRAT KHAN* BZK (MALE),CHEENA,31040219,-,203,,203,,,
20,GPS* ZAIRAT KHAN* BZK (MALE),MANGAL BAGH KANDOW,31040214,-,338,,338,,,
20,GPS* ZAIRAT KHAN* BZK (MALE),SASUBI KANDOW,31040215,-,379,,379,,,
21,GPS KHAIL BAT KHAN BZK (MALE),KHONJOONA,31040217,-,271,,271,1,,1
21,GPS KHAIL BAT KHAN BZK (MALE),JABAGAI,31040220,-,174,,174,,,
21,GPS KHAIL BAT KHAN BZK (MALE),HALWAI DHAND,31040221,-,229,,229,,,
22,GPS ZARJAN KILLI BRAG (MALE),BADHKASS,31040218,-,492,,492,2,,2
22,GPS ZARJAN KILLI BRAG (MALE),BATIN SHAIL KILLI,31040227,-,150,,150,,,
22,GPS ZARJAN KILLI BRAG (MALE),ZABETA KHAN,31040228,-,89,,89,,,
22,GPS ZARJAN KILLI BRAG (MALE),ZAR JAN KILLI,31040229,-,468,,468,,,
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),MALOOK KILLI,31040223,-,142,,142,2,,2
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),SAIFULLAH KILLI,31040222,-,298,,298,,,
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),MALIK SHUJA KILLI,31040224,-,132,,132,,,
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),SHAH KHAN KILLI,31040225,-,224,,224,,,
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),MINADAR KILLI,31040226,-,274,,274,,,
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),HANIF KILLI,31040230,-,243,,243,,,
23,GMS* BADSHAHMIR KILLI KARAMNA (MALE),HAKIM KILLI,31040231,-,186,,186,,,
24,RAILWAY STATION LKL (MALE),GUL ANWAR KILLI,31020234,-,486,,486,3,,3
24,RAILWAY STATION LKL (MALE),DILKHAD,31040232,-,286,,286,,,
24,RAILWAY STATION LKL (MALE),SHAZADA KILLI,31040233,-,490,,490,,,
24,RAILWAY STATION LKL (MALE),BACHA MINA,31040312,-,251,,251,,,
25,GHS* KHARGHALI (COMBINED),MALIK GULAB KHAN KILLI,31040302,-,189,,189,2,1,3
25,GHS* KHARGHALI (COMBINED),IRAQ SHAH KILLI,31040303,-,384,212,596,,,
25,GHS* KHARGHALI (COMBINED),HAJI RAMZAN KILLI,31040304,-,678,85,763,,,
25,GHS* KHARGHALI (COMBINED),CHARBAGH,31040301,-,124,,124,,,
26,GHS* ABDUL GHAFOOR KILLI (MALE),MUHD: AKBAR KILLI,31040305,-,1967,,1967,3,,3
27,GGPS* DR* ASLAM TALIB KHEL (MALE),PERO KHEL/ BACHA KHEL,31040306,-,1316,,1316,2,,2
