SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT BOYS HIGHER SECONDARY /SCHOOL DIJKOT,CIRCLE NO 1,56040101,-,491,,491,2,,2
,,-,56040102,-,438,,438,,,
2,GOVT BOYS HIGHER SECONDARY /SCHOOL DIJKOT,CIRCLE 1,56040101,-,343,,343,,2,2
,,-,56040102,-,,359,359,,,
3,GOVT BOYS HIGHER SECONDARY /SCHOOL DIJKOT,CIRCLE -1,56040103,-,680,,680,4,,4
,,CIRCLE -1,56040106,-,921,,921,,,
4,GOVT BOYS HIGHER SECONDARY /SCHOOL DIJKOT,CIRCLE -1,56040103,-,,544,544,,3,3
,,-,56040106,-,,734,734,,,
5,GOVT BOYS P/SCHOOL NO -1 - DIJKOT MALE,CIRCLE-1,56040104,-,461,,461,3,,3
,,CIRCLE-1,56040105,-,949,,949,,,
6,GOVT BOYS P/SCHOOL NO -1 - DIJKOT FEMALE,CIRCLE-1,56040104,-,,445,445,0,3,3
,,CIRCLE-1,56040105,-,,710,710,,,
7,GOVT GIRLS HIGHER SECONDARY/SCHOOL DIJKOT,CIRCLE NO -2,56040201,-,441,,441,2,,2
,,CIRCLE NO -2,56040202,-,555,,555,,,
8,GOVT GIRLS HIGHER SECONDARY/SCHOOL DIJKOT,CIRCLE -2,56040201,-,323,,323,,2,2
,,CIRCLE-2,56040202,-,410,,410,,,
8,OXFORD GRAMMAR SCHOOL ISMAIL PARK SHADIPURA (FEMALE),AZEEM STREET SIRAJPURA,070290202,1---357 B-1,,357,357,,,0
,,TARAWALA BAZAR SIRAJPURA (EAST),070290203,1---397 B-2,,397,397,,,
9,GOVT GIRLS HIGHER SECONDARY/SCHOOL DIJKOT,CIRCLE-2,56040203,-,504,,504,2,,2
,,CIRCLE-2,56040204,-,564,,564,,,
10,GOVT GIRLS HIGHER SECONDARY/SCHOOL DIJKOT,CIRCLE -2,56040203,-,,461,461,,2,2
,,CIRCLE-2,56040204,-,,417,417,,,
11,GOVT GIRLS PRIMARY/SCHOOL ,CIRCLE 2,56040205,-,1017,,1017,2,,2
12,GOVT GIRLS PRIMARY/SCHOOL ,CIRCLE-2,56040205,-,,786,786,,2,2
13,GOVT BOYS H/S CHAK NO 84/JB MALE,CHAK NO 84 JB,56080101,-,758,,758,3,,3
,,CHAK NO 84/JB,56080102,-,679,,679,,,
14,GOVT BOYS H/S CHAK NO 84/JB FEMALE,CHAK NO 84/JB,56080101,-,,624,624,,3,3
,,CHAK NO 84/JB,56080102,-,,551,551,,,
15,GOVT BOYS H/S CHAK NO 84/JB ,CHAK NO 84/JB,56080103,-,532,446,978,1,1,2
16,GOVT GIRLS M/S CHAK NO CHAK NO 85/JB MALE,CHAK NO 85/JB,56080104,-,616,,616,3,,3
,,CHAK NO 85/JB,56080105,-,655,,655,,,
17,GOVT BOYS P/S  CHAK NO ,CHAK NO 85/JB,56080104,-,,490,490,,2,2
18,GOVT BOYS P/S  CHAK NO 86/JB MALE,CHAK NO 86/JB,56080106,-,,400,400,2,,2
,,-,56080107,-,466,,466,,,
19,GOVT BOYS P/S  CHAK NO 86/JB FEMALE,CHAK NO 86/JB,56080106,-,,318,318,,2,2
,,CHAK NO 86/JB,56080107,-,,384,384,,,
20,GOVT BOYS P/S  CHAK NO 89/JB MALE,CHAK NO 89/JB,56080201,-,437,,437,2,,2
,,CHAK NO 89/JB,56080202,-,557,,557,,,
21,GOVT BOYS P/S  CHAK NO ,-,,-,,,,,2,2
22,GOVT BOYS P/S  CHAK NO 88/JB (MALE),CHAK NO 88/JB,56080203,-,409,,409,2,,2
,,CHAK NO 88/JB,56080204,-,255,,255,,,
23,GOVT BOYS P/S  CHAK NO 88/JB (FEMALE),CHAK NO 88/JB,56080203,-,,322,322,,1,1
,,CHAK NO 88/JB,56080204,-,,225,225,,,
24,GOVT GIRLS P/S CHAK NO 87/JB COMB,CHAK NO 87/JB,56080205,-,352,292,644,2,1,3
,,CHAK NO 87/JB,56080206,-,321,249,570,,,
25,GOVT BOYS H/S CHAK NO ,CHAK NO ,56080301,-,579,,579,2,,2
,,CHAK NO 259/RB,56080302,-,514,,514,,,
26,GOVT GILS H/S CHAK NO 259/RB FEMALE,CHAK NO 259/RB,56080301,-,,573,573,,2,2
,,CHAK NO 259/RB,56080302,-,,340,340,,,
27,GOVT GIRLS P/S CHAK NO 259/RB COMBINED,CHAK NO 259/RB,56080303,-,538,454,992,1,1,2
28,GOVT BOYS P/S CHAK NO 256/RB KUBBAN II (MALE),CHAK NO 256/RB,56080304,-,411,,411,3,,3
,,-,56080305,-,380,,380,,,
,,-,56080306,-,458,,458,,,
29,GOVT BOYS P/S CHAK NO 256/RB DHIGGAN II (FEMALE),CHAK NO 256/RB,56080304,-,,421,421,,3,3
,,CHAK NO 256/RB,56080305,-,,384,384,,,
,,CHAK NO 256/RB,56080306,-,,427,427,,,
30,GOVT GIRLS P/S CHAK NO 264 RB MALE,CHAK NO 264 RB,56080401,-,545,,545,3,,3
,,CHAK NO 264 RB,56080402,-,420,,420,,,
,,CHAK NO 264 RB,56080403,-,285,,285,,,
31,GOVT GIRLS P/S CHAK NO 264 RB FEMALE,CHAK NO 264 RB,56080401,-,,366,366,,2,2
,,CHAK NO 264 RB,56080402,-,,277,277,,,
,,CHAK NO 264 RB,56080403,-,,245,245,,,
32,GOVT BOYS H/S CHAK NO 267/ RB COMBINED,CHAK NO 267/ RB,56080404,-,474,336,810,1,1,2
33,GOVT GIRLS H/S CHAK NO 267 /RB MALE,CHAK NO 267 /RB,56080405,-,266,,266,2,,2
,,CHAK NO 267 /RB,56080406,-,364,,364,,,
,,CHAK NO 267 /RB,56080407,-,284,,284,,,
34,GOVT GIRLS H/S CHAK NO 267 ,CHAK NO 267 ,56080405,-,,228,228,,2,2
,,CHAK NO 267 /RB,56080406,-,,334,334,,,
,,CHAK NO 267 /RB,56080407,-,,282,282,,,
35,GOVT GIRLS P/S CHAK NO 273/RB MALE,CHAK NO 273/RB,56080408,-,462,,462,2,,2
,,CHAK NO 273/RB,56080409,-,448,,448,,,
36,GOVT BOYS P/S NO 273/RB FEMALE,CHAK NO 273/RB,56080408,-,,358,358,,2,2
,,CHAK NO 273/RB,56080409,-,,292,292,,,
37,GOVT GIRLS M/S CHAK NO 250/RB MALE,CHAK NO 250/RB,56080501,-,423,,423,3,,3
,,CHAK NO 250/RB,56080502,-,431,,431,,,
,,CHAK NO 250/RB,56080503,-,523,,523,,,
38,GOVT GIRLS M/S CHAK NO 250/RB FEMALE,CHAK NO 250/RB,56080501,-,,332,332,,2,2
,,CHAK NO 250/RB,56080502,-,,375,375,,,
,,CHAK NO 250/RB,56080503,-,,394,394,,,
39,GOVT GIRLS P/S CHAK NO ,CHAK NO 25/RB,56080504,-,591,484,1075,1,1,2
40,GOVT GIRLS P/S CHAK NO 251/RB MALE,CHAK NO 251/RB,56080505,-,573,,573,3,,3
,,CHAK NO 251/RB,56080506,-,881,,881,,,
41,GOVT GIRLS H/S CHAK NO 251/RB FEMALE,CHAK NO 251/RB,56080505,-,,394,394,,3,3
,,CHAK NO 251/RB,56080506,-,,800,800,,,
42,GOVT BOYS P/S CHAK NO 281 /RB COMBINED,CHAK NO 281 /RB,56080601,-,286,255,541,2,1,3
,,CHAK NO 281 /RB,56080602,-,321,272,593,,,
43,GOVT BOYS P/S CHAK NO 280 /RB COMBINED,CHAK NO 280 /RB,56080603,-,670,472,1142,2,1,3
44,GOVT BOYS P/S CHAK NO 270/RS MALE,CHAK NO 270/RS,56080604,-,411,,411,2,,2
,,CHAK NO 270/RS,56080605,-,404,,404,,,
45,GOVT BOYS P/S CHAK NO 270/RS FEMALE,CHAK NO 270/RB,56080604,-,,338,338,,2,2
,,CHAK NO 270/RB,560808605,-,,311,311,,,
46,GOVT GIRLS H/S CHAK NO 272 /RB (FEMALE),CHAK NO 272 /RB,56080606,-,510,,510,3,,3
,,CHAK NO 272 /RB,56080607,-,256,,256,,,
,,CHAK NO 272 /RB,56080608,-,498,,498,,,
47,GOVT GIRLS H/S CHAK NO 272 /RB,CHAK NO 272 /RB,56080606,-,,429,429,,2,2
,,CHAK NO 272 /RB,56080607,-,,219,219,,,
,,CHAK NO 272 /RB,56080608,-,,451,451,,,
48,GOVT BOYS H/S CHAK NO 275/RB (COMBINED),CHAK NO 275/RB,56080701,-,585,429,1014,1,1,2
49,COVT GIRLS H/S  CHAK NO 275/RB MALE,CHAK NO 275/RB,56080702,-,313,,313,3,,3
,,CHAK NO 275/RB,56080703,-,413,,413,,,
,,CHAK NO 275/RB,56080704,-,485,,485,,,
50,COVT GIRLS H/S  CHAK NO 275/RB FEMALE,CHAK NO 275/RB,56080702,-,,258,258,,2,2
,,CHAK NO 275/RB,56080703,-,,324,324,,,
,,CHAK NO 275/RB,56080704,-,,377,377,,,
51,GOVT BOYS P/S CHAK NO 274 / RB COMBINED,CHAK NO 274 / RB,56080705,-,324,239,563,1,1,2
,,CHAK NO 274 / RB,56080706,-,231,172,403,,,
52,GOVT BOYS P/S CHAK NO 274 / ,CHAK NO 274 / ,56080707,-,197,158,355,1,1,2
,,CHAK NO 274 / RB,56080708,-,356,291,647,,,
53,GOVT BOYS H/S CHAK NO 276/RB COMBINED,CHAK NO 276/RB,56080801,-,375,283,658,2,1,3
,,CHAK NO 276/RB,56080802,-,312,225,537,,,
54,GOVT GIRLS M/S CHAK NO 277 RB MALE,CHAK NO 277 RB,56080803,-,389,,389,2,,2
,,CHAK NO 277 RB,56080804,-,536,,536,,,
55,GOVT BOYS P/S CHAK CHAK NO 277 RB,CHAK NO 277 RB,56080803,-,,299,299,,2,2
,,CHAK NO 277 RB,56080804,-,,412,412,,,
56,GOVT BOYS H/S CHAK NO 243/RS ROSHANWALA (MALE),CHAK NO 243/RB,56110101,-,1557,,1557,3,,3
57,GOVT BOYS H/S CHAK NO 243/RS ROSHANWALA FEMALE,CHAK NO 243/RB,56110101,-,,1091,1091,,2,2
58,GOVT BOYS P/S CHAK NO 243/RB JHOKE KHARLAN (MALE),CHAK NO 243 /RB,56110102,-,1257,,1257,3,,3
