PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 53 - Govt: High School Doga,35.06862,72.86362,Combined,KPK,1,1,520,317
 50 - Govt: Middle School Doga,35.07171,72.86439,Combined,KPK,2,1,667,432
 34 - Govt: Primary School Kharko,35.0784,72.9089,Combined,KPK,1,1,352,248
 32 - Govt; Primary School Shongial village,35.08963,72.90147,Combined,KPK,2,1,907,551
 83 - Govt: Primary School Massi Gohar Abad,35.09241,73.11729,Combined,KPK,1,1,300,256
 37 - Govt; Middle School Jaag Village,35.09767,72.93138,Combined,KPK,2,1,802,469
 33 - BHU Kas,35.09779,72.92702,Combined,KPK,2,1,778,481
 66 - Govt: Middle School Ghaziabad,35.10107,73.00245,Combined,KPK,1,1,255,289
 5 - Govt: Primary School No.1 Gambeer,35.10246,72.99121,Combined,KPK,2,1,622,491
 7 - Govt: Middle School Galgan,35.10567,72.9837,Combined,KPK,2,2,672,652
 1 - Govt: High School Pattan,35.10751,73.00493,Combined,KPK,2,2,816,711
 4 - Govt; Primary School Old Pattan,35.1076,73.00488,Combined,KPK,1,1,533,424
 38 - Government High School Banil Jag,35.10939,72.93256,Combined,KPK,2,1,621,445
 3 - Govt: Girl Middle School Muslim Bagh,35.10975,73.0101,Combined,KPK,2,1,601,528
 2 - Govt:Girls primary school Haider village,35.11043,73.00388,Combined,KPK,2,1,903,581
 65 - BHU Shalkan Abad,35.11411,73.02374,Combined,KPK,1,1,292,278
 64 - GGMS Shalkanabad,35.1146,73.02689,Combined,KPK,2,1,517,383
 81 - Govt: Middle School Kunshair,35.13284,73.11726,Combined,KPK,2,1,650,460
 8 - Govt: High School Mazo (Tent),35.13286,72.98146,Combined,KPK,2,2,768,698
 36 - Govt: Primary School Gat Roidat,35.13574,72.90744,Combined,KPK,2,1,807,491
 6 - Govt: Primary School Sigayoun,35.14247,72.97782,Combined,KPK,1,1,364,372
 35 - Govt; High School Dubair Village,35.14558,72.91142,Combined,KPK,2,1,900,562
 9 - BHU Banil Qila,35.14745,72.97565,Combined,KPK,1,1,453,450
 39 - Govt; Primary School Sheikh Dara,35.14768,72.91752,Combined,KPK,2,1,697,575
 25 - Govt: Middle School Sheshal Kiyal,35.14807,73.03587,Combined,KPK,1,1,528,385
 40 - Govt: Primary School Khalidabad,35.15241,72.91624,Combined,KPK,1,1,378,254
 12 - Govt: Girl Primary School Kamar Banda (Improvised),35.15924,72.96835,Combined,KPK,1,1,247,220
 13 - Govt: Primary School  Khar Beech,35.16204,72.98153,Combined,KPK,1,1,497,330
 41 - Govt: Middle School Gaya,35.16381,72.91016,Combined,KPK,1,1,474,303
 10 - Govt: Middle School Shumal Gali,35.16512,72.97117,Combined,KPK,1,1,228,220
 11 - Govt: Girls Primary School Tangori,35.16527,72.95694,Combined,KPK,1,1,447,361
 24 - Govt: Middle School Harigah,35.16597,73.02618,Combined,KPK,1,1,326,257
 138 - Govt: High School Lohi,35.16631,73.23707,Combined,KPK,1,1,422,366
 21 - Govt: High School Sawar Steel,35.16834,73.00444,Combined,KPK,1,1,313,216
 132 - Govt: Primary School Memar Shahabad Qaiser Dadair,35.17035,73.23803,Combined,KPK,1,1,191,171
 42 - Govt: Middle School Muj Gali,35.17167,72.90926,Combined,KPK,1,1,488,323
 139 - Govt: High School Pero Bela (PS 1),35.17512,73.26324,Combined,KPK,2,1,736,554
