PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 180 - (180)  Govt.Girls Primary School 46/2-L (P)*  (Combined),30.75604,73.48692,Combined,Punjab,2,1,547,398
 177 - (177)  Govt. Model Primary School 47/2-L (P)*  (Male) (East),30.76063,73.53677,Male,Punjab,3,0,1182,0
 190 - (190)  Govt. Boys Elementary School 51/2-L (P)*  (Male),30.78371,73.49695,Male,Punjab,4,0,1720,0
 183 - (183)  Govt.Boys Primary School 45/2-L (P)*  (Combined),30.8029,73.41263,Combined,Punjab,1,1,417,338
