PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 182 - GPS Arab Mallah (Combined),25.16212237339927,68.49885346565007,Combined,Sindh,2,2,631,539
 181 - GPS Norai Shareef (Combined),25.17033966306438,68.47441659387394,Combined,Sindh,2,1,680,591
 175 - GPS Khari Mir Sahab (Combined),25.18313877,68.51036566,Combined,Sindh,1,1,624,534
 173 - GPS Muhammad Ali Nizamani (Combined),25.184065979790194,68.47145593180416,Combined,Sindh,1,1,436,448
 174 - GGPS Shafi Muhammad Halepoto (Combined),25.18560316,68.51144132,Combined,Sindh,1,1,570,528
 205 - GPS Siddique Jamali (Combined),25.212338611529848,68.586732932837,Combined,Sindh,2,1,829,659
 204 - GPS Nim Liyar (Combined),25.21840803053314,68.56885801564049,Combined,Sindh,2,1,640,514
 186 - GPS Sono Almani (Combined),25.22187,68.56049,Combined,Sindh,1,1,425,413
 172 - Union Council Office Seri (Combined),25.22239,68.47102,Combined,Sindh,1,1,710,652
 171 - GHS Seri (Combined),25.22486,68.4712,Combined,Sindh,1,1,907,802
 203 - GPS Ahmed Khan Tangri (Combined),25.234303791623525,68.59582236954958,Combined,Sindh,2,2,686,716
 168 - GPS Bakhtiar Mari  (Combined),25.24037,68.52033,Combined,Sindh,1,1,356,317
 177 - District Dispensary Daryhoon Panhwar (Combined),25.24037,68.52036,Combined,Sindh,2,2,903,861
 201 - GGPS Ahmed Khan Almani (Combined),25.2448,68.57261,Combined,Sindh,1,1,497,482
 202 - GPS Ahmed Khan Almani (Combined),25.244825892369217,68.572081484163,Combined,Sindh,1,1,392,347
 183 - GPS Jumon Khunjenjo (Combined),25.24789,68.50856,Combined,Sindh,1,1,512,484
 184 - GMS Tando Fazal (Combined),25.24978,68.53879,Combined,Sindh,1,1,468,461
 185 - GPS Tando Fazal (Combined),25.24989,68.53874,Combined,Sindh,2,2,804,648
 207 - GPS Khair Muhammad Thebo (FEMALE),25.267954361931398,68.59880514296735,Female,Sindh,0,4,0,1645
 187 - GPS Allah Dino Lashari (Combined),25.2708,68.56168,Combined,Sindh,2,2,721,817
 194 - GPS Haji Palio Khoso (Combined),25.27495,68.49083,Combined,Sindh,2,2,810,687
 170 - GPS Majnoon Chang (Combined),25.27763,68.45675,Combined,Sindh,1,1,641,539
 195 - Union Council Office Moolan (Combined),25.28489660168,68.59245617082131,Combined,Sindh,1,1,452,386
 189 - GGPS Arif Kaka (FEMALE),25.2884,68.52991,Female,Sindh,0,2,0,868
 188 - GPS Arif Kaka (MALE),25.28993,68.53009,Male,Sindh,2,0,998,0
 222 - Basic Health Unit Mehrab Solangi (Combined),25.29284,68.45759,Combined,Sindh,2,1,648,558
 190 - GMS (SEF) Baksho Laghari (MALE),25.29375,68.55637,Male,Sindh,4,0,1415,0
 191 - GGPS Baksho Laghari (FEMALE),25.29392,68.5544,Female,Sindh,0,4,0,1363
 192 - GPS Imam Ali Unar (Combined),25.29661,68.53156,Combined,Sindh,1,1,588,542
 198 - GPS Chukhi  (FEMALE),25.30642,68.58837,Female,Sindh,0,2,0,979
 197 - GBHS Chukhi (MALE),25.30649,68.58814,Male,Sindh,2,0,1109,0
 235 - GGPS Jaro Panwhar (Combined),25.30886,68.42849,Combined,Sindh,2,2,885,738
 228 - GBPS Haris Panwhar (Combined),25.31095,68.44221,Combined,Sindh,1,1,414,420
